compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C10H5N5O4,900.17,4.23,220.067,Hormone
Glucose,C19H12N1O3,653.5,13.45,27.536,Carbohydrate
Ethanol,C1H5N4O2,132.46,7.54,848.313,Carbohydrate
Serotonin,C18H40N5O5,596.61,11.13,138.01,Nucleotide
Aspirin,C14H26N1O2,418.97,5.12,839.735,Alcohol
Serotonin,C3H27N0O5,493.44,11.66,714.845,Hormone
Caffeine,C20H19N1O2,888.12,3.96,233.629,Alkaloid
Urea,C2H33N4O3,881.99,2.88,942.319,Amide
Adrenaline,C14H20N1O10,586.94,5.44,268.848,Alkaloid
Adrenaline,C13H16N5O0,680.53,9.5,434.787,Neurotransmitter
Caffeine,C16H27N1O10,55.05,6.35,124.897,Organic Compound
Aspirin,C7H31N1O1,252.68,12.19,453.062,Carbohydrate
Cholesterol,C4H35N1O1,663.89,3.15,410.408,Organic Compound
Adenosine triphosphate,C12H4N2O3,169.64,9.2,74.259,Amide
Glucose,C1H5N3O0,229.14,7.9,657.878,Alkaloid
Serotonin,C9H36N4O9,615.74,12.52,641.365,Alcohol
Cholesterol,C17H34N2O3,58.24,5.49,990.625,Nucleotide
Adenosine triphosphate,C6H19N4O1,220.57,N/A,183.45,Nucleotide
Adrenaline,C17H4N4O0,96.86,13.22,438.326,Neurotransmitter
Urea,C7H11N3O10,158.43,2.39,913.709,Neurotransmitter
Dopamine,C20H4N5O10,641.82,9.43,366.838,Lipid
Cholesterol,C5H23N3O3,615.83,N/A,588.834,Organic Compound
Dopamine,C3H35N4O8,840.3,4.28,242.954,Hormone
Cholesterol,C18H17N4O9,382.2,13.26,921.096,Amide
Aspirin,C2H32N0O7,773.39,5.44,503.356,Hormone
Adrenaline,C10H5N1O9,455.42,9.98,151.523,Alcohol
Ethanol,C18H30N0O6,767.64,1.54,633.879,Organic Compound
Dopamine,C1H19N4O8,625.53,12.18,619.237,Alkaloid
Aspirin,C12H29N3O6,862.13,12.24,399.84,Organic Compound
Aspirin,C12H22N3O3,226.52,N/A,826.221,Carbohydrate
Urea,C14H18N2O9,624.65,N/A,956.799,Neurotransmitter
Urea,C10H5N5O5,611.98,N/A,473.935,Carbohydrate
Serotonin,C19H6N0O2,467.64,12.81,106.92,Organic Compound
Ethanol,C13H34N0O1,336.97,10.67,149.793,Organic Compound
Serotonin,C15H20N3O8,419.57,N/A,814.174,Amide
Dopamine,C6H15N4O2,137.18,6.24,745.303,Nucleotide
Adrenaline,C19H10N0O1,812.97,7.0,788.727,Alcohol
Ethanol,C7H39N0O3,236.53,11.44,911.915,Lipid
Adenosine triphosphate,C4H7N2O5,86.99,11.35,623.346,Hormone
Dopamine,C17H17N2O0,106.22,12.05,274.192,Alcohol
Urea,C19H12N3O0,72.71,9.89,71.274,Alkaloid
Cholesterol,C13H21N4O8,928.24,6.66,915.663,Organic Compound
Adenosine triphosphate,C11H37N0O10,825.51,N/A,523.677,Alkaloid
Aspirin,C8H16N3O5,638.26,1.08,55.795,Alkaloid
Glucose,C8H4N4O0,639.86,2.02,111.305,Nucleotide
Urea,C7H35N5O8,482.53,6.53,220.53,Alcohol
Ethanol,C6H30N3O8,853.91,13.39,279.386,Alkaloid
Dopamine,C3H29N0O6,212.1,13.76,58.078,Carbohydrate
Serotonin,C17H32N5O10,85.51,4.39,301.083,Nucleotide
Dopamine,C5H7N4O3,690.95,4.85,435.03,Carbohydrate
Urea,C2H40N3O6,665.9,13.56,812.552,Neurotransmitter
Urea,C12H12N4O5,566.17,10.74,369.446,Amide
Glucose,C1H38N4O3,169.11,3.24,63.114,Amide
Cholesterol,C1H24N1O6,672.4,13.12,130.299,Hormone
Adenosine triphosphate,C15H21N1O5,107.0,12.63,387.723,Alkaloid
Serotonin,C18H7N1O1,972.76,N/A,190.921,Alkaloid
Dopamine,C15H6N2O3,982.38,1.33,948.465,Alkaloid
Dopamine,C6H11N1O2,731.25,N/A,337.428,Carbohydrate
Ethanol,C19H21N3O7,674.68,3.5,787.423,Organic Compound
Cholesterol,C13H15N3O1,523.35,5.6,773.228,Carbohydrate
Adrenaline,C7H1N1O4,589.63,13.52,143.374,Neurotransmitter
Urea,C19H13N0O6,800.31,1.25,76.392,Lipid
Aspirin,C3H5N3O4,619.04,12.85,726.144,Organic Compound
Adrenaline,C17H30N1O5,741.88,9.82,364.068,Organic Compound
Aspirin,C16H18N1O7,317.63,4.81,906.975,Alkaloid
Caffeine,C19H7N2O8,338.84,1.26,741.225,Organic Compound
Dopamine,C7H27N1O3,199.92,8.22,478.709,Lipid
Cholesterol,C20H20N1O8,607.78,2.17,967.581,Alkaloid
Aspirin,C13H15N3O5,501.36,9.68,466.538,Alcohol
Serotonin,C15H24N3O7,99.31,4.33,532.526,Neurotransmitter
Ethanol,C18H11N4O3,283.91,N/A,404.53,Neurotransmitter
Dopamine,C13H34N1O7,234.29,7.08,387.878,Lipid
Urea,C11H7N3O1,441.22,12.85,787.074,Hormone
Caffeine,C4H6N4O10,628.98,N/A,700.424,Lipid
Glucose,C11H17N0O4,300.12,4.25,953.145,Lipid
Glucose,C12H8N5O3,228.35,9.22,926.753,Organic Compound
Serotonin,C14H10N1O5,897.22,7.28,517.576,Alkaloid
Cholesterol,C8H1N2O10,768.69,12.58,569.898,Organic Compound
Caffeine,C10H1N5O1,512.21,1.34,614.105,Nucleotide
Ethanol,C6H16N1O4,81.57,1.53,842.427,Alkaloid
Ethanol,C6H27N1O4,234.95,7.99,117.937,Organic Compound
Ethanol,C20H15N0O1,756.58,5.46,193.021,Hormone
Adenosine triphosphate,C3H17N4O1,307.43,2.15,929.256,Lipid
Adenosine triphosphate,C13H38N1O8,453.42,N/A,291.868,Amide
Adrenaline,C8H32N0O1,316.54,1.93,571.973,Carbohydrate
Ethanol,C17H10N3O3,450.06,10.75,7.236,Carbohydrate
Adenosine triphosphate,C1H14N1O8,639.89,13.11,627.459,Amide
Urea,C14H19N1O3,972.09,6.88,314.363,Lipid
Ethanol,C16H31N4O1,950.08,8.23,711.984,Organic Compound
Ethanol,C17H6N4O6,160.85,13.77,417.98,Nucleotide
Dopamine,C4H35N3O2,321.73,11.61,586.287,Hormone
Aspirin,C11H26N3O10,263.1,5.85,956.681,Hormone
Glucose,C17H5N5O5,779.8,4.04,43.449,Amide
Adenosine triphosphate,C2H35N4O0,796.68,4.52,886.097,Organic Compound
Ethanol,C7H16N0O10,156.08,4.24,367.974,Hormone
Glucose,C20H24N3O0,703.87,12.94,357.57,Lipid
Aspirin,C20H39N2O0,237.95,4.32,265.354,Lipid
Adenosine triphosphate,C5H37N5O0,509.94,4.12,283.127,Carbohydrate
Caffeine,C7H7N0O10,186.8,12.12,644.798,Alkaloid
Caffeine,C20H3N1O0,712.85,9.11,539.726,Neurotransmitter
Ethanol,C8H14N0O9,995.47,4.8,807.511,Organic Compound
Dopamine,C12H9N3O6,428.45,5.37,524.112,Alcohol
Adrenaline,C5H32N0O8,134.47,3.34,521.86,Amide
Caffeine,C4H1N2O8,513.44,13.52,964.063,Alkaloid
Ethanol,C2H33N4O9,168.5,6.13,565.071,Lipid
Caffeine,C3H23N4O8,993.74,5.72,256.96,Nucleotide
Aspirin,C3H38N1O8,955.45,14.0,34.145,Hormone
Caffeine,C11H10N0O7,539.03,9.94,473.943,Hormone
Urea,C16H13N3O5,71.58,3.21,826.001,Nucleotide
Aspirin,C7H30N4O0,608.17,5.71,791.402,Neurotransmitter
Urea,C4H16N2O3,59.22,13.08,111.513,Organic Compound
Adenosine triphosphate,C2H38N3O9,869.23,N/A,648.333,Nucleotide
Ethanol,C15H2N2O0,800.1,10.52,203.996,Nucleotide
Caffeine,C3H23N3O5,310.52,13.26,886.333,Carbohydrate
Adenosine triphosphate,C11H40N0O7,244.62,N/A,894.015,Amide
Aspirin,C12H23N2O5,955.23,4.39,511.136,Alcohol
Adrenaline,C19H9N1O8,272.86,2.88,627.638,Nucleotide
Glucose,C1H27N4O10,259.56,N/A,859.681,Carbohydrate
Cholesterol,C19H26N4O9,955.16,N/A,126.354,Organic Compound
Caffeine,C14H37N5O9,944.12,7.5,134.351,Neurotransmitter
Glucose,C15H33N3O2,334.97,8.9,284.077,Neurotransmitter
Glucose,C13H29N5O7,580.55,12.7,363.381,Alcohol
Adrenaline,C14H3N1O6,294.97,5.3,388.764,Lipid
Ethanol,C11H21N5O2,806.03,N/A,967.508,Hormone
Aspirin,C17H37N0O1,751.72,4.91,712.192,Alcohol
Glucose,C16H37N2O9,499.27,3.08,478.518,Lipid
Dopamine,C18H5N1O2,575.71,5.54,973.294,Carbohydrate
Adenosine triphosphate,C3H16N0O3,313.03,3.1,819.009,Neurotransmitter
Dopamine,C12H26N2O10,881.09,13.39,445.314,Carbohydrate
Serotonin,C17H20N3O2,223.96,10.42,473.134,Hormone
Serotonin,C2H22N0O9,227.62,6.2,373.4,Neurotransmitter
Dopamine,C11H11N3O4,428.76,2.38,112.55,Organic Compound
Caffeine,C3H10N1O0,541.53,6.7,432.778,Amide
Adenosine triphosphate,C2H1N1O7,618.16,N/A,352.157,Organic Compound
Dopamine,C10H15N4O5,679.7,9.49,552.907,Alcohol
Adrenaline,C19H8N2O0,584.2,11.74,646.692,Organic Compound
Caffeine,C3H23N4O6,583.59,4.51,587.354,Lipid
Adrenaline,C7H21N5O1,804.1,12.02,894.886,Lipid
Ethanol,C19H9N3O9,84.43,13.37,580.749,Nucleotide
Cholesterol,C8H29N3O2,308.15,13.95,343.469,Nucleotide
Ethanol,C17H39N1O3,204.21,7.32,934.717,Hormone
Dopamine,C3H13N3O7,725.09,6.31,743.153,Nucleotide
Glucose,C11H2N0O0,434.48,N/A,290.773,Nucleotide
Glucose,C9H32N0O9,769.03,8.13,854.799,Alcohol
Adenosine triphosphate,C10H6N0O3,845.75,2.67,639.557,Neurotransmitter
Cholesterol,C7H24N4O6,98.51,7.78,667.696,Alkaloid
Aspirin,C3H37N2O8,910.49,1.41,5.98,Alkaloid
