compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C9H33N4O2,238.52,10.51,221.326,Neurotransmitter
Adenosine triphosphate,C9H33N0O2,161.98,4.61,882.487,Alcohol
Urea,C4H17N5O8,303.58,12.21,408.402,Hormone
Ethanol,C1H15N1O8,892.92,11.71,891.943,Alcohol
Serotonin,C14H27N5O5,794.68,3.57,182.971,Hormone
Glucose,C14H20N4O10,559.32,1.57,254.466,Neurotransmitter
Ethanol,C10H26N4O4,335.41,12.0,228.217,Alcohol
Dopamine,C2H10N0O5,206.89,N/A,459.741,Neurotransmitter
Cholesterol,C9H24N5O0,166.16,3.95,326.57,Alkaloid
Caffeine,C15H22N0O10,463.12,4.34,684.575,Nucleotide
Serotonin,C16H14N0O5,782.16,N/A,878.482,Amide
Cholesterol,C18H10N4O2,921.73,12.41,205.468,Carbohydrate
Ethanol,C20H39N0O0,480.7,N/A,406.196,Alcohol
Serotonin,C17H30N0O1,722.86,10.14,71.841,Lipid
Dopamine,C6H34N3O5,316.27,8.07,823.526,Amide
Aspirin,C14H28N2O9,502.16,N/A,293.248,Carbohydrate
Urea,C11H14N4O10,818.56,9.16,289.565,Organic Compound
Adrenaline,C6H40N1O9,516.42,1.97,6.847,Amide
Urea,C13H5N0O10,417.46,4.97,14.375,Alcohol
Aspirin,C7H37N4O8,385.1,13.73,262.738,Lipid
Dopamine,C20H22N1O1,337.23,10.11,6.188,Lipid
Serotonin,C8H31N5O9,793.29,2.24,461.842,Amide
Caffeine,C20H7N5O7,97.95,6.54,338.019,Alkaloid
Cholesterol,C11H38N1O7,673.09,N/A,77.585,Hormone
Aspirin,C10H2N1O6,476.38,11.09,521.01,Alcohol
Urea,C4H37N5O0,828.02,7.18,833.858,Hormone
Dopamine,C17H4N1O1,972.72,3.91,145.42,Alkaloid
Urea,C12H2N1O10,327.26,7.49,632.622,Alcohol
Caffeine,C2H37N0O1,110.96,7.49,532.092,Hormone
Urea,C8H11N1O2,467.09,1.26,711.565,Alcohol
Aspirin,C19H3N2O5,885.21,4.71,142.066,Alkaloid
Adrenaline,C14H2N4O0,262.92,N/A,102.524,Alkaloid
Ethanol,C5H20N2O10,121.03,10.37,2.206,Alkaloid
Ethanol,C1H11N4O5,207.36,6.86,232.66,Nucleotide
Ethanol,C20H27N4O8,877.34,1.53,128.61,Carbohydrate
Caffeine,C9H34N5O8,213.78,11.86,546.778,Lipid
Dopamine,C11H34N2O2,163.86,N/A,643.765,Alkaloid
Ethanol,C19H33N5O0,320.24,10.76,873.694,Amide
Dopamine,C3H5N1O3,480.34,13.45,273.616,Alkaloid
Adrenaline,C20H3N4O2,214.88,5.32,886.317,Lipid
Ethanol,C5H3N5O7,363.11,4.92,443.279,Hormone
Dopamine,C12H26N2O10,909.66,6.21,485.409,Neurotransmitter
Aspirin,C5H17N2O5,825.34,3.94,61.717,Organic Compound
Glucose,C7H26N5O10,481.01,N/A,134.173,Organic Compound
Urea,C7H31N4O3,255.48,13.12,288.519,Carbohydrate
Aspirin,C15H8N1O9,767.3,N/A,838.689,Neurotransmitter
Adrenaline,C15H16N3O1,994.75,13.57,22.942,Lipid
Adrenaline,C17H35N5O4,227.16,1.48,701.327,Lipid
Adrenaline,C5H1N3O9,711.18,N/A,6.562,Lipid
Serotonin,C6H37N2O0,363.8,8.15,593.621,Nucleotide
Adrenaline,C18H6N0O5,316.86,3.33,208.941,Carbohydrate
Adenosine triphosphate,C4H1N4O5,785.93,5.9,786.086,Neurotransmitter
Glucose,C2H39N2O10,896.38,3.03,493.713,Amide
Adrenaline,C8H9N4O0,169.54,3.95,128.795,Alcohol
Adrenaline,C13H9N3O6,751.23,13.69,891.93,Organic Compound
Adenosine triphosphate,C18H1N0O10,686.17,N/A,784.082,Alcohol
Serotonin,C15H36N1O0,114.73,4.12,533.641,Carbohydrate
Glucose,C7H19N4O9,655.79,6.42,471.235,Alkaloid
Ethanol,C20H19N4O8,853.73,7.71,707.302,Lipid
Aspirin,C6H13N2O10,344.05,4.32,914.888,Carbohydrate
Urea,C14H27N0O4,998.57,6.39,296.553,Alkaloid
Urea,C6H15N4O5,363.59,5.88,679.616,Carbohydrate
Ethanol,C10H3N5O6,713.22,12.66,221.199,Carbohydrate
Caffeine,C12H21N0O3,420.12,8.49,816.719,Amide
Glucose,C1H6N1O1,670.51,3.38,726.986,Organic Compound
Aspirin,C8H25N3O8,699.43,1.55,92.582,Amide
Urea,C2H12N1O2,131.24,10.28,758.243,Organic Compound
Dopamine,C15H20N1O10,837.42,9.3,465.674,Neurotransmitter
Adenosine triphosphate,C5H33N0O10,427.5,3.92,336.743,Hormone
Aspirin,C14H37N2O9,583.01,4.87,422.025,Organic Compound
Ethanol,C14H39N2O0,178.03,N/A,577.083,Alcohol
Adenosine triphosphate,C6H1N3O1,279.59,N/A,585.643,Lipid
Caffeine,C9H3N4O2,244.42,4.05,906.291,Neurotransmitter
Adrenaline,C2H9N2O9,729.87,8.63,377.126,Organic Compound
Aspirin,C6H11N2O9,913.87,N/A,603.24,Alcohol
Glucose,C14H38N0O2,833.9,4.86,648.62,Carbohydrate
Caffeine,C19H33N0O3,296.76,N/A,684.912,Organic Compound
Urea,C9H5N5O7,650.93,N/A,930.717,Alcohol
Adenosine triphosphate,C15H9N0O4,232.78,2.5,806.695,Amide
Glucose,C4H21N2O0,981.47,13.55,34.502,Amide
Ethanol,C7H37N0O0,208.32,13.88,44.389,Alkaloid
Glucose,C1H19N3O4,464.34,N/A,640.029,Organic Compound
Ethanol,C2H1N5O9,371.87,11.73,129.376,Nucleotide
Adenosine triphosphate,C10H40N3O9,473.9,N/A,905.822,Neurotransmitter
Adenosine triphosphate,C11H11N4O9,731.24,N/A,675.157,Organic Compound
Aspirin,C20H13N0O3,556.67,8.37,134.24,Amide
Urea,C5H28N4O9,298.15,12.85,133.213,Hormone
Adrenaline,C14H18N1O4,283.36,5.89,860.264,Carbohydrate
Dopamine,C13H19N1O3,606.59,1.16,815.587,Alkaloid
Serotonin,C12H35N0O0,360.4,7.11,57.1,Hormone
Caffeine,C3H9N3O9,862.2,10.2,390.736,Hormone
Dopamine,C20H4N5O6,220.86,12.68,227.957,Nucleotide
Cholesterol,C13H39N3O5,220.55,N/A,426.126,Organic Compound
Ethanol,C18H38N0O8,291.41,N/A,892.269,Amide
Adenosine triphosphate,C8H8N0O3,162.67,11.17,733.727,Alcohol
Caffeine,C7H15N0O8,761.03,6.59,147.119,Hormone
Serotonin,C7H13N4O1,592.7,12.67,578.16,Amide
Adenosine triphosphate,C7H39N2O6,957.52,N/A,394.459,Lipid
Cholesterol,C8H29N5O2,980.31,10.42,131.907,Alcohol
Caffeine,C11H10N2O5,650.4,6.68,638.275,Nucleotide
Adenosine triphosphate,C4H8N1O8,981.35,13.48,581.19,Organic Compound
