compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C18H30N3O6,922.24,N/A,986.273,Organic Compound
Ethanol,C1H2N4O10,303.87,2.55,186.78,Amide
Dopamine,C13H28N2O9,251.9,1.14,664.846,Alkaloid
Urea,C14H19N3O7,193.69,7.12,983.879,Alkaloid
Cholesterol,C12H34N5O6,753.8,6.78,695.414,Nucleotide
Ethanol,C18H17N2O7,952.09,11.06,386.483,Carbohydrate
Ethanol,C2H20N5O7,841.32,2.88,866.723,Neurotransmitter
Ethanol,C11H29N4O8,500.13,13.12,573.072,Nucleotide
Serotonin,C4H21N0O5,708.18,12.32,563.485,Nucleotide
Adrenaline,C2H24N2O1,538.66,4.29,437.224,Carbohydrate
Urea,C20H6N0O4,636.26,9.27,840.285,Alcohol
Aspirin,C17H13N0O2,284.58,3.63,692.895,Alcohol
Adrenaline,C16H27N1O1,208.54,10.89,455.555,Neurotransmitter
Aspirin,C17H34N1O5,548.29,6.99,216.039,Amide
Urea,C8H14N5O4,633.72,11.83,968.409,Nucleotide
Serotonin,C16H31N2O9,424.62,7.05,958.708,Carbohydrate
Adrenaline,C14H21N3O10,704.28,13.57,383.647,Lipid
Serotonin,C10H24N0O6,375.99,10.87,395.869,Alcohol
Cholesterol,C1H40N2O7,556.85,N/A,188.027,Neurotransmitter
Serotonin,C3H28N3O5,126.06,N/A,956.99,Alkaloid
Adenosine triphosphate,C13H13N0O0,107.69,N/A,993.672,Lipid
Adrenaline,C18H5N0O4,389.48,3.38,151.324,Organic Compound
Ethanol,C10H20N1O7,879.0,11.4,399.484,Lipid
Adrenaline,C18H7N0O9,163.03,3.99,543.66,Alcohol
Aspirin,C10H9N1O7,681.63,13.54,520.934,Nucleotide
Adrenaline,C2H17N2O8,859.6,N/A,656.557,Lipid
Glucose,C2H26N1O5,976.35,1.31,399.056,Alcohol
Glucose,C18H22N0O8,260.48,6.79,879.978,Lipid
Serotonin,C16H39N4O2,521.33,2.82,799.537,Lipid
Caffeine,C19H15N1O2,843.35,10.82,276.551,Organic Compound
Adenosine triphosphate,C2H34N5O10,822.13,5.83,382.547,Hormone
Caffeine,C20H39N0O3,234.27,11.88,89.458,Alcohol
Urea,C12H31N3O6,522.82,12.42,492.213,Organic Compound
Ethanol,C5H27N0O9,922.62,12.03,193.573,Alcohol
Serotonin,C19H16N2O5,281.66,12.46,833.615,Hormone
Caffeine,C6H12N1O1,617.19,13.37,706.435,Carbohydrate
Adenosine triphosphate,C17H13N4O5,736.63,5.99,539.131,Organic Compound
Caffeine,C4H8N1O0,664.52,2.5,340.207,Neurotransmitter
Adrenaline,C15H22N1O4,290.04,N/A,498.504,Alcohol
Cholesterol,C6H19N2O3,508.66,N/A,374.398,Organic Compound
Adrenaline,C5H1N3O8,513.72,8.54,627.919,Lipid
Dopamine,C12H36N0O2,633.73,N/A,812.279,Amide
Ethanol,C1H16N5O4,162.96,11.92,872.033,Organic Compound
Adrenaline,C4H11N4O9,894.3,N/A,569.576,Alkaloid
Caffeine,C3H25N5O9,473.17,10.68,949.097,Organic Compound
Adrenaline,C15H7N2O3,787.36,13.04,222.771,Hormone
Adenosine triphosphate,C6H5N3O5,390.84,13.49,303.216,Organic Compound
Adrenaline,C10H37N2O9,728.66,N/A,278.862,Amide
Adrenaline,C8H3N4O3,310.86,2.57,949.177,Hormone
Aspirin,C1H13N5O3,184.68,10.06,198.604,Nucleotide
Dopamine,C16H31N3O10,703.42,N/A,40.061,Lipid
Adenosine triphosphate,C6H7N3O2,539.68,N/A,828.934,Hormone
Glucose,C16H35N3O8,849.56,9.43,432.776,Amide
Aspirin,C6H29N2O9,704.33,4.23,520.685,Alkaloid
Adenosine triphosphate,C10H12N0O10,913.71,N/A,928.074,Alkaloid
Adenosine triphosphate,C2H6N0O0,881.34,9.28,496.623,Hormone
Adrenaline,C2H39N0O3,351.08,2.71,496.706,Carbohydrate
Serotonin,C17H4N5O10,395.93,6.75,703.459,Alkaloid
Adrenaline,C9H15N0O4,241.43,6.1,470.213,Nucleotide
Serotonin,C7H21N5O10,529.82,12.35,772.274,Carbohydrate
Aspirin,C10H30N5O8,910.46,3.41,999.722,Carbohydrate
Caffeine,C6H26N3O5,555.34,3.89,694.283,Nucleotide
Adrenaline,C11H12N2O8,339.77,3.68,279.926,Alkaloid
Aspirin,C4H12N4O1,766.85,12.15,746.219,Carbohydrate
Urea,C13H9N2O9,581.03,8.27,746.311,Alcohol
Aspirin,C9H31N3O0,239.65,13.49,361.199,Lipid
Caffeine,C12H38N2O10,173.34,8.2,55.737,Nucleotide
Adrenaline,C4H5N1O5,734.1,7.91,864.048,Lipid
Glucose,C12H37N3O4,692.46,11.42,953.012,Alcohol
Dopamine,C16H36N5O9,784.03,5.18,491.293,Alcohol
Adrenaline,C16H33N3O3,130.28,8.71,413.942,Lipid
Urea,C16H39N4O8,197.7,9.68,382.215,Hormone
Ethanol,C17H23N2O2,231.01,5.08,496.943,Amide
Adenosine triphosphate,C8H24N4O10,384.03,3.87,245.14,Alkaloid
Caffeine,C14H38N0O3,260.62,N/A,608.019,Neurotransmitter
Glucose,C19H30N4O2,747.4,9.63,571.013,Neurotransmitter
Dopamine,C7H10N2O2,960.66,N/A,775.852,Lipid
Urea,C3H26N3O3,388.15,12.58,144.226,Neurotransmitter
