compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C20H32N2O10,848.77,11.03,331.314,Alkaloid
Cholesterol,C18H29N2O4,775.23,7.45,970.775,Alkaloid
Dopamine,C3H33N1O4,190.88,4.79,303.421,Organic Compound
Aspirin,C14H33N2O6,625.28,N/A,231.417,Alkaloid
Adenosine triphosphate,C18H30N0O9,906.95,3.67,653.763,Amide
Cholesterol,C16H40N1O3,755.21,11.36,646.949,Organic Compound
Glucose,C3H25N2O10,850.84,8.0,738.143,Neurotransmitter
Adenosine triphosphate,C14H30N1O3,874.06,2.73,947.389,Carbohydrate
Urea,C15H22N3O8,938.73,13.8,772.879,Amide
Serotonin,C12H21N1O5,591.26,2.56,231.124,Neurotransmitter
Caffeine,C2H37N2O4,217.64,3.29,178.475,Carbohydrate
Urea,C18H39N5O9,673.03,5.69,730.627,Organic Compound
Ethanol,C12H37N1O1,174.18,6.93,719.706,Organic Compound
Urea,C15H13N3O2,103.06,4.64,148.542,Organic Compound
Aspirin,C13H35N0O9,216.19,3.93,336.903,Alkaloid
Ethanol,C18H4N4O6,570.76,N/A,825.359,Hormone
Caffeine,C14H36N0O0,773.25,5.67,922.087,Organic Compound
Serotonin,C18H29N2O6,869.7,10.62,289.039,Hormone
Adenosine triphosphate,C4H22N1O6,669.13,3.81,604.004,Alkaloid
Serotonin,C18H8N5O8,761.69,2.16,491.533,Hormone
Caffeine,C18H19N5O2,944.84,13.64,728.18,Neurotransmitter
Dopamine,C10H36N0O1,579.74,N/A,652.414,Lipid
Glucose,C4H35N5O6,120.41,13.17,52.933,Carbohydrate
Urea,C20H36N3O6,77.09,2.99,158.349,Hormone
Aspirin,C7H19N0O3,395.58,6.28,781.004,Nucleotide
Adrenaline,C16H20N2O8,977.94,N/A,726.319,Amide
Dopamine,C16H33N5O2,605.58,4.75,9.378,Lipid
Glucose,C8H31N5O1,864.86,N/A,367.544,Amide
Cholesterol,C11H8N0O2,174.59,9.26,754.58,Alkaloid
Dopamine,C14H24N1O0,899.65,4.6,608.248,Carbohydrate
Caffeine,C15H37N5O6,436.84,8.52,671.653,Alkaloid
Glucose,C9H10N2O6,503.79,3.65,623.182,Organic Compound
Aspirin,C1H21N1O9,348.39,8.94,81.587,Neurotransmitter
Adenosine triphosphate,C14H22N2O5,705.27,9.66,813.279,Amide
Serotonin,C15H8N5O0,234.48,11.4,600.385,Lipid
Caffeine,C6H38N2O7,809.9,5.81,714.747,Carbohydrate
Urea,C1H35N2O0,96.75,1.94,489.679,Alkaloid
Adenosine triphosphate,C14H7N3O10,426.28,10.47,660.135,Amide
Aspirin,C12H17N2O8,830.98,10.45,322.388,Lipid
Dopamine,C18H16N4O5,734.8,6.51,733.732,Neurotransmitter
Urea,C8H39N1O5,545.99,8.72,669.99,Hormone
Adenosine triphosphate,C1H17N4O4,907.3,4.21,350.943,Alcohol
Adenosine triphosphate,C12H6N1O0,55.37,2.95,336.851,Organic Compound
Ethanol,C3H8N1O9,780.09,2.5,414.679,Neurotransmitter
Ethanol,C6H17N2O5,502.32,N/A,37.142,Neurotransmitter
Urea,C1H20N3O4,114.53,7.66,101.487,Lipid
Urea,C20H21N0O6,829.46,N/A,958.115,Neurotransmitter
Urea,C16H20N3O9,498.69,5.33,197.0,Hormone
Cholesterol,C14H38N1O0,512.36,1.64,763.447,Lipid
Dopamine,C18H33N5O7,933.02,8.62,736.843,Lipid
Ethanol,C12H3N3O0,213.83,4.66,207.456,Organic Compound
Urea,C19H11N2O0,432.45,10.87,110.797,Alcohol
Ethanol,C17H21N4O2,441.98,12.43,225.659,Carbohydrate
Ethanol,C6H16N5O0,470.13,13.38,57.165,Nucleotide
Adrenaline,C3H26N2O0,799.25,1.44,107.782,Carbohydrate
Cholesterol,C13H10N3O10,848.76,13.67,514.762,Alkaloid
Adrenaline,C16H11N0O4,865.43,N/A,144.337,Organic Compound
Serotonin,C14H14N5O5,201.91,5.82,409.386,Nucleotide
Glucose,C15H35N1O10,370.49,6.4,500.107,Hormone
Adrenaline,C19H25N4O0,863.59,11.38,93.544,Hormone
Dopamine,C7H22N5O1,450.76,3.95,242.517,Neurotransmitter
Adrenaline,C9H28N3O10,184.97,4.19,926.501,Organic Compound
Glucose,C15H1N4O4,275.64,1.77,69.682,Nucleotide
Caffeine,C17H29N5O1,383.35,N/A,799.648,Amide
Adenosine triphosphate,C16H7N1O3,641.66,4.62,787.279,Amide
Serotonin,C6H26N5O10,383.45,12.73,620.743,Hormone
Caffeine,C18H2N4O1,590.56,N/A,440.39,Lipid
Caffeine,C3H24N4O9,376.15,12.48,248.488,Carbohydrate
Ethanol,C9H30N5O2,736.33,12.86,231.438,Neurotransmitter
Cholesterol,C15H2N4O9,505.45,5.55,165.945,Lipid
Cholesterol,C18H13N2O7,709.07,6.78,228.886,Amide
Ethanol,C6H5N1O7,882.53,4.15,287.315,Lipid
Dopamine,C11H12N2O9,422.69,N/A,406.672,Alcohol
Adenosine triphosphate,C14H26N3O2,758.24,7.97,309.559,Amide
