compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C8H22N4O3,265.58,N/A,212.724,Amide
Adenosine triphosphate,C7H36N2O4,71.29,N/A,21.486,Alkaloid
Cholesterol,C8H17N3O7,196.76,4.12,917.463,Alkaloid
Aspirin,C8H29N0O7,443.28,1.19,193.007,Neurotransmitter
Caffeine,C15H7N4O8,799.51,1.91,110.516,Alkaloid
Glucose,C14H38N2O6,694.84,9.88,358.221,Alcohol
Dopamine,C1H12N5O7,562.3,11.17,467.134,Carbohydrate
Urea,C19H23N2O2,144.21,8.03,438.854,Nucleotide
Glucose,C2H28N0O8,91.39,10.5,610.922,Organic Compound
Glucose,C2H28N3O5,67.57,4.12,322.031,Lipid
Glucose,C2H30N3O0,796.62,3.2,241.917,Alcohol
Dopamine,C12H16N3O9,216.85,N/A,687.352,Amide
Urea,C19H31N1O8,909.96,N/A,678.981,Organic Compound
Urea,C5H38N4O2,817.86,11.01,44.075,Alcohol
Adrenaline,C1H18N4O4,851.04,3.39,462.015,Nucleotide
Urea,C7H25N3O7,287.69,2.92,397.765,Organic Compound
Caffeine,C5H36N1O1,631.82,N/A,112.369,Amide
Aspirin,C11H17N0O8,495.92,7.32,499.338,Amide
Caffeine,C4H27N2O4,195.57,6.42,725.932,Nucleotide
Urea,C9H29N1O2,892.42,8.51,296.686,Lipid
Glucose,C8H33N4O3,578.31,11.86,355.168,Amide
Caffeine,C11H6N4O4,874.47,5.39,555.423,Nucleotide
Aspirin,C6H23N4O5,425.16,10.04,424.09,Alkaloid
Dopamine,C9H28N2O2,999.37,N/A,258.539,Organic Compound
Ethanol,C8H24N2O5,294.27,10.0,257.018,Neurotransmitter
Glucose,C14H23N5O2,903.64,8.58,542.831,Hormone
Adrenaline,C16H39N3O9,781.23,5.59,577.312,Alcohol
Caffeine,C15H10N1O1,736.3,5.76,587.825,Amide
Ethanol,C5H7N5O9,92.54,11.1,483.592,Neurotransmitter
Adrenaline,C15H27N0O1,122.57,10.33,410.993,Organic Compound
Dopamine,C19H8N1O0,954.89,3.38,939.784,Amide
Adrenaline,C1H4N3O9,447.39,11.39,200.823,Alcohol
Adrenaline,C11H26N0O9,917.14,6.11,137.656,Neurotransmitter
Dopamine,C4H13N3O3,939.19,10.57,176.812,Hormone
Serotonin,C16H10N3O4,170.67,10.5,265.502,Lipid
Adenosine triphosphate,C12H11N0O9,145.11,1.22,771.678,Organic Compound
Ethanol,C4H16N4O4,643.83,2.65,472.035,Nucleotide
Cholesterol,C4H12N1O1,953.11,10.75,65.531,Alcohol
Urea,C7H30N3O0,922.15,2.33,141.459,Lipid
Cholesterol,C18H3N0O9,267.34,10.15,668.659,Nucleotide
