compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C11H30N5O3,818.47,13.74,56.604,Alkaloid
Caffeine,C1H31N3O5,414.44,11.77,141.838,Nucleotide
Adrenaline,C4H29N0O4,931.87,13.82,253.915,Hormone
Urea,C7H17N3O1,580.38,9.66,793.728,Alkaloid
Adenosine triphosphate,C5H25N1O7,288.64,N/A,856.349,Carbohydrate
Adenosine triphosphate,C7H23N1O4,251.21,4.19,858.002,Nucleotide
Caffeine,C7H40N4O4,184.94,10.93,701.584,Lipid
Dopamine,C16H22N3O6,124.54,7.68,434.02,Amide
Dopamine,C6H33N1O5,348.46,8.17,257.692,Carbohydrate
Serotonin,C17H37N3O8,625.64,12.4,660.53,Nucleotide
Ethanol,C18H2N2O9,340.08,12.1,291.667,Lipid
Ethanol,C10H19N5O7,507.2,11.88,477.535,Nucleotide
Ethanol,C14H10N0O9,215.46,13.66,152.005,Hormone
Ethanol,C12H14N1O3,497.85,N/A,468.219,Alcohol
Adrenaline,C16H38N2O4,926.62,N/A,947.402,Alcohol
Adrenaline,C7H28N1O5,834.42,13.32,146.14,Carbohydrate
Adrenaline,C13H34N0O7,968.43,10.23,618.927,Nucleotide
Serotonin,C3H23N3O2,305.14,7.13,928.472,Hormone
Caffeine,C11H14N1O0,107.68,4.96,812.189,Hormone
Ethanol,C11H22N3O5,597.32,10.64,54.901,Organic Compound
Glucose,C8H23N1O9,957.87,N/A,84.217,Alkaloid
Cholesterol,C10H38N0O0,236.72,8.44,791.273,Carbohydrate
Adenosine triphosphate,C1H23N4O9,152.2,7.73,118.901,Amide
Ethanol,C6H19N1O1,222.83,5.12,870.822,Neurotransmitter
Adenosine triphosphate,C19H22N2O8,319.43,7.69,854.754,Carbohydrate
Caffeine,C2H25N2O7,193.39,12.24,340.293,Hormone
Urea,C3H23N0O10,449.45,11.15,716.486,Amide
Glucose,C13H27N4O5,477.67,5.75,38.831,Lipid
Glucose,C20H27N3O9,894.16,N/A,517.025,Lipid
Caffeine,C3H24N4O9,792.44,N/A,767.399,Carbohydrate
Glucose,C19H12N0O8,206.89,1.02,436.794,Neurotransmitter
Urea,C2H16N3O1,810.21,12.71,928.832,Hormone
Glucose,C18H9N0O7,768.64,5.16,773.402,Organic Compound
Glucose,C20H34N0O7,66.74,2.23,39.973,Lipid
Serotonin,C16H2N2O8,880.17,5.77,430.246,Hormone
Urea,C16H34N2O0,583.81,8.86,146.76,Lipid
Adrenaline,C18H26N1O2,284.13,9.51,944.328,Nucleotide
Adrenaline,C14H9N5O7,792.05,2.85,600.641,Amide
Glucose,C19H23N4O2,222.53,4.21,690.653,Alkaloid
Serotonin,C6H21N5O5,297.62,N/A,593.362,Organic Compound
Ethanol,C4H34N5O10,273.54,9.85,511.344,Hormone
Urea,C10H26N2O3,203.59,N/A,975.367,Neurotransmitter
Adenosine triphosphate,C13H7N1O4,324.35,11.99,348.227,Alkaloid
Adenosine triphosphate,C1H1N5O2,156.99,8.4,503.914,Nucleotide
Adenosine triphosphate,C1H6N3O1,95.14,2.77,41.456,Amide
Urea,C3H31N4O10,154.2,N/A,611.863,Alcohol
Cholesterol,C13H3N0O4,88.78,13.04,795.492,Lipid
Aspirin,C14H17N2O8,801.82,8.27,635.44,Nucleotide
Ethanol,C9H18N2O0,938.84,5.09,746.326,Alcohol
Aspirin,C4H33N2O4,622.75,3.75,336.77,Alkaloid
Caffeine,C12H5N2O7,146.21,12.41,8.816,Organic Compound
Adenosine triphosphate,C15H12N0O4,352.4,8.02,620.4,Hormone
Urea,C19H27N2O5,342.52,9.98,481.986,Neurotransmitter
Caffeine,C9H29N0O9,308.16,N/A,828.857,Nucleotide
Dopamine,C15H26N2O8,578.06,7.01,493.182,Lipid
Aspirin,C14H34N2O7,655.12,11.05,800.17,Organic Compound
Caffeine,C20H10N1O3,435.69,10.25,141.149,Organic Compound
Dopamine,C20H31N3O9,875.33,2.23,528.345,Organic Compound
Caffeine,C15H7N1O2,922.09,6.9,252.351,Hormone
Cholesterol,C16H2N0O2,341.84,7.99,404.245,Carbohydrate
Glucose,C10H14N5O5,144.85,2.27,511.532,Nucleotide
Ethanol,C10H1N0O9,398.53,8.94,315.267,Alkaloid
Serotonin,C4H2N1O7,466.6,N/A,534.595,Alkaloid
Caffeine,C11H33N3O4,391.36,5.38,963.56,Alcohol
Glucose,C17H21N4O7,517.59,5.55,717.057,Carbohydrate
Urea,C1H29N3O2,715.13,N/A,493.062,Neurotransmitter
Adenosine triphosphate,C1H25N2O1,923.42,6.1,479.103,Alcohol
Ethanol,C8H21N2O10,880.83,N/A,336.849,Hormone
Urea,C15H14N4O10,131.92,8.88,932.451,Alkaloid
Adrenaline,C18H26N0O9,614.2,1.33,35.694,Neurotransmitter
Urea,C14H5N1O1,392.64,4.7,264.723,Lipid
Cholesterol,C19H16N2O10,375.49,3.74,581.003,Alkaloid
Cholesterol,C2H38N3O5,280.85,7.73,555.327,Organic Compound
Caffeine,C13H10N4O1,670.6,N/A,543.349,Carbohydrate
Caffeine,C11H31N1O9,468.9,13.66,715.562,Amide
Ethanol,C19H7N2O7,375.35,3.89,21.467,Nucleotide
Urea,C1H20N0O2,446.5,12.93,221.153,Hormone
Cholesterol,C4H12N0O4,308.1,8.12,404.977,Alcohol
Serotonin,C8H19N0O4,241.88,11.82,734.713,Nucleotide
Adrenaline,C12H17N0O9,437.92,4.26,545.741,Amide
Adenosine triphosphate,C8H3N2O6,672.99,5.96,366.292,Carbohydrate
Caffeine,C9H4N5O6,570.06,13.98,685.089,Hormone
Caffeine,C16H7N5O2,514.3,5.87,594.382,Alcohol
Glucose,C6H36N1O3,658.2,N/A,117.192,Alcohol
Caffeine,C14H4N0O2,531.32,N/A,773.34,Amide
Cholesterol,C5H39N1O7,580.0,10.37,412.584,Neurotransmitter
Glucose,C2H22N1O6,435.65,N/A,522.413,Alkaloid
Ethanol,C13H8N5O8,655.31,1.45,539.734,Lipid
Glucose,C12H13N2O1,849.92,2.54,917.594,Hormone
Adenosine triphosphate,C4H6N1O6,566.83,8.26,277.79,Amide
Adrenaline,C9H3N1O10,387.51,10.99,837.963,Organic Compound
Adenosine triphosphate,C18H33N0O0,103.82,10.95,474.152,Nucleotide
Adrenaline,C14H1N0O2,818.05,N/A,90.88,Lipid
Caffeine,C11H31N1O6,382.54,12.42,369.631,Lipid
Ethanol,C1H2N2O5,995.88,N/A,485.816,Alkaloid
