compound,formula,mw,pka,solubility_mg_ml,class
Urea,C5H1N5O0,251.76,1.84,935.551,Neurotransmitter
Dopamine,C3H19N5O3,986.96,6.04,876.08,Alkaloid
Dopamine,C20H8N4O6,735.32,7.16,193.362,Nucleotide
Adenosine triphosphate,C13H25N4O5,109.33,9.34,337.33,Lipid
Dopamine,C9H13N0O3,267.34,N/A,624.116,Neurotransmitter
Adenosine triphosphate,C1H31N4O9,943.02,10.69,624.614,Amide
Aspirin,C11H19N2O3,954.95,2.65,512.368,Lipid
Dopamine,C8H8N0O1,636.8,2.52,674.172,Nucleotide
Caffeine,C5H30N5O7,395.83,N/A,432.263,Nucleotide
Adenosine triphosphate,C5H19N3O2,520.61,N/A,344.521,Nucleotide
Dopamine,C9H4N4O7,530.35,11.8,258.69,Alcohol
Ethanol,C10H19N0O8,893.03,13.75,243.487,Lipid
Cholesterol,C11H13N3O5,325.28,N/A,884.825,Nucleotide
Adenosine triphosphate,C12H37N4O3,132.77,N/A,275.249,Nucleotide
Urea,C14H26N1O6,737.94,9.53,359.6,Carbohydrate
Aspirin,C1H29N2O6,605.43,13.82,167.53,Neurotransmitter
Dopamine,C5H33N5O5,745.9,7.94,681.36,Alkaloid
Glucose,C20H40N3O0,954.71,2.6,559.57,Carbohydrate
Aspirin,C10H34N0O1,597.7,7.56,592.672,Nucleotide
Adenosine triphosphate,C13H17N5O8,711.25,6.33,709.945,Carbohydrate
Aspirin,C9H4N5O2,898.77,13.78,601.325,Organic Compound
Caffeine,C20H4N4O10,304.46,6.32,926.809,Hormone
Caffeine,C18H25N4O3,653.01,13.55,416.288,Alkaloid
Urea,C3H27N3O5,67.32,6.52,722.797,Neurotransmitter
Dopamine,C10H7N1O1,231.25,3.42,424.168,Nucleotide
Urea,C16H28N3O10,333.86,7.46,970.276,Neurotransmitter
Adenosine triphosphate,C7H13N2O1,720.32,12.07,949.374,Hormone
Adrenaline,C19H19N2O9,868.25,8.24,755.329,Alkaloid
Adrenaline,C5H23N1O6,956.17,10.65,173.126,Lipid
Ethanol,C13H22N1O9,847.91,8.71,216.136,Carbohydrate
Aspirin,C20H28N5O6,270.53,3.7,397.273,Amide
Serotonin,C6H29N2O1,105.3,5.64,99.746,Carbohydrate
Dopamine,C12H6N1O9,949.62,12.97,658.097,Hormone
Serotonin,C19H16N3O3,172.15,9.43,762.235,Organic Compound
Urea,C18H18N0O0,445.17,3.07,602.069,Alkaloid
Serotonin,C1H29N2O5,735.66,13.46,169.821,Nucleotide
Dopamine,C4H31N0O5,944.93,11.2,188.258,Neurotransmitter
Urea,C8H7N4O7,427.97,6.36,100.956,Hormone
Adrenaline,C9H34N5O9,729.23,6.67,264.438,Nucleotide
Glucose,C14H33N3O8,611.87,2.58,841.738,Hormone
Serotonin,C10H4N3O7,603.03,6.54,691.158,Lipid
Aspirin,C4H11N3O6,983.8,4.44,127.061,Lipid
Cholesterol,C6H14N5O8,112.41,N/A,647.103,Carbohydrate
Glucose,C5H3N3O6,69.99,2.16,183.027,Lipid
Dopamine,C6H1N0O4,318.02,N/A,644.709,Carbohydrate
Glucose,C10H18N2O5,408.09,9.0,270.944,Organic Compound
Serotonin,C9H40N5O2,928.14,N/A,256.401,Alkaloid
Ethanol,C8H10N1O0,196.8,10.74,826.159,Lipid
Aspirin,C13H10N5O9,264.1,5.07,394.478,Hormone
