compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C19H20N1O5,746.7,2.26,752.797,Carbohydrate
Caffeine,C9H10N3O1,722.75,8.41,390.085,Hormone
Cholesterol,C1H19N1O0,568.52,11.66,550.53,Alkaloid
Urea,C2H26N2O4,642.97,4.1,684.545,Carbohydrate
Caffeine,C4H34N3O6,598.57,8.09,300.568,Alkaloid
Adenosine triphosphate,C13H40N5O8,53.56,12.73,733.809,Organic Compound
Ethanol,C7H14N4O9,163.2,N/A,762.516,Carbohydrate
Aspirin,C6H40N3O8,974.24,4.11,534.429,Nucleotide
Caffeine,C13H26N4O5,485.54,13.79,403.371,Hormone
Aspirin,C6H7N0O8,153.44,6.52,624.636,Nucleotide
Ethanol,C19H38N2O0,199.07,N/A,3.751,Lipid
Caffeine,C15H11N1O6,612.34,N/A,48.053,Alcohol
Aspirin,C19H39N2O9,122.34,12.56,978.238,Hormone
Urea,C20H14N2O6,861.32,7.01,903.384,Alkaloid
Aspirin,C18H19N4O0,570.57,N/A,158.886,Carbohydrate
Glucose,C14H29N4O9,945.51,N/A,914.673,Neurotransmitter
Ethanol,C13H10N4O3,820.32,13.88,382.389,Nucleotide
Caffeine,C15H5N5O10,738.16,7.34,92.125,Nucleotide
Serotonin,C4H7N0O0,603.21,6.55,881.935,Amide
Caffeine,C3H38N3O6,313.65,3.69,6.87,Nucleotide
Caffeine,C20H22N5O1,548.9,9.61,444.14,Amide
Ethanol,C8H35N3O5,650.13,5.34,115.817,Organic Compound
Urea,C14H8N0O4,808.85,6.79,6.376,Amide
Adenosine triphosphate,C9H2N2O8,668.0,5.9,389.759,Lipid
Urea,C14H6N5O1,787.3,11.95,363.334,Organic Compound
Glucose,C16H25N5O4,355.21,9.72,628.495,Lipid
Aspirin,C13H34N5O9,280.93,13.82,998.574,Alkaloid
Ethanol,C9H32N4O2,892.23,N/A,36.262,Alcohol
Urea,C16H39N2O5,961.31,10.52,177.05,Alkaloid
Aspirin,C17H2N3O9,242.48,6.67,209.683,Alkaloid
Ethanol,C8H3N4O10,199.59,11.67,645.008,Neurotransmitter
Caffeine,C17H34N2O1,853.8,12.8,699.328,Carbohydrate
Ethanol,C18H2N4O9,387.57,13.21,786.573,Alcohol
Urea,C11H7N4O3,526.22,5.42,741.243,Amide
Cholesterol,C3H29N2O2,944.92,13.26,620.17,Nucleotide
Cholesterol,C2H25N4O0,182.97,13.25,252.186,Hormone
Serotonin,C4H40N5O8,928.18,N/A,572.936,Lipid
Serotonin,C5H20N3O2,932.83,9.3,438.958,Lipid
Adenosine triphosphate,C15H12N1O8,93.49,3.93,844.905,Carbohydrate
Dopamine,C8H5N2O9,572.34,8.58,199.067,Neurotransmitter
Aspirin,C8H36N3O9,719.12,5.82,595.515,Hormone
Glucose,C12H14N3O5,181.48,7.96,255.042,Amide
Glucose,C18H37N4O10,261.2,5.15,546.388,Lipid
Adrenaline,C1H32N2O6,940.67,N/A,538.908,Nucleotide
Dopamine,C3H6N1O9,634.1,7.08,640.513,Carbohydrate
Urea,C4H12N0O4,866.71,N/A,561.985,Lipid
Caffeine,C19H27N5O3,459.16,4.36,348.941,Alcohol
Dopamine,C2H17N4O10,91.65,N/A,872.402,Neurotransmitter
Adrenaline,C5H29N0O8,720.58,3.9,193.033,Amide
Ethanol,C12H37N3O7,846.14,12.86,662.659,Carbohydrate
Cholesterol,C20H4N5O8,690.96,3.66,913.017,Carbohydrate
Serotonin,C15H13N2O5,589.43,8.02,355.658,Organic Compound
Cholesterol,C11H25N2O0,178.36,5.18,330.649,Hormone
Dopamine,C15H30N1O8,381.28,10.76,775.324,Neurotransmitter
Adenosine triphosphate,C14H13N4O7,661.29,N/A,485.055,Amide
Serotonin,C1H6N0O8,959.54,2.53,819.12,Lipid
Ethanol,C2H39N4O4,673.17,12.25,234.673,Alcohol
Dopamine,C11H11N1O4,237.2,11.25,898.343,Organic Compound
Glucose,C11H2N1O10,803.19,1.38,62.272,Carbohydrate
Ethanol,C20H15N2O6,455.25,1.82,149.961,Lipid
