compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C14H35N3O9,643.61,5.32,196.749,Nucleotide
Dopamine,C9H23N4O3,143.11,6.11,124.962,Organic Compound
Dopamine,C20H30N4O5,262.56,N/A,706.009,Carbohydrate
Ethanol,C18H18N1O1,639.38,9.56,183.204,Alcohol
Glucose,C3H4N2O10,267.1,N/A,960.615,Amide
Dopamine,C1H38N5O0,158.21,1.56,910.263,Nucleotide
Aspirin,C3H24N2O4,186.65,10.48,512.532,Alcohol
Serotonin,C10H26N2O0,165.04,9.86,162.613,Hormone
Caffeine,C5H6N1O9,453.0,12.04,462.275,Neurotransmitter
Cholesterol,C16H9N0O7,747.38,10.43,996.129,Hormone
Aspirin,C2H30N3O1,466.57,9.32,780.702,Alcohol
Adenosine triphosphate,C9H28N2O9,795.53,4.44,173.93,Nucleotide
Serotonin,C13H37N4O9,58.38,1.7,749.068,Carbohydrate
Glucose,C13H11N2O8,255.66,9.87,219.89,Amide
Glucose,C7H18N4O10,83.65,13.24,55.142,Alkaloid
Caffeine,C1H11N2O10,445.31,N/A,467.637,Carbohydrate
Aspirin,C4H34N0O6,699.69,N/A,762.39,Organic Compound
Ethanol,C4H12N3O6,534.26,13.1,973.984,Alkaloid
Dopamine,C20H18N5O8,336.89,4.83,297.669,Alcohol
Ethanol,C9H6N5O1,503.38,3.51,127.771,Organic Compound
Adenosine triphosphate,C13H7N4O10,587.26,13.72,101.868,Organic Compound
Adenosine triphosphate,C7H6N4O9,488.15,8.36,691.297,Organic Compound
Ethanol,C7H5N2O4,737.87,6.31,770.45,Alkaloid
Serotonin,C4H9N5O10,542.96,8.76,537.742,Lipid
Cholesterol,C15H20N0O4,784.22,4.5,851.526,Amide
Ethanol,C13H21N5O4,200.57,9.51,622.364,Neurotransmitter
Dopamine,C9H10N5O0,485.23,N/A,476.118,Alkaloid
Aspirin,C20H16N3O6,301.54,4.71,210.714,Nucleotide
Adenosine triphosphate,C17H1N5O3,65.23,12.25,537.574,Amide
Adenosine triphosphate,C3H6N2O7,737.21,12.06,501.969,Nucleotide
Aspirin,C20H37N1O7,725.73,7.85,823.925,Alkaloid
Serotonin,C16H38N5O6,542.51,3.97,986.208,Neurotransmitter
Urea,C10H6N4O8,230.19,1.76,978.94,Alcohol
Adrenaline,C2H6N5O10,993.95,N/A,617.31,Nucleotide
Aspirin,C5H2N3O6,204.76,13.63,233.819,Alkaloid
Caffeine,C19H11N0O0,480.25,12.9,939.522,Alkaloid
Caffeine,C18H6N0O5,397.39,12.2,827.047,Nucleotide
Glucose,C20H12N1O6,718.47,N/A,246.134,Neurotransmitter
Dopamine,C13H9N0O7,768.35,10.17,472.596,Alcohol
Ethanol,C14H40N0O1,433.54,N/A,603.202,Hormone
Adrenaline,C13H13N1O10,758.88,7.61,706.402,Carbohydrate
Urea,C14H10N3O8,159.49,7.53,463.409,Nucleotide
Dopamine,C3H40N0O0,428.57,11.23,781.81,Amide
Ethanol,C20H6N2O10,981.69,9.68,570.928,Neurotransmitter
Aspirin,C12H38N0O9,343.39,N/A,956.132,Nucleotide
Adenosine triphosphate,C20H25N5O10,304.86,6.25,602.663,Amide
Caffeine,C19H30N4O0,334.59,5.09,986.153,Carbohydrate
Serotonin,C13H8N3O6,854.37,2.48,126.339,Carbohydrate
Serotonin,C15H29N0O2,662.57,8.23,80.657,Hormone
Caffeine,C6H36N0O2,830.13,12.54,537.607,Neurotransmitter
Cholesterol,C8H4N5O3,294.78,7.05,381.886,Alcohol
Adrenaline,C6H7N2O0,565.91,N/A,249.867,Hormone
Serotonin,C14H18N4O7,269.9,13.04,824.35,Organic Compound
Ethanol,C3H9N3O3,848.41,8.16,276.294,Hormone
Serotonin,C13H4N2O1,741.35,10.32,612.898,Lipid
Urea,C17H40N5O7,605.7,2.5,35.848,Amide
Serotonin,C18H40N1O5,394.95,11.18,578.779,Neurotransmitter
Glucose,C4H24N5O0,368.22,5.61,451.836,Amide
Caffeine,C9H8N4O5,310.19,5.63,866.834,Carbohydrate
Cholesterol,C15H33N0O7,177.05,3.89,432.624,Hormone
Adrenaline,C11H23N5O7,808.21,N/A,250.879,Nucleotide
Urea,C12H30N2O0,259.57,1.55,449.206,Alkaloid
Adenosine triphosphate,C4H2N5O3,763.81,1.82,277.135,Alcohol
Ethanol,C9H39N2O7,62.04,6.38,902.29,Amide
Adrenaline,C14H31N5O7,322.23,13.66,428.705,Lipid
Ethanol,C18H31N5O7,501.06,3.36,387.378,Carbohydrate
Glucose,C10H38N0O10,856.4,1.23,249.231,Alcohol
Adrenaline,C8H2N5O0,267.91,5.48,542.645,Hormone
Caffeine,C18H31N0O5,629.89,6.58,193.641,Organic Compound
Aspirin,C14H27N4O9,784.99,N/A,166.092,Hormone
Dopamine,C5H14N4O0,469.64,6.64,305.59,Alkaloid
Ethanol,C16H7N3O6,777.94,N/A,499.673,Carbohydrate
Urea,C10H5N4O6,100.66,4.64,348.546,Lipid
Urea,C19H5N0O7,700.49,7.2,273.731,Lipid
Glucose,C6H9N5O5,682.25,1.68,204.789,Neurotransmitter
Urea,C4H40N1O1,294.41,1.25,580.74,Amide
Ethanol,C16H24N1O3,910.48,11.02,318.027,Organic Compound
Glucose,C9H33N4O10,392.12,2.3,363.391,Hormone
Aspirin,C6H9N3O10,855.28,2.02,167.398,Organic Compound
Dopamine,C1H33N0O1,526.74,9.19,116.94,Alcohol
Glucose,C7H12N2O9,855.94,8.68,549.621,Amide
Cholesterol,C3H39N4O5,960.98,9.99,608.821,Hormone
Dopamine,C16H10N4O2,749.2,6.55,141.568,Alcohol
Adenosine triphosphate,C18H22N0O9,597.32,11.51,504.549,Carbohydrate
Glucose,C10H18N5O2,501.23,9.22,208.311,Hormone
