compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C3H25N0O2,187.79,13.4,834.541,Carbohydrate
Urea,C15H7N0O10,367.02,3.31,114.584,Lipid
Dopamine,C9H28N2O9,957.47,2.3,485.73,Lipid
Ethanol,C4H24N4O6,577.33,10.72,657.83,Organic Compound
Adrenaline,C9H26N0O7,353.18,3.37,198.119,Organic Compound
Adrenaline,C20H32N2O2,912.64,12.19,345.821,Alcohol
Urea,C5H39N4O9,879.58,8.1,500.646,Organic Compound
Adenosine triphosphate,C2H12N2O9,636.6,12.58,53.654,Carbohydrate
Adenosine triphosphate,C4H37N2O10,255.51,9.6,89.239,Lipid
Ethanol,C11H28N1O7,998.62,10.8,303.595,Neurotransmitter
Cholesterol,C9H20N3O2,825.74,3.52,377.116,Amide
Adrenaline,C20H29N0O8,926.95,N/A,687.573,Lipid
Dopamine,C16H27N3O6,545.55,11.64,925.655,Organic Compound
Dopamine,C2H21N0O0,939.92,N/A,533.199,Organic Compound
Ethanol,C6H20N0O4,794.91,1.35,906.698,Organic Compound
Adenosine triphosphate,C6H2N5O10,833.84,11.99,877.436,Alkaloid
Aspirin,C1H20N4O9,969.68,12.8,466.063,Hormone
Dopamine,C2H19N3O9,258.12,5.73,491.846,Alcohol
Adenosine triphosphate,C6H27N2O4,441.2,N/A,86.549,Neurotransmitter
Glucose,C6H40N0O6,332.81,12.27,740.674,Organic Compound
Urea,C8H35N0O0,501.51,11.41,459.267,Organic Compound
Aspirin,C8H31N1O6,813.78,3.34,894.407,Nucleotide
Adrenaline,C2H10N2O5,481.63,1.98,129.973,Organic Compound
Glucose,C13H3N4O6,392.13,7.02,641.36,Alcohol
Aspirin,C9H10N1O4,204.86,13.73,635.716,Alcohol
Glucose,C11H3N3O5,927.9,N/A,963.554,Lipid
Cholesterol,C3H4N1O2,833.29,2.31,946.018,Neurotransmitter
Aspirin,C9H4N3O9,167.82,5.68,721.016,Lipid
Serotonin,C7H18N2O7,210.69,N/A,523.744,Lipid
Adenosine triphosphate,C5H38N4O8,270.58,11.06,383.369,Organic Compound
Ethanol,C3H35N0O4,796.4,1.42,18.079,Alkaloid
Cholesterol,C20H5N5O7,231.14,N/A,596.67,Organic Compound
Dopamine,C11H24N3O8,866.95,2.05,266.906,Neurotransmitter
Ethanol,C9H36N0O1,252.34,11.23,325.514,Neurotransmitter
Glucose,C16H36N2O8,821.53,11.6,959.687,Nucleotide
Aspirin,C13H14N0O0,984.24,12.78,351.397,Nucleotide
Ethanol,C1H12N5O8,171.44,6.85,239.377,Nucleotide
Dopamine,C3H9N3O1,733.68,8.75,51.045,Organic Compound
Serotonin,C19H36N5O4,344.83,9.3,109.375,Hormone
Serotonin,C5H11N1O1,553.46,N/A,317.915,Organic Compound
Caffeine,C20H35N3O1,759.65,11.04,525.307,Nucleotide
Adenosine triphosphate,C6H4N5O10,315.37,4.11,242.798,Alcohol
Adenosine triphosphate,C17H37N0O4,836.01,4.5,848.432,Alcohol
Ethanol,C12H26N4O3,346.92,8.31,367.658,Alcohol
Caffeine,C19H20N2O2,157.79,11.85,42.559,Neurotransmitter
Serotonin,C18H35N4O0,922.37,7.49,146.507,Neurotransmitter
Adrenaline,C10H18N0O3,113.21,8.19,871.304,Neurotransmitter
Adrenaline,C10H13N1O10,849.46,10.96,128.264,Neurotransmitter
Dopamine,C19H37N4O4,553.33,2.13,217.564,Alkaloid
Urea,C5H37N1O3,461.0,N/A,563.086,Lipid
Caffeine,C18H28N2O6,544.88,6.0,587.956,Alcohol
Adenosine triphosphate,C15H18N2O9,604.05,12.55,965.645,Organic Compound
Aspirin,C7H33N5O4,405.05,3.52,548.754,Alcohol
Urea,C3H35N5O9,436.94,7.73,549.597,Neurotransmitter
Caffeine,C17H36N1O10,958.75,N/A,166.837,Hormone
Adenosine triphosphate,C5H34N5O7,611.69,11.44,290.957,Lipid
Cholesterol,C13H5N5O4,345.83,4.21,509.14,Organic Compound
Cholesterol,C1H22N1O6,263.09,10.36,497.27,Alcohol
Urea,C15H22N5O8,862.9,N/A,538.243,Carbohydrate
Dopamine,C19H25N5O10,562.32,N/A,899.238,Neurotransmitter
Serotonin,C18H11N4O3,498.58,6.04,971.331,Hormone
Ethanol,C10H4N4O10,637.1,11.92,997.855,Carbohydrate
Adrenaline,C11H34N2O7,267.51,8.64,448.043,Alcohol
Ethanol,C5H39N5O4,273.46,N/A,966.367,Neurotransmitter
Adenosine triphosphate,C8H38N3O7,347.4,11.03,474.392,Alcohol
Adrenaline,C16H11N1O5,603.02,3.58,739.903,Alkaloid
Aspirin,C16H33N3O6,661.59,11.85,185.207,Lipid
Adenosine triphosphate,C17H17N0O4,260.58,N/A,49.528,Hormone
Cholesterol,C17H2N5O4,860.54,12.69,412.477,Alkaloid
Urea,C2H28N1O4,138.97,10.08,356.292,Carbohydrate
Caffeine,C17H27N0O3,626.82,7.62,387.552,Organic Compound
Cholesterol,C3H11N1O5,794.42,N/A,577.328,Nucleotide
Glucose,C18H39N4O0,339.47,3.96,190.495,Carbohydrate
Glucose,C4H22N4O9,345.55,12.5,138.423,Lipid
Glucose,C7H17N4O0,783.47,N/A,349.539,Alkaloid
Glucose,C8H35N5O7,518.08,12.52,162.203,Carbohydrate
Serotonin,C8H20N2O8,867.29,2.75,613.295,Alcohol
Adrenaline,C16H1N1O5,145.95,10.33,477.99,Carbohydrate
Glucose,C14H39N4O8,799.88,6.54,480.063,Organic Compound
Adenosine triphosphate,C16H21N4O6,135.21,1.26,985.049,Lipid
Glucose,C8H12N3O10,613.12,N/A,484.501,Hormone
Aspirin,C12H27N2O0,240.28,5.14,858.292,Carbohydrate
Aspirin,C1H24N2O1,135.11,12.1,696.038,Carbohydrate
