compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C2H10N3O4,889.22,N/A,32.737,Nucleotide
Cholesterol,C8H19N2O9,83.5,13.48,803.693,Alkaloid
Aspirin,C2H5N3O3,645.59,1.36,890.422,Carbohydrate
Adenosine triphosphate,C20H32N0O1,489.19,5.58,483.708,Nucleotide
Aspirin,C5H35N1O7,118.88,4.99,887.422,Carbohydrate
Aspirin,C19H27N1O6,820.02,6.96,103.516,Alcohol
Glucose,C18H1N1O5,171.76,4.72,323.467,Alkaloid
Urea,C7H23N2O6,415.15,2.36,250.216,Alkaloid
Adenosine triphosphate,C8H22N2O10,208.46,N/A,681.361,Hormone
Adrenaline,C17H38N3O4,85.87,3.06,234.331,Alkaloid
Adenosine triphosphate,C8H8N2O6,464.19,11.23,937.892,Nucleotide
Dopamine,C13H9N1O7,585.04,2.91,253.611,Neurotransmitter
Ethanol,C3H16N2O4,934.57,5.34,837.243,Lipid
Cholesterol,C8H12N1O8,75.34,6.47,230.74,Hormone
Caffeine,C14H40N0O10,420.01,10.77,963.185,Nucleotide
Serotonin,C6H16N1O8,754.25,5.89,483.118,Lipid
Serotonin,C13H29N3O5,754.94,11.22,594.191,Hormone
Ethanol,C20H33N0O1,562.99,8.64,518.374,Hormone
Adenosine triphosphate,C8H29N5O5,750.78,2.93,115.798,Nucleotide
Ethanol,C16H22N0O5,274.91,4.73,212.089,Alcohol
Caffeine,C4H16N0O6,267.65,2.17,553.635,Nucleotide
Cholesterol,C2H28N0O8,507.22,11.77,29.952,Alkaloid
Serotonin,C14H12N3O5,159.61,6.01,547.363,Carbohydrate
Adenosine triphosphate,C7H29N5O4,908.15,N/A,52.174,Organic Compound
Urea,C8H34N4O3,278.75,N/A,160.657,Neurotransmitter
Adenosine triphosphate,C8H16N1O8,214.45,N/A,426.67,Alcohol
Aspirin,C1H11N0O9,702.76,5.48,410.791,Neurotransmitter
Cholesterol,C1H25N1O5,843.24,10.78,662.64,Alkaloid
Cholesterol,C8H26N2O1,926.35,N/A,460.276,Nucleotide
Adrenaline,C11H40N1O3,686.29,6.74,311.044,Lipid
Cholesterol,C7H17N3O10,769.27,4.06,946.17,Amide
Ethanol,C18H21N4O9,286.61,N/A,914.135,Amide
Ethanol,C17H27N4O6,783.51,1.3,556.488,Carbohydrate
Urea,C17H25N5O8,562.19,12.63,505.173,Carbohydrate
Serotonin,C16H30N5O5,769.88,12.5,637.458,Nucleotide
Aspirin,C14H36N0O0,122.27,8.56,928.118,Organic Compound
Glucose,C14H25N5O9,212.96,3.18,789.138,Organic Compound
Dopamine,C2H22N2O6,542.08,5.65,81.821,Amide
Dopamine,C18H13N0O0,731.41,N/A,158.161,Amide
Aspirin,C20H22N1O3,165.24,9.17,817.035,Nucleotide
Ethanol,C17H9N1O9,120.76,6.76,982.286,Neurotransmitter
Ethanol,C13H9N5O3,718.84,2.33,294.055,Amide
Cholesterol,C17H25N2O1,709.75,2.88,575.35,Carbohydrate
Caffeine,C15H30N2O6,936.28,5.45,138.517,Alkaloid
Cholesterol,C7H23N4O10,310.48,4.5,898.149,Organic Compound
Cholesterol,C4H39N3O9,741.76,13.52,537.407,Alcohol
Urea,C20H22N1O9,389.2,N/A,481.865,Organic Compound
Caffeine,C16H9N4O5,675.1,12.51,916.193,Alcohol
Adrenaline,C6H9N2O1,795.51,12.03,699.288,Neurotransmitter
Cholesterol,C11H10N3O8,417.15,5.06,790.442,Neurotransmitter
Dopamine,C10H7N3O3,337.09,5.49,549.814,Organic Compound
Caffeine,C13H21N5O6,904.54,5.2,321.956,Alkaloid
Adenosine triphosphate,C5H5N0O0,297.12,3.35,137.613,Neurotransmitter
Aspirin,C15H39N3O8,769.07,5.28,604.745,Alkaloid
Adenosine triphosphate,C8H32N2O8,896.39,6.43,481.36,Lipid
Glucose,C15H3N1O6,757.76,13.14,758.776,Nucleotide
Adrenaline,C1H10N4O10,970.64,5.88,938.582,Hormone
