compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C1H40N3O4,382.49,5.62,99.01,Alkaloid
Caffeine,C17H5N3O9,472.75,13.74,826.008,Hormone
Cholesterol,C10H28N2O6,747.84,7.1,268.507,Alcohol
Adenosine triphosphate,C9H22N5O8,491.55,13.82,886.897,Carbohydrate
Adenosine triphosphate,C1H35N5O8,307.8,13.95,812.643,Neurotransmitter
Glucose,C4H32N4O5,497.71,N/A,346.806,Nucleotide
Urea,C9H18N3O4,128.58,6.2,10.905,Lipid
Serotonin,C16H29N3O5,391.78,8.16,474.476,Nucleotide
Caffeine,C2H29N2O0,795.81,N/A,448.038,Organic Compound
Ethanol,C4H22N3O0,647.49,13.52,464.138,Alkaloid
Glucose,C5H19N1O1,572.58,1.35,500.57,Organic Compound
Dopamine,C15H7N4O1,360.47,N/A,731.254,Carbohydrate
Caffeine,C19H2N3O9,169.55,12.25,656.91,Amide
Glucose,C14H37N1O8,384.07,5.29,591.594,Nucleotide
Glucose,C19H37N2O0,372.82,N/A,764.126,Alkaloid
Urea,C1H24N0O1,527.86,4.16,357.928,Alkaloid
Ethanol,C5H1N5O5,539.59,6.5,143.139,Nucleotide
Cholesterol,C8H38N2O5,221.28,1.28,427.472,Hormone
Aspirin,C5H16N5O4,176.32,10.54,432.461,Organic Compound
Glucose,C13H32N5O8,115.9,11.41,905.572,Amide
Aspirin,C20H11N1O10,666.0,6.99,707.211,Organic Compound
Glucose,C10H16N4O6,842.44,7.14,613.916,Amide
Serotonin,C1H18N5O8,702.65,11.44,655.452,Carbohydrate
Serotonin,C1H11N3O10,636.72,8.65,554.308,Lipid
Glucose,C13H33N5O10,742.05,2.62,9.437,Organic Compound
Ethanol,C11H28N0O8,212.86,13.06,435.531,Alcohol
Aspirin,C5H28N3O5,427.57,N/A,929.262,Neurotransmitter
Dopamine,C6H22N5O4,420.89,11.91,687.958,Amide
Adenosine triphosphate,C7H39N3O3,625.07,9.51,480.908,Hormone
Dopamine,C11H38N5O3,904.27,10.45,389.946,Hormone
