compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C12H24N4O3,585.12,N/A,772.658,Amide
Dopamine,C8H7N0O5,90.91,10.29,96.79,Carbohydrate
Adrenaline,C16H29N3O6,457.39,2.97,994.694,Nucleotide
Aspirin,C12H15N5O5,330.29,4.27,503.149,Carbohydrate
Dopamine,C8H8N3O6,491.08,N/A,945.254,Hormone
Cholesterol,C20H28N1O6,911.61,11.5,308.674,Neurotransmitter
Caffeine,C10H16N3O4,315.85,N/A,337.181,Lipid
Cholesterol,C3H19N0O2,936.45,9.25,418.948,Lipid
Adrenaline,C18H40N5O8,165.78,5.75,920.742,Nucleotide
Dopamine,C4H35N3O1,870.51,1.26,97.886,Alcohol
Serotonin,C10H17N5O5,288.11,11.0,123.563,Nucleotide
Caffeine,C11H8N2O10,872.78,11.53,259.785,Neurotransmitter
Dopamine,C17H24N3O7,239.61,1.87,174.021,Nucleotide
Urea,C10H22N2O0,966.93,N/A,487.732,Carbohydrate
Aspirin,C6H20N1O10,338.49,10.29,228.394,Lipid
Ethanol,C16H4N3O9,246.88,6.36,916.06,Neurotransmitter
Glucose,C10H6N1O2,541.41,10.13,81.158,Nucleotide
Aspirin,C6H14N5O2,957.18,9.14,573.82,Alkaloid
Caffeine,C2H40N4O3,521.04,1.32,450.972,Alkaloid
Serotonin,C12H8N5O3,220.05,12.35,411.199,Alcohol
Urea,C17H38N2O7,612.81,N/A,445.767,Nucleotide
Serotonin,C8H30N1O5,107.47,3.3,750.951,Lipid
Glucose,C20H2N2O1,879.87,N/A,769.155,Alkaloid
Ethanol,C14H32N3O7,896.62,1.78,217.661,Alkaloid
Serotonin,C2H6N1O5,675.67,13.24,874.881,Carbohydrate
Aspirin,C19H31N1O9,703.85,3.36,596.872,Lipid
Caffeine,C5H12N5O4,435.12,N/A,958.025,Neurotransmitter
Ethanol,C20H5N4O9,693.47,N/A,979.628,Carbohydrate
Serotonin,C15H26N4O1,965.55,5.96,860.412,Hormone
Aspirin,C11H28N0O2,557.45,6.57,722.984,Nucleotide
Caffeine,C13H21N2O7,417.21,13.41,354.548,Amide
Adenosine triphosphate,C17H35N0O4,568.8,4.19,905.509,Amide
Caffeine,C12H31N2O4,828.59,5.45,844.137,Lipid
Caffeine,C7H1N1O3,799.06,3.81,464.522,Alkaloid
Urea,C14H21N0O1,561.89,7.87,506.421,Carbohydrate
Glucose,C17H9N4O1,969.94,4.94,4.898,Lipid
Ethanol,C17H27N3O8,474.98,12.63,539.388,Hormone
Serotonin,C5H5N1O2,360.71,10.42,601.228,Organic Compound
Caffeine,C9H18N1O3,612.09,9.54,530.145,Carbohydrate
Adenosine triphosphate,C6H40N0O3,952.48,3.05,157.258,Alcohol
Cholesterol,C16H11N2O4,67.84,7.25,839.087,Neurotransmitter
Serotonin,C13H12N4O9,594.6,13.63,538.378,Amide
Caffeine,C9H20N0O5,866.35,2.27,706.604,Nucleotide
Caffeine,C18H21N0O0,414.14,3.92,738.513,Organic Compound
Adrenaline,C9H35N5O1,165.05,7.07,618.332,Amide
Glucose,C18H14N5O8,202.11,N/A,718.09,Alcohol
Aspirin,C12H34N1O8,351.87,N/A,484.872,Nucleotide
Ethanol,C20H39N4O2,445.41,7.88,643.908,Amide
Caffeine,C14H1N2O0,528.11,12.57,616.948,Alcohol
Serotonin,C12H20N4O10,142.87,10.69,483.174,Amide
Ethanol,C16H25N5O7,581.68,N/A,619.758,Organic Compound
Urea,C1H3N5O2,429.77,N/A,585.726,Nucleotide
Cholesterol,C10H39N5O4,273.07,6.43,779.832,Amide
Urea,C2H17N4O1,670.12,1.6,959.984,Alcohol
Adenosine triphosphate,C5H37N0O7,984.45,7.96,521.02,Amide
Adenosine triphosphate,C10H19N3O8,146.08,9.8,772.258,Neurotransmitter
Dopamine,C10H12N5O10,204.55,12.54,891.067,Amide
Caffeine,C2H32N3O9,436.25,N/A,48.731,Organic Compound
Dopamine,C9H10N4O10,315.64,8.93,17.48,Alkaloid
Ethanol,C18H15N3O0,696.78,8.73,167.618,Organic Compound
Cholesterol,C8H27N0O7,360.06,13.13,39.621,Carbohydrate
Glucose,C5H34N4O7,722.65,4.91,752.399,Hormone
Serotonin,C3H27N4O3,419.2,9.45,114.494,Neurotransmitter
Aspirin,C7H18N1O0,842.96,5.96,277.266,Alcohol
Glucose,C1H18N4O5,981.2,3.02,782.358,Nucleotide
Caffeine,C19H6N0O8,858.76,13.17,989.733,Alkaloid
Cholesterol,C4H8N2O9,930.25,11.47,22.771,Amide
Serotonin,C5H33N1O6,831.11,8.1,830.483,Amide
Dopamine,C8H27N2O10,561.1,2.63,817.019,Lipid
Adrenaline,C4H8N2O2,71.22,9.74,764.182,Organic Compound
Serotonin,C7H12N0O2,856.07,1.67,338.722,Hormone
Cholesterol,C12H23N4O1,69.6,2.96,906.008,Hormone
Urea,C2H34N4O1,872.6,5.78,265.831,Carbohydrate
Dopamine,C18H39N0O1,584.21,1.97,742.968,Amide
Caffeine,C17H2N4O4,165.37,12.32,536.057,Lipid
Caffeine,C2H34N3O2,571.22,7.7,536.568,Nucleotide
Adenosine triphosphate,C13H15N5O0,804.93,1.95,606.19,Amide
Cholesterol,C4H7N4O10,334.62,N/A,382.517,Hormone
Caffeine,C4H32N1O9,253.21,N/A,595.879,Hormone
Adenosine triphosphate,C14H10N1O8,983.55,7.62,62.863,Neurotransmitter
Dopamine,C8H15N1O0,987.44,N/A,442.897,Amide
Aspirin,C11H2N4O7,992.01,6.29,38.079,Amide
Serotonin,C15H17N4O2,682.44,8.45,417.104,Alcohol
Aspirin,C3H23N5O7,922.77,11.83,596.234,Carbohydrate
Glucose,C1H1N1O2,806.76,N/A,781.672,Neurotransmitter
Adenosine triphosphate,C11H10N0O10,659.07,1.14,22.621,Lipid
Glucose,C15H19N2O6,792.96,7.28,930.078,Lipid
Serotonin,C19H33N0O10,60.32,7.34,951.202,Lipid
Adrenaline,C13H10N3O10,138.35,8.74,699.149,Amide
Cholesterol,C20H35N5O2,618.38,N/A,298.093,Alcohol
Adrenaline,C5H37N0O5,617.08,5.68,196.605,Hormone
