compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C17H32N5O7,687.17,1.31,99.535,Amide
Ethanol,C17H35N4O1,984.21,7.73,784.967,Alkaloid
Ethanol,C14H34N5O5,468.97,10.35,929.477,Nucleotide
Glucose,C5H33N5O0,289.27,2.78,123.388,Alkaloid
Dopamine,C7H13N2O7,777.06,7.99,838.169,Neurotransmitter
Adenosine triphosphate,C6H15N1O0,418.01,12.92,701.05,Alkaloid
Urea,C8H13N5O9,947.74,9.33,778.367,Hormone
Cholesterol,C10H33N5O0,788.93,N/A,362.674,Neurotransmitter
Cholesterol,C15H1N2O4,630.97,3.25,975.322,Neurotransmitter
Ethanol,C1H16N2O7,835.56,N/A,750.89,Carbohydrate
Adrenaline,C16H11N0O10,303.61,3.83,217.792,Lipid
Ethanol,C16H29N5O8,916.58,6.22,759.455,Carbohydrate
Dopamine,C18H29N1O10,622.1,13.92,50.281,Hormone
Dopamine,C18H27N2O7,272.39,5.82,182.672,Organic Compound
Dopamine,C4H28N3O9,367.58,N/A,99.8,Carbohydrate
Caffeine,C15H33N4O5,405.7,N/A,541.718,Organic Compound
Caffeine,C20H34N0O1,626.76,N/A,370.87,Neurotransmitter
Adenosine triphosphate,C17H4N4O6,290.06,9.67,605.361,Hormone
Serotonin,C17H18N2O10,917.24,2.26,290.615,Nucleotide
Adenosine triphosphate,C13H40N0O9,779.08,N/A,862.401,Alkaloid
Adenosine triphosphate,C8H1N3O7,797.16,12.01,391.701,Lipid
Ethanol,C6H21N2O1,208.47,12.86,326.337,Carbohydrate
Aspirin,C6H17N4O3,276.09,4.7,638.947,Alkaloid
Adrenaline,C2H23N2O0,58.59,N/A,648.965,Neurotransmitter
Urea,C19H19N2O4,276.04,12.45,693.254,Neurotransmitter
Adrenaline,C16H2N2O6,767.23,10.96,746.86,Nucleotide
Serotonin,C2H6N1O5,403.0,N/A,235.771,Amide
Adrenaline,C13H9N3O6,96.99,N/A,967.018,Alkaloid
Caffeine,C11H3N5O3,56.13,10.93,71.863,Organic Compound
Serotonin,C1H40N0O7,947.22,3.24,882.184,Alcohol
Adenosine triphosphate,C16H38N3O7,531.12,5.82,663.44,Amide
Adenosine triphosphate,C13H19N2O5,923.16,1.39,421.893,Lipid
Caffeine,C15H11N0O7,991.78,N/A,118.563,Carbohydrate
