compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C9H36N4O8,371.08,8.58,859.244,Neurotransmitter
Dopamine,C10H24N0O6,809.58,5.03,984.62,Nucleotide
Aspirin,C7H26N3O9,154.74,5.99,867.507,Organic Compound
Serotonin,C10H23N3O4,713.85,1.5,913.363,Alkaloid
Adenosine triphosphate,C19H13N4O2,797.5,N/A,44.796,Organic Compound
Adenosine triphosphate,C1H21N2O2,532.93,8.47,228.526,Lipid
Dopamine,C11H33N3O4,471.37,9.79,87.629,Neurotransmitter
Aspirin,C1H30N3O7,255.63,9.45,787.9,Hormone
Urea,C7H11N4O1,586.68,13.97,953.979,Organic Compound
Caffeine,C4H37N1O1,931.31,N/A,715.399,Lipid
Ethanol,C1H35N1O3,501.53,10.01,985.153,Carbohydrate
Adenosine triphosphate,C5H10N1O2,175.78,N/A,212.79,Nucleotide
Serotonin,C19H2N0O9,679.62,8.18,828.517,Amide
Cholesterol,C13H11N0O5,97.28,N/A,88.79,Alkaloid
Caffeine,C20H14N5O4,676.3,9.03,171.69,Alkaloid
Ethanol,C14H19N1O9,402.96,8.33,4.169,Carbohydrate
Serotonin,C7H15N4O0,116.41,N/A,244.831,Alcohol
Aspirin,C18H2N2O10,380.63,6.82,238.344,Carbohydrate
Dopamine,C15H33N0O3,949.49,N/A,977.857,Amide
Adrenaline,C7H37N3O6,104.21,11.6,432.242,Alcohol
Dopamine,C10H34N4O9,761.79,7.16,290.47,Hormone
Adenosine triphosphate,C1H32N5O4,535.96,3.35,637.412,Hormone
Aspirin,C14H21N4O7,872.02,1.56,812.408,Alkaloid
Caffeine,C15H28N3O8,285.46,4.26,963.977,Alcohol
Caffeine,C16H40N2O3,767.45,3.23,522.057,Alkaloid
Adrenaline,C14H11N5O3,660.37,9.89,14.727,Alcohol
Urea,C5H4N3O10,828.17,4.2,233.919,Neurotransmitter
Caffeine,C19H20N0O9,970.36,5.17,475.777,Carbohydrate
Adenosine triphosphate,C20H9N0O9,109.28,8.76,552.71,Carbohydrate
Adrenaline,C4H15N1O2,248.67,N/A,492.891,Alkaloid
Cholesterol,C20H3N5O7,405.77,6.71,305.043,Neurotransmitter
Glucose,C9H31N1O1,276.41,11.81,546.12,Alcohol
Adenosine triphosphate,C20H23N5O9,604.43,13.26,765.819,Neurotransmitter
Serotonin,C13H39N4O8,561.9,11.19,819.431,Hormone
Dopamine,C13H19N3O9,103.78,4.33,694.902,Amide
Urea,C18H29N4O7,480.66,2.95,584.084,Nucleotide
Adrenaline,C5H38N5O4,981.56,N/A,542.958,Lipid
Cholesterol,C4H3N5O10,544.65,12.04,219.44,Nucleotide
Dopamine,C17H25N3O10,877.43,6.39,645.836,Lipid
Urea,C17H9N0O1,738.71,9.29,356.891,Alcohol
Dopamine,C15H15N5O5,71.07,N/A,524.059,Neurotransmitter
Ethanol,C11H29N3O3,127.29,13.79,533.777,Alcohol
Adrenaline,C4H7N4O6,367.98,5.16,79.316,Carbohydrate
Adrenaline,C8H40N4O2,63.09,8.46,607.45,Lipid
Caffeine,C20H37N2O3,562.92,11.6,821.017,Alcohol
Aspirin,C4H1N4O4,787.62,10.62,211.661,Organic Compound
Glucose,C8H17N0O0,748.54,1.14,878.92,Hormone
Cholesterol,C10H27N2O10,85.14,10.12,111.325,Alkaloid
Urea,C15H3N2O5,567.34,6.54,105.648,Neurotransmitter
Urea,C16H1N4O8,158.92,N/A,385.943,Hormone
Ethanol,C14H3N3O9,87.28,2.17,102.632,Organic Compound
Serotonin,C12H28N5O9,585.81,13.5,531.364,Alcohol
Adenosine triphosphate,C1H32N3O6,881.76,11.25,347.624,Neurotransmitter
Aspirin,C2H11N1O1,771.8,N/A,938.819,Amide
Aspirin,C14H19N0O8,707.92,5.02,352.254,Alcohol
Adrenaline,C16H17N0O8,447.44,N/A,116.933,Hormone
Serotonin,C14H8N2O10,378.58,12.54,86.448,Amide
Ethanol,C19H33N4O5,402.37,5.19,626.907,Carbohydrate
Adenosine triphosphate,C12H15N4O5,664.03,1.02,666.823,Alkaloid
Caffeine,C4H23N0O8,389.47,6.93,871.28,Alcohol
Serotonin,C20H6N0O0,242.28,12.15,883.061,Organic Compound
Caffeine,C16H29N4O5,185.54,13.69,601.477,Alcohol
Serotonin,C9H2N3O3,351.45,13.78,664.271,Hormone
Glucose,C7H6N2O10,350.68,13.97,446.603,Alcohol
Serotonin,C18H35N2O9,833.04,N/A,67.122,Alcohol
Dopamine,C20H15N5O9,923.05,6.22,412.544,Neurotransmitter
Dopamine,C6H35N2O8,414.1,12.02,974.266,Alcohol
Serotonin,C10H8N0O7,461.81,8.14,785.887,Alkaloid
Urea,C12H34N4O2,894.54,6.56,548.275,Alcohol
Aspirin,C4H7N3O4,748.04,5.21,296.249,Hormone
Caffeine,C6H3N1O9,144.34,4.2,42.51,Alkaloid
Ethanol,C11H11N0O3,115.35,N/A,431.558,Nucleotide
Aspirin,C3H21N0O4,790.55,1.07,83.532,Alcohol
