compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C18H28N4O0,415.62,2.13,737.431,Lipid
Aspirin,C11H8N3O0,232.54,4.23,365.543,Alcohol
Aspirin,C6H18N2O8,271.33,2.87,6.172,Nucleotide
Aspirin,C17H20N4O5,902.29,6.24,122.024,Nucleotide
Glucose,C5H29N2O4,517.25,2.9,767.766,Organic Compound
Cholesterol,C2H15N4O6,395.93,11.6,958.17,Carbohydrate
Ethanol,C20H16N1O10,482.06,2.7,906.22,Lipid
Cholesterol,C12H5N0O6,519.96,3.09,5.745,Amide
Cholesterol,C19H28N5O6,445.91,8.78,144.907,Lipid
Serotonin,C7H4N3O7,490.05,11.88,67.787,Alkaloid
Adenosine triphosphate,C17H19N0O0,167.32,10.7,472.073,Neurotransmitter
Adrenaline,C3H21N1O0,902.42,4.16,613.644,Lipid
Adenosine triphosphate,C16H34N5O7,784.86,11.75,545.168,Carbohydrate
Glucose,C17H18N1O4,155.46,7.64,9.425,Neurotransmitter
Dopamine,C12H24N2O7,242.24,4.89,756.657,Nucleotide
Adenosine triphosphate,C10H17N5O10,820.65,7.93,202.903,Alkaloid
Adenosine triphosphate,C9H4N5O2,593.6,9.52,74.845,Hormone
Aspirin,C2H38N4O0,914.3,11.08,415.282,Neurotransmitter
Urea,C15H30N3O2,424.57,N/A,399.592,Amide
Urea,C14H1N1O6,641.02,6.97,244.077,Lipid
Urea,C20H20N1O10,874.74,11.34,233.175,Carbohydrate
Glucose,C8H6N3O5,608.34,4.44,267.341,Alkaloid
Ethanol,C6H21N3O6,432.07,9.07,632.139,Hormone
Cholesterol,C16H28N5O6,94.06,1.06,874.296,Amide
Caffeine,C12H27N5O1,730.83,1.76,10.846,Neurotransmitter
Aspirin,C6H1N2O10,251.53,N/A,478.121,Alkaloid
Glucose,C16H17N3O8,658.36,12.44,117.205,Amide
Urea,C18H34N0O5,280.99,10.83,794.548,Alkaloid
Aspirin,C20H5N5O6,951.43,2.8,532.19,Alcohol
Cholesterol,C2H40N1O7,87.66,1.01,742.813,Hormone
Urea,C16H17N3O6,910.17,1.37,736.909,Organic Compound
Cholesterol,C5H32N0O0,541.72,3.21,597.208,Amide
Cholesterol,C4H37N5O5,979.39,8.56,656.634,Amide
Dopamine,C5H9N0O4,89.65,12.8,162.38,Neurotransmitter
Glucose,C11H13N1O6,663.44,8.17,718.377,Amide
Cholesterol,C13H27N3O9,353.49,10.32,82.172,Organic Compound
Aspirin,C20H17N3O0,543.99,4.77,919.669,Hormone
Caffeine,C19H1N5O10,614.25,10.49,468.219,Neurotransmitter
Caffeine,C1H34N4O2,821.77,N/A,440.811,Neurotransmitter
Serotonin,C1H17N5O5,76.48,N/A,56.823,Organic Compound
Dopamine,C1H12N3O8,393.48,11.25,905.24,Nucleotide
Caffeine,C8H38N3O4,280.7,5.82,448.261,Nucleotide
Ethanol,C10H33N2O9,880.49,8.24,991.483,Neurotransmitter
Caffeine,C8H16N3O1,548.5,4.65,961.479,Carbohydrate
