compound,formula,mw,pka,solubility_mg_ml,class
Urea,C16H4N0O0,865.16,N/A,362.037,Carbohydrate
Glucose,C4H23N2O2,63.62,N/A,506.319,Nucleotide
Caffeine,C8H12N2O4,772.85,N/A,763.529,Carbohydrate
Ethanol,C13H24N2O8,246.04,N/A,944.786,Organic Compound
Cholesterol,C18H27N1O3,366.84,4.81,443.584,Organic Compound
Glucose,C9H17N2O2,846.42,2.36,187.916,Organic Compound
Glucose,C16H19N0O5,436.96,N/A,433.501,Hormone
Glucose,C8H24N0O0,422.44,13.14,307.116,Amide
Caffeine,C10H11N1O6,223.66,11.25,670.582,Alcohol
Caffeine,C20H33N1O9,582.43,12.2,484.633,Hormone
Dopamine,C4H32N4O4,426.91,4.11,612.379,Hormone
Ethanol,C11H22N5O7,135.33,8.09,137.16,Carbohydrate
Dopamine,C10H5N1O8,101.52,8.12,321.41,Hormone
Cholesterol,C14H5N0O1,188.68,13.75,716.433,Neurotransmitter
Caffeine,C9H34N3O10,847.73,N/A,149.367,Carbohydrate
Glucose,C13H5N3O0,446.69,8.85,597.27,Lipid
Adenosine triphosphate,C19H40N4O5,265.9,3.28,417.332,Amide
Adrenaline,C17H37N3O2,784.61,12.65,873.522,Carbohydrate
Adenosine triphosphate,C19H27N4O2,879.36,5.73,21.996,Carbohydrate
Aspirin,C9H19N1O1,529.01,12.72,866.383,Alcohol
Aspirin,C13H27N2O2,904.99,N/A,526.48,Lipid
Urea,C3H12N2O1,285.96,3.93,277.883,Hormone
Cholesterol,C12H28N3O7,203.17,5.24,710.588,Nucleotide
Adenosine triphosphate,C7H25N3O6,802.82,11.89,279.593,Alcohol
Adrenaline,C3H27N0O3,484.19,8.84,311.232,Nucleotide
Adrenaline,C10H21N5O4,116.84,N/A,119.695,Organic Compound
Serotonin,C3H5N2O6,620.47,10.1,527.445,Alkaloid
Glucose,C6H14N4O6,81.75,N/A,700.108,Carbohydrate
Cholesterol,C9H4N4O0,619.31,11.51,401.366,Carbohydrate
Caffeine,C7H40N3O1,747.34,3.7,261.12,Alkaloid
Ethanol,C1H24N1O9,270.56,12.32,417.673,Lipid
Adrenaline,C7H30N0O1,801.61,11.86,360.218,Lipid
Serotonin,C12H23N1O0,52.95,5.92,807.683,Hormone
Cholesterol,C6H40N4O6,998.11,13.31,515.34,Amide
Ethanol,C7H11N2O1,796.42,7.38,777.176,Nucleotide
Cholesterol,C8H14N1O4,920.12,10.23,441.139,Alkaloid
Caffeine,C8H6N2O6,249.81,3.93,851.399,Hormone
Adrenaline,C7H28N1O7,466.85,9.3,46.753,Amide
Urea,C15H22N0O4,454.32,6.04,205.16,Hormone
Urea,C2H2N4O4,547.06,10.78,209.092,Alcohol
