compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C3H33N0O6,814.39,7.68,635.285,Neurotransmitter
Urea,C6H25N0O7,467.91,3.36,777.775,Nucleotide
Dopamine,C8H24N2O1,562.95,11.32,122.01,Hormone
Urea,C12H16N2O8,320.37,3.08,344.575,Amide
Cholesterol,C7H36N3O6,651.26,11.74,614.202,Nucleotide
Dopamine,C11H19N1O2,245.53,N/A,345.352,Carbohydrate
Adrenaline,C9H37N3O7,833.9,4.41,618.678,Hormone
Adrenaline,C2H8N3O8,808.11,9.43,56.614,Amide
Urea,C3H37N3O4,687.73,N/A,80.191,Alkaloid
Adenosine triphosphate,C4H24N1O6,191.31,11.99,251.559,Alcohol
Serotonin,C15H5N2O4,963.57,11.64,827.994,Carbohydrate
Cholesterol,C20H20N4O2,249.48,N/A,68.864,Nucleotide
Glucose,C16H21N3O5,958.38,N/A,200.232,Carbohydrate
Ethanol,C17H35N3O9,806.31,3.61,254.041,Lipid
Dopamine,C9H28N1O1,827.91,6.52,729.818,Hormone
Serotonin,C14H40N0O10,970.59,1.73,690.751,Hormone
Caffeine,C19H7N2O6,528.53,6.76,422.527,Hormone
Glucose,C8H31N2O2,374.68,5.53,302.492,Carbohydrate
Serotonin,C16H23N0O9,831.89,3.87,221.506,Amide
Glucose,C15H24N0O3,547.44,6.6,623.978,Hormone
Ethanol,C7H7N0O3,269.65,1.16,961.197,Alcohol
Adenosine triphosphate,C20H38N4O8,688.4,12.79,566.448,Alkaloid
Aspirin,C16H31N2O2,816.95,11.58,237.606,Alcohol
Urea,C2H6N1O0,957.84,N/A,667.279,Amide
Adenosine triphosphate,C5H30N0O9,541.77,N/A,32.72,Amide
Ethanol,C6H5N4O8,453.3,5.56,80.867,Organic Compound
Ethanol,C9H13N2O10,992.42,12.14,499.963,Nucleotide
Glucose,C6H16N1O9,751.47,N/A,603.779,Alcohol
Glucose,C8H23N2O4,167.43,N/A,956.145,Organic Compound
Serotonin,C19H34N3O2,548.27,N/A,711.882,Alcohol
Adenosine triphosphate,C13H11N0O2,549.38,13.3,441.511,Alcohol
Urea,C8H39N1O5,509.79,2.06,41.051,Organic Compound
Urea,C12H17N0O8,943.52,1.59,76.257,Alkaloid
Dopamine,C18H6N1O8,705.45,4.77,384.664,Hormone
Caffeine,C20H13N0O3,739.6,1.18,462.108,Alcohol
Glucose,C2H32N4O1,285.01,10.73,855.968,Nucleotide
Ethanol,C5H6N4O3,926.0,9.46,496.177,Neurotransmitter
Glucose,C5H33N1O3,998.58,13.46,602.656,Carbohydrate
Aspirin,C5H30N0O6,305.03,8.52,951.301,Alkaloid
Dopamine,C1H17N1O3,243.8,10.34,543.095,Amide
Glucose,C20H9N3O4,819.91,4.2,396.614,Hormone
Dopamine,C3H6N1O10,192.29,N/A,251.392,Hormone
Cholesterol,C10H18N2O1,942.59,3.02,656.013,Nucleotide
Urea,C16H24N3O0,884.04,N/A,755.025,Lipid
