compound,formula,mw,pka,solubility_mg_ml,class
Urea,C17H33N5O4,246.16,5.53,552.629,Organic Compound
Aspirin,C13H27N3O4,868.09,12.13,214.098,Organic Compound
Caffeine,C6H4N2O10,112.21,N/A,361.458,Alkaloid
Caffeine,C1H3N4O9,171.33,5.89,855.465,Alkaloid
Glucose,C2H24N4O4,65.65,7.02,928.15,Neurotransmitter
Serotonin,C5H26N5O6,289.75,8.14,273.438,Alcohol
Adenosine triphosphate,C18H15N1O4,826.04,9.63,309.242,Alkaloid
Adenosine triphosphate,C5H39N3O9,332.3,5.79,308.22,Alcohol
Urea,C17H24N5O4,405.9,N/A,474.522,Nucleotide
Urea,C12H12N1O1,390.99,N/A,449.463,Nucleotide
Caffeine,C16H22N0O5,506.45,9.18,107.838,Alcohol
Aspirin,C8H18N3O1,839.45,1.49,708.382,Lipid
Caffeine,C10H1N5O2,852.74,13.95,607.753,Lipid
Adrenaline,C20H34N2O0,613.37,13.21,44.603,Nucleotide
Adrenaline,C18H15N1O10,887.78,1.28,541.201,Alcohol
Adenosine triphosphate,C8H24N3O1,747.54,N/A,252.094,Amide
Adrenaline,C13H33N1O9,447.73,1.37,115.732,Nucleotide
Cholesterol,C13H13N1O0,423.41,9.4,908.637,Alcohol
Ethanol,C15H4N2O1,337.45,7.61,607.465,Organic Compound
Caffeine,C8H11N1O5,160.52,8.86,611.393,Alkaloid
Urea,C9H6N3O2,476.18,5.17,899.757,Lipid
Dopamine,C17H19N5O9,789.72,N/A,904.019,Nucleotide
Ethanol,C13H23N3O2,981.8,6.76,494.794,Nucleotide
Glucose,C3H10N0O10,846.37,9.96,892.526,Organic Compound
Caffeine,C17H36N0O10,148.97,12.76,899.16,Amide
Ethanol,C14H10N2O6,119.57,2.44,772.613,Carbohydrate
Cholesterol,C14H8N3O9,792.82,13.59,352.903,Lipid
Ethanol,C9H11N2O9,436.26,N/A,228.019,Amide
Glucose,C18H23N4O3,410.04,4.63,459.526,Hormone
Adrenaline,C10H11N1O0,880.41,11.62,644.939,Organic Compound
Serotonin,C19H32N4O9,650.88,5.86,105.552,Alcohol
Adenosine triphosphate,C1H13N2O0,759.49,2.6,815.434,Nucleotide
Serotonin,C13H33N4O0,446.31,11.71,267.472,Alcohol
Glucose,C18H27N0O6,835.85,12.07,969.549,Amide
Caffeine,C4H34N4O1,97.25,3.0,24.45,Lipid
Aspirin,C18H39N4O1,504.95,4.64,176.462,Carbohydrate
Cholesterol,C13H11N3O5,304.53,5.24,446.752,Amide
Urea,C8H26N0O9,72.13,12.88,336.424,Neurotransmitter
Urea,C15H4N5O7,586.21,N/A,238.125,Carbohydrate
Dopamine,C7H25N2O10,268.04,1.83,27.299,Carbohydrate
Caffeine,C2H31N1O10,148.21,3.15,876.361,Alkaloid
Ethanol,C8H4N3O6,366.5,N/A,748.906,Hormone
Serotonin,C8H31N2O1,261.99,8.44,166.494,Alcohol
Adrenaline,C5H33N3O9,346.09,12.26,706.623,Neurotransmitter
Urea,C15H35N2O4,598.7,N/A,601.261,Neurotransmitter
Adenosine triphosphate,C16H31N5O5,162.57,N/A,496.369,Lipid
Aspirin,C4H21N5O9,60.27,N/A,946.414,Nucleotide
Adrenaline,C1H27N1O3,404.52,6.01,98.298,Alkaloid
Cholesterol,C18H14N2O4,333.32,N/A,17.696,Alcohol
Ethanol,C8H7N3O6,775.34,3.68,982.693,Alkaloid
Glucose,C12H24N1O0,971.96,11.09,950.868,Amide
Glucose,C7H24N4O10,906.75,4.39,447.215,Organic Compound
Urea,C6H10N3O5,70.77,5.69,200.09,Carbohydrate
Caffeine,C11H6N4O4,367.81,10.4,309.725,Nucleotide
Serotonin,C1H6N2O4,443.77,6.06,820.231,Carbohydrate
Ethanol,C17H24N0O9,710.11,11.07,192.16,Lipid
Glucose,C12H32N4O7,798.66,8.59,961.698,Neurotransmitter
Urea,C2H35N0O3,277.07,N/A,798.693,Lipid
Adenosine triphosphate,C14H30N5O10,405.42,5.21,442.538,Alkaloid
Cholesterol,C20H29N4O4,497.3,1.65,611.198,Hormone
Ethanol,C2H25N2O5,780.07,10.52,836.851,Alkaloid
Dopamine,C19H26N4O8,566.27,4.15,750.994,Alkaloid
Adrenaline,C12H39N5O10,614.96,2.52,638.574,Lipid
Cholesterol,C5H9N0O5,190.67,N/A,893.512,Neurotransmitter
Cholesterol,C18H26N0O1,670.42,6.77,68.131,Organic Compound
Aspirin,C3H13N2O4,662.61,7.09,779.682,Alkaloid
