compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C16H24N0O5,410.4,3.2,85.145,Neurotransmitter
Serotonin,C18H8N5O10,220.61,6.02,769.758,Hormone
Cholesterol,C4H5N3O7,138.2,9.17,545.19,Alkaloid
Caffeine,C8H8N3O5,417.72,7.35,180.283,Organic Compound
Dopamine,C2H16N4O8,505.57,13.08,494.254,Amide
Caffeine,C13H6N4O3,167.44,8.88,771.882,Alkaloid
Ethanol,C2H31N0O6,798.63,6.77,481.225,Lipid
Serotonin,C2H26N2O2,833.33,5.76,726.831,Alcohol
Caffeine,C5H8N2O5,194.28,N/A,322.235,Hormone
Adrenaline,C8H8N3O9,117.01,N/A,264.23,Alcohol
Caffeine,C15H16N3O0,964.19,7.87,986.113,Organic Compound
Dopamine,C18H35N0O7,640.6,4.22,375.214,Hormone
Adenosine triphosphate,C8H19N4O10,947.06,6.24,741.77,Alkaloid
Cholesterol,C18H24N0O4,867.17,8.11,737.7,Neurotransmitter
Cholesterol,C9H34N0O5,411.09,2.16,324.998,Neurotransmitter
Adrenaline,C3H2N1O1,705.85,4.74,375.133,Hormone
Ethanol,C11H10N2O2,668.2,N/A,977.678,Alkaloid
Urea,C3H38N4O2,998.18,6.64,283.011,Organic Compound
Cholesterol,C12H4N3O2,859.9,5.5,179.287,Amide
Caffeine,C11H11N1O5,762.81,13.27,906.149,Nucleotide
Urea,C7H28N1O9,949.37,6.06,965.871,Organic Compound
Ethanol,C16H26N0O1,118.96,5.45,460.356,Lipid
Ethanol,C14H31N3O9,87.08,13.11,137.079,Hormone
Glucose,C15H2N2O6,889.48,5.46,242.675,Neurotransmitter
Cholesterol,C5H29N5O5,697.35,8.98,250.206,Hormone
Cholesterol,C8H26N3O10,824.27,10.53,753.389,Alkaloid
Adenosine triphosphate,C14H21N4O7,810.63,1.32,680.359,Hormone
Dopamine,C11H14N2O8,933.71,4.42,998.151,Alcohol
Aspirin,C14H2N1O9,442.52,8.77,239.108,Alkaloid
Cholesterol,C16H27N1O5,617.86,11.71,997.995,Neurotransmitter
Cholesterol,C19H10N1O3,660.19,9.91,268.194,Nucleotide
Glucose,C2H17N3O1,52.71,N/A,346.245,Lipid
Aspirin,C2H36N2O2,793.26,5.25,153.988,Alkaloid
Glucose,C20H10N0O4,803.17,N/A,2.251,Neurotransmitter
Cholesterol,C12H38N1O5,619.79,4.31,306.886,Neurotransmitter
Serotonin,C20H31N3O3,64.43,13.16,511.291,Carbohydrate
Glucose,C4H25N1O3,736.74,9.9,731.96,Amide
Adrenaline,C18H30N3O4,73.62,6.31,170.315,Hormone
Cholesterol,C13H28N4O8,120.36,9.93,224.208,Neurotransmitter
Urea,C20H29N0O1,710.59,4.92,875.455,Lipid
Adenosine triphosphate,C2H1N5O10,272.45,3.68,336.593,Organic Compound
Cholesterol,C7H37N0O7,988.39,N/A,40.359,Lipid
Aspirin,C14H28N3O4,946.6,1.69,475.112,Carbohydrate
Serotonin,C16H30N5O5,205.07,10.13,226.334,Alkaloid
Adrenaline,C5H13N1O3,665.66,4.18,897.626,Nucleotide
Cholesterol,C10H3N2O8,891.32,8.96,371.604,Alkaloid
Urea,C6H7N2O6,57.44,N/A,318.684,Alcohol
Dopamine,C6H7N0O4,229.97,8.12,706.79,Neurotransmitter
Cholesterol,C19H34N4O8,483.64,2.35,727.47,Lipid
Adrenaline,C11H15N5O6,573.45,12.0,145.598,Carbohydrate
Cholesterol,C20H20N5O10,488.11,6.97,351.838,Lipid
Cholesterol,C2H12N4O6,801.73,6.99,557.037,Nucleotide
Urea,C7H3N4O7,697.6,10.14,609.313,Nucleotide
Adrenaline,C13H38N2O5,360.8,2.48,359.443,Alcohol
Adenosine triphosphate,C7H24N1O1,253.48,7.45,892.427,Alcohol
Dopamine,C18H1N0O5,772.2,8.59,848.442,Hormone
Adenosine triphosphate,C14H3N5O2,868.19,12.53,634.255,Amide
Adrenaline,C16H40N3O1,107.03,N/A,740.601,Alkaloid
Ethanol,C11H15N1O4,449.25,2.01,98.27,Hormone
Adenosine triphosphate,C17H14N3O4,79.41,N/A,44.12,Hormone
Adenosine triphosphate,C2H11N4O5,221.41,N/A,499.262,Alcohol
Adrenaline,C4H7N5O5,414.49,7.48,868.139,Organic Compound
Dopamine,C8H20N5O8,331.49,N/A,761.326,Nucleotide
Caffeine,C7H10N0O0,244.4,7.82,423.039,Hormone
Ethanol,C8H39N5O6,854.79,N/A,664.349,Lipid
Serotonin,C15H18N2O1,249.48,6.28,512.535,Nucleotide
Glucose,C11H19N2O1,513.42,N/A,105.005,Nucleotide
Urea,C16H2N2O6,142.71,6.84,608.799,Hormone
Ethanol,C11H6N0O2,504.14,N/A,561.421,Organic Compound
Serotonin,C1H8N1O1,603.76,13.49,676.153,Lipid
Adenosine triphosphate,C13H24N5O10,401.57,1.31,286.73,Amide
Aspirin,C15H13N3O1,64.41,4.52,434.121,Alkaloid
Aspirin,C18H24N0O0,883.07,8.79,449.435,Lipid
Urea,C12H34N5O6,868.61,12.12,914.01,Neurotransmitter
Serotonin,C6H27N2O5,699.2,7.8,774.1,Alcohol
Caffeine,C15H21N5O8,796.75,N/A,537.462,Amide
Adrenaline,C14H8N2O0,967.29,6.84,786.169,Hormone
Ethanol,C2H11N4O8,593.95,13.31,509.621,Neurotransmitter
Glucose,C3H16N4O1,663.53,11.24,338.988,Amide
Caffeine,C18H7N5O2,481.6,1.4,973.17,Nucleotide
Aspirin,C12H7N2O8,801.24,8.71,465.599,Carbohydrate
Aspirin,C7H1N2O1,108.51,2.34,201.192,Hormone
Dopamine,C3H39N0O1,177.85,9.97,851.681,Lipid
Aspirin,C1H34N0O0,388.76,4.68,494.792,Neurotransmitter
Ethanol,C13H25N1O8,884.97,8.08,238.778,Organic Compound
Serotonin,C12H7N2O9,567.14,11.02,72.704,Organic Compound
Cholesterol,C2H16N4O7,76.97,8.09,131.765,Neurotransmitter
Serotonin,C19H24N1O9,189.77,5.94,944.522,Alcohol
Adenosine triphosphate,C6H31N1O4,975.59,1.29,419.149,Neurotransmitter
Dopamine,C16H32N2O0,634.83,N/A,57.58,Lipid
