compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C11H23N1O9,276.46,10.17,894.226,Organic Compound
Serotonin,C1H31N5O5,690.04,N/A,838.706,Nucleotide
Adenosine triphosphate,C7H9N2O2,491.34,4.04,530.691,Carbohydrate
Cholesterol,C14H16N3O7,441.19,5.53,170.318,Carbohydrate
Dopamine,C3H8N3O10,845.11,N/A,384.225,Amide
Cholesterol,C14H6N2O0,591.99,8.52,487.669,Alcohol
Adrenaline,C14H2N3O4,888.54,4.88,175.012,Alkaloid
Glucose,C4H14N0O2,573.14,11.93,581.763,Nucleotide
Urea,C11H34N4O4,395.7,5.95,823.949,Amide
Urea,C10H6N2O4,894.68,6.84,552.604,Carbohydrate
Dopamine,C2H37N1O9,97.2,N/A,192.811,Alkaloid
Adenosine triphosphate,C2H38N0O4,961.45,N/A,708.307,Alcohol
Cholesterol,C19H8N0O9,852.0,3.13,71.003,Alkaloid
Dopamine,C13H9N3O0,638.35,2.97,282.723,Organic Compound
Dopamine,C9H10N4O0,733.33,12.18,829.857,Carbohydrate
Aspirin,C20H2N2O10,750.81,11.93,107.543,Alkaloid
Adrenaline,C3H12N5O4,639.66,11.55,17.803,Alkaloid
Aspirin,C20H3N3O10,579.52,9.78,935.446,Nucleotide
Urea,C7H32N4O6,386.31,N/A,580.269,Nucleotide
Dopamine,C11H16N3O2,245.53,2.72,4.665,Alkaloid
Serotonin,C18H24N5O10,655.31,N/A,223.795,Organic Compound
Serotonin,C4H39N4O7,179.62,9.73,988.42,Hormone
Caffeine,C18H4N1O5,246.18,5.57,921.433,Neurotransmitter
Serotonin,C15H12N0O4,262.65,N/A,751.724,Amide
Urea,C18H6N5O4,97.82,5.76,69.805,Alcohol
Adrenaline,C8H6N2O2,275.25,N/A,73.042,Carbohydrate
Urea,C11H34N1O9,147.01,12.13,171.19,Hormone
Adenosine triphosphate,C7H40N0O0,828.53,N/A,88.638,Alkaloid
Ethanol,C9H3N4O2,145.36,4.33,513.79,Alcohol
Ethanol,C20H29N2O1,644.28,11.07,202.146,Carbohydrate
Caffeine,C10H40N3O10,334.27,6.58,491.717,Carbohydrate
Aspirin,C10H26N0O6,174.07,12.34,160.327,Lipid
Aspirin,C5H16N0O0,407.02,N/A,663.88,Organic Compound
Caffeine,C5H35N0O6,950.73,5.78,660.327,Organic Compound
Glucose,C3H5N2O10,185.08,10.06,231.597,Lipid
Serotonin,C7H7N0O4,289.35,9.18,733.124,Nucleotide
Urea,C1H19N1O4,73.25,10.52,627.818,Neurotransmitter
Adrenaline,C8H38N1O0,753.25,2.48,651.558,Carbohydrate
Caffeine,C11H29N3O4,502.53,3.44,219.901,Nucleotide
Serotonin,C8H7N2O8,653.84,1.46,866.104,Hormone
Dopamine,C10H39N2O0,50.56,1.33,900.199,Hormone
Urea,C14H5N4O10,670.74,6.81,725.442,Alkaloid
Adenosine triphosphate,C19H13N1O2,780.86,5.95,854.292,Nucleotide
Adrenaline,C20H38N0O2,725.25,N/A,453.861,Organic Compound
Adrenaline,C14H4N1O4,177.78,N/A,304.384,Alcohol
Glucose,C2H10N5O9,88.05,9.26,43.63,Amide
Ethanol,C4H26N5O10,610.85,2.75,816.74,Hormone
Ethanol,C13H39N3O5,502.68,12.73,979.925,Carbohydrate
Adenosine triphosphate,C12H30N5O0,800.18,11.62,101.794,Alcohol
Adrenaline,C6H7N2O6,281.14,1.34,297.451,Alcohol
Serotonin,C11H7N3O4,710.04,12.06,239.601,Alcohol
Urea,C11H5N5O4,88.31,10.17,919.782,Hormone
Caffeine,C5H36N5O0,686.91,N/A,402.271,Organic Compound
Cholesterol,C19H5N1O6,382.48,2.18,992.599,Lipid
Dopamine,C10H31N2O6,165.2,10.31,476.672,Hormone
Glucose,C13H6N3O5,707.58,9.0,516.484,Amide
Caffeine,C4H28N3O1,962.59,N/A,989.966,Nucleotide
Caffeine,C19H12N2O3,444.18,N/A,614.763,Amide
Adenosine triphosphate,C5H30N4O7,335.75,8.95,420.33,Alkaloid
Caffeine,C17H12N2O0,447.86,6.36,122.238,Hormone
Urea,C17H25N0O9,478.61,2.09,680.478,Neurotransmitter
Caffeine,C9H3N5O5,672.43,4.58,783.276,Neurotransmitter
Cholesterol,C18H14N4O8,77.03,12.1,802.808,Hormone
Aspirin,C5H26N3O5,175.22,6.12,148.355,Carbohydrate
Ethanol,C11H1N1O8,71.85,4.52,575.324,Alcohol
Glucose,C9H37N2O3,936.56,12.16,910.546,Amide
Cholesterol,C14H36N3O2,143.46,N/A,422.086,Nucleotide
Adenosine triphosphate,C16H14N2O2,436.17,9.1,570.691,Alcohol
Urea,C17H33N4O3,488.55,1.08,154.849,Amide
Glucose,C10H33N1O4,420.15,7.02,723.687,Nucleotide
Adenosine triphosphate,C12H17N1O8,434.74,N/A,36.182,Hormone
Dopamine,C8H30N2O6,691.79,12.28,936.187,Nucleotide
Adenosine triphosphate,C11H24N1O3,594.77,8.59,163.076,Lipid
Adrenaline,C6H33N2O2,186.59,7.39,777.282,Lipid
Aspirin,C4H37N5O6,833.57,13.34,967.691,Amide
Caffeine,C13H39N3O1,966.28,N/A,975.415,Nucleotide
Aspirin,C14H7N3O1,584.37,5.4,627.538,Hormone
Cholesterol,C9H40N2O6,340.37,N/A,886.162,Amide
Ethanol,C15H22N1O7,176.03,11.12,402.042,Hormone
Aspirin,C10H34N1O3,962.56,N/A,219.307,Neurotransmitter
