compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C4H11N3O4,157.03,5.75,183.967,Hormone
Adenosine triphosphate,C11H7N5O2,496.69,1.76,5.573,Nucleotide
Ethanol,C6H11N1O9,236.2,11.05,187.018,Alcohol
Dopamine,C7H18N3O2,76.69,11.73,789.595,Alcohol
Ethanol,C9H6N3O4,179.91,3.17,344.615,Alcohol
Serotonin,C8H8N1O1,471.59,10.52,20.559,Alcohol
Urea,C19H23N3O8,543.44,13.65,284.697,Alcohol
Adrenaline,C13H30N4O3,503.58,10.03,415.564,Hormone
Adenosine triphosphate,C11H16N1O6,154.28,8.23,363.784,Alkaloid
Serotonin,C20H7N1O1,435.92,8.14,472.901,Hormone
Ethanol,C12H35N0O6,243.89,4.6,748.82,Lipid
Serotonin,C12H14N0O9,801.57,1.94,570.527,Alcohol
Glucose,C10H40N3O1,893.05,8.5,190.093,Lipid
Glucose,C6H30N2O5,596.59,N/A,637.08,Organic Compound
Dopamine,C2H34N2O0,145.42,6.58,876.483,Neurotransmitter
Cholesterol,C8H29N1O3,662.64,N/A,71.703,Nucleotide
Cholesterol,C7H18N5O9,497.38,N/A,656.106,Amide
Caffeine,C13H12N2O8,757.43,N/A,256.08,Alkaloid
Ethanol,C1H28N5O2,629.18,5.54,214.615,Hormone
Cholesterol,C16H33N0O4,458.02,4.15,258.295,Neurotransmitter
Adenosine triphosphate,C20H22N3O4,793.3,3.09,541.92,Neurotransmitter
Caffeine,C4H28N0O1,685.39,10.88,941.658,Organic Compound
Adrenaline,C14H35N2O7,956.85,9.09,817.341,Amide
Serotonin,C20H21N4O5,313.1,1.14,154.431,Alkaloid
Adenosine triphosphate,C19H9N1O5,271.2,7.33,673.368,Amide
Urea,C9H22N4O7,600.76,10.15,461.089,Hormone
Caffeine,C17H29N5O7,920.72,6.0,539.491,Amide
Dopamine,C3H37N1O9,652.64,8.61,903.498,Neurotransmitter
Serotonin,C12H9N3O1,146.41,N/A,633.058,Organic Compound
Glucose,C11H18N3O4,476.45,11.98,669.029,Organic Compound
Cholesterol,C6H34N4O5,50.6,7.41,244.407,Alcohol
Urea,C19H39N0O10,317.93,N/A,922.124,Alcohol
Adrenaline,C19H7N2O9,106.33,7.12,996.298,Alkaloid
Urea,C17H22N2O2,149.79,7.48,682.315,Neurotransmitter
Dopamine,C14H38N1O0,316.01,12.07,218.324,Alcohol
Urea,C6H35N5O7,135.33,1.14,521.181,Organic Compound
Cholesterol,C19H27N2O3,594.95,N/A,835.325,Carbohydrate
Glucose,C2H7N5O7,339.72,N/A,191.35,Nucleotide
Adrenaline,C5H25N2O9,75.82,3.8,778.293,Alkaloid
Caffeine,C20H2N0O6,846.54,5.64,734.444,Amide
Cholesterol,C16H28N1O0,689.74,N/A,408.167,Alkaloid
Aspirin,C18H15N5O9,493.61,13.69,68.182,Nucleotide
Serotonin,C15H32N4O2,846.9,2.21,747.687,Neurotransmitter
Adrenaline,C10H23N1O0,54.94,12.84,860.209,Carbohydrate
Aspirin,C5H34N4O0,264.0,6.57,878.356,Alkaloid
Urea,C6H32N4O2,306.39,6.16,391.77,Organic Compound
Serotonin,C2H29N5O8,490.73,13.36,726.0,Neurotransmitter
Adenosine triphosphate,C17H28N2O2,643.24,8.39,942.347,Alkaloid
Aspirin,C12H17N4O5,595.93,8.9,732.902,Organic Compound
Cholesterol,C10H21N2O8,728.59,3.01,292.712,Neurotransmitter
Adrenaline,C10H33N0O4,432.83,N/A,322.407,Lipid
Adenosine triphosphate,C8H20N2O5,454.74,13.86,260.595,Organic Compound
Adenosine triphosphate,C6H23N1O8,61.93,5.79,906.68,Lipid
Dopamine,C8H26N1O8,244.73,2.9,745.846,Alcohol
Urea,C14H17N4O3,753.98,4.97,978.027,Organic Compound
