compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C13H12N2O5,133.3,N/A,808.774,Alkaloid
Adrenaline,C15H7N0O5,650.97,2.0,106.056,Hormone
Urea,C2H26N1O0,933.31,13.39,554.229,Organic Compound
Cholesterol,C11H13N3O2,751.16,12.75,401.752,Nucleotide
Glucose,C7H18N0O10,134.36,N/A,640.881,Organic Compound
Caffeine,C18H3N4O0,788.7,2.56,773.835,Hormone
Caffeine,C5H23N3O10,463.13,12.54,406.522,Amide
Dopamine,C5H12N1O4,391.55,3.33,956.41,Nucleotide
Glucose,C12H27N0O7,256.36,4.12,153.272,Alcohol
Glucose,C4H37N5O5,401.81,1.27,207.436,Lipid
Cholesterol,C4H4N4O7,501.13,N/A,547.097,Neurotransmitter
Serotonin,C19H28N3O8,502.56,6.52,218.639,Alcohol
Cholesterol,C14H2N3O5,604.77,9.57,552.585,Neurotransmitter
Serotonin,C2H10N5O6,223.97,N/A,337.476,Hormone
Aspirin,C19H38N0O8,760.13,3.99,929.968,Carbohydrate
Urea,C11H30N3O10,388.25,1.99,223.731,Organic Compound
Urea,C5H28N2O4,788.31,2.13,303.76,Lipid
Glucose,C6H26N2O5,452.85,8.67,301.494,Neurotransmitter
Aspirin,C17H17N3O7,421.55,4.72,80.184,Lipid
Aspirin,C18H24N4O3,795.23,6.9,103.506,Organic Compound
Ethanol,C10H39N4O2,650.36,13.73,16.246,Amide
Aspirin,C16H40N2O6,874.84,7.98,539.02,Alkaloid
Ethanol,C12H7N0O4,332.85,N/A,864.673,Carbohydrate
Dopamine,C1H40N3O1,170.37,6.96,310.072,Lipid
Urea,C5H20N0O6,880.75,10.89,977.188,Organic Compound
Glucose,C12H36N2O2,566.37,N/A,692.028,Hormone
Glucose,C12H38N3O5,78.1,11.71,254.588,Amide
Adenosine triphosphate,C13H5N4O6,83.51,6.4,391.499,Organic Compound
Caffeine,C18H19N0O3,612.9,N/A,230.188,Nucleotide
Urea,C8H10N0O4,371.8,N/A,275.596,Carbohydrate
Serotonin,C10H11N2O8,437.37,N/A,540.287,Organic Compound
Glucose,C19H14N0O4,345.34,4.4,785.921,Hormone
Aspirin,C9H35N4O9,835.51,13.17,571.315,Neurotransmitter
Urea,C14H38N0O7,355.54,6.6,564.574,Alcohol
Cholesterol,C9H22N4O0,434.01,13.4,471.9,Lipid
Aspirin,C11H40N2O0,228.48,10.26,441.645,Nucleotide
Aspirin,C5H27N2O2,498.43,7.7,545.237,Neurotransmitter
Serotonin,C6H32N1O0,321.61,N/A,235.345,Alcohol
Glucose,C1H3N4O0,93.97,4.59,693.915,Hormone
Serotonin,C2H29N1O10,233.84,8.93,889.918,Alcohol
Adenosine triphosphate,C18H24N2O2,607.63,10.34,814.956,Organic Compound
Adenosine triphosphate,C8H13N3O4,826.26,8.49,401.109,Lipid
Ethanol,C15H24N1O4,438.43,12.76,258.772,Neurotransmitter
Caffeine,C16H21N0O3,280.09,9.16,251.95,Alkaloid
Glucose,C6H24N2O10,744.53,8.16,772.71,Alkaloid
Serotonin,C17H4N2O3,68.02,5.25,905.619,Amide
Serotonin,C13H30N2O3,90.54,N/A,761.211,Nucleotide
Adrenaline,C19H4N5O0,155.03,4.09,77.744,Amide
Ethanol,C5H36N2O3,292.3,12.95,488.742,Alkaloid
Urea,C16H20N0O8,109.82,10.04,156.839,Lipid
Cholesterol,C1H34N3O10,600.28,5.15,515.853,Alcohol
Cholesterol,C1H36N4O8,599.03,8.41,145.969,Alkaloid
Dopamine,C9H8N3O8,473.92,5.54,246.248,Alcohol
Aspirin,C1H27N3O10,274.76,12.57,345.855,Neurotransmitter
Cholesterol,C9H35N4O2,905.59,10.81,903.721,Lipid
Aspirin,C1H8N5O7,173.6,2.75,718.946,Alkaloid
Urea,C13H40N2O5,372.54,12.44,351.801,Amide
Serotonin,C17H31N3O1,873.82,12.65,783.676,Lipid
Glucose,C20H37N2O7,601.2,9.77,747.51,Organic Compound
Adenosine triphosphate,C12H5N4O2,732.61,6.99,634.967,Lipid
Caffeine,C16H19N5O8,515.93,7.87,89.376,Hormone
Dopamine,C15H23N2O7,564.65,5.22,728.255,Nucleotide
Caffeine,C11H10N1O9,677.12,N/A,268.469,Alcohol
Caffeine,C4H24N1O10,92.72,8.91,797.426,Organic Compound
Dopamine,C8H35N1O4,53.16,1.13,676.758,Carbohydrate
Ethanol,C17H18N4O10,330.67,N/A,50.738,Amide
Cholesterol,C7H17N0O0,604.86,1.01,520.881,Nucleotide
Adenosine triphosphate,C3H26N2O7,243.39,2.21,179.33,Nucleotide
Adrenaline,C12H32N5O4,522.29,8.36,414.735,Hormone
Adrenaline,C1H18N4O3,931.5,13.6,807.065,Alcohol
Cholesterol,C12H10N4O3,884.59,7.13,147.137,Carbohydrate
Caffeine,C10H13N2O0,455.37,N/A,186.191,Alkaloid
Cholesterol,C8H34N0O1,790.75,N/A,593.918,Amide
Adenosine triphosphate,C9H8N0O1,718.86,10.43,890.944,Hormone
Aspirin,C5H5N4O1,72.51,12.75,644.419,Organic Compound
Dopamine,C18H13N0O1,245.22,11.1,923.844,Hormone
Ethanol,C20H16N4O8,777.64,3.7,13.969,Neurotransmitter
Urea,C19H3N4O8,865.26,10.46,609.533,Neurotransmitter
Cholesterol,C5H27N1O6,453.78,N/A,342.176,Hormone
Ethanol,C18H1N1O10,169.8,2.56,306.613,Neurotransmitter
Glucose,C13H26N2O6,850.49,11.25,557.939,Neurotransmitter
Caffeine,C1H2N2O7,872.99,13.52,663.86,Lipid
Adrenaline,C5H35N2O9,313.79,7.04,551.993,Alkaloid
Serotonin,C16H33N1O9,733.03,N/A,993.28,Lipid
Aspirin,C16H28N4O3,839.0,10.22,793.129,Alcohol
Serotonin,C13H13N5O0,323.87,5.41,675.263,Lipid
Ethanol,C15H22N2O3,717.21,9.75,981.596,Amide
Adrenaline,C3H16N1O5,209.4,4.27,677.346,Lipid
Glucose,C13H11N4O7,902.93,7.81,562.051,Organic Compound
Urea,C3H32N4O8,594.67,6.69,620.045,Amide
Glucose,C16H11N3O9,100.43,10.62,575.709,Amide
Adenosine triphosphate,C8H34N4O6,675.41,3.44,850.988,Alkaloid
Urea,C3H30N3O10,64.74,N/A,300.703,Nucleotide
Ethanol,C11H21N0O6,67.94,7.0,537.453,Lipid
Dopamine,C10H35N4O5,421.25,13.17,104.326,Neurotransmitter
Caffeine,C3H22N3O1,557.72,9.1,106.584,Nucleotide
Serotonin,C15H11N3O3,870.63,9.82,471.234,Alcohol
Caffeine,C9H19N3O8,768.17,8.0,984.887,Hormone
Adrenaline,C18H16N0O4,165.69,13.49,872.126,Alkaloid
Aspirin,C2H8N1O2,500.32,6.58,12.816,Alkaloid
Dopamine,C6H15N5O4,624.53,4.94,177.787,Alcohol
Ethanol,C4H27N3O7,655.77,N/A,402.908,Hormone
Adrenaline,C19H31N2O0,814.05,1.65,372.656,Amide
Cholesterol,C14H26N1O6,790.45,11.53,695.585,Alkaloid
Dopamine,C4H24N3O7,670.89,1.75,584.307,Neurotransmitter
Urea,C14H5N2O1,384.71,1.7,331.406,Hormone
Ethanol,C2H15N2O1,936.44,4.3,705.066,Nucleotide
Adrenaline,C11H30N5O4,241.69,8.94,343.694,Organic Compound
Adrenaline,C10H33N0O1,552.65,4.62,387.102,Alkaloid
Adrenaline,C6H1N3O4,55.76,13.52,629.922,Amide
Adenosine triphosphate,C16H39N2O5,486.02,1.85,832.135,Alkaloid
Cholesterol,C7H11N3O10,192.42,N/A,532.654,Nucleotide
Adrenaline,C1H9N0O3,299.1,9.89,554.048,Amide
Cholesterol,C3H36N3O2,167.97,N/A,770.483,Organic Compound
Glucose,C8H35N4O6,745.32,5.64,884.991,Amide
Serotonin,C11H39N2O2,878.54,11.51,730.815,Organic Compound
Caffeine,C11H32N3O7,616.74,9.55,138.666,Nucleotide
Aspirin,C1H30N5O0,536.02,1.7,889.453,Nucleotide
Adenosine triphosphate,C16H32N0O5,617.21,13.49,284.861,Organic Compound
Urea,C12H28N2O1,590.81,5.29,790.767,Hormone
Adrenaline,C18H20N1O1,283.95,7.29,14.691,Lipid
Caffeine,C5H32N2O4,444.14,10.13,470.107,Nucleotide
Urea,C8H26N3O9,971.03,8.13,301.591,Lipid
Ethanol,C10H11N1O9,148.47,N/A,472.309,Carbohydrate
Cholesterol,C12H20N2O4,261.48,1.49,998.157,Lipid
Adrenaline,C20H7N5O3,579.16,11.04,841.394,Carbohydrate
Adrenaline,C14H14N0O5,920.59,1.56,942.277,Alcohol
Glucose,C9H18N0O8,82.13,11.23,343.713,Organic Compound
Adrenaline,C6H39N3O0,259.55,8.03,861.92,Hormone
Adrenaline,C19H11N2O8,715.36,4.8,46.179,Alkaloid
Caffeine,C1H39N3O7,506.83,5.71,295.139,Carbohydrate
Cholesterol,C4H38N1O3,387.6,6.32,565.216,Neurotransmitter
Dopamine,C20H9N3O2,741.24,1.97,928.682,Organic Compound
Aspirin,C3H24N3O7,615.89,N/A,695.443,Amide
Aspirin,C19H25N0O3,186.07,N/A,783.308,Amide
Adenosine triphosphate,C8H22N5O0,564.66,N/A,75.717,Lipid
Caffeine,C5H31N2O1,370.08,6.94,178.602,Hormone
Cholesterol,C8H28N1O5,463.17,N/A,293.914,Amide
Glucose,C16H14N4O4,652.52,6.8,60.728,Lipid
Aspirin,C17H20N0O3,792.46,10.9,367.463,Alkaloid
Glucose,C18H31N2O3,248.23,12.61,631.445,Carbohydrate
Aspirin,C19H4N4O7,891.05,8.02,893.828,Organic Compound
Serotonin,C6H4N5O6,114.67,7.71,819.952,Hormone
Serotonin,C10H7N3O1,737.08,3.45,966.689,Neurotransmitter
Aspirin,C16H10N1O0,909.29,3.77,602.349,Neurotransmitter
Cholesterol,C13H34N5O5,246.26,12.08,523.409,Alkaloid
Ethanol,C14H32N4O8,667.66,N/A,30.719,Lipid
Ethanol,C18H15N5O2,327.09,N/A,890.652,Hormone
