compound,formula,mw,pka,solubility_mg_ml,class
Urea,C10H8N3O6,218.57,N/A,733.104,Lipid
Cholesterol,C16H27N4O3,449.9,12.42,635.22,Amide
Ethanol,C13H26N3O7,785.8,12.83,366.344,Hormone
Adrenaline,C16H39N0O9,377.39,11.64,447.047,Lipid
Adrenaline,C16H30N2O8,209.69,5.46,288.35,Nucleotide
Ethanol,C10H24N4O9,683.03,7.09,299.019,Carbohydrate
Dopamine,C8H27N0O0,219.36,4.36,381.403,Organic Compound
Ethanol,C2H28N4O7,467.2,6.07,35.651,Alkaloid
Adenosine triphosphate,C4H33N1O8,138.36,7.51,708.544,Nucleotide
Serotonin,C1H19N2O1,622.49,13.91,261.939,Alkaloid
Urea,C1H27N2O6,329.26,4.84,824.548,Neurotransmitter
Dopamine,C4H18N1O3,361.63,12.88,700.267,Carbohydrate
Adrenaline,C20H39N5O0,331.07,6.33,710.258,Alkaloid
Adrenaline,C6H37N3O9,124.87,7.3,634.071,Amide
Adrenaline,C11H24N2O10,561.97,1.97,345.141,Hormone
Urea,C7H6N4O6,611.52,5.02,492.607,Carbohydrate
Ethanol,C6H37N2O8,184.25,13.59,345.842,Nucleotide
Adenosine triphosphate,C17H34N0O9,587.52,13.87,409.819,Nucleotide
Urea,C2H7N4O2,960.4,N/A,693.926,Lipid
Caffeine,C9H30N3O8,486.94,N/A,983.76,Amide
Caffeine,C15H16N0O1,495.71,11.14,568.347,Hormone
Dopamine,C6H3N5O5,732.37,2.62,147.257,Alcohol
Dopamine,C2H22N5O5,123.03,N/A,452.69,Carbohydrate
Cholesterol,C1H27N4O3,428.73,13.75,306.444,Lipid
Cholesterol,C17H31N3O9,182.41,11.42,218.201,Nucleotide
Serotonin,C11H37N5O7,987.91,6.91,738.784,Nucleotide
Cholesterol,C7H33N2O4,180.32,5.87,468.407,Carbohydrate
Caffeine,C19H31N0O5,527.57,N/A,536.813,Alcohol
Adrenaline,C15H6N1O10,739.56,11.32,895.995,Hormone
Caffeine,C13H10N1O5,549.92,4.13,148.292,Nucleotide
Cholesterol,C11H36N1O5,498.23,N/A,495.677,Organic Compound
Adrenaline,C7H2N5O6,185.86,8.37,609.379,Hormone
Adrenaline,C6H40N2O9,987.35,12.06,704.916,Lipid
Dopamine,C18H35N4O10,185.54,1.79,417.864,Alkaloid
Aspirin,C2H4N2O5,423.38,N/A,95.543,Alkaloid
Aspirin,C1H5N5O10,454.82,1.99,727.407,Organic Compound
Adrenaline,C6H11N0O4,945.02,N/A,16.575,Nucleotide
Ethanol,C8H16N5O5,577.57,N/A,367.883,Nucleotide
Dopamine,C19H37N0O7,560.79,7.95,13.683,Amide
Adrenaline,C18H9N3O5,422.55,8.01,95.676,Hormone
Dopamine,C17H31N5O0,419.17,N/A,647.896,Lipid
Caffeine,C20H30N3O2,838.47,7.96,292.2,Organic Compound
Cholesterol,C19H2N5O10,834.63,6.58,885.952,Alcohol
Urea,C9H9N3O9,263.92,2.12,171.214,Organic Compound
Ethanol,C12H31N4O0,481.34,3.66,709.876,Hormone
Aspirin,C10H13N3O5,757.41,13.91,949.436,Carbohydrate
Caffeine,C2H24N2O7,731.47,6.91,909.906,Carbohydrate
Cholesterol,C16H25N0O2,240.6,2.94,147.231,Carbohydrate
Glucose,C11H25N2O8,912.18,1.73,1.579,Neurotransmitter
Glucose,C17H25N1O8,523.78,13.03,781.8,Hormone
Adenosine triphosphate,C9H35N2O3,598.89,1.85,175.006,Lipid
Ethanol,C11H28N3O6,536.24,7.36,246.732,Nucleotide
Adrenaline,C1H28N4O7,935.41,7.73,50.998,Amide
Cholesterol,C3H33N0O4,499.95,7.53,85.037,Hormone
Urea,C2H4N3O3,342.92,8.04,600.375,Carbohydrate
Dopamine,C1H3N0O1,226.0,9.19,405.504,Alkaloid
Adenosine triphosphate,C16H14N5O2,270.94,13.91,284.745,Alcohol
Cholesterol,C19H32N1O2,911.77,11.92,338.899,Alcohol
Caffeine,C1H38N1O2,631.55,4.09,314.404,Lipid
Urea,C2H33N0O0,805.2,6.29,370.178,Lipid
Ethanol,C13H17N0O4,790.72,N/A,970.848,Alkaloid
Caffeine,C10H36N0O9,655.63,7.65,884.244,Lipid
Caffeine,C13H40N2O8,241.41,9.27,26.417,Nucleotide
Glucose,C8H23N0O0,901.53,3.24,501.528,Carbohydrate
Adrenaline,C10H37N1O6,885.14,3.05,788.226,Alkaloid
Aspirin,C2H18N5O1,940.28,2.42,322.104,Amide
Adenosine triphosphate,C7H19N4O6,946.38,9.53,260.469,Alkaloid
Adenosine triphosphate,C7H20N5O6,365.27,10.52,679.518,Lipid
Glucose,C8H24N4O4,663.25,N/A,645.179,Nucleotide
Urea,C10H35N0O1,981.56,N/A,551.288,Nucleotide
Dopamine,C16H27N5O1,742.39,10.38,759.533,Organic Compound
Dopamine,C16H3N0O10,894.28,9.75,765.495,Amide
Caffeine,C19H30N5O0,689.63,2.28,362.957,Neurotransmitter
Glucose,C3H20N2O6,761.01,N/A,391.793,Alcohol
Dopamine,C11H28N3O4,150.37,3.84,941.415,Carbohydrate
Serotonin,C19H10N0O5,287.11,N/A,331.731,Alkaloid
Serotonin,C9H17N2O3,397.82,3.88,79.108,Amide
Aspirin,C17H19N4O7,619.71,4.86,335.193,Nucleotide
Serotonin,C15H17N3O0,457.91,N/A,677.505,Hormone
Ethanol,C15H36N4O3,552.35,3.69,138.402,Organic Compound
Aspirin,C6H27N1O0,833.99,9.91,751.633,Organic Compound
Aspirin,C18H18N1O1,544.37,8.35,155.722,Nucleotide
Adrenaline,C4H29N0O1,64.44,4.49,773.21,Nucleotide
Cholesterol,C19H9N4O10,534.82,N/A,820.405,Hormone
Ethanol,C14H2N5O10,973.07,8.35,360.913,Nucleotide
Caffeine,C7H20N5O6,762.73,5.44,110.664,Carbohydrate
Aspirin,C4H6N1O3,757.06,11.46,794.736,Alkaloid
Dopamine,C7H4N0O0,563.16,7.57,949.595,Alkaloid
Serotonin,C7H8N3O7,677.19,5.15,935.718,Amide
Adenosine triphosphate,C9H18N3O10,176.64,3.37,781.016,Nucleotide
Adenosine triphosphate,C4H22N0O1,51.79,10.98,366.311,Carbohydrate
Adenosine triphosphate,C7H8N1O7,362.53,4.03,748.618,Organic Compound
Serotonin,C1H26N5O4,638.14,3.01,225.463,Neurotransmitter
Cholesterol,C12H16N3O8,287.43,3.68,347.016,Hormone
Dopamine,C15H35N4O2,775.99,5.09,377.775,Lipid
Caffeine,C17H5N4O1,275.2,7.76,521.693,Lipid
Adrenaline,C1H10N4O3,594.45,6.81,335.199,Organic Compound
Ethanol,C3H28N3O9,136.0,9.09,894.853,Alcohol
Aspirin,C4H23N2O10,325.36,11.4,928.801,Neurotransmitter
Dopamine,C12H37N4O10,933.29,4.15,971.856,Alcohol
Serotonin,C16H34N4O7,283.1,8.56,329.232,Nucleotide
Aspirin,C9H37N0O1,860.71,7.47,752.546,Alcohol
Cholesterol,C6H38N0O2,600.09,8.42,398.231,Alkaloid
Cholesterol,C5H31N3O2,944.5,12.76,856.933,Organic Compound
Serotonin,C10H30N3O1,505.14,11.55,131.743,Nucleotide
Glucose,C4H38N1O7,428.98,N/A,288.695,Alcohol
Glucose,C19H27N2O2,938.8,2.77,270.826,Neurotransmitter
Cholesterol,C14H21N4O8,562.4,N/A,237.78,Organic Compound
Adrenaline,C17H24N0O5,274.93,2.81,650.747,Lipid
Cholesterol,C2H3N0O9,900.43,7.11,192.896,Organic Compound
Aspirin,C9H22N0O0,973.33,N/A,905.719,Organic Compound
Serotonin,C18H10N3O6,735.11,11.15,469.49,Nucleotide
Urea,C4H26N1O10,575.14,5.21,763.25,Alcohol
Serotonin,C20H29N4O5,558.87,7.8,598.093,Neurotransmitter
Adenosine triphosphate,C1H20N3O3,990.49,2.07,78.968,Carbohydrate
Serotonin,C4H25N0O7,643.0,7.49,969.249,Carbohydrate
Adrenaline,C13H37N4O5,458.29,3.65,443.935,Alcohol
Caffeine,C2H7N4O1,180.57,4.73,147.221,Alcohol
Urea,C9H24N2O6,70.6,1.35,626.015,Alkaloid
Serotonin,C17H39N3O2,494.69,11.47,487.63,Amide
Adrenaline,C1H37N2O6,732.82,5.21,990.347,Neurotransmitter
Aspirin,C19H35N0O3,963.47,7.1,14.054,Organic Compound
Serotonin,C6H9N1O0,502.28,11.43,322.793,Alcohol
Serotonin,C12H21N4O4,536.99,11.76,831.219,Alcohol
Caffeine,C16H34N3O1,263.72,N/A,995.861,Alcohol
Urea,C9H28N5O7,312.02,11.97,979.374,Neurotransmitter
Serotonin,C4H29N2O10,105.24,13.75,172.646,Alkaloid
Adrenaline,C7H40N0O5,758.28,13.23,372.88,Amide
Ethanol,C10H4N5O10,253.69,N/A,383.267,Neurotransmitter
Urea,C11H2N2O5,634.78,2.5,267.465,Hormone
Aspirin,C2H36N2O10,363.83,10.73,572.123,Neurotransmitter
Ethanol,C7H35N4O5,523.96,5.83,853.415,Lipid
Cholesterol,C3H29N1O1,703.12,11.87,389.21,Carbohydrate
Urea,C2H8N4O0,609.69,13.27,485.008,Alcohol
Serotonin,C16H25N1O1,579.75,7.12,258.752,Neurotransmitter
Dopamine,C8H20N5O2,249.37,12.8,898.257,Alcohol
Dopamine,C12H34N5O1,834.41,N/A,91.013,Alcohol
Urea,C17H15N3O2,668.32,11.66,712.23,Nucleotide
Adrenaline,C7H24N2O8,212.95,5.09,902.213,Alcohol
Aspirin,C15H7N4O4,809.51,7.54,455.608,Nucleotide
Cholesterol,C17H4N4O0,642.8,N/A,705.944,Amide
Adenosine triphosphate,C13H31N4O2,340.97,9.78,547.371,Nucleotide
Cholesterol,C3H22N5O1,741.65,7.28,598.056,Hormone
Caffeine,C3H27N2O10,977.08,9.2,926.66,Carbohydrate
Cholesterol,C11H35N1O0,552.66,2.72,409.585,Nucleotide
Ethanol,C12H12N5O10,823.39,4.51,271.743,Amide
Cholesterol,C16H37N5O7,269.02,9.84,198.759,Carbohydrate
Glucose,C13H6N0O2,366.46,4.23,51.26,Hormone
Adrenaline,C14H22N2O5,990.28,N/A,721.351,Organic Compound
Glucose,C9H25N0O7,871.1,10.33,691.048,Alcohol
Adrenaline,C20H21N2O7,692.72,10.31,635.618,Neurotransmitter
Ethanol,C8H39N3O9,60.31,2.81,782.354,Lipid
Caffeine,C7H10N0O9,875.01,1.97,426.594,Organic Compound
Glucose,C20H35N5O6,129.31,11.38,292.938,Lipid
Adenosine triphosphate,C12H10N2O6,885.41,9.62,157.598,Alcohol
Caffeine,C19H9N2O1,58.68,8.24,125.592,Organic Compound
Adenosine triphosphate,C16H22N1O4,835.53,7.99,608.417,Organic Compound
Adenosine triphosphate,C8H7N1O5,653.21,7.37,308.162,Nucleotide
Glucose,C12H26N4O4,122.69,N/A,765.637,Alcohol
Aspirin,C15H20N5O9,652.06,12.16,60.614,Alcohol
