compound,formula,mw,pka,solubility_mg_ml,class
Urea,C4H9N1O10,137.19,N/A,126.111,Nucleotide
Serotonin,C16H22N4O3,682.4,10.15,690.072,Hormone
Aspirin,C11H40N3O6,745.27,N/A,828.383,Carbohydrate
Serotonin,C13H36N4O0,520.17,6.89,158.334,Hormone
Caffeine,C1H13N1O10,736.7,8.12,779.911,Nucleotide
Cholesterol,C2H23N5O0,594.68,13.13,952.538,Carbohydrate
Glucose,C9H30N3O7,331.89,13.65,469.424,Neurotransmitter
Urea,C18H6N3O1,408.86,1.0,836.205,Neurotransmitter
Urea,C13H11N2O9,809.79,N/A,485.499,Nucleotide
Adenosine triphosphate,C8H26N1O9,494.13,N/A,388.115,Organic Compound
Urea,C16H34N4O2,961.87,10.93,339.946,Alcohol
Adrenaline,C13H4N1O4,980.66,9.62,694.745,Organic Compound
Adenosine triphosphate,C11H17N4O3,924.82,13.85,868.557,Amide
Ethanol,C13H15N0O8,737.13,2.02,245.98,Amide
Adenosine triphosphate,C7H27N1O9,391.59,2.47,664.476,Alcohol
Urea,C4H32N5O5,101.94,8.61,638.315,Neurotransmitter
Adenosine triphosphate,C6H6N4O6,770.12,7.79,182.993,Carbohydrate
Serotonin,C6H29N3O6,247.19,N/A,651.715,Neurotransmitter
Serotonin,C4H9N4O8,635.52,5.67,898.109,Alkaloid
Ethanol,C4H21N5O10,55.73,8.63,455.981,Carbohydrate
Ethanol,C8H1N1O0,440.24,N/A,216.884,Neurotransmitter
Dopamine,C19H37N3O9,390.51,N/A,464.151,Alcohol
Caffeine,C19H6N2O6,476.76,13.41,832.523,Alkaloid
Adenosine triphosphate,C8H36N5O2,130.21,4.95,728.336,Organic Compound
Ethanol,C2H25N0O8,488.51,N/A,113.591,Alkaloid
Serotonin,C17H8N2O1,833.68,13.19,113.576,Organic Compound
Adrenaline,C9H17N4O10,462.06,9.41,624.205,Nucleotide
Adenosine triphosphate,C5H7N1O5,286.75,N/A,885.585,Nucleotide
Dopamine,C7H34N5O4,907.78,1.19,704.151,Alcohol
Dopamine,C4H29N0O7,495.94,8.51,242.254,Amide
Urea,C11H37N5O7,143.01,N/A,870.674,Neurotransmitter
Glucose,C16H1N3O4,805.39,1.77,183.609,Amide
Serotonin,C9H20N5O9,860.74,5.98,718.599,Neurotransmitter
Aspirin,C2H38N2O1,313.99,3.02,685.636,Nucleotide
Cholesterol,C1H11N2O5,560.79,11.38,754.732,Organic Compound
Serotonin,C6H3N4O7,260.11,12.39,592.282,Organic Compound
Adenosine triphosphate,C4H24N0O7,978.84,13.83,335.773,Hormone
Caffeine,C20H38N5O9,159.82,3.46,77.313,Neurotransmitter
Glucose,C2H26N1O0,799.81,1.26,347.262,Hormone
Dopamine,C14H37N0O0,501.06,5.1,883.147,Lipid
Urea,C9H14N3O5,464.53,12.07,181.728,Hormone
Aspirin,C1H36N0O1,425.33,N/A,537.485,Nucleotide
Ethanol,C11H26N4O10,466.74,6.39,420.697,Organic Compound
Dopamine,C6H7N0O0,84.75,13.41,983.719,Amide
Caffeine,C5H29N3O9,801.59,N/A,859.894,Neurotransmitter
Ethanol,C6H3N2O6,364.95,10.48,863.057,Alkaloid
Urea,C12H9N1O6,376.03,N/A,454.207,Neurotransmitter
Serotonin,C6H21N0O5,374.69,6.49,774.841,Hormone
Adrenaline,C6H33N1O0,664.76,12.14,474.161,Hormone
Aspirin,C5H35N1O6,309.23,6.2,610.266,Lipid
Caffeine,C16H11N5O4,975.5,10.31,21.246,Carbohydrate
Aspirin,C13H31N0O6,557.73,10.59,370.89,Alkaloid
Serotonin,C13H24N5O5,298.94,6.79,98.331,Carbohydrate
Glucose,C14H39N3O5,151.05,11.4,352.895,Carbohydrate
Adrenaline,C14H40N3O0,706.43,4.16,746.814,Lipid
Serotonin,C7H3N3O4,531.43,3.39,998.966,Neurotransmitter
Dopamine,C4H24N3O1,137.83,12.18,364.428,Organic Compound
Adrenaline,C19H5N4O6,778.37,10.13,216.601,Lipid
Ethanol,C3H24N1O1,322.15,N/A,719.192,Neurotransmitter
Cholesterol,C9H22N1O5,937.84,10.53,147.511,Nucleotide
Aspirin,C5H29N5O6,284.89,4.77,488.794,Nucleotide
Aspirin,C9H21N1O3,884.61,11.97,887.499,Hormone
Ethanol,C4H24N3O1,368.7,11.13,116.408,Organic Compound
Adrenaline,C17H20N2O5,110.11,2.75,107.344,Nucleotide
Aspirin,C3H8N0O2,268.67,12.58,740.965,Alcohol
Dopamine,C13H4N0O6,370.85,8.24,860.101,Alkaloid
Cholesterol,C17H11N2O8,263.81,N/A,744.193,Lipid
Serotonin,C8H24N3O8,281.83,13.44,592.197,Alcohol
Cholesterol,C6H22N0O3,190.85,3.77,21.29,Neurotransmitter
Aspirin,C13H1N4O8,151.83,7.0,722.838,Amide
Caffeine,C20H26N4O6,65.28,13.74,690.247,Carbohydrate
Dopamine,C9H32N4O5,730.12,2.57,438.916,Carbohydrate
Adenosine triphosphate,C14H35N0O8,611.16,2.26,804.753,Neurotransmitter
Aspirin,C11H4N0O3,469.59,9.55,949.259,Lipid
Urea,C9H8N2O4,173.89,1.46,631.524,Alkaloid
Cholesterol,C19H31N0O8,388.72,9.51,698.768,Alkaloid
Glucose,C6H11N1O1,795.59,N/A,604.992,Alcohol
Caffeine,C8H19N4O9,578.86,6.67,374.267,Carbohydrate
Adenosine triphosphate,C1H3N2O6,359.42,N/A,50.928,Nucleotide
Cholesterol,C18H38N1O3,967.46,8.1,52.136,Carbohydrate
Aspirin,C6H9N5O9,145.34,11.73,284.993,Organic Compound
Adenosine triphosphate,C1H21N2O7,280.13,13.67,610.988,Amide
Adrenaline,C7H40N0O3,152.34,N/A,320.475,Carbohydrate
Caffeine,C11H17N0O1,302.82,3.47,703.434,Lipid
Dopamine,C1H34N5O0,978.11,N/A,884.258,Alkaloid
Aspirin,C11H19N5O2,636.53,8.21,66.373,Carbohydrate
Glucose,C18H3N4O10,331.74,N/A,361.185,Alcohol
Serotonin,C10H19N4O0,653.29,N/A,10.31,Nucleotide
Adrenaline,C8H30N5O5,853.86,3.44,215.117,Amide
Adenosine triphosphate,C2H32N2O0,223.44,4.56,535.917,Organic Compound
Urea,C11H28N4O8,702.61,11.72,492.922,Lipid
Aspirin,C11H21N0O3,427.33,9.51,867.451,Organic Compound
Adrenaline,C6H22N5O3,391.11,12.11,828.442,Alkaloid
Dopamine,C5H18N2O4,726.44,5.81,66.973,Amide
Aspirin,C10H2N3O6,807.34,9.33,432.646,Alkaloid
Adrenaline,C6H32N4O6,441.68,4.22,315.464,Hormone
Cholesterol,C1H21N2O9,236.66,13.65,103.425,Organic Compound
Caffeine,C20H38N0O7,196.63,11.63,593.638,Hormone
Serotonin,C1H3N0O9,551.41,1.53,557.591,Alkaloid
Ethanol,C5H35N4O2,55.43,9.64,952.359,Hormone
Aspirin,C12H31N5O7,158.76,12.73,944.879,Hormone
Adrenaline,C13H1N5O7,342.98,9.44,56.047,Organic Compound
Cholesterol,C11H8N2O8,889.13,11.79,312.082,Amide
Caffeine,C3H8N5O3,800.94,N/A,621.47,Nucleotide
Ethanol,C9H17N1O0,759.38,N/A,317.001,Neurotransmitter
Adrenaline,C12H37N0O6,957.03,7.27,740.914,Neurotransmitter
Glucose,C18H30N1O1,968.7,8.38,459.961,Alkaloid
Serotonin,C6H40N5O5,809.11,13.59,876.407,Neurotransmitter
Adenosine triphosphate,C8H12N3O4,920.59,12.55,194.612,Lipid
Serotonin,C4H31N4O1,717.13,8.39,345.996,Nucleotide
Adrenaline,C14H7N4O3,824.04,N/A,124.787,Lipid
Glucose,C2H32N3O2,621.21,2.06,278.18,Alcohol
Aspirin,C18H33N4O4,163.44,1.12,370.904,Alkaloid
Serotonin,C14H1N5O9,420.16,4.01,365.04,Carbohydrate
Ethanol,C4H38N4O9,203.17,9.48,739.344,Organic Compound
Serotonin,C19H22N5O1,182.51,N/A,980.345,Organic Compound
Glucose,C18H5N4O10,833.25,8.88,778.961,Nucleotide
Glucose,C16H11N0O2,393.13,N/A,135.645,Amide
Caffeine,C20H22N4O9,401.55,1.28,506.624,Lipid
Dopamine,C17H17N1O1,618.54,2.03,685.743,Organic Compound
Adenosine triphosphate,C17H28N2O10,244.34,5.96,149.002,Organic Compound
Dopamine,C8H5N3O4,653.08,12.58,306.738,Hormone
Dopamine,C16H12N5O1,408.18,N/A,173.24,Carbohydrate
Adenosine triphosphate,C17H25N5O3,876.77,10.11,231.818,Amide
Adrenaline,C17H16N1O3,384.59,5.16,523.011,Alkaloid
Caffeine,C17H10N0O8,831.49,8.51,991.17,Carbohydrate
Cholesterol,C3H22N5O6,344.03,9.45,445.6,Amide
Ethanol,C1H4N0O7,485.25,10.78,784.849,Amide
Cholesterol,C11H8N0O5,394.33,2.87,451.565,Carbohydrate
Aspirin,C8H29N0O3,912.79,N/A,830.892,Nucleotide
Aspirin,C15H28N2O10,369.41,1.37,62.791,Alcohol
Adrenaline,C20H4N1O8,532.75,13.72,435.997,Amide
Ethanol,C17H4N0O0,217.9,5.93,797.447,Nucleotide
Ethanol,C8H12N1O1,781.9,4.07,658.687,Hormone
Adenosine triphosphate,C1H16N5O4,471.25,13.13,164.895,Alcohol
Adenosine triphosphate,C11H34N4O2,546.18,13.72,896.823,Amide
