compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C18H8N2O5,175.39,11.54,522.886,Hormone
Urea,C11H30N0O6,446.53,N/A,437.961,Neurotransmitter
Caffeine,C13H29N3O10,898.13,8.02,536.337,Alkaloid
Dopamine,C1H34N2O10,831.75,10.37,215.774,Organic Compound
Dopamine,C4H40N0O9,515.42,10.6,814.357,Alcohol
Ethanol,C5H31N2O10,686.79,2.97,204.781,Alcohol
Glucose,C5H33N1O5,868.41,13.62,14.212,Hormone
Ethanol,C10H12N4O0,868.31,3.35,246.275,Neurotransmitter
Caffeine,C8H20N1O1,382.56,N/A,12.039,Amide
Ethanol,C20H15N0O2,344.04,3.28,45.036,Alkaloid
Aspirin,C6H36N1O1,434.96,4.98,625.132,Nucleotide
Serotonin,C14H28N4O6,754.04,13.7,375.176,Amide
Aspirin,C20H29N0O3,606.33,5.42,78.724,Alcohol
Caffeine,C18H3N0O9,630.14,10.65,41.664,Hormone
Serotonin,C3H27N1O0,331.24,N/A,144.44,Hormone
Urea,C20H5N3O3,376.92,3.33,925.547,Organic Compound
Urea,C15H1N2O6,75.33,N/A,82.895,Nucleotide
Glucose,C11H9N4O8,590.06,N/A,550.698,Organic Compound
Urea,C20H38N2O5,699.52,N/A,230.839,Organic Compound
Adenosine triphosphate,C15H38N5O5,782.79,11.34,438.423,Nucleotide
Cholesterol,C6H38N2O6,951.68,2.93,727.987,Carbohydrate
Adenosine triphosphate,C12H14N4O7,674.76,9.47,62.656,Alcohol
Glucose,C9H15N2O7,395.66,9.0,896.565,Hormone
Serotonin,C6H27N0O1,315.21,N/A,543.187,Lipid
Urea,C6H18N4O2,977.73,12.15,299.183,Carbohydrate
Urea,C12H22N3O3,110.68,4.74,358.425,Neurotransmitter
Glucose,C1H38N5O1,438.73,8.28,989.501,Alcohol
Cholesterol,C13H5N3O6,494.46,3.33,399.667,Carbohydrate
Dopamine,C1H36N5O8,126.15,10.97,151.637,Neurotransmitter
Dopamine,C17H15N0O1,624.49,N/A,480.27,Alcohol
Adrenaline,C3H14N2O5,868.75,8.58,390.904,Lipid
Ethanol,C16H16N0O3,371.85,6.01,802.048,Neurotransmitter
Aspirin,C7H29N3O2,189.33,N/A,415.713,Hormone
Caffeine,C7H14N0O6,916.23,N/A,363.132,Lipid
Caffeine,C11H20N2O2,943.7,9.93,308.097,Alcohol
Cholesterol,C5H1N3O8,262.5,N/A,912.194,Neurotransmitter
Cholesterol,C6H29N2O10,294.98,3.23,811.902,Neurotransmitter
Cholesterol,C2H18N2O8,850.48,4.38,758.593,Alcohol
Caffeine,C9H39N0O2,167.66,11.91,344.941,Carbohydrate
Dopamine,C1H28N0O3,631.4,5.22,603.006,Alcohol
Aspirin,C8H39N2O0,483.31,8.64,461.645,Carbohydrate
Aspirin,C14H3N0O1,632.12,N/A,118.695,Hormone
Dopamine,C16H28N3O6,435.75,3.12,470.324,Amide
Cholesterol,C18H6N3O0,227.37,13.47,711.621,Carbohydrate
Urea,C20H21N0O7,870.38,8.23,873.525,Carbohydrate
Urea,C1H10N5O3,502.04,11.53,199.296,Alkaloid
Serotonin,C11H10N5O4,428.79,9.23,164.157,Lipid
Aspirin,C20H21N2O7,719.44,8.82,53.679,Amide
Caffeine,C1H31N5O3,61.22,N/A,977.626,Alcohol
Cholesterol,C4H13N3O3,741.84,11.36,336.78,Alcohol
Adrenaline,C14H7N5O9,408.12,4.3,32.073,Carbohydrate
Urea,C18H36N2O7,97.48,6.86,241.498,Lipid
Glucose,C18H19N1O8,952.95,13.17,544.691,Nucleotide
Glucose,C9H33N0O7,357.17,9.63,623.215,Lipid
Serotonin,C4H21N3O6,723.0,N/A,261.173,Lipid
Urea,C16H26N3O7,379.68,N/A,106.618,Amide
Ethanol,C4H18N2O3,927.17,N/A,632.732,Lipid
Aspirin,C11H4N4O7,610.95,3.25,949.53,Nucleotide
Aspirin,C15H26N4O3,880.08,6.89,271.8,Nucleotide
Caffeine,C12H2N0O3,589.32,11.28,411.051,Alkaloid
Adrenaline,C17H10N1O4,634.66,1.7,855.903,Organic Compound
Adrenaline,C3H11N0O1,953.83,9.17,687.448,Organic Compound
Aspirin,C14H19N2O10,250.58,1.07,933.283,Amide
Ethanol,C5H6N0O2,343.93,N/A,410.538,Nucleotide
Serotonin,C17H18N4O10,874.65,10.45,950.464,Neurotransmitter
Glucose,C1H6N0O8,185.16,6.01,76.634,Alcohol
Glucose,C10H34N0O4,276.81,13.23,62.06,Amide
Adrenaline,C5H36N4O8,724.39,10.76,676.243,Nucleotide
Aspirin,C11H13N1O8,907.46,7.51,902.131,Amide
Glucose,C5H25N5O3,733.88,N/A,348.821,Hormone
Glucose,C14H30N2O3,914.76,7.09,921.815,Carbohydrate
Glucose,C17H35N5O6,829.91,12.06,251.786,Amide
Urea,C1H36N2O7,620.86,10.56,439.296,Carbohydrate
Cholesterol,C19H39N3O9,725.89,12.85,440.205,Neurotransmitter
Glucose,C18H24N3O1,689.49,8.29,980.221,Carbohydrate
Adenosine triphosphate,C6H21N4O6,310.46,4.9,535.49,Lipid
Adenosine triphosphate,C18H21N0O9,575.8,2.71,504.462,Amide
Dopamine,C13H31N4O7,202.04,7.83,989.341,Carbohydrate
Dopamine,C17H26N5O5,532.43,12.31,0.153,Alcohol
Adrenaline,C11H32N2O6,631.22,N/A,27.679,Alkaloid
Adenosine triphosphate,C2H13N0O2,430.78,N/A,577.98,Nucleotide
Adrenaline,C2H37N2O6,584.65,7.54,164.426,Amide
Urea,C10H4N2O0,145.34,4.4,520.494,Neurotransmitter
Aspirin,C7H4N5O4,193.71,3.21,474.574,Organic Compound
Adrenaline,C10H34N5O1,625.63,7.15,263.634,Alcohol
Adrenaline,C8H25N0O9,665.65,N/A,379.319,Hormone
Aspirin,C4H39N2O0,553.66,3.96,863.192,Organic Compound
Glucose,C16H4N3O10,793.97,13.14,259.155,Nucleotide
Aspirin,C10H6N0O3,521.54,6.33,299.389,Nucleotide
Urea,C5H25N5O3,574.75,2.76,797.293,Hormone
Ethanol,C19H26N2O0,814.92,9.32,408.884,Alcohol
Cholesterol,C5H32N3O4,658.63,N/A,915.746,Carbohydrate
Urea,C17H32N1O9,400.08,13.54,692.042,Hormone
