compound,formula,mw,pka,solubility_mg_ml,class
Urea,C14H23N4O9,918.07,N/A,763.711,Hormone
Dopamine,C20H7N3O4,272.96,4.7,983.747,Carbohydrate
Adenosine triphosphate,C5H6N5O2,55.29,N/A,420.402,Lipid
Cholesterol,C7H31N0O9,940.85,2.24,280.814,Neurotransmitter
Serotonin,C10H26N2O5,374.72,N/A,904.73,Lipid
Adrenaline,C20H9N2O4,67.67,N/A,905.122,Amide
Glucose,C15H10N4O0,109.29,9.48,460.726,Alkaloid
Aspirin,C6H30N1O2,436.38,4.4,94.198,Nucleotide
Caffeine,C3H6N5O1,788.62,N/A,392.457,Lipid
Caffeine,C6H1N3O1,685.13,9.93,800.659,Lipid
Glucose,C9H29N2O1,728.25,N/A,879.884,Hormone
Urea,C9H8N4O9,829.11,N/A,675.346,Organic Compound
Serotonin,C14H19N5O8,545.24,5.37,5.089,Amide
Glucose,C6H30N2O9,589.58,N/A,84.993,Carbohydrate
Serotonin,C5H30N2O0,527.41,2.84,520.531,Organic Compound
Dopamine,C15H21N0O5,390.01,2.24,590.566,Hormone
Adrenaline,C5H11N1O1,306.06,6.99,412.535,Alkaloid
Adenosine triphosphate,C20H31N4O7,561.2,N/A,977.236,Alcohol
Aspirin,C8H12N1O8,741.34,3.94,756.895,Lipid
Serotonin,C11H36N0O4,329.02,3.56,413.047,Amide
Aspirin,C19H32N0O9,986.73,N/A,813.58,Lipid
Cholesterol,C14H24N5O10,206.69,N/A,156.597,Neurotransmitter
Adrenaline,C15H23N5O9,665.79,6.68,423.751,Lipid
Adrenaline,C7H20N0O10,698.92,N/A,436.308,Amide
Aspirin,C7H37N4O5,536.65,3.08,288.562,Amide
Cholesterol,C15H10N3O7,664.89,4.49,325.241,Neurotransmitter
Ethanol,C12H31N5O6,350.09,3.19,862.706,Alcohol
Ethanol,C7H4N4O2,747.65,1.53,133.813,Hormone
Urea,C12H24N0O0,102.99,7.46,993.4,Carbohydrate
Ethanol,C8H28N4O0,363.24,2.55,410.744,Hormone
Glucose,C19H28N5O3,700.53,5.59,386.09,Amide
Caffeine,C14H22N2O1,164.01,6.0,130.318,Alcohol
Cholesterol,C18H26N0O5,876.6,13.16,416.694,Neurotransmitter
Ethanol,C2H2N5O8,275.95,7.74,206.488,Organic Compound
Cholesterol,C14H18N5O0,626.5,6.77,565.63,Neurotransmitter
