compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C1H34N4O10,593.51,6.49,701.5,Amide
Ethanol,C18H40N4O2,145.22,2.78,27.353,Alcohol
Serotonin,C14H21N0O7,806.53,13.64,877.041,Nucleotide
Serotonin,C6H21N5O4,491.07,4.58,692.061,Organic Compound
Adenosine triphosphate,C19H15N1O1,445.54,11.85,392.896,Amide
Adenosine triphosphate,C14H18N1O8,709.61,2.22,14.156,Nucleotide
Dopamine,C9H26N5O10,302.76,8.57,244.148,Neurotransmitter
Dopamine,C15H16N2O9,440.72,6.28,866.497,Nucleotide
Ethanol,C11H3N1O5,828.35,N/A,856.187,Alkaloid
Adenosine triphosphate,C3H25N1O3,724.4,7.29,178.877,Neurotransmitter
Serotonin,C18H22N0O8,891.61,N/A,499.967,Carbohydrate
Cholesterol,C17H1N0O5,491.43,7.51,80.646,Lipid
Glucose,C2H18N4O5,612.67,6.54,600.414,Amide
Cholesterol,C1H36N1O8,206.7,6.13,794.038,Amide
Dopamine,C2H25N5O4,170.62,1.5,999.916,Carbohydrate
Caffeine,C5H6N0O10,810.17,8.31,908.702,Lipid
Adenosine triphosphate,C12H39N2O9,864.74,6.76,978.0,Carbohydrate
Serotonin,C2H2N1O1,571.43,N/A,573.687,Alkaloid
Serotonin,C20H5N4O10,463.65,13.51,723.989,Organic Compound
Caffeine,C11H7N0O3,935.17,1.91,358.184,Organic Compound
Ethanol,C3H12N5O0,523.78,12.36,98.161,Nucleotide
Aspirin,C16H20N4O6,870.72,8.94,642.319,Alkaloid
Caffeine,C20H37N0O1,695.96,12.92,25.311,Carbohydrate
Adenosine triphosphate,C14H16N4O3,81.02,N/A,245.086,Alkaloid
Adrenaline,C19H15N3O0,989.75,6.42,12.469,Alcohol
Ethanol,C11H16N2O4,917.19,11.04,844.491,Carbohydrate
Adenosine triphosphate,C8H4N4O3,293.6,N/A,185.799,Alkaloid
Caffeine,C10H40N1O5,154.19,6.26,753.325,Carbohydrate
Aspirin,C15H27N4O10,833.86,5.37,371.501,Carbohydrate
Serotonin,C12H21N0O10,765.38,7.49,115.719,Hormone
Serotonin,C18H7N1O6,93.0,3.88,787.752,Carbohydrate
Cholesterol,C8H38N0O7,481.17,9.3,428.248,Neurotransmitter
Dopamine,C19H2N4O1,942.71,5.97,635.994,Lipid
Serotonin,C19H14N5O10,962.45,1.35,828.54,Hormone
Glucose,C8H10N2O4,291.39,2.47,64.674,Amide
Adrenaline,C12H3N3O6,217.28,2.04,71.34,Lipid
Ethanol,C6H12N4O0,347.59,9.3,296.683,Hormone
Serotonin,C2H15N0O0,428.52,N/A,879.21,Amide
Adenosine triphosphate,C20H2N3O9,108.78,6.16,205.638,Amide
Glucose,C20H30N0O5,955.57,N/A,760.376,Lipid
Dopamine,C9H22N4O4,311.59,1.73,639.967,Organic Compound
Adenosine triphosphate,C6H20N5O4,480.6,3.49,497.973,Organic Compound
Adenosine triphosphate,C12H26N0O5,212.29,7.75,298.669,Hormone
Serotonin,C2H28N2O6,480.02,13.9,545.443,Organic Compound
Ethanol,C20H21N4O7,771.4,N/A,695.703,Amide
Serotonin,C20H8N0O2,141.49,10.69,251.39,Carbohydrate
Dopamine,C6H29N2O10,82.74,3.32,319.519,Alkaloid
Aspirin,C12H2N1O9,705.17,1.72,779.26,Carbohydrate
Caffeine,C5H21N4O6,59.61,8.97,512.373,Amide
Cholesterol,C2H9N4O7,409.38,N/A,298.75,Nucleotide
Urea,C17H2N0O1,346.87,5.23,437.826,Hormone
Dopamine,C11H16N2O5,981.62,N/A,22.198,Alcohol
Urea,C16H31N4O8,709.71,4.82,988.936,Organic Compound
Glucose,C7H25N2O9,671.27,8.47,54.952,Alkaloid
Adenosine triphosphate,C11H33N5O6,762.23,7.64,390.904,Nucleotide
Adenosine triphosphate,C19H7N1O0,60.15,1.91,164.642,Amide
Aspirin,C18H11N2O9,577.9,7.99,941.119,Organic Compound
Serotonin,C11H21N2O9,987.39,N/A,671.435,Carbohydrate
Serotonin,C12H33N3O6,596.74,11.81,348.16,Hormone
Serotonin,C9H14N3O3,898.95,3.23,783.951,Alkaloid
Glucose,C11H3N4O4,297.61,11.84,473.745,Nucleotide
Dopamine,C4H13N5O3,279.15,7.85,166.896,Alkaloid
Glucose,C19H8N5O0,129.21,2.94,418.277,Alcohol
Ethanol,C20H22N4O3,275.19,N/A,646.158,Lipid
Urea,C3H23N3O6,655.8,13.09,516.062,Alkaloid
Ethanol,C15H20N0O10,269.48,6.86,316.395,Organic Compound
Adenosine triphosphate,C14H2N4O5,631.43,6.07,865.012,Hormone
Serotonin,C15H14N0O6,603.24,8.5,279.964,Hormone
Urea,C20H30N2O9,200.26,1.76,272.094,Carbohydrate
Serotonin,C11H31N5O6,731.04,3.14,563.546,Neurotransmitter
Urea,C3H32N0O0,760.91,N/A,676.08,Hormone
Aspirin,C10H27N0O5,626.0,8.45,429.764,Lipid
Glucose,C13H10N1O8,259.44,13.7,102.341,Alkaloid
Glucose,C16H16N4O5,766.14,N/A,578.067,Alkaloid
Cholesterol,C1H16N1O6,245.67,2.77,871.828,Alcohol
Adenosine triphosphate,C12H38N0O3,797.21,7.62,456.645,Organic Compound
Cholesterol,C2H5N3O1,638.36,13.34,155.423,Amide
