compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C6H40N2O7,222.33,N/A,300.702,Organic Compound
Dopamine,C18H7N4O8,126.95,7.16,641.788,Neurotransmitter
Dopamine,C19H2N0O3,796.15,8.89,822.641,Carbohydrate
Adrenaline,C4H32N4O5,352.41,9.12,776.162,Nucleotide
Serotonin,C4H22N3O1,700.0,1.68,955.095,Alcohol
Aspirin,C1H32N5O5,132.59,9.27,956.996,Carbohydrate
Urea,C8H19N1O10,433.66,5.0,558.714,Neurotransmitter
Ethanol,C9H33N4O10,708.39,1.85,621.486,Carbohydrate
Adenosine triphosphate,C2H24N0O7,526.08,7.77,64.679,Organic Compound
Glucose,C8H19N2O2,77.82,4.56,227.624,Organic Compound
Aspirin,C18H22N1O5,887.27,10.05,694.471,Lipid
Serotonin,C14H18N3O0,168.64,9.74,14.227,Nucleotide
Glucose,C5H30N3O5,536.25,12.23,823.468,Alcohol
Cholesterol,C19H40N2O3,96.8,1.46,350.447,Hormone
Cholesterol,C6H4N0O1,98.38,13.35,283.251,Organic Compound
Glucose,C13H11N3O1,576.14,6.84,127.317,Nucleotide
Dopamine,C20H18N0O0,876.1,7.46,27.963,Amide
Serotonin,C19H36N2O10,835.28,11.93,964.473,Nucleotide
Adrenaline,C8H30N3O4,881.47,7.37,273.617,Neurotransmitter
Adenosine triphosphate,C20H15N3O8,629.16,N/A,445.99,Alkaloid
Serotonin,C5H9N5O2,562.06,8.93,486.294,Neurotransmitter
Aspirin,C10H14N3O6,700.67,9.12,433.034,Nucleotide
Cholesterol,C9H30N2O4,565.45,7.08,576.617,Nucleotide
Serotonin,C16H6N3O1,750.68,3.87,715.658,Hormone
Adrenaline,C8H38N5O5,434.35,N/A,681.527,Alkaloid
Dopamine,C7H14N3O6,379.93,13.68,251.769,Organic Compound
Urea,C16H6N2O9,460.25,6.97,608.552,Nucleotide
Adenosine triphosphate,C7H9N4O8,973.56,11.09,270.695,Alcohol
Caffeine,C16H7N3O10,249.54,4.29,670.34,Alkaloid
Adrenaline,C18H37N3O1,886.52,3.53,47.102,Hormone
Caffeine,C2H23N4O6,262.44,10.12,416.398,Carbohydrate
Cholesterol,C12H19N4O9,569.68,7.69,547.625,Organic Compound
Glucose,C10H1N1O4,171.04,3.39,65.323,Nucleotide
Cholesterol,C12H33N1O8,710.89,N/A,858.036,Organic Compound
Serotonin,C18H26N1O10,119.61,4.18,668.365,Organic Compound
Adrenaline,C10H36N0O0,78.2,9.42,14.558,Alkaloid
Cholesterol,C16H6N1O5,969.37,13.15,728.065,Alkaloid
Cholesterol,C13H16N3O0,118.93,7.47,607.567,Neurotransmitter
Caffeine,C8H30N4O0,934.25,11.26,619.503,Carbohydrate
Ethanol,C9H26N2O2,697.26,N/A,282.625,Organic Compound
Adenosine triphosphate,C3H5N5O9,565.91,11.08,775.058,Amide
Adenosine triphosphate,C9H24N1O8,359.37,11.77,378.078,Carbohydrate
Dopamine,C16H27N2O6,497.93,10.19,48.59,Carbohydrate
Aspirin,C9H40N4O6,361.28,10.93,813.063,Organic Compound
Dopamine,C12H12N1O1,338.23,10.85,265.475,Amide
Serotonin,C13H9N1O5,720.23,8.62,178.717,Organic Compound
Aspirin,C10H16N0O4,771.0,8.95,991.685,Neurotransmitter
Glucose,C8H11N1O3,893.34,9.11,69.671,Organic Compound
Cholesterol,C6H32N4O8,342.07,10.96,968.167,Amide
Cholesterol,C15H22N5O5,62.16,3.43,134.853,Alcohol
Dopamine,C2H5N1O2,665.62,N/A,549.939,Alkaloid
Glucose,C6H24N0O8,672.79,10.67,678.224,Lipid
Cholesterol,C8H4N4O5,322.7,3.1,376.268,Nucleotide
Caffeine,C11H40N5O5,793.04,N/A,675.266,Organic Compound
Adenosine triphosphate,C9H19N2O4,600.41,1.73,646.411,Nucleotide
Aspirin,C2H18N1O3,277.79,12.65,186.867,Nucleotide
Ethanol,C13H14N1O10,772.3,7.11,579.435,Neurotransmitter
Caffeine,C2H1N0O9,349.23,4.57,369.16,Neurotransmitter
Adenosine triphosphate,C8H27N0O3,861.26,13.84,602.505,Carbohydrate
Ethanol,C2H17N3O0,665.93,7.11,967.527,Amide
Serotonin,C17H20N3O1,588.26,9.64,53.194,Lipid
Urea,C2H37N2O8,936.66,8.67,19.808,Organic Compound
Adrenaline,C4H15N2O10,957.21,N/A,863.589,Organic Compound
Cholesterol,C14H28N1O0,529.86,5.7,62.218,Nucleotide
Serotonin,C20H11N5O6,558.72,3.41,250.724,Carbohydrate
Dopamine,C14H38N4O7,187.11,N/A,798.497,Lipid
Adrenaline,C1H36N4O3,301.34,3.42,672.199,Nucleotide
Aspirin,C3H36N2O9,772.97,N/A,37.117,Neurotransmitter
Glucose,C14H36N4O1,282.09,13.42,617.365,Alcohol
Serotonin,C18H9N0O3,174.28,1.57,588.856,Amide
Cholesterol,C6H8N1O10,243.35,N/A,528.164,Neurotransmitter
Urea,C18H16N1O2,407.96,7.83,379.774,Nucleotide
Adrenaline,C16H26N4O3,229.77,7.24,544.307,Amide
Adenosine triphosphate,C9H39N3O7,600.69,2.1,136.331,Amide
Serotonin,C1H3N3O6,232.72,13.82,806.924,Alkaloid
Caffeine,C10H11N2O9,262.34,5.27,12.661,Neurotransmitter
Cholesterol,C13H17N4O2,766.4,10.15,335.763,Alkaloid
Aspirin,C3H30N2O0,484.67,N/A,690.73,Alkaloid
Adrenaline,C15H28N1O1,326.49,1.24,869.459,Lipid
Serotonin,C13H39N2O2,198.15,5.65,18.687,Neurotransmitter
Aspirin,C7H25N3O0,495.38,3.89,218.983,Lipid
Glucose,C2H12N5O4,689.04,6.77,766.635,Lipid
Adenosine triphosphate,C3H24N0O1,345.31,1.12,830.575,Lipid
Ethanol,C2H4N4O6,939.41,7.19,136.835,Alkaloid
Dopamine,C14H35N3O7,344.65,8.93,343.174,Neurotransmitter
Aspirin,C3H8N0O7,169.62,6.04,409.286,Amide
Cholesterol,C9H17N0O9,414.14,11.87,991.198,Amide
Dopamine,C11H27N0O10,434.18,5.13,378.825,Amide
Adrenaline,C18H17N2O9,800.95,2.32,601.812,Amide
Caffeine,C19H31N3O7,825.64,9.9,846.768,Nucleotide
Ethanol,C19H33N2O10,666.42,N/A,855.844,Nucleotide
Urea,C1H25N5O7,695.1,8.24,49.179,Carbohydrate
Serotonin,C2H20N3O9,221.8,3.03,345.542,Lipid
Adenosine triphosphate,C1H16N3O4,825.21,8.04,164.432,Nucleotide
Aspirin,C2H34N0O5,960.95,2.53,861.301,Organic Compound
Serotonin,C19H5N4O8,561.51,3.58,614.521,Nucleotide
Caffeine,C11H37N4O9,205.58,12.23,27.843,Amide
Urea,C8H35N4O8,117.62,N/A,44.297,Hormone
Serotonin,C19H8N3O9,828.56,N/A,340.488,Neurotransmitter
Adenosine triphosphate,C3H10N3O3,233.2,N/A,698.337,Lipid
Adrenaline,C5H19N3O0,526.93,1.69,393.654,Carbohydrate
Caffeine,C18H12N2O1,866.22,4.73,102.125,Lipid
Glucose,C1H31N1O2,223.46,13.82,425.167,Amide
Aspirin,C10H21N4O2,235.99,10.14,234.031,Neurotransmitter
Glucose,C11H39N2O9,430.28,N/A,723.574,Neurotransmitter
Adrenaline,C10H22N1O4,882.51,1.26,861.511,Alkaloid
Glucose,C6H26N5O2,345.85,13.65,886.244,Carbohydrate
Glucose,C13H10N0O5,495.98,5.04,475.432,Organic Compound
Cholesterol,C13H39N1O0,985.06,N/A,741.881,Alkaloid
Cholesterol,C3H34N4O10,102.75,5.2,68.423,Hormone
Aspirin,C16H25N0O0,710.15,11.74,885.182,Hormone
Ethanol,C6H5N0O9,959.26,2.93,222.722,Organic Compound
Cholesterol,C4H8N0O2,802.28,6.34,686.161,Alkaloid
Urea,C5H31N5O3,618.03,3.42,834.018,Amide
Urea,C7H14N4O3,590.15,9.05,538.893,Lipid
Adenosine triphosphate,C20H18N0O2,93.97,12.89,574.958,Lipid
Urea,C9H3N0O2,946.76,N/A,103.916,Neurotransmitter
Cholesterol,C9H22N4O4,521.8,3.63,222.023,Nucleotide
Caffeine,C3H12N2O4,660.38,N/A,331.766,Hormone
Aspirin,C18H26N4O0,996.41,13.95,843.799,Alcohol
Aspirin,C9H2N5O10,790.36,12.71,349.839,Organic Compound
Glucose,C3H26N3O6,511.29,N/A,404.85,Carbohydrate
Urea,C5H3N4O8,167.03,N/A,517.066,Alkaloid
Ethanol,C7H9N2O5,159.87,N/A,169.096,Alkaloid
Adenosine triphosphate,C16H22N4O5,918.13,N/A,352.465,Nucleotide
Ethanol,C4H39N5O3,923.55,1.52,709.488,Alcohol
Glucose,C4H25N5O1,453.93,12.99,242.711,Alkaloid
Glucose,C16H12N3O0,554.07,6.05,230.64,Lipid
Ethanol,C17H1N3O8,203.22,8.74,200.726,Alcohol
Serotonin,C17H30N4O5,937.23,N/A,157.224,Lipid
Caffeine,C11H17N2O10,298.48,N/A,875.538,Hormone
Serotonin,C16H15N4O10,346.85,N/A,358.888,Neurotransmitter
