compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C7H18N0O0,965.0,N/A,415.497,Nucleotide
Adrenaline,C6H20N2O1,776.47,N/A,193.451,Nucleotide
Adrenaline,C14H28N5O0,274.6,12.0,113.484,Neurotransmitter
Dopamine,C20H2N4O1,860.11,12.11,402.04,Lipid
Glucose,C18H16N3O8,579.62,11.01,294.622,Lipid
Cholesterol,C10H16N5O0,208.78,8.61,362.813,Hormone
Dopamine,C1H7N5O6,475.35,5.66,931.18,Lipid
Aspirin,C13H26N0O0,179.14,7.2,674.029,Alcohol
Adrenaline,C1H40N4O0,170.74,12.63,826.438,Nucleotide
Aspirin,C10H12N5O3,152.78,7.42,836.161,Nucleotide
Cholesterol,C19H32N2O10,660.03,11.78,898.369,Carbohydrate
Urea,C6H11N0O2,135.92,11.57,562.093,Hormone
Urea,C12H40N2O7,746.79,5.92,690.177,Alkaloid
Caffeine,C13H34N5O5,706.9,5.05,727.89,Carbohydrate
Aspirin,C4H33N4O5,347.28,9.49,776.13,Nucleotide
Ethanol,C15H34N5O6,173.31,N/A,525.488,Amide
Glucose,C15H21N2O6,958.29,4.67,222.074,Alcohol
Caffeine,C19H5N3O4,678.0,5.7,234.048,Lipid
Cholesterol,C12H2N3O1,914.49,8.26,376.373,Lipid
Aspirin,C5H4N4O4,799.45,4.67,452.584,Alcohol
Adenosine triphosphate,C16H22N4O9,789.0,2.99,727.118,Carbohydrate
Urea,C12H10N5O5,244.9,N/A,76.446,Hormone
Ethanol,C17H22N0O8,972.92,13.91,364.273,Alkaloid
Adrenaline,C8H7N1O8,605.68,4.66,364.443,Lipid
Dopamine,C16H24N5O9,54.29,13.41,681.963,Lipid
Cholesterol,C13H39N4O5,727.83,9.11,142.953,Organic Compound
Ethanol,C8H22N0O6,458.36,6.84,931.571,Organic Compound
Cholesterol,C13H31N4O0,410.65,4.05,23.171,Amide
Glucose,C5H16N5O4,895.04,4.46,901.34,Neurotransmitter
Caffeine,C6H40N1O8,772.15,2.38,603.952,Organic Compound
Glucose,C12H35N1O1,914.24,N/A,216.624,Carbohydrate
Cholesterol,C11H9N5O8,346.27,7.55,735.376,Amide
Caffeine,C14H27N1O9,444.41,6.03,799.289,Alkaloid
Cholesterol,C5H27N3O6,908.35,3.13,779.731,Alcohol
Dopamine,C17H30N5O8,891.29,1.28,463.08,Carbohydrate
