compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C19H11N2O7,679.2,4.34,566.418,Alkaloid
Glucose,C18H23N1O1,937.44,6.26,478.381,Alcohol
Ethanol,C4H16N2O7,182.46,8.1,513.76,Amide
Caffeine,C7H12N2O8,310.84,4.55,450.045,Neurotransmitter
Urea,C4H12N3O3,638.4,3.86,704.017,Alkaloid
Serotonin,C8H7N2O0,148.21,N/A,224.676,Nucleotide
Ethanol,C10H25N3O6,801.58,5.12,871.128,Organic Compound
Adrenaline,C12H27N1O8,520.16,1.89,869.683,Organic Compound
Aspirin,C9H1N4O9,658.85,5.13,636.819,Carbohydrate
Caffeine,C5H25N1O1,631.0,5.04,685.707,Alkaloid
Caffeine,C16H39N0O1,660.63,11.81,282.931,Amide
Adrenaline,C6H8N3O9,156.57,9.1,770.511,Amide
Adenosine triphosphate,C13H20N3O5,315.01,5.87,544.777,Organic Compound
Aspirin,C7H20N0O4,513.4,9.46,386.144,Nucleotide
Dopamine,C13H33N0O2,219.2,9.77,626.129,Hormone
Aspirin,C15H9N2O5,990.62,9.05,45.611,Amide
Glucose,C4H13N1O1,991.43,1.37,54.741,Alkaloid
Serotonin,C6H6N2O10,470.75,N/A,121.499,Neurotransmitter
Glucose,C3H37N5O9,760.01,7.88,336.95,Amide
Urea,C20H5N5O5,125.47,1.72,25.012,Organic Compound
Adenosine triphosphate,C2H20N2O6,696.54,10.64,519.166,Neurotransmitter
Serotonin,C1H38N0O9,385.27,7.02,374.661,Carbohydrate
Adrenaline,C13H28N4O4,615.09,4.76,170.83,Organic Compound
Adrenaline,C6H40N3O4,891.83,10.59,658.311,Lipid
Dopamine,C12H35N0O6,650.53,N/A,4.776,Lipid
Serotonin,C9H31N0O6,608.25,11.27,551.978,Neurotransmitter
Cholesterol,C16H15N3O5,989.51,5.77,289.93,Organic Compound
Cholesterol,C1H11N0O0,156.21,N/A,190.814,Carbohydrate
Adenosine triphosphate,C8H16N1O5,670.38,1.03,859.815,Nucleotide
Dopamine,C15H20N0O9,381.05,9.46,735.045,Amide
Aspirin,C12H13N0O2,846.77,12.36,378.295,Alcohol
Cholesterol,C11H11N4O3,193.85,N/A,73.022,Lipid
Urea,C6H12N2O3,409.03,4.78,545.524,Alkaloid
Adrenaline,C7H29N0O10,57.65,6.65,592.837,Alkaloid
Dopamine,C18H14N0O4,843.9,N/A,510.345,Lipid
Glucose,C14H9N4O7,81.34,3.32,897.553,Nucleotide
Adenosine triphosphate,C6H39N5O6,503.37,9.61,882.008,Nucleotide
Urea,C19H3N1O4,134.1,9.08,782.987,Carbohydrate
Aspirin,C10H4N4O1,469.15,1.63,210.89,Carbohydrate
Adenosine triphosphate,C20H14N0O8,385.34,2.6,193.266,Amide
Urea,C16H21N1O8,873.03,5.31,881.504,Lipid
Aspirin,C14H38N0O6,840.03,N/A,106.827,Neurotransmitter
Ethanol,C12H22N5O7,262.41,10.65,1.895,Carbohydrate
Caffeine,C7H34N4O7,987.59,1.3,25.142,Alcohol
Dopamine,C15H24N0O9,444.76,6.4,258.415,Carbohydrate
Caffeine,C19H11N2O1,101.61,3.36,254.185,Lipid
Urea,C3H26N2O4,198.37,13.5,519.047,Carbohydrate
Aspirin,C9H26N3O7,285.43,N/A,566.028,Carbohydrate
Serotonin,C11H4N3O4,382.3,4.97,908.657,Alkaloid
Aspirin,C6H28N3O9,954.78,3.51,818.854,Hormone
