compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C4H19N3O1,427.17,6.21,578.537,Alkaloid
Glucose,C1H24N2O5,167.35,1.63,750.367,Alcohol
Urea,C3H34N3O5,247.69,1.62,460.873,Hormone
Dopamine,C17H20N4O5,110.51,8.03,554.333,Neurotransmitter
Glucose,C10H18N4O2,471.86,N/A,442.193,Alkaloid
Caffeine,C4H26N4O1,488.6,12.55,962.926,Alcohol
Urea,C18H27N4O5,391.54,7.77,986.378,Alkaloid
Urea,C18H30N1O6,688.68,2.3,331.026,Organic Compound
Cholesterol,C11H8N1O0,365.0,N/A,574.318,Organic Compound
Urea,C3H27N4O10,630.12,9.94,935.233,Amide
Dopamine,C10H40N3O4,601.2,N/A,303.827,Alkaloid
Caffeine,C5H28N1O8,559.36,2.67,471.668,Nucleotide
Adenosine triphosphate,C6H25N1O9,509.73,7.73,111.794,Carbohydrate
Glucose,C18H1N4O9,356.27,N/A,764.151,Neurotransmitter
Adenosine triphosphate,C15H25N0O5,738.37,12.56,191.955,Hormone
Dopamine,C1H29N4O6,391.62,9.87,661.681,Neurotransmitter
Cholesterol,C7H33N3O1,109.92,11.16,310.738,Carbohydrate
Ethanol,C13H24N3O3,314.83,13.85,341.741,Carbohydrate
Caffeine,C3H24N5O2,60.15,13.15,165.179,Nucleotide
Ethanol,C13H34N4O2,767.84,6.32,504.901,Nucleotide
Ethanol,C4H33N3O0,708.42,10.65,769.142,Alkaloid
Dopamine,C17H24N5O8,223.69,N/A,145.48,Hormone
Urea,C5H6N3O7,517.0,1.71,652.02,Lipid
Glucose,C17H39N1O4,942.69,12.7,790.34,Carbohydrate
Urea,C8H38N2O9,958.97,N/A,414.598,Amide
Cholesterol,C4H26N1O5,945.99,3.34,960.891,Nucleotide
Adenosine triphosphate,C9H5N4O1,236.78,N/A,21.902,Amide
Caffeine,C3H9N5O8,426.16,8.44,639.468,Hormone
Ethanol,C10H17N2O9,863.92,1.45,989.082,Hormone
Dopamine,C15H37N4O10,971.4,12.43,298.397,Amide
Aspirin,C6H1N4O3,510.98,13.31,290.916,Hormone
Cholesterol,C20H20N2O2,198.01,4.69,695.339,Neurotransmitter
Adrenaline,C20H12N4O10,836.98,N/A,586.864,Amide
Caffeine,C6H6N4O8,825.39,4.65,200.229,Alcohol
Cholesterol,C18H27N0O9,57.1,6.9,437.19,Lipid
Ethanol,C8H6N0O10,795.88,6.42,88.0,Alcohol
Dopamine,C12H11N1O10,987.56,11.36,20.793,Amide
Cholesterol,C17H22N5O4,109.8,9.84,43.095,Alcohol
