compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C20H32N4O0,538.41,6.33,134.306,Hormone
Aspirin,C17H21N4O10,990.69,7.16,332.53,Organic Compound
Adrenaline,C14H2N0O7,743.02,N/A,867.306,Hormone
Adenosine triphosphate,C16H16N2O6,865.96,9.67,510.24,Nucleotide
Glucose,C8H4N1O3,505.75,3.98,511.827,Amide
Urea,C4H22N4O7,101.58,3.92,968.95,Organic Compound
Aspirin,C17H10N2O5,890.89,N/A,142.31,Organic Compound
Serotonin,C1H2N4O4,364.26,13.4,884.271,Neurotransmitter
Adenosine triphosphate,C20H2N5O8,734.63,2.52,920.155,Neurotransmitter
Adenosine triphosphate,C14H39N2O7,851.67,6.94,563.575,Neurotransmitter
Serotonin,C19H28N2O6,378.43,11.67,509.804,Alkaloid
Adenosine triphosphate,C1H16N0O6,559.73,5.76,92.933,Carbohydrate
Cholesterol,C14H38N5O1,269.08,6.76,322.401,Lipid
Urea,C14H7N4O2,702.0,N/A,321.584,Hormone
Glucose,C19H1N2O8,936.43,9.94,502.743,Organic Compound
Adenosine triphosphate,C8H35N0O9,722.95,6.18,765.438,Hormone
Caffeine,C11H28N3O5,248.79,9.37,354.044,Amide
Dopamine,C4H27N2O0,403.41,11.63,492.237,Hormone
Glucose,C7H27N1O3,541.63,12.57,650.756,Neurotransmitter
Dopamine,C6H10N3O9,108.94,9.4,161.809,Hormone
Adrenaline,C16H21N1O9,919.91,12.93,544.373,Alcohol
Adrenaline,C3H16N3O4,653.03,1.68,177.146,Amide
Aspirin,C2H32N2O7,704.14,9.68,303.817,Carbohydrate
Caffeine,C4H40N2O4,446.3,13.32,78.989,Organic Compound
Urea,C12H18N4O2,882.05,5.25,93.834,Amide
Cholesterol,C13H28N3O0,149.19,12.51,11.443,Nucleotide
Urea,C6H14N4O2,385.12,9.67,398.69,Organic Compound
Adrenaline,C9H26N2O9,650.87,11.36,449.287,Hormone
Glucose,C4H2N1O5,960.04,11.11,891.963,Nucleotide
Ethanol,C9H21N1O7,149.49,10.5,702.169,Hormone
Urea,C5H25N4O9,170.74,11.59,698.656,Neurotransmitter
Urea,C14H33N0O10,506.52,N/A,815.554,Alcohol
Urea,C15H25N0O0,271.12,10.6,996.157,Lipid
Cholesterol,C9H37N4O3,210.32,11.43,280.008,Carbohydrate
Adrenaline,C3H23N3O10,939.72,N/A,494.256,Alcohol
Ethanol,C5H10N0O3,408.31,N/A,378.413,Organic Compound
Caffeine,C1H39N1O10,830.11,N/A,892.537,Neurotransmitter
Serotonin,C18H33N3O8,673.18,N/A,551.109,Carbohydrate
Caffeine,C17H25N3O7,369.09,N/A,743.012,Organic Compound
Glucose,C1H27N4O5,896.32,11.45,771.406,Carbohydrate
Caffeine,C20H16N5O9,633.75,4.63,533.409,Amide
Glucose,C7H11N4O0,126.2,10.12,898.343,Amide
Dopamine,C15H17N2O0,993.04,5.69,114.343,Organic Compound
Adrenaline,C12H21N1O6,822.5,12.54,894.163,Alkaloid
Serotonin,C20H16N0O6,322.98,8.95,225.072,Carbohydrate
Ethanol,C2H29N3O5,508.33,9.82,577.254,Organic Compound
Serotonin,C15H18N2O7,170.61,1.53,628.265,Carbohydrate
Serotonin,C11H16N4O5,372.82,12.28,158.037,Alkaloid
Urea,C4H12N1O9,210.8,12.96,439.857,Alcohol
Aspirin,C15H8N4O9,147.31,N/A,124.219,Alcohol
Adrenaline,C6H20N0O7,88.53,6.9,835.757,Nucleotide
Ethanol,C14H37N1O1,895.45,9.18,427.883,Organic Compound
Ethanol,C1H3N3O10,941.38,12.99,844.929,Hormone
Glucose,C10H2N4O1,582.56,2.78,616.163,Lipid
Serotonin,C20H24N3O3,616.6,1.22,526.249,Carbohydrate
Urea,C8H35N5O10,417.66,8.23,833.307,Neurotransmitter
Dopamine,C13H34N3O1,547.68,4.75,428.199,Alcohol
Dopamine,C1H21N0O7,202.72,2.53,866.75,Lipid
Glucose,C4H14N2O4,929.05,N/A,54.071,Neurotransmitter
Cholesterol,C17H6N4O0,552.27,11.94,721.338,Lipid
Ethanol,C5H16N4O6,354.03,7.74,458.974,Alkaloid
Serotonin,C7H15N0O0,181.49,N/A,551.522,Carbohydrate
Ethanol,C7H31N5O1,796.24,N/A,274.216,Alkaloid
Urea,C16H22N3O3,445.67,8.76,374.351,Alkaloid
Glucose,C11H9N2O9,313.44,N/A,149.62,Alcohol
Urea,C19H4N0O9,781.32,4.33,365.738,Carbohydrate
Cholesterol,C16H24N4O5,337.52,3.77,828.561,Organic Compound
Serotonin,C20H18N1O9,392.38,5.57,516.984,Neurotransmitter
Adrenaline,C15H5N2O10,289.18,3.4,10.516,Amide
Cholesterol,C20H18N0O9,416.41,6.12,736.044,Neurotransmitter
Dopamine,C8H12N4O6,691.66,N/A,237.843,Carbohydrate
Glucose,C11H9N3O10,991.55,7.55,626.734,Alcohol
Adrenaline,C1H37N0O6,99.53,8.98,735.17,Alcohol
Adrenaline,C2H7N1O1,768.77,11.7,690.021,Carbohydrate
Serotonin,C10H20N1O1,963.67,4.49,604.547,Alcohol
Dopamine,C17H16N5O0,179.83,9.77,111.848,Nucleotide
Aspirin,C19H37N5O7,810.04,6.56,274.586,Nucleotide
Urea,C13H38N0O10,835.82,3.73,459.413,Amide
Ethanol,C19H20N4O9,645.75,12.69,75.237,Nucleotide
Serotonin,C9H26N2O7,580.53,6.91,74.038,Nucleotide
Serotonin,C13H18N5O1,381.1,13.01,247.615,Organic Compound
Serotonin,C20H37N5O1,894.9,12.77,626.992,Lipid
Dopamine,C10H38N0O10,809.08,13.08,263.991,Organic Compound
Glucose,C12H14N1O6,816.97,7.28,651.317,Organic Compound
Adrenaline,C11H28N1O6,150.47,12.83,380.471,Hormone
Ethanol,C19H35N4O0,126.18,N/A,235.88,Lipid
Cholesterol,C7H26N5O2,873.4,8.7,593.284,Organic Compound
Glucose,C15H22N3O1,915.97,N/A,771.721,Amide
Dopamine,C11H8N2O9,154.11,3.93,639.408,Lipid
Adenosine triphosphate,C19H39N5O10,625.55,3.55,334.633,Carbohydrate
Cholesterol,C3H35N4O5,664.66,10.65,168.587,Alcohol
Glucose,C20H26N3O3,152.63,9.92,360.652,Lipid
Cholesterol,C10H40N3O6,61.3,1.26,351.03,Hormone
Ethanol,C3H3N3O4,491.22,12.51,908.558,Lipid
Caffeine,C11H19N1O4,572.66,1.96,273.711,Neurotransmitter
Adenosine triphosphate,C13H8N2O7,529.45,11.31,258.766,Carbohydrate
Adenosine triphosphate,C4H1N5O1,683.25,3.58,755.54,Carbohydrate
Serotonin,C1H7N1O8,391.32,8.93,797.036,Alkaloid
Aspirin,C11H6N2O2,362.4,N/A,827.623,Alcohol
Urea,C13H33N2O10,983.6,N/A,661.479,Lipid
Dopamine,C13H14N0O1,596.31,N/A,67.668,Alcohol
Adrenaline,C12H39N2O8,932.18,9.21,551.783,Organic Compound
Ethanol,C2H30N3O9,297.64,7.63,727.443,Amide
Glucose,C11H7N5O7,406.15,11.41,779.167,Hormone
Dopamine,C13H15N3O7,381.45,5.69,180.115,Lipid
Urea,C8H9N2O7,647.81,1.98,539.833,Amide
Dopamine,C8H2N0O4,372.83,2.07,627.908,Nucleotide
Serotonin,C1H27N5O3,205.58,N/A,398.907,Alkaloid
Adenosine triphosphate,C12H5N4O10,822.01,N/A,249.341,Carbohydrate
Ethanol,C5H6N3O3,993.24,4.06,702.371,Amide
Serotonin,C10H36N3O4,704.06,6.33,540.102,Carbohydrate
Adrenaline,C8H7N3O5,549.18,N/A,529.25,Alcohol
Adenosine triphosphate,C19H35N3O10,600.37,10.65,161.959,Hormone
Dopamine,C8H28N3O7,76.64,13.21,39.013,Hormone
Ethanol,C7H2N0O5,51.59,8.64,322.41,Alcohol
Cholesterol,C14H37N1O8,212.43,6.33,447.882,Nucleotide
Dopamine,C9H37N3O6,778.15,9.12,959.722,Hormone
Glucose,C3H25N3O2,624.28,N/A,582.695,Hormone
Serotonin,C5H12N4O3,449.23,2.86,500.014,Alkaloid
Urea,C11H18N5O8,223.74,4.61,965.177,Lipid
Adenosine triphosphate,C10H37N0O0,123.42,10.54,999.46,Alcohol
Dopamine,C10H1N3O9,244.88,5.13,926.773,Neurotransmitter
Dopamine,C12H9N3O7,86.84,N/A,957.606,Lipid
Glucose,C20H39N2O8,394.91,10.37,972.516,Lipid
Cholesterol,C2H40N3O3,306.46,12.78,287.011,Alcohol
Adrenaline,C7H17N2O1,793.57,3.68,752.81,Nucleotide
Adrenaline,C13H21N5O6,897.39,11.38,2.357,Hormone
Ethanol,C11H38N4O1,909.73,7.58,254.405,Neurotransmitter
Urea,C15H5N1O7,636.2,3.12,830.657,Nucleotide
Dopamine,C14H39N1O7,416.15,8.77,863.391,Lipid
Caffeine,C7H38N2O8,224.69,1.14,33.826,Carbohydrate
Adrenaline,C13H15N3O5,766.0,5.47,191.994,Alkaloid
Adrenaline,C16H11N1O4,333.84,8.53,447.568,Amide
Caffeine,C15H15N1O6,929.55,5.51,97.127,Alkaloid
Urea,C7H24N2O7,685.21,4.79,307.958,Alcohol
Aspirin,C14H31N4O3,597.13,9.62,859.185,Carbohydrate
Serotonin,C17H30N3O4,962.94,12.95,683.713,Alcohol
Ethanol,C7H29N0O1,181.35,12.23,33.19,Neurotransmitter
Caffeine,C15H30N1O8,127.92,1.2,448.402,Amide
Glucose,C20H28N3O9,742.8,13.69,340.883,Amide
Urea,C3H8N1O9,243.3,N/A,561.07,Alkaloid
Serotonin,C2H30N0O9,354.04,N/A,371.621,Alcohol
Serotonin,C15H17N0O5,261.73,9.54,348.163,Hormone
Adenosine triphosphate,C1H6N0O5,725.04,2.63,995.414,Organic Compound
Caffeine,C16H30N2O3,341.69,3.4,881.601,Lipid
