compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C7H33N0O10,180.08,1.32,84.653,Carbohydrate
Caffeine,C12H11N3O7,272.56,10.26,778.625,Hormone
Ethanol,C16H12N5O0,701.45,5.11,499.668,Organic Compound
Adenosine triphosphate,C19H30N3O7,151.72,1.88,360.195,Lipid
Urea,C20H29N3O2,511.89,N/A,142.268,Carbohydrate
Ethanol,C6H26N1O9,917.72,10.64,779.774,Alkaloid
Ethanol,C5H10N0O1,736.53,5.97,667.906,Carbohydrate
Adenosine triphosphate,C8H29N3O8,982.39,6.76,182.299,Hormone
Ethanol,C11H15N5O1,423.86,N/A,878.216,Neurotransmitter
Glucose,C7H39N4O1,502.43,8.26,805.904,Organic Compound
Urea,C13H17N4O0,833.48,N/A,119.41,Alcohol
Urea,C5H12N5O3,472.21,6.77,346.407,Nucleotide
Glucose,C2H15N2O0,768.3,1.66,240.015,Alkaloid
Urea,C19H4N3O2,427.49,N/A,81.645,Lipid
Serotonin,C7H28N3O5,311.18,1.41,873.646,Hormone
Urea,C5H30N3O7,181.41,7.05,166.359,Amide
Dopamine,C8H8N1O10,728.29,10.95,724.466,Nucleotide
Urea,C14H1N2O6,762.12,N/A,863.066,Organic Compound
Caffeine,C13H19N0O6,814.99,4.74,34.418,Alcohol
Aspirin,C16H29N3O1,577.6,7.88,507.651,Lipid
Ethanol,C17H25N4O7,379.46,13.36,834.012,Organic Compound
Cholesterol,C19H33N1O1,433.65,N/A,252.935,Lipid
Aspirin,C2H35N4O1,54.47,6.28,307.324,Amide
Serotonin,C15H36N5O6,935.49,N/A,899.458,Amide
Adrenaline,C19H30N0O0,835.12,3.22,483.476,Alcohol
Ethanol,C5H19N2O10,98.89,11.3,513.408,Lipid
Serotonin,C17H16N4O6,489.31,3.8,954.193,Amide
Glucose,C10H30N2O8,913.14,4.83,209.031,Neurotransmitter
Serotonin,C20H2N3O10,267.21,4.18,604.172,Hormone
Cholesterol,C19H12N1O4,630.55,8.02,279.673,Lipid
Serotonin,C7H1N3O2,112.86,1.13,309.83,Lipid
Dopamine,C4H15N4O6,828.21,7.68,268.932,Alkaloid
Caffeine,C3H23N3O0,973.59,7.07,35.169,Carbohydrate
Serotonin,C9H18N0O9,229.23,3.18,206.356,Organic Compound
Aspirin,C12H1N5O5,103.91,6.04,606.836,Neurotransmitter
Adrenaline,C2H20N5O8,983.42,N/A,451.698,Alcohol
Serotonin,C10H11N4O10,433.79,8.37,897.643,Hormone
Glucose,C6H7N5O9,962.6,11.1,232.115,Neurotransmitter
