compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C6H38N4O2,683.5,6.74,456.218,Nucleotide
Urea,C17H1N1O7,868.0,5.94,997.881,Carbohydrate
Aspirin,C17H39N5O10,705.46,2.82,99.937,Nucleotide
Adenosine triphosphate,C13H10N4O4,170.78,3.96,255.291,Alkaloid
Dopamine,C20H9N0O4,975.73,N/A,578.468,Alcohol
Serotonin,C5H18N0O0,730.8,N/A,810.123,Carbohydrate
Aspirin,C15H14N1O3,603.31,N/A,783.027,Nucleotide
Ethanol,C8H25N3O10,313.82,7.33,146.797,Amide
Caffeine,C8H5N3O3,98.75,N/A,544.938,Amide
Glucose,C3H13N0O10,289.69,8.18,689.644,Carbohydrate
Cholesterol,C12H25N4O7,312.72,N/A,249.38,Lipid
Glucose,C9H39N3O1,197.18,9.51,96.872,Hormone
Urea,C18H35N3O0,930.64,10.53,522.556,Carbohydrate
Cholesterol,C3H12N0O9,702.56,4.21,646.096,Carbohydrate
Aspirin,C6H27N4O0,854.39,N/A,596.793,Organic Compound
Caffeine,C14H15N1O5,693.2,7.82,747.346,Lipid
Urea,C2H26N4O2,323.34,6.8,516.274,Carbohydrate
Glucose,C15H34N3O5,794.29,4.58,207.34,Neurotransmitter
Glucose,C10H32N4O3,98.58,N/A,41.532,Carbohydrate
Serotonin,C2H25N3O3,772.02,8.04,445.949,Alkaloid
Aspirin,C7H22N2O9,194.99,7.42,780.584,Amide
Glucose,C19H7N2O7,837.12,9.7,330.416,Hormone
Caffeine,C14H2N2O7,566.24,4.82,183.738,Neurotransmitter
Adrenaline,C10H3N4O5,765.12,N/A,572.566,Neurotransmitter
Urea,C5H27N1O9,622.58,2.89,507.83,Lipid
Glucose,C2H34N5O1,407.61,9.27,166.251,Carbohydrate
Aspirin,C19H27N1O5,843.29,2.01,586.309,Lipid
Adrenaline,C19H1N2O2,741.84,9.36,268.744,Hormone
Urea,C15H40N5O4,671.51,9.08,172.857,Organic Compound
Serotonin,C5H10N0O1,292.91,N/A,516.996,Organic Compound
Ethanol,C20H33N3O1,282.49,13.07,547.627,Organic Compound
Urea,C12H25N3O1,660.8,11.55,13.47,Alcohol
Adenosine triphosphate,C3H13N5O2,783.42,10.3,598.27,Amide
Adenosine triphosphate,C14H12N3O4,798.55,12.6,234.436,Lipid
Glucose,C7H38N1O4,342.82,N/A,7.173,Nucleotide
Urea,C20H18N3O3,762.6,3.63,379.628,Neurotransmitter
Cholesterol,C2H31N2O0,474.36,13.5,765.29,Hormone
Adenosine triphosphate,C14H3N2O4,804.24,N/A,298.394,Lipid
Serotonin,C5H4N4O5,636.31,7.16,18.226,Alkaloid
Adrenaline,C2H16N5O0,249.85,9.85,912.292,Lipid
Glucose,C9H39N4O8,653.25,9.74,13.12,Alkaloid
Serotonin,C15H13N3O3,791.95,N/A,481.612,Alcohol
Aspirin,C3H21N4O3,283.71,12.09,773.705,Amide
Ethanol,C19H13N5O1,232.66,7.07,54.236,Alkaloid
Serotonin,C6H3N5O8,925.68,11.08,942.055,Nucleotide
Aspirin,C4H33N2O3,537.21,8.09,237.941,Amide
Glucose,C15H16N0O9,419.38,10.49,669.152,Nucleotide
Urea,C10H10N5O8,262.44,9.76,573.863,Neurotransmitter
Dopamine,C5H5N1O9,394.21,13.78,542.716,Neurotransmitter
Dopamine,C2H13N0O0,345.76,3.97,71.211,Amide
Adrenaline,C15H29N1O2,319.67,N/A,837.442,Organic Compound
Dopamine,C8H20N5O1,172.2,4.37,878.702,Neurotransmitter
Adrenaline,C16H30N2O2,598.23,N/A,269.9,Carbohydrate
Ethanol,C8H10N0O5,573.02,13.17,903.894,Alkaloid
Serotonin,C13H27N2O2,411.82,11.4,818.589,Carbohydrate
Urea,C15H29N0O2,342.22,6.24,160.323,Lipid
Dopamine,C13H11N5O10,826.74,6.89,662.87,Amide
Ethanol,C6H25N5O7,536.27,3.04,240.166,Neurotransmitter
Cholesterol,C14H22N5O3,891.74,6.29,415.049,Nucleotide
Ethanol,C6H39N5O7,645.09,N/A,711.343,Nucleotide
Ethanol,C11H8N2O7,209.63,8.56,140.301,Amide
Cholesterol,C2H28N1O5,527.02,12.41,757.953,Nucleotide
Glucose,C6H31N4O7,537.0,6.84,336.359,Lipid
Cholesterol,C4H18N2O1,964.29,2.36,755.608,Nucleotide
Serotonin,C15H15N4O7,176.92,8.46,821.136,Lipid
Caffeine,C15H15N5O8,756.26,6.66,585.969,Lipid
Glucose,C6H37N4O2,498.95,11.62,869.742,Alcohol
Cholesterol,C1H31N0O2,93.07,N/A,934.648,Carbohydrate
Cholesterol,C8H24N5O1,384.12,13.37,885.368,Hormone
Serotonin,C6H23N0O7,939.36,2.65,650.803,Hormone
Urea,C12H2N2O1,381.89,N/A,871.956,Carbohydrate
Dopamine,C6H9N5O0,463.96,6.74,615.649,Neurotransmitter
Adrenaline,C1H6N2O4,109.76,2.88,460.192,Organic Compound
Cholesterol,C4H15N2O1,371.47,N/A,640.104,Hormone
Aspirin,C8H27N5O10,568.09,9.58,149.837,Nucleotide
Dopamine,C14H26N4O5,656.76,N/A,162.601,Nucleotide
Cholesterol,C14H24N3O8,871.28,8.1,153.161,Nucleotide
Serotonin,C20H15N4O6,660.05,N/A,62.294,Alcohol
Adrenaline,C15H14N4O10,857.36,N/A,48.551,Neurotransmitter
Caffeine,C13H35N5O1,500.78,N/A,883.602,Alcohol
Serotonin,C19H22N0O1,586.25,N/A,342.756,Nucleotide
Serotonin,C1H39N1O7,635.45,1.67,819.526,Alkaloid
Caffeine,C14H36N0O9,642.81,1.21,288.476,Alcohol
Caffeine,C1H39N4O3,366.5,7.37,940.042,Alcohol
Glucose,C12H21N3O4,927.75,12.56,994.896,Neurotransmitter
Ethanol,C3H32N2O0,692.24,7.05,84.505,Organic Compound
Adenosine triphosphate,C12H29N2O0,465.09,12.61,393.335,Alcohol
Dopamine,C2H4N4O0,211.31,10.76,160.309,Neurotransmitter
Dopamine,C5H37N1O6,748.36,2.1,188.801,Alcohol
Serotonin,C16H35N4O1,463.34,13.14,39.102,Organic Compound
Serotonin,C20H31N2O5,818.8,N/A,515.318,Alkaloid
Adenosine triphosphate,C5H39N5O9,781.7,N/A,573.715,Neurotransmitter
Cholesterol,C20H18N3O1,290.55,3.3,399.302,Amide
Caffeine,C2H8N5O3,631.54,10.07,146.678,Neurotransmitter
Adrenaline,C12H20N4O7,81.53,N/A,281.243,Alcohol
Cholesterol,C5H18N3O5,309.5,3.72,115.504,Lipid
Adrenaline,C17H40N0O6,237.94,4.34,768.592,Hormone
Cholesterol,C2H21N5O10,110.16,N/A,239.003,Carbohydrate
Aspirin,C9H11N3O5,166.76,N/A,516.619,Carbohydrate
Ethanol,C17H9N0O4,525.31,5.85,10.241,Neurotransmitter
Serotonin,C9H6N2O2,177.42,4.96,938.158,Alcohol
Adenosine triphosphate,C5H23N4O2,939.0,7.13,829.908,Neurotransmitter
Caffeine,C20H34N3O6,116.54,4.94,571.775,Alcohol
Caffeine,C5H3N1O3,578.17,12.28,76.688,Organic Compound
Serotonin,C13H28N1O6,548.25,6.38,441.294,Hormone
Ethanol,C14H33N2O10,624.89,8.76,308.186,Neurotransmitter
Adrenaline,C20H4N3O0,830.29,N/A,943.87,Nucleotide
Adrenaline,C6H20N2O6,587.03,4.98,656.396,Hormone
Serotonin,C2H14N1O3,995.86,7.04,143.544,Carbohydrate
Adrenaline,C19H12N4O2,568.11,7.52,211.105,Organic Compound
Caffeine,C12H25N2O3,423.14,N/A,284.199,Nucleotide
Adrenaline,C11H30N5O4,461.45,N/A,351.185,Nucleotide
Urea,C2H5N5O8,511.13,1.47,437.464,Organic Compound
Aspirin,C14H2N1O5,940.03,5.02,985.991,Alkaloid
Serotonin,C8H16N1O1,680.4,6.8,16.411,Alkaloid
Dopamine,C15H15N0O8,776.66,13.21,172.071,Amide
Cholesterol,C6H25N3O6,377.48,10.97,859.111,Lipid
Serotonin,C16H14N0O1,924.61,13.49,916.695,Amide
Serotonin,C7H32N5O6,314.34,4.75,918.809,Organic Compound
Glucose,C20H12N5O2,905.04,5.35,881.502,Carbohydrate
Glucose,C3H36N5O7,354.97,N/A,223.863,Nucleotide
Glucose,C2H34N3O8,259.82,N/A,183.805,Alcohol
Dopamine,C8H33N2O1,727.54,10.44,511.685,Nucleotide
Glucose,C5H38N3O2,173.86,N/A,371.775,Alcohol
Urea,C9H26N0O5,645.73,12.62,656.734,Carbohydrate
Caffeine,C17H16N0O7,282.5,N/A,368.724,Neurotransmitter
Urea,C17H12N5O0,310.75,11.41,904.07,Neurotransmitter
Glucose,C7H38N2O5,904.96,2.07,216.297,Alkaloid
Cholesterol,C9H7N3O0,269.92,12.61,422.733,Nucleotide
Dopamine,C6H18N2O1,581.37,2.66,630.237,Organic Compound
Serotonin,C11H20N3O2,878.94,8.26,377.218,Organic Compound
Dopamine,C20H25N4O10,866.52,N/A,210.581,Lipid
Dopamine,C10H21N0O4,285.48,N/A,689.972,Nucleotide
Adrenaline,C16H16N2O7,939.28,13.63,190.816,Amide
Aspirin,C4H27N1O0,838.24,N/A,730.722,Amide
Cholesterol,C7H27N2O5,272.58,5.72,377.013,Lipid
Aspirin,C3H9N5O3,507.66,N/A,860.326,Nucleotide
Ethanol,C5H6N1O6,388.21,10.03,959.72,Alkaloid
Urea,C13H9N0O5,203.11,13.03,766.803,Neurotransmitter
Glucose,C17H5N4O3,989.12,6.68,862.503,Nucleotide
Glucose,C17H11N2O9,603.7,13.47,370.238,Organic Compound
Aspirin,C10H4N4O0,370.76,10.76,722.941,Lipid
Aspirin,C9H39N4O4,363.81,2.73,73.71,Organic Compound
Glucose,C3H15N0O6,824.71,6.84,247.782,Alcohol
Serotonin,C9H1N3O7,55.59,12.62,203.218,Alcohol
Dopamine,C19H12N3O1,621.97,11.09,643.605,Hormone
Ethanol,C11H27N0O2,177.5,10.84,360.9,Organic Compound
Adrenaline,C13H8N1O10,106.37,3.69,206.732,Alcohol
Ethanol,C1H5N2O2,251.25,2.49,466.187,Alcohol
Adrenaline,C12H21N5O9,184.92,6.35,966.154,Nucleotide
Glucose,C10H15N0O9,105.73,6.11,941.76,Alkaloid
Adenosine triphosphate,C1H20N0O7,390.09,4.9,36.596,Alcohol
Adrenaline,C16H35N4O9,116.54,11.89,932.644,Neurotransmitter
Ethanol,C18H33N5O6,693.58,N/A,828.958,Lipid
Cholesterol,C5H24N0O8,65.67,10.62,515.515,Carbohydrate
Glucose,C8H30N0O9,292.47,10.4,988.062,Alcohol
Adenosine triphosphate,C17H15N4O2,832.45,3.88,839.258,Carbohydrate
Serotonin,C14H30N5O10,264.07,12.63,719.087,Nucleotide
Caffeine,C7H2N4O9,130.69,3.22,0.029,Alkaloid
Cholesterol,C20H16N3O2,366.62,6.47,418.264,Carbohydrate
Cholesterol,C18H18N0O6,160.56,3.87,910.482,Neurotransmitter
Serotonin,C15H32N0O1,738.65,12.5,706.87,Organic Compound
Serotonin,C2H30N2O10,288.86,N/A,192.913,Amide
Adrenaline,C17H12N2O7,854.75,8.54,592.778,Amide
Aspirin,C5H40N4O6,509.5,N/A,41.266,Lipid
Serotonin,C4H5N5O10,676.94,12.69,596.459,Neurotransmitter
Serotonin,C5H40N1O10,198.45,10.65,887.861,Organic Compound
Cholesterol,C20H33N1O0,602.77,4.48,322.47,Alcohol
Cholesterol,C8H38N1O1,874.85,3.64,907.078,Lipid
Cholesterol,C2H4N3O0,147.12,5.56,865.388,Organic Compound
Adenosine triphosphate,C2H35N5O1,904.47,3.76,15.452,Neurotransmitter
Adrenaline,C20H3N0O3,52.23,5.07,741.575,Organic Compound
Ethanol,C20H7N3O9,155.67,9.35,578.572,Neurotransmitter
Adrenaline,C8H3N4O3,562.82,6.58,231.92,Lipid
Aspirin,C13H29N5O0,188.91,6.21,667.644,Lipid
Caffeine,C3H33N1O0,313.93,6.93,629.335,Hormone
Cholesterol,C7H15N0O6,635.59,N/A,61.469,Organic Compound
Adrenaline,C1H11N5O7,229.78,1.38,222.05,Nucleotide
Caffeine,C16H8N3O5,483.35,N/A,943.421,Nucleotide
Serotonin,C20H18N4O4,635.5,N/A,935.107,Organic Compound
Aspirin,C12H7N4O4,201.34,6.51,653.86,Neurotransmitter
Cholesterol,C2H23N0O7,314.05,7.64,108.349,Amide
Dopamine,C16H8N4O6,80.98,2.79,857.733,Alkaloid
Glucose,C5H31N2O4,460.15,9.18,503.624,Organic Compound
Ethanol,C16H29N4O1,587.3,13.31,614.073,Lipid
Serotonin,C17H7N4O10,975.6,6.28,140.41,Organic Compound
Urea,C16H24N4O1,526.3,12.46,877.036,Alcohol
Serotonin,C18H34N5O7,644.98,6.02,857.81,Amide
Dopamine,C8H14N5O1,580.21,6.05,929.431,Organic Compound
Cholesterol,C2H25N5O8,652.9,3.33,394.525,Hormone
Cholesterol,C5H2N2O6,159.37,N/A,365.704,Neurotransmitter
Urea,C1H31N2O4,925.83,3.01,807.667,Alcohol
Caffeine,C6H25N2O7,972.21,N/A,301.206,Neurotransmitter
