compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C17H21N5O3,933.94,N/A,338.524,Nucleotide
Adenosine triphosphate,C18H32N3O7,146.43,6.4,385.766,Hormone
Serotonin,C6H40N0O3,973.95,10.31,15.711,Carbohydrate
Adrenaline,C13H16N3O3,546.41,3.8,562.945,Hormone
Aspirin,C8H32N5O1,603.6,7.35,283.472,Neurotransmitter
Serotonin,C10H20N2O8,764.35,12.44,176.089,Organic Compound
Dopamine,C1H17N5O5,783.96,13.8,538.705,Neurotransmitter
Dopamine,C5H21N1O8,851.85,N/A,100.013,Hormone
Urea,C6H21N0O3,767.08,8.88,885.587,Organic Compound
Caffeine,C20H32N1O9,709.61,1.58,87.938,Lipid
Caffeine,C20H14N0O10,474.31,2.95,69.29,Alkaloid
Serotonin,C20H22N0O4,729.88,N/A,897.435,Lipid
Serotonin,C19H13N2O0,433.04,9.02,183.252,Lipid
Ethanol,C4H17N5O0,530.08,2.92,26.489,Alkaloid
Adrenaline,C12H31N2O7,576.54,8.09,409.529,Lipid
Ethanol,C20H19N5O5,640.02,6.44,386.708,Lipid
Caffeine,C20H29N1O1,871.51,3.78,106.764,Amide
Cholesterol,C1H39N1O0,533.53,3.21,768.838,Nucleotide
Aspirin,C2H30N3O3,147.35,7.29,90.672,Amide
Urea,C14H20N2O4,802.78,6.23,589.316,Carbohydrate
Cholesterol,C7H18N2O1,470.38,9.12,823.992,Organic Compound
Adenosine triphosphate,C17H29N1O5,996.76,10.35,805.748,Neurotransmitter
Serotonin,C12H31N0O3,704.21,N/A,716.663,Organic Compound
Cholesterol,C20H18N0O10,384.54,9.66,338.061,Neurotransmitter
Adenosine triphosphate,C2H1N0O3,93.87,13.95,12.699,Alcohol
Glucose,C4H35N2O3,716.59,1.35,634.866,Hormone
Urea,C5H11N2O1,495.33,4.96,813.896,Hormone
Adrenaline,C2H13N3O7,488.63,8.59,263.789,Lipid
Adrenaline,C18H9N1O0,394.18,12.41,855.877,Carbohydrate
Aspirin,C13H32N5O5,339.18,8.6,45.883,Neurotransmitter
Adrenaline,C6H3N4O9,624.93,13.38,461.228,Alcohol
Glucose,C16H1N5O10,997.26,13.93,517.56,Amide
Caffeine,C4H29N0O10,240.76,2.88,774.942,Hormone
Glucose,C4H35N4O10,247.43,11.65,49.542,Neurotransmitter
Adrenaline,C6H7N5O8,737.44,N/A,357.305,Neurotransmitter
Ethanol,C13H15N5O9,327.76,4.73,888.925,Alkaloid
Ethanol,C5H1N2O2,263.34,N/A,347.993,Alkaloid
Cholesterol,C2H16N2O8,467.55,11.1,141.263,Alcohol
Dopamine,C18H24N5O2,353.16,5.9,783.388,Amide
Caffeine,C3H34N2O2,441.69,6.93,738.72,Amide
Urea,C6H7N5O9,163.93,7.58,142.635,Organic Compound
Adrenaline,C9H34N5O8,312.9,1.1,758.848,Neurotransmitter
Adenosine triphosphate,C19H4N0O7,874.13,5.4,970.589,Neurotransmitter
Serotonin,C18H20N2O2,809.3,2.37,599.248,Organic Compound
Serotonin,C20H13N3O2,363.02,5.34,3.406,Organic Compound
Dopamine,C9H19N5O0,549.92,7.57,810.268,Alkaloid
Urea,C19H35N3O3,884.61,10.59,304.723,Alkaloid
Glucose,C13H14N3O1,93.74,9.76,971.16,Nucleotide
Urea,C4H29N4O3,516.71,5.96,146.98,Lipid
Urea,C7H25N0O10,644.19,4.42,350.58,Alcohol
Cholesterol,C4H23N3O5,278.53,3.48,531.609,Neurotransmitter
Serotonin,C17H13N4O6,373.41,N/A,773.47,Hormone
Glucose,C2H38N3O7,942.84,11.97,413.52,Lipid
Glucose,C4H14N3O3,733.11,N/A,669.67,Alcohol
Urea,C3H15N4O1,819.31,1.63,893.601,Alkaloid
Adenosine triphosphate,C11H24N5O6,160.06,4.56,18.607,Organic Compound
Glucose,C8H19N5O4,484.05,3.43,445.355,Amide
Ethanol,C16H12N3O4,110.34,1.9,663.847,Hormone
Adrenaline,C19H13N5O9,953.8,9.09,845.976,Hormone
Glucose,C20H38N2O7,305.45,2.44,364.72,Neurotransmitter
Adenosine triphosphate,C12H5N3O1,335.46,7.05,629.702,Lipid
Ethanol,C14H13N1O6,337.97,N/A,187.175,Alcohol
Urea,C2H30N1O3,415.66,7.52,264.002,Organic Compound
Adrenaline,C19H30N1O3,790.75,7.17,772.563,Hormone
Aspirin,C16H13N5O2,180.37,N/A,581.017,Lipid
Caffeine,C8H30N2O0,369.8,N/A,52.286,Lipid
Caffeine,C13H35N5O8,642.76,8.33,539.019,Organic Compound
Urea,C5H23N5O1,91.22,5.42,395.591,Lipid
Aspirin,C9H29N3O8,667.34,11.15,164.76,Amide
Adrenaline,C9H6N2O2,544.63,7.43,322.577,Amide
Aspirin,C18H23N5O9,769.39,5.11,675.431,Alkaloid
Dopamine,C4H5N5O1,514.74,12.24,179.823,Alcohol
