compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C4H22N3O8,347.16,4.5,796.036,Hormone
Adrenaline,C20H15N2O7,777.63,4.01,483.231,Alkaloid
Adrenaline,C4H2N5O5,672.76,5.55,0.164,Alcohol
Urea,C8H30N1O4,721.26,N/A,864.741,Neurotransmitter
Adrenaline,C6H8N1O1,570.44,1.25,97.709,Organic Compound
Glucose,C20H27N4O6,545.5,1.9,899.304,Carbohydrate
Caffeine,C8H17N3O3,553.73,N/A,580.073,Lipid
Urea,C20H40N3O8,999.52,N/A,671.285,Alkaloid
Dopamine,C8H40N2O7,272.83,8.34,263.62,Alkaloid
Cholesterol,C19H7N2O2,529.25,11.6,621.599,Neurotransmitter
Cholesterol,C8H11N3O4,802.4,10.42,985.198,Carbohydrate
Caffeine,C6H31N2O2,828.22,11.52,533.84,Neurotransmitter
Caffeine,C4H24N1O0,542.61,4.3,570.049,Organic Compound
Dopamine,C10H37N1O10,97.74,10.76,687.635,Neurotransmitter
Serotonin,C11H32N2O5,98.4,12.42,685.897,Carbohydrate
Ethanol,C14H8N1O8,73.91,N/A,740.087,Nucleotide
Adrenaline,C12H31N3O2,895.24,2.55,40.449,Alcohol
Aspirin,C6H2N1O0,257.77,13.53,451.825,Lipid
Adrenaline,C18H36N1O3,872.9,N/A,432.774,Carbohydrate
Glucose,C16H12N2O2,874.83,10.28,97.712,Lipid
Serotonin,C7H21N1O9,525.27,13.62,349.14,Alcohol
Serotonin,C12H13N0O8,197.56,2.32,497.994,Neurotransmitter
Urea,C16H4N3O7,842.92,N/A,801.386,Carbohydrate
Ethanol,C15H19N5O5,449.24,6.87,726.431,Hormone
Adenosine triphosphate,C1H23N5O10,967.08,7.1,702.691,Alcohol
Urea,C16H22N5O7,893.88,13.93,177.907,Hormone
Caffeine,C17H19N5O10,398.82,8.14,11.606,Lipid
Adenosine triphosphate,C8H21N0O8,252.42,N/A,480.52,Alkaloid
Adenosine triphosphate,C14H32N2O4,296.53,6.33,159.084,Organic Compound
Ethanol,C18H17N2O6,710.89,12.59,794.599,Alcohol
Ethanol,C2H31N5O5,346.37,5.56,1.013,Carbohydrate
Ethanol,C1H21N2O1,258.95,7.35,434.925,Neurotransmitter
Adenosine triphosphate,C20H15N2O4,809.79,3.72,68.953,Amide
Ethanol,C18H39N2O2,740.35,10.1,324.935,Hormone
Caffeine,C7H3N4O9,416.42,5.91,540.344,Hormone
Cholesterol,C14H15N0O2,727.46,1.33,777.923,Nucleotide
Aspirin,C1H12N3O10,845.86,2.9,323.982,Alkaloid
Serotonin,C5H5N2O7,525.84,10.27,921.284,Carbohydrate
Adrenaline,C20H36N4O9,496.04,8.0,561.23,Nucleotide
Cholesterol,C1H15N2O7,116.91,N/A,497.927,Hormone
Dopamine,C14H10N1O0,400.06,10.2,728.416,Carbohydrate
Ethanol,C14H15N1O5,309.31,4.74,931.481,Hormone
Caffeine,C20H31N2O4,455.55,3.11,339.769,Carbohydrate
Ethanol,C8H30N5O8,433.0,1.18,759.238,Organic Compound
Urea,C1H21N3O2,972.21,N/A,872.864,Alcohol
Glucose,C16H10N0O5,975.44,8.08,567.14,Neurotransmitter
Dopamine,C5H16N2O9,107.3,13.42,245.988,Organic Compound
Glucose,C2H8N3O1,400.2,N/A,618.89,Lipid
Ethanol,C9H34N2O4,919.53,7.44,866.721,Amide
Dopamine,C6H3N2O7,399.05,13.37,328.993,Neurotransmitter
Adrenaline,C19H21N5O3,156.77,7.06,430.031,Alkaloid
Cholesterol,C5H21N5O8,817.75,4.86,404.31,Neurotransmitter
Serotonin,C20H22N4O5,97.52,N/A,762.195,Alkaloid
Adenosine triphosphate,C20H22N0O4,617.36,13.69,682.373,Lipid
Ethanol,C1H22N3O6,742.3,13.71,143.72,Alcohol
Caffeine,C18H10N3O2,122.58,9.73,207.732,Lipid
Aspirin,C1H7N5O2,725.29,11.67,63.251,Alcohol
Serotonin,C7H3N1O2,995.41,N/A,202.438,Carbohydrate
Cholesterol,C6H38N0O4,210.81,2.87,550.473,Alkaloid
Adrenaline,C1H1N5O0,494.9,3.49,326.892,Lipid
Aspirin,C18H17N0O10,709.61,5.76,717.379,Carbohydrate
Dopamine,C14H5N1O9,69.41,11.85,330.111,Lipid
Cholesterol,C18H25N2O1,171.43,3.19,934.824,Hormone
Urea,C6H18N0O2,163.23,5.1,553.086,Nucleotide
Adrenaline,C14H12N2O0,726.4,5.73,663.48,Neurotransmitter
Aspirin,C12H37N1O1,705.15,9.95,298.459,Carbohydrate
Dopamine,C8H20N0O10,812.72,13.76,473.919,Alcohol
Aspirin,C3H24N0O0,952.19,2.35,730.202,Lipid
Serotonin,C12H3N1O8,204.08,6.17,879.243,Neurotransmitter
Serotonin,C13H31N2O4,993.33,7.76,681.957,Neurotransmitter
Serotonin,C15H34N3O2,852.9,8.29,529.123,Hormone
Urea,C17H4N1O5,251.25,8.15,761.351,Alkaloid
Urea,C6H16N5O10,565.47,1.1,949.847,Alkaloid
Serotonin,C5H31N1O5,207.57,11.35,174.023,Neurotransmitter
Urea,C15H19N1O10,862.58,N/A,111.894,Organic Compound
Ethanol,C10H20N0O5,73.21,N/A,786.451,Lipid
Ethanol,C14H8N5O5,566.1,4.77,132.171,Neurotransmitter
Serotonin,C18H11N2O5,395.48,N/A,303.115,Nucleotide
Cholesterol,C10H8N1O7,712.75,N/A,651.23,Lipid
Glucose,C12H18N4O3,863.52,4.54,792.958,Amide
Cholesterol,C10H34N2O2,406.76,N/A,339.087,Hormone
Ethanol,C19H23N0O9,436.29,2.44,771.578,Alkaloid
Glucose,C12H14N4O4,427.85,12.02,101.139,Lipid
Adenosine triphosphate,C19H27N2O4,180.0,5.62,338.424,Organic Compound
Adenosine triphosphate,C10H30N4O1,440.45,N/A,394.302,Alkaloid
Adenosine triphosphate,C19H15N0O7,200.01,N/A,798.823,Carbohydrate
Ethanol,C3H28N1O2,724.03,N/A,447.878,Hormone
Urea,C12H7N0O6,98.8,10.49,994.855,Amide
Dopamine,C16H35N2O1,209.47,5.04,539.319,Nucleotide
