compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C5H38N2O2,758.66,10.01,25.68,Alkaloid
Caffeine,C13H20N4O2,452.6,N/A,66.79,Alkaloid
Dopamine,C20H17N4O6,756.1,N/A,245.993,Organic Compound
Caffeine,C11H3N2O1,490.08,3.06,407.304,Nucleotide
Ethanol,C14H9N0O9,148.87,7.85,97.222,Alcohol
Aspirin,C6H5N1O10,278.0,N/A,425.431,Organic Compound
Glucose,C14H13N3O2,389.64,5.35,737.547,Neurotransmitter
Adrenaline,C5H36N1O1,397.65,4.39,312.595,Carbohydrate
Caffeine,C10H1N1O4,351.49,N/A,301.954,Organic Compound
Urea,C11H4N2O4,699.33,7.19,85.973,Amide
Aspirin,C13H17N3O3,743.57,11.11,983.376,Nucleotide
Aspirin,C12H28N0O9,655.96,11.77,748.261,Neurotransmitter
Adenosine triphosphate,C4H21N1O8,398.8,N/A,877.899,Alkaloid
Adrenaline,C11H1N5O9,482.83,3.7,905.038,Alkaloid
Dopamine,C2H40N0O2,332.25,11.11,301.546,Amide
Ethanol,C17H13N2O2,511.55,1.41,368.721,Alcohol
Adenosine triphosphate,C13H11N1O0,374.54,6.17,440.067,Alkaloid
Adrenaline,C19H26N4O5,322.47,9.48,732.919,Alkaloid
Caffeine,C10H5N1O10,327.6,10.96,179.917,Carbohydrate
Dopamine,C13H6N2O10,65.88,4.59,25.335,Nucleotide
Adenosine triphosphate,C10H23N5O7,263.79,13.46,284.941,Hormone
Ethanol,C12H37N5O8,248.44,6.74,896.195,Neurotransmitter
Caffeine,C14H33N2O3,654.79,N/A,862.108,Lipid
Ethanol,C11H14N3O8,827.51,2.43,208.79,Lipid
Dopamine,C11H2N3O8,486.26,N/A,477.661,Lipid
Glucose,C11H1N0O1,168.54,2.76,77.998,Neurotransmitter
Cholesterol,C12H37N4O8,569.11,N/A,759.243,Hormone
Cholesterol,C4H19N4O5,549.2,12.62,72.399,Organic Compound
Aspirin,C10H27N4O2,101.1,11.25,889.165,Lipid
Ethanol,C19H36N2O0,129.26,2.11,525.494,Neurotransmitter
Adrenaline,C13H30N4O10,194.42,6.65,917.19,Alkaloid
Dopamine,C15H19N0O6,985.53,11.88,691.565,Carbohydrate
Serotonin,C8H8N4O1,609.49,7.6,525.216,Neurotransmitter
Urea,C11H28N3O9,183.11,N/A,796.308,Amide
Adrenaline,C16H19N3O0,609.23,N/A,290.67,Organic Compound
Adenosine triphosphate,C9H27N3O3,597.86,6.71,972.953,Nucleotide
Urea,C9H18N1O4,888.0,11.54,94.388,Organic Compound
Dopamine,C9H17N2O0,709.22,N/A,194.267,Alkaloid
Urea,C2H13N5O6,308.2,11.85,510.76,Alcohol
Cholesterol,C5H5N2O6,398.19,5.78,326.053,Neurotransmitter
Adrenaline,C20H37N0O5,359.64,6.38,234.644,Neurotransmitter
Dopamine,C5H23N3O5,158.64,7.93,836.346,Alkaloid
Cholesterol,C6H1N3O0,170.46,2.54,309.738,Amide
Ethanol,C20H18N1O1,869.68,4.55,107.615,Amide
Dopamine,C20H21N4O1,923.06,5.66,952.033,Alkaloid
Urea,C5H9N4O2,778.44,10.26,815.595,Hormone
Adenosine triphosphate,C11H14N0O6,835.49,N/A,777.244,Neurotransmitter
Cholesterol,C1H4N2O6,156.22,10.26,698.398,Nucleotide
Ethanol,C19H10N2O3,674.16,13.52,948.345,Hormone
Caffeine,C11H27N0O0,738.77,2.25,255.398,Organic Compound
Urea,C1H30N5O2,807.32,7.89,947.053,Hormone
Caffeine,C20H26N0O5,384.46,10.42,187.792,Carbohydrate
Serotonin,C10H30N2O2,401.9,7.27,945.426,Carbohydrate
Ethanol,C12H21N3O6,771.42,7.13,155.312,Alkaloid
Urea,C3H7N5O9,745.71,7.47,491.375,Carbohydrate
Adenosine triphosphate,C11H1N0O4,647.26,12.48,401.647,Alkaloid
Cholesterol,C19H38N3O7,966.12,5.7,764.053,Nucleotide
Dopamine,C9H14N3O6,373.57,1.98,565.591,Amide
Glucose,C18H40N2O9,549.21,N/A,828.095,Hormone
Urea,C14H13N5O7,928.22,1.61,969.728,Alcohol
Serotonin,C13H38N1O3,280.07,5.49,146.662,Amide
Adrenaline,C6H4N5O10,517.18,9.7,909.869,Neurotransmitter
Ethanol,C9H21N0O10,386.32,12.67,410.498,Organic Compound
Serotonin,C2H10N5O3,735.5,5.67,449.354,Alcohol
Caffeine,C14H37N2O6,877.2,7.53,41.413,Alkaloid
Cholesterol,C4H14N0O3,818.2,3.13,297.861,Alcohol
Serotonin,C13H1N4O2,206.77,13.43,141.87,Alkaloid
Aspirin,C3H38N4O0,157.86,N/A,721.892,Hormone
Urea,C9H36N2O0,459.86,4.38,112.82,Alcohol
Caffeine,C8H18N3O10,162.06,13.78,833.234,Organic Compound
Cholesterol,C19H37N3O1,989.77,11.4,773.773,Nucleotide
Adenosine triphosphate,C1H2N0O1,719.47,10.94,456.392,Hormone
Ethanol,C17H23N0O0,507.08,8.34,765.563,Lipid
Cholesterol,C19H11N2O7,473.55,N/A,168.912,Amide
Urea,C14H4N4O5,654.96,8.41,761.706,Neurotransmitter
Ethanol,C15H35N1O6,415.66,5.81,261.274,Amide
Dopamine,C15H7N0O4,347.49,8.84,144.976,Amide
Urea,C9H5N1O1,246.45,N/A,846.991,Amide
Glucose,C14H12N5O3,971.75,13.19,116.58,Organic Compound
Serotonin,C19H4N2O1,826.14,N/A,328.015,Amide
Serotonin,C11H37N4O7,363.26,N/A,574.222,Lipid
Urea,C5H9N4O2,606.78,12.9,390.242,Neurotransmitter
Glucose,C6H18N0O6,988.62,8.89,561.294,Nucleotide
Caffeine,C18H28N0O9,548.64,9.0,448.545,Hormone
Urea,C20H11N3O10,335.84,N/A,207.371,Carbohydrate
Aspirin,C16H31N2O3,421.48,11.42,426.486,Hormone
Adenosine triphosphate,C1H8N1O6,978.93,1.53,40.813,Alkaloid
Aspirin,C1H32N4O3,985.67,N/A,106.974,Organic Compound
Dopamine,C9H9N4O0,790.85,5.22,367.208,Nucleotide
Serotonin,C2H20N0O10,287.7,8.53,892.19,Neurotransmitter
Aspirin,C5H29N3O2,643.16,N/A,919.708,Neurotransmitter
Adrenaline,C8H31N4O2,405.16,1.99,443.46,Organic Compound
Adrenaline,C15H7N4O1,498.73,N/A,358.674,Hormone
Serotonin,C18H22N5O0,214.6,N/A,651.157,Neurotransmitter
Adrenaline,C2H37N5O4,402.98,13.47,74.357,Nucleotide
Serotonin,C18H33N2O10,387.54,10.44,271.991,Organic Compound
Cholesterol,C8H1N0O9,588.95,8.09,389.985,Lipid
Dopamine,C3H22N5O2,488.25,6.03,388.195,Hormone
Cholesterol,C11H13N4O7,952.51,N/A,441.956,Neurotransmitter
Serotonin,C7H20N2O7,820.19,13.57,796.646,Alkaloid
Caffeine,C15H18N2O10,753.74,4.24,264.615,Lipid
Adrenaline,C12H26N2O4,967.02,12.63,823.244,Lipid
Ethanol,C9H29N4O7,89.62,7.13,810.985,Lipid
Urea,C17H20N0O6,466.31,2.25,548.633,Carbohydrate
Adenosine triphosphate,C15H20N5O9,470.15,N/A,240.064,Neurotransmitter
Cholesterol,C6H12N2O3,899.72,1.66,336.041,Lipid
Glucose,C8H39N4O0,458.85,12.76,717.556,Nucleotide
Cholesterol,C11H16N3O10,306.12,N/A,409.72,Alcohol
Ethanol,C2H15N0O3,645.58,2.12,452.841,Carbohydrate
Caffeine,C15H23N5O5,111.12,4.41,538.858,Neurotransmitter
Glucose,C15H29N1O6,358.6,6.52,550.196,Carbohydrate
Glucose,C7H9N3O4,736.97,8.43,606.922,Alcohol
Glucose,C11H4N0O7,605.71,13.77,142.812,Nucleotide
Ethanol,C11H27N0O5,62.3,N/A,174.152,Organic Compound
Adrenaline,C12H26N3O0,845.59,7.37,242.595,Hormone
Glucose,C11H5N3O10,231.79,N/A,54.685,Alkaloid
Adenosine triphosphate,C6H19N3O1,726.68,N/A,195.682,Alkaloid
Serotonin,C10H20N2O7,527.75,N/A,853.586,Neurotransmitter
Urea,C16H24N0O1,949.9,13.9,296.175,Organic Compound
Adrenaline,C10H34N0O4,946.1,11.18,613.48,Amide
Serotonin,C14H6N3O8,527.25,N/A,474.802,Alcohol
Adrenaline,C8H9N1O5,409.69,5.7,451.414,Nucleotide
Caffeine,C17H32N4O7,777.79,5.4,424.955,Carbohydrate
Serotonin,C14H20N0O0,381.33,6.89,503.692,Lipid
Aspirin,C16H4N4O2,415.76,5.66,12.067,Alcohol
Adenosine triphosphate,C11H27N2O2,720.45,7.38,903.562,Hormone
Glucose,C5H12N1O3,895.7,11.59,484.371,Carbohydrate
Aspirin,C5H24N3O4,677.72,2.9,866.441,Lipid
Glucose,C16H22N2O2,108.11,10.94,750.585,Nucleotide
Urea,C5H39N0O6,169.97,2.23,617.668,Alkaloid
Cholesterol,C15H19N0O7,634.14,8.11,661.68,Organic Compound
Urea,C8H10N5O1,950.05,8.08,188.442,Organic Compound
Dopamine,C5H27N3O6,772.71,10.44,272.08,Alcohol
Cholesterol,C14H9N2O0,824.7,12.09,853.748,Neurotransmitter
Cholesterol,C14H20N2O2,363.27,12.07,782.934,Neurotransmitter
Dopamine,C16H6N0O0,376.64,12.28,49.451,Alcohol
Cholesterol,C16H37N0O7,284.09,1.43,971.742,Neurotransmitter
