compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C10H12N4O8,142.89,9.46,839.082,Hormone
Ethanol,C1H14N1O0,226.47,1.28,657.805,Neurotransmitter
Glucose,C15H7N5O2,629.0,6.38,898.882,Carbohydrate
Adrenaline,C10H27N5O4,741.78,9.62,487.867,Carbohydrate
Adenosine triphosphate,C8H18N4O7,998.04,6.56,220.105,Amide
Glucose,C12H31N5O0,454.63,N/A,7.71,Alkaloid
Cholesterol,C14H35N4O5,922.63,1.82,97.351,Neurotransmitter
Cholesterol,C5H12N1O2,525.1,13.76,106.968,Alcohol
Urea,C13H32N4O1,612.09,12.67,787.785,Neurotransmitter
Adrenaline,C18H16N3O3,274.84,4.98,964.317,Neurotransmitter
Adenosine triphosphate,C14H29N1O3,211.52,6.39,486.999,Amide
Caffeine,C19H19N2O8,195.96,11.55,848.872,Hormone
Aspirin,C13H24N0O7,269.85,6.77,181.954,Carbohydrate
Adenosine triphosphate,C14H25N5O4,202.26,N/A,955.94,Nucleotide
Aspirin,C4H38N0O6,878.51,N/A,481.023,Alkaloid
Urea,C3H28N4O6,527.97,8.35,509.15,Organic Compound
Adenosine triphosphate,C6H24N4O5,82.23,8.76,312.226,Organic Compound
Dopamine,C9H40N0O5,611.43,N/A,635.023,Carbohydrate
Caffeine,C16H15N3O1,654.85,N/A,701.388,Hormone
Ethanol,C13H14N1O5,801.3,3.81,722.515,Alkaloid
Cholesterol,C1H22N0O5,808.19,1.79,850.879,Alkaloid
Adenosine triphosphate,C6H26N3O10,215.41,12.6,753.249,Carbohydrate
Serotonin,C19H15N5O3,602.23,9.76,164.656,Alcohol
Caffeine,C11H12N4O0,888.29,9.84,283.325,Carbohydrate
Urea,C6H23N1O2,700.73,13.34,386.679,Alcohol
Glucose,C9H18N3O3,614.58,11.56,238.374,Carbohydrate
Adrenaline,C11H39N5O10,209.38,3.34,546.349,Lipid
Serotonin,C2H2N3O1,879.71,13.3,700.114,Lipid
Caffeine,C16H31N4O2,571.59,6.1,241.945,Amide
Caffeine,C17H36N3O1,338.92,N/A,927.141,Organic Compound
Urea,C8H24N5O7,268.64,9.16,275.495,Nucleotide
Serotonin,C16H40N2O3,533.89,5.43,538.11,Amide
Urea,C5H5N4O3,407.94,N/A,992.216,Neurotransmitter
Urea,C11H3N0O5,889.73,N/A,604.76,Lipid
Adenosine triphosphate,C3H35N0O10,53.13,4.47,524.189,Organic Compound
Adenosine triphosphate,C3H33N1O1,575.52,11.31,7.515,Organic Compound
Aspirin,C15H30N1O7,445.4,12.48,287.201,Amide
Caffeine,C11H13N4O9,273.95,N/A,522.938,Alcohol
Caffeine,C7H29N2O9,177.83,10.71,667.315,Carbohydrate
Caffeine,C18H11N4O6,155.06,4.42,654.274,Lipid
Adrenaline,C14H21N3O0,599.44,3.59,846.455,Neurotransmitter
Dopamine,C5H40N1O5,323.07,12.95,287.302,Alcohol
Cholesterol,C8H2N3O1,448.45,1.31,735.382,Hormone
Dopamine,C18H21N4O5,126.04,1.36,566.253,Hormone
Urea,C2H40N2O7,426.18,N/A,431.672,Alcohol
Aspirin,C1H2N4O8,621.7,12.52,898.437,Carbohydrate
Adrenaline,C14H15N3O7,789.09,1.94,12.895,Alkaloid
Aspirin,C17H22N0O9,805.92,11.52,728.052,Nucleotide
Caffeine,C4H6N3O1,317.4,N/A,747.789,Alcohol
Dopamine,C9H23N3O9,614.86,9.17,229.103,Organic Compound
Urea,C12H29N2O0,255.03,12.0,952.53,Alkaloid
Urea,C1H30N0O3,979.91,2.21,596.694,Alcohol
Urea,C15H34N3O6,873.2,N/A,258.632,Alkaloid
Cholesterol,C6H23N3O4,478.25,10.46,812.544,Nucleotide
Ethanol,C4H23N5O2,124.4,N/A,115.188,Carbohydrate
Caffeine,C3H3N1O8,480.96,11.1,445.509,Alcohol
Urea,C12H18N1O8,309.23,9.72,621.866,Alkaloid
Adrenaline,C7H16N0O9,822.64,4.64,313.244,Lipid
Aspirin,C11H28N2O2,936.93,11.25,353.181,Alkaloid
Cholesterol,C17H22N2O4,232.06,5.47,273.837,Hormone
Glucose,C8H23N5O2,928.66,N/A,448.182,Hormone
Serotonin,C8H13N0O1,280.09,11.15,380.662,Hormone
Serotonin,C8H9N2O2,64.37,1.48,160.794,Lipid
Ethanol,C10H40N3O8,204.41,8.77,332.842,Hormone
Caffeine,C1H15N5O7,974.94,6.36,278.491,Alcohol
Adrenaline,C2H5N2O10,519.59,N/A,318.335,Alcohol
Ethanol,C2H7N5O0,100.4,N/A,175.362,Carbohydrate
Cholesterol,C9H16N4O7,782.3,7.37,852.263,Organic Compound
Adenosine triphosphate,C6H31N2O1,938.98,6.59,953.663,Hormone
Urea,C4H27N5O2,860.8,N/A,740.347,Hormone
Caffeine,C18H24N0O5,794.39,7.94,220.202,Nucleotide
Urea,C4H15N2O5,283.17,N/A,479.376,Alkaloid
Caffeine,C7H3N5O10,710.21,4.15,991.336,Neurotransmitter
Cholesterol,C12H20N4O0,774.25,12.75,734.725,Alcohol
Serotonin,C4H12N1O3,423.79,3.18,174.701,Nucleotide
Ethanol,C12H2N0O4,703.63,6.04,935.342,Lipid
Dopamine,C20H20N0O9,169.2,4.19,318.733,Amide
Adrenaline,C10H23N5O3,360.63,10.08,458.153,Organic Compound
Adenosine triphosphate,C6H38N2O0,827.26,13.02,732.213,Carbohydrate
Serotonin,C6H35N5O9,168.81,N/A,167.814,Alcohol
Glucose,C11H19N3O10,996.73,11.27,898.777,Lipid
Ethanol,C11H26N4O0,96.51,1.15,732.316,Nucleotide
Caffeine,C3H37N0O8,612.62,N/A,242.542,Nucleotide
Aspirin,C8H35N0O1,840.55,5.7,386.148,Alkaloid
Adrenaline,C15H11N3O3,828.27,12.38,567.145,Organic Compound
Caffeine,C15H24N4O8,932.9,5.57,156.071,Nucleotide
Ethanol,C5H25N5O3,324.2,5.41,12.178,Lipid
Glucose,C9H11N3O7,669.65,7.99,357.027,Alkaloid
Urea,C5H7N5O10,937.18,N/A,863.081,Alcohol
Adenosine triphosphate,C10H22N0O0,956.54,N/A,60.878,Alcohol
Urea,C17H23N2O5,941.67,7.83,184.159,Alkaloid
Aspirin,C4H4N5O4,667.12,7.54,341.951,Hormone
Glucose,C6H32N2O0,550.59,N/A,676.796,Hormone
Adenosine triphosphate,C16H11N2O0,284.11,1.29,901.036,Alkaloid
Adrenaline,C2H1N3O2,91.08,N/A,439.897,Organic Compound
Serotonin,C12H27N5O4,889.9,13.66,69.843,Neurotransmitter
Serotonin,C18H16N0O10,442.04,8.83,809.553,Nucleotide
Glucose,C3H1N5O1,734.18,5.48,945.398,Alcohol
Serotonin,C18H6N4O8,215.1,8.23,443.216,Alkaloid
Adenosine triphosphate,C14H3N1O3,879.16,3.95,389.16,Alkaloid
Caffeine,C7H9N2O8,386.04,1.9,80.133,Neurotransmitter
Adenosine triphosphate,C5H22N3O9,85.11,3.31,638.815,Lipid
Caffeine,C13H22N5O9,466.39,7.24,704.051,Lipid
Ethanol,C14H1N0O6,860.02,10.99,574.972,Neurotransmitter
Serotonin,C11H4N4O4,426.07,12.04,931.122,Lipid
Serotonin,C3H26N2O10,494.24,7.0,639.649,Alcohol
Cholesterol,C17H40N0O1,501.73,5.61,19.002,Organic Compound
Adrenaline,C7H36N0O8,825.24,3.74,65.385,Alcohol
Dopamine,C11H37N1O2,133.37,N/A,632.807,Organic Compound
Caffeine,C4H18N0O8,270.67,9.33,797.408,Amide
Urea,C16H35N5O7,258.52,8.42,106.061,Lipid
Adrenaline,C11H38N1O2,747.14,3.4,513.435,Nucleotide
Urea,C3H24N3O5,591.19,5.99,625.655,Alcohol
Glucose,C1H40N1O0,144.55,11.95,247.673,Hormone
Caffeine,C13H28N0O8,578.83,6.93,533.059,Carbohydrate
Cholesterol,C18H24N2O7,653.13,N/A,390.732,Alcohol
Ethanol,C10H4N0O0,655.38,N/A,846.341,Carbohydrate
Serotonin,C2H15N5O7,361.85,9.98,312.688,Alkaloid
