compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C17H8N5O8,408.88,1.43,27.561,Carbohydrate
Urea,C11H9N2O3,185.02,10.66,58.565,Hormone
Dopamine,C6H8N5O0,435.24,13.06,223.522,Hormone
Dopamine,C12H40N5O1,520.36,6.25,855.987,Organic Compound
Caffeine,C8H9N1O6,356.51,1.71,779.571,Nucleotide
Cholesterol,C3H23N1O8,227.37,N/A,573.605,Organic Compound
Serotonin,C1H15N0O0,954.09,N/A,791.63,Hormone
Cholesterol,C15H15N2O4,601.66,N/A,749.944,Lipid
Caffeine,C7H6N3O1,673.96,2.35,752.003,Carbohydrate
Caffeine,C7H15N3O9,284.35,13.22,574.532,Amide
Caffeine,C15H12N4O2,577.5,5.48,346.439,Hormone
Adrenaline,C19H18N5O8,246.68,8.07,650.473,Neurotransmitter
Aspirin,C13H14N5O9,542.94,12.95,836.359,Alkaloid
Serotonin,C3H12N5O2,126.6,3.59,681.128,Nucleotide
Adrenaline,C17H20N1O9,886.97,5.49,647.029,Hormone
Aspirin,C15H6N1O5,191.18,12.52,301.837,Amide
Serotonin,C2H24N5O5,191.88,5.95,792.363,Carbohydrate
Adenosine triphosphate,C16H31N2O0,325.08,1.61,737.413,Nucleotide
Adrenaline,C8H5N2O5,784.89,4.88,370.515,Carbohydrate
Glucose,C3H29N5O3,849.86,3.74,331.005,Lipid
Urea,C18H7N3O10,657.95,N/A,633.369,Hormone
Glucose,C11H7N2O0,980.71,N/A,451.814,Organic Compound
Serotonin,C5H21N1O1,593.97,2.72,430.587,Amide
Serotonin,C13H15N4O0,496.22,9.07,296.672,Alkaloid
Urea,C5H38N4O5,356.34,N/A,294.625,Hormone
Ethanol,C17H19N2O0,464.77,12.62,516.343,Nucleotide
Adenosine triphosphate,C19H38N4O5,799.43,N/A,104.841,Carbohydrate
Glucose,C16H12N2O9,414.07,6.78,786.41,Alkaloid
Cholesterol,C11H15N3O5,773.48,7.03,597.107,Neurotransmitter
Serotonin,C4H33N4O6,631.35,11.65,822.782,Alkaloid
Serotonin,C9H29N2O6,939.99,3.04,557.56,Nucleotide
Aspirin,C1H28N4O8,365.34,13.52,207.425,Alkaloid
Urea,C19H6N0O8,825.33,3.27,871.055,Alcohol
Ethanol,C19H2N4O4,492.47,12.84,83.343,Alkaloid
Caffeine,C13H34N1O7,200.59,N/A,474.732,Amide
Cholesterol,C1H30N5O5,454.22,12.17,364.739,Carbohydrate
Ethanol,C7H36N1O1,447.2,11.83,983.728,Amide
Ethanol,C20H29N0O10,302.77,10.54,132.629,Nucleotide
Ethanol,C5H31N4O0,436.75,13.2,219.784,Amide
Caffeine,C2H35N4O7,989.64,8.79,935.661,Alkaloid
Aspirin,C9H17N5O2,723.51,5.62,843.684,Lipid
Cholesterol,C20H31N2O5,379.36,3.41,720.312,Neurotransmitter
Adenosine triphosphate,C9H9N0O1,145.18,8.04,157.283,Lipid
Cholesterol,C5H26N2O5,59.93,N/A,67.92,Neurotransmitter
Dopamine,C20H3N2O4,430.72,4.3,13.024,Amide
Urea,C16H1N0O6,102.55,5.67,123.087,Carbohydrate
Urea,C19H37N5O7,393.1,9.28,650.434,Nucleotide
Caffeine,C13H11N1O2,274.94,7.08,977.901,Carbohydrate
Cholesterol,C19H27N3O8,141.11,3.79,767.671,Amide
Adenosine triphosphate,C16H36N3O7,814.85,3.61,768.538,Carbohydrate
Aspirin,C20H34N1O1,277.36,11.77,233.205,Organic Compound
Glucose,C3H7N0O7,97.64,5.73,85.397,Hormone
Aspirin,C5H15N5O6,724.6,12.8,711.716,Nucleotide
Urea,C18H29N4O0,149.17,6.5,297.196,Nucleotide
Serotonin,C20H7N0O9,858.48,1.55,584.285,Hormone
Adrenaline,C20H12N1O10,683.15,4.54,884.123,Alcohol
Cholesterol,C5H29N3O8,251.74,N/A,291.973,Nucleotide
Adenosine triphosphate,C11H35N5O7,467.91,10.21,390.266,Hormone
Adenosine triphosphate,C18H28N1O9,552.69,13.11,180.428,Carbohydrate
Cholesterol,C20H32N3O4,655.24,N/A,927.539,Nucleotide
Adrenaline,C1H32N4O6,967.89,12.95,500.912,Lipid
Urea,C13H31N3O9,515.24,5.04,736.741,Lipid
Serotonin,C4H34N0O1,285.33,N/A,611.068,Amide
Ethanol,C1H7N5O8,804.04,12.36,116.122,Hormone
Glucose,C1H35N5O6,409.57,2.78,54.982,Lipid
Caffeine,C8H40N5O2,503.5,4.6,554.326,Nucleotide
Glucose,C5H23N3O1,793.63,7.86,767.536,Lipid
Dopamine,C19H13N2O2,268.31,1.15,198.911,Hormone
Caffeine,C16H4N2O9,916.42,2.52,441.64,Nucleotide
Adrenaline,C4H4N2O2,466.41,7.86,924.08,Organic Compound
Caffeine,C17H30N2O5,306.22,7.51,628.39,Carbohydrate
Ethanol,C9H6N2O4,445.25,2.54,255.582,Carbohydrate
Serotonin,C4H33N4O6,877.22,9.04,392.327,Carbohydrate
Caffeine,C2H6N4O6,308.41,13.38,404.584,Alcohol
Dopamine,C20H8N5O9,921.59,N/A,495.189,Carbohydrate
Urea,C14H18N4O10,76.45,13.43,825.632,Hormone
Adrenaline,C12H20N3O7,486.57,8.38,684.334,Nucleotide
Dopamine,C7H9N4O9,735.23,6.99,72.774,Neurotransmitter
Adrenaline,C13H35N5O9,194.04,N/A,59.178,Nucleotide
Glucose,C1H9N1O6,110.25,3.42,936.427,Carbohydrate
Adrenaline,C18H34N3O10,727.42,11.68,444.906,Neurotransmitter
