compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C12H24N5O3,700.17,N/A,381.436,Nucleotide
Aspirin,C9H2N0O4,894.53,5.73,158.798,Hormone
Glucose,C8H22N2O1,936.74,13.8,675.361,Lipid
Dopamine,C3H40N2O5,96.01,3.79,743.339,Lipid
Glucose,C7H39N3O4,698.03,1.77,220.808,Organic Compound
Serotonin,C17H13N3O7,682.55,6.86,933.79,Nucleotide
Adrenaline,C12H28N2O2,359.95,1.49,787.076,Neurotransmitter
Serotonin,C17H5N3O9,661.87,7.97,571.158,Alkaloid
Glucose,C5H13N1O1,578.69,10.21,729.939,Neurotransmitter
Serotonin,C2H31N2O6,676.63,10.99,971.223,Organic Compound
Adrenaline,C4H25N4O4,442.77,7.88,265.904,Lipid
Caffeine,C2H9N5O5,789.57,4.38,287.129,Neurotransmitter
Adrenaline,C14H16N3O7,218.29,N/A,735.143,Carbohydrate
Cholesterol,C7H3N2O2,169.36,3.1,995.367,Organic Compound
Serotonin,C3H39N4O0,427.64,N/A,106.562,Nucleotide
Adenosine triphosphate,C1H12N5O7,625.24,N/A,709.728,Alcohol
Aspirin,C13H11N1O0,573.0,9.99,379.526,Neurotransmitter
Glucose,C3H27N3O1,812.86,9.3,450.097,Organic Compound
Adenosine triphosphate,C15H27N5O8,680.9,1.73,267.175,Lipid
Ethanol,C10H21N2O0,214.27,N/A,440.823,Amide
Adenosine triphosphate,C1H22N4O2,477.03,6.63,707.683,Neurotransmitter
Adenosine triphosphate,C15H28N3O3,152.19,5.83,310.708,Alcohol
Serotonin,C5H3N2O7,262.38,13.64,880.85,Hormone
Dopamine,C4H27N5O1,375.66,5.73,787.028,Alcohol
Ethanol,C20H35N1O1,181.88,2.23,191.567,Alkaloid
Ethanol,C2H16N1O6,864.26,12.45,39.67,Alcohol
Aspirin,C18H15N4O5,510.67,5.11,985.976,Lipid
Aspirin,C8H28N2O10,542.88,8.31,558.156,Carbohydrate
Ethanol,C6H5N5O8,834.66,10.38,419.757,Lipid
Dopamine,C1H22N3O3,73.45,6.8,315.292,Hormone
Adrenaline,C10H19N3O8,968.58,N/A,908.005,Nucleotide
Cholesterol,C11H32N1O8,851.33,N/A,901.868,Nucleotide
Aspirin,C9H12N1O1,157.79,13.03,386.601,Lipid
Glucose,C17H6N4O6,139.41,3.19,497.138,Hormone
Glucose,C1H37N4O0,863.81,10.23,520.542,Organic Compound
Urea,C3H40N2O0,814.41,3.73,320.917,Nucleotide
Dopamine,C20H34N0O7,121.57,8.71,472.465,Hormone
Serotonin,C18H33N4O10,103.6,7.23,413.908,Lipid
Urea,C6H29N0O2,674.54,11.99,222.534,Alcohol
Dopamine,C5H35N2O6,385.89,N/A,923.633,Carbohydrate
Adrenaline,C11H15N0O10,487.79,8.41,958.223,Neurotransmitter
Adrenaline,C15H21N3O9,187.66,6.46,91.204,Organic Compound
Glucose,C3H21N5O5,277.27,10.25,500.369,Nucleotide
Aspirin,C3H7N4O10,496.07,2.54,644.808,Amide
Adenosine triphosphate,C3H31N2O5,94.1,13.77,675.645,Amide
Dopamine,C9H1N1O2,996.47,8.43,843.447,Lipid
Dopamine,C10H38N0O0,274.83,2.48,115.878,Alkaloid
Adenosine triphosphate,C4H9N4O6,676.04,13.31,793.011,Alkaloid
Serotonin,C4H36N1O0,50.76,9.77,915.266,Organic Compound
Glucose,C7H40N2O4,943.46,9.56,869.083,Alkaloid
Cholesterol,C8H13N5O1,162.48,11.04,39.7,Organic Compound
Adrenaline,C17H30N4O0,80.64,13.76,430.37,Nucleotide
Cholesterol,C7H17N4O4,275.06,N/A,181.964,Lipid
Ethanol,C18H12N2O8,241.5,2.89,73.22,Amide
Urea,C9H26N5O0,829.3,9.18,249.208,Alkaloid
Urea,C9H9N2O0,465.96,8.75,493.822,Hormone
Urea,C10H33N4O7,368.94,12.96,515.684,Hormone
Adrenaline,C5H28N2O0,843.69,7.75,719.254,Hormone
