compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C19H2N3O8,861.28,1.17,709.81,Lipid
Caffeine,C14H3N2O6,451.96,5.61,593.53,Lipid
Urea,C7H20N5O7,252.67,9.71,791.852,Hormone
Dopamine,C14H7N1O1,134.14,9.49,25.235,Alkaloid
Ethanol,C8H1N2O8,806.56,5.1,195.491,Carbohydrate
Serotonin,C10H26N1O1,502.34,9.99,957.48,Organic Compound
Dopamine,C12H3N1O7,897.43,2.41,147.117,Neurotransmitter
Cholesterol,C16H17N4O2,730.02,11.71,435.472,Carbohydrate
Aspirin,C16H5N2O5,740.27,N/A,153.018,Lipid
Cholesterol,C16H39N5O6,196.0,5.33,721.552,Organic Compound
Adrenaline,C17H29N5O2,584.67,6.25,918.905,Amide
Caffeine,C14H7N1O0,316.87,N/A,819.157,Carbohydrate
Aspirin,C19H23N1O10,806.85,4.16,82.152,Neurotransmitter
Caffeine,C15H7N1O0,711.88,13.01,802.955,Alkaloid
Serotonin,C19H24N1O10,690.95,1.08,431.079,Hormone
Glucose,C7H27N0O5,316.23,8.24,736.624,Alkaloid
Urea,C2H39N5O6,218.31,N/A,464.306,Carbohydrate
Serotonin,C4H3N0O8,691.49,6.29,573.251,Nucleotide
Glucose,C11H17N4O0,640.85,13.0,807.54,Alkaloid
Adenosine triphosphate,C16H3N1O1,402.21,11.44,270.844,Amide
Aspirin,C19H12N2O0,988.77,3.68,397.891,Amide
Adenosine triphosphate,C13H23N0O10,718.0,7.25,997.7,Alcohol
Aspirin,C2H34N2O4,211.06,7.03,279.626,Alcohol
Aspirin,C10H25N3O2,140.76,2.58,856.781,Lipid
Ethanol,C12H7N5O7,313.56,3.79,646.992,Carbohydrate
Dopamine,C7H38N5O1,617.63,N/A,537.66,Carbohydrate
Aspirin,C3H37N1O3,874.31,4.47,625.145,Carbohydrate
Ethanol,C14H26N4O1,865.22,2.67,786.623,Carbohydrate
Adenosine triphosphate,C17H2N4O6,711.84,5.58,899.781,Alcohol
Dopamine,C7H11N3O10,591.86,8.2,346.405,Alkaloid
Adenosine triphosphate,C17H18N2O8,154.65,N/A,801.739,Alcohol
Glucose,C16H19N3O8,949.12,9.76,589.979,Hormone
Aspirin,C13H33N1O5,748.94,8.05,813.174,Nucleotide
Urea,C17H36N3O5,132.45,N/A,485.522,Organic Compound
Ethanol,C20H20N1O10,339.23,1.82,416.725,Carbohydrate
Glucose,C1H38N3O0,598.51,10.14,351.595,Amide
Aspirin,C15H26N1O4,118.64,9.08,988.55,Organic Compound
Adenosine triphosphate,C20H32N4O9,981.44,4.55,747.878,Alcohol
Glucose,C12H39N3O1,568.0,11.26,486.527,Neurotransmitter
Urea,C1H2N5O9,335.33,N/A,623.597,Amide
Caffeine,C17H24N2O10,353.62,11.34,811.629,Alcohol
Adenosine triphosphate,C7H3N0O2,184.48,9.37,409.181,Amide
Caffeine,C3H5N2O8,700.64,7.17,965.418,Nucleotide
Ethanol,C7H8N3O7,927.83,6.3,815.927,Lipid
Urea,C5H1N0O6,770.49,9.41,33.64,Neurotransmitter
Cholesterol,C19H7N4O5,902.68,2.63,973.657,Alcohol
Caffeine,C10H31N3O7,135.03,1.27,837.035,Amide
Aspirin,C10H21N4O8,670.53,2.62,752.487,Hormone
Ethanol,C10H20N5O2,625.56,9.41,464.345,Carbohydrate
Caffeine,C5H34N5O1,226.49,2.61,57.765,Nucleotide
Ethanol,C11H31N5O5,562.71,N/A,755.332,Lipid
Glucose,C4H19N2O0,260.17,12.11,247.797,Hormone
Aspirin,C6H26N0O0,733.64,6.43,981.053,Nucleotide
Ethanol,C10H27N1O5,879.75,N/A,344.106,Neurotransmitter
Ethanol,C8H7N3O4,136.57,11.03,113.501,Lipid
Caffeine,C16H32N1O4,119.41,9.13,476.662,Lipid
Adrenaline,C14H6N1O4,824.14,8.23,479.625,Hormone
Aspirin,C13H24N1O1,975.22,11.29,672.963,Lipid
Aspirin,C13H15N4O9,227.45,10.77,952.607,Hormone
Adrenaline,C4H19N2O7,185.01,8.93,446.031,Amide
Ethanol,C14H30N2O5,925.3,1.77,397.996,Alcohol
Adrenaline,C6H29N4O10,115.98,2.26,88.16,Alkaloid
Urea,C7H36N4O7,201.96,11.11,730.425,Hormone
Urea,C7H15N2O6,115.35,8.99,205.815,Nucleotide
Serotonin,C20H10N3O2,935.47,N/A,755.156,Lipid
Adenosine triphosphate,C10H9N1O0,259.29,9.43,660.556,Nucleotide
Cholesterol,C2H10N1O5,982.63,N/A,921.868,Carbohydrate
Cholesterol,C16H26N2O3,962.01,7.17,502.302,Carbohydrate
Adenosine triphosphate,C2H21N2O2,501.65,N/A,508.685,Hormone
