compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C1H39N0O4,482.05,3.97,28.462,Hormone
Adenosine triphosphate,C2H31N3O2,989.27,7.76,634.232,Alkaloid
Serotonin,C16H16N3O4,776.62,N/A,841.279,Amide
Glucose,C20H19N2O1,427.95,N/A,741.54,Organic Compound
Adrenaline,C11H19N2O0,312.52,11.4,416.588,Lipid
Serotonin,C4H25N4O1,254.19,12.76,462.712,Hormone
Dopamine,C12H10N5O6,196.7,12.0,200.991,Hormone
Aspirin,C18H7N5O9,629.37,5.51,889.332,Alcohol
Caffeine,C10H4N0O6,963.91,7.54,643.378,Alkaloid
Aspirin,C1H6N4O3,486.72,5.19,216.384,Alcohol
Adenosine triphosphate,C10H29N0O0,393.51,5.59,451.707,Alcohol
Ethanol,C20H25N3O6,174.67,5.44,933.229,Nucleotide
Adrenaline,C6H4N4O9,227.91,N/A,663.338,Lipid
Dopamine,C11H16N2O10,390.41,N/A,138.426,Carbohydrate
Ethanol,C3H21N5O4,900.44,8.28,402.383,Neurotransmitter
Serotonin,C2H8N1O6,512.54,5.4,177.618,Organic Compound
Glucose,C6H8N1O2,850.11,5.06,391.474,Alkaloid
Glucose,C1H11N1O4,471.65,10.38,940.17,Neurotransmitter
Serotonin,C17H5N3O2,61.54,7.27,511.848,Lipid
Dopamine,C12H24N0O4,700.16,N/A,854.474,Alkaloid
Glucose,C13H16N0O5,940.41,N/A,800.241,Lipid
Caffeine,C8H40N4O1,319.86,N/A,153.725,Nucleotide
Adrenaline,C19H37N0O5,365.74,4.6,185.974,Hormone
Adenosine triphosphate,C5H30N3O3,96.07,5.97,304.601,Carbohydrate
Caffeine,C2H2N4O9,585.57,13.59,854.349,Amide
Serotonin,C15H36N1O6,687.52,N/A,354.124,Lipid
Caffeine,C13H4N1O6,333.67,N/A,964.515,Lipid
Aspirin,C7H25N2O8,278.64,13.64,436.285,Alcohol
Caffeine,C2H35N4O10,830.28,12.51,896.428,Hormone
Urea,C9H37N5O6,567.78,5.87,753.531,Amide
Aspirin,C18H7N3O1,906.46,1.12,992.759,Hormone
Aspirin,C16H20N0O8,299.3,N/A,928.604,Carbohydrate
Adrenaline,C11H35N5O0,201.65,8.33,956.761,Nucleotide
Adenosine triphosphate,C18H22N2O7,637.34,4.69,959.863,Lipid
Caffeine,C16H16N5O8,608.49,9.34,319.787,Lipid
Serotonin,C4H7N2O0,80.64,6.01,381.653,Organic Compound
Ethanol,C18H32N4O3,332.66,2.98,155.962,Alcohol
Cholesterol,C2H2N1O1,618.59,8.64,905.242,Organic Compound
Serotonin,C20H10N5O6,175.63,3.51,100.287,Amide
Caffeine,C15H33N3O0,878.5,N/A,617.732,Alcohol
Urea,C16H20N4O10,308.34,N/A,228.316,Amide
Adenosine triphosphate,C1H28N5O10,554.31,11.47,166.523,Carbohydrate
Adrenaline,C2H33N3O3,836.64,3.77,978.677,Neurotransmitter
Ethanol,C9H38N4O3,270.91,11.12,229.735,Amide
Adenosine triphosphate,C7H26N1O6,235.32,4.37,264.772,Neurotransmitter
Aspirin,C9H10N3O4,253.68,10.13,20.889,Hormone
Urea,C16H31N3O10,68.09,8.75,404.017,Alcohol
Serotonin,C4H2N5O7,504.57,N/A,678.599,Neurotransmitter
Urea,C19H26N0O5,406.98,7.24,954.897,Hormone
Dopamine,C7H39N3O0,178.97,10.46,907.478,Alcohol
Serotonin,C3H32N0O7,779.25,1.71,944.901,Organic Compound
Ethanol,C4H4N5O1,913.24,2.24,111.009,Alcohol
Serotonin,C16H35N5O4,351.79,N/A,378.646,Hormone
Adrenaline,C13H34N3O2,846.84,N/A,474.009,Alcohol
Glucose,C4H19N0O4,864.87,12.58,535.97,Hormone
Ethanol,C9H1N4O8,573.58,10.14,902.206,Lipid
Adenosine triphosphate,C15H36N5O5,731.06,N/A,334.625,Hormone
Ethanol,C3H6N4O2,186.58,10.31,351.484,Amide
Adrenaline,C18H24N4O3,552.68,8.53,435.057,Nucleotide
Serotonin,C15H12N1O10,238.81,5.75,147.763,Hormone
Cholesterol,C9H12N5O0,903.21,N/A,292.523,Carbohydrate
Glucose,C17H40N3O9,823.02,9.81,67.915,Lipid
Glucose,C5H17N1O2,790.52,2.4,521.608,Alkaloid
Serotonin,C11H36N0O8,99.92,2.65,216.173,Nucleotide
Urea,C1H28N3O4,143.23,1.77,468.292,Alkaloid
Aspirin,C18H18N3O10,856.23,N/A,384.005,Alkaloid
Dopamine,C15H7N4O0,127.37,1.26,672.991,Alcohol
Adrenaline,C18H34N3O1,725.68,N/A,710.194,Hormone
Glucose,C16H8N0O5,305.28,5.6,745.421,Nucleotide
Aspirin,C16H1N0O9,184.96,7.37,316.364,Alkaloid
Urea,C16H25N2O9,626.84,N/A,815.871,Alkaloid
Ethanol,C19H1N3O8,912.06,3.72,596.553,Neurotransmitter
Cholesterol,C13H31N3O7,874.11,4.33,979.469,Carbohydrate
Caffeine,C18H20N1O10,228.37,13.65,846.361,Carbohydrate
Caffeine,C12H36N1O1,882.4,13.6,685.956,Hormone
Cholesterol,C2H17N5O4,137.58,13.14,108.273,Alcohol
Urea,C16H16N1O5,264.34,4.77,681.745,Hormone
Cholesterol,C3H8N3O1,782.26,11.43,917.639,Alkaloid
Serotonin,C5H12N3O9,116.24,N/A,86.273,Nucleotide
Serotonin,C5H14N1O10,784.45,13.45,753.96,Lipid
Adenosine triphosphate,C5H26N0O4,401.41,11.92,354.044,Lipid
Urea,C16H23N3O3,632.34,7.02,815.674,Alkaloid
Caffeine,C3H38N1O9,826.65,13.09,870.301,Alkaloid
Aspirin,C7H35N5O3,963.47,12.2,450.972,Lipid
Adrenaline,C18H35N3O3,498.86,13.7,716.338,Hormone
Ethanol,C11H30N3O4,867.76,10.03,815.827,Hormone
Ethanol,C16H7N0O10,492.38,11.95,996.071,Amide
Aspirin,C8H15N3O0,340.75,11.76,806.054,Carbohydrate
Serotonin,C2H9N5O3,352.31,3.25,989.822,Organic Compound
Urea,C1H34N1O5,704.95,5.33,835.001,Carbohydrate
Ethanol,C18H30N3O7,959.02,7.73,315.087,Hormone
Caffeine,C4H21N3O2,489.29,9.62,632.31,Alcohol
Urea,C4H10N5O8,62.42,2.08,287.809,Organic Compound
Serotonin,C7H36N3O7,701.16,7.07,906.926,Lipid
Caffeine,C14H24N2O6,424.05,4.32,212.035,Alcohol
Ethanol,C16H16N3O5,530.91,1.33,887.108,Alcohol
Adrenaline,C20H6N0O10,987.62,13.65,233.394,Alcohol
Adenosine triphosphate,C13H18N1O8,962.89,N/A,287.216,Neurotransmitter
Adenosine triphosphate,C6H20N5O2,260.37,12.8,714.28,Alcohol
Adenosine triphosphate,C12H13N3O10,448.52,N/A,15.318,Alcohol
Caffeine,C11H10N0O2,873.29,N/A,424.009,Nucleotide
Adenosine triphosphate,C14H8N5O2,67.53,5.75,986.144,Amide
Aspirin,C15H10N3O3,467.25,N/A,37.796,Organic Compound
Adenosine triphosphate,C12H4N5O4,204.9,13.65,139.578,Alcohol
Caffeine,C17H14N1O3,620.56,3.24,388.158,Alcohol
Ethanol,C16H28N5O5,891.05,N/A,426.485,Organic Compound
Cholesterol,C8H31N0O8,789.36,N/A,471.61,Hormone
Adrenaline,C1H10N1O2,995.11,N/A,450.823,Organic Compound
Caffeine,C18H26N0O0,649.23,9.16,449.301,Hormone
Cholesterol,C19H18N3O8,744.25,N/A,198.667,Carbohydrate
Cholesterol,C5H30N1O2,339.58,12.29,525.997,Organic Compound
