compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C2H30N0O7,243.68,9.5,398.196,Hormone
Urea,C19H27N4O0,499.42,N/A,835.602,Lipid
Aspirin,C19H3N2O0,180.66,13.54,311.987,Organic Compound
Caffeine,C6H7N4O10,175.93,6.1,909.114,Nucleotide
Adenosine triphosphate,C16H13N0O8,193.2,13.52,341.442,Carbohydrate
Adrenaline,C6H39N2O2,92.35,8.21,277.374,Alcohol
Cholesterol,C6H27N4O8,291.67,1.33,974.813,Organic Compound
Serotonin,C5H37N3O5,473.84,11.75,800.496,Amide
Serotonin,C4H4N1O9,714.05,5.82,434.274,Hormone
Serotonin,C12H34N5O2,550.88,12.19,856.083,Alcohol
Urea,C5H7N4O5,904.31,4.92,146.714,Hormone
Dopamine,C15H9N4O2,965.41,1.8,754.002,Nucleotide
Adrenaline,C14H3N5O0,655.64,10.79,469.944,Carbohydrate
Adenosine triphosphate,C11H22N2O2,909.41,5.73,908.035,Lipid
Urea,C8H2N2O1,301.43,3.75,346.038,Lipid
Dopamine,C3H22N1O8,736.4,13.87,939.364,Hormone
Adenosine triphosphate,C8H17N1O1,672.72,1.28,572.331,Neurotransmitter
Glucose,C6H10N5O1,426.19,4.05,177.622,Organic Compound
Ethanol,C7H21N0O7,379.79,13.65,816.859,Carbohydrate
Urea,C1H3N3O1,520.34,13.87,739.966,Amide
Cholesterol,C19H9N4O7,908.68,N/A,131.609,Neurotransmitter
Urea,C12H1N0O0,356.92,12.57,119.485,Neurotransmitter
Adenosine triphosphate,C10H23N1O10,686.41,N/A,717.549,Amide
Urea,C11H40N5O6,603.28,N/A,549.869,Carbohydrate
Glucose,C20H12N3O3,548.4,6.24,928.143,Carbohydrate
Glucose,C15H3N3O7,916.88,9.38,441.884,Hormone
Urea,C20H30N0O6,168.01,9.46,735.757,Lipid
Caffeine,C11H25N2O1,720.72,5.94,853.743,Nucleotide
Cholesterol,C18H26N1O7,232.91,8.97,878.757,Organic Compound
Dopamine,C11H2N4O1,884.63,N/A,910.35,Lipid
Caffeine,C20H25N3O6,388.59,8.22,981.492,Lipid
Cholesterol,C6H32N3O6,672.16,N/A,115.653,Alkaloid
Adrenaline,C4H35N2O8,294.87,10.99,135.365,Nucleotide
Glucose,C7H22N0O7,557.45,8.83,117.471,Carbohydrate
Adrenaline,C3H30N2O6,244.25,5.87,488.161,Alkaloid
Serotonin,C20H39N1O4,913.26,N/A,621.647,Alkaloid
