compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C15H30N5O8,342.1,8.64,62.307,Organic Compound
Ethanol,C9H26N2O8,752.67,N/A,244.218,Carbohydrate
Ethanol,C14H25N4O3,468.07,N/A,552.366,Amide
Dopamine,C12H2N5O0,963.72,N/A,187.76,Hormone
Glucose,C12H32N1O10,862.78,13.57,721.807,Hormone
Glucose,C7H12N1O0,722.39,13.7,396.489,Alcohol
Ethanol,C11H1N2O3,275.56,1.24,344.89,Alkaloid
Ethanol,C7H31N0O8,865.06,N/A,986.632,Nucleotide
Caffeine,C4H17N3O0,922.02,1.41,539.179,Organic Compound
Serotonin,C15H7N3O0,457.16,N/A,655.169,Nucleotide
Adenosine triphosphate,C15H15N0O7,986.62,2.48,542.686,Alcohol
Adenosine triphosphate,C11H36N2O1,828.4,12.86,405.988,Lipid
Ethanol,C7H17N4O8,503.94,13.36,828.426,Organic Compound
Urea,C13H20N2O9,204.11,10.29,435.359,Carbohydrate
Aspirin,C3H14N3O6,792.04,4.11,504.28,Neurotransmitter
Aspirin,C15H8N5O0,768.73,4.52,473.159,Amide
Caffeine,C6H6N5O6,919.28,9.17,33.27,Carbohydrate
Glucose,C7H13N2O8,901.15,10.3,468.101,Lipid
Cholesterol,C9H23N3O5,182.82,5.28,566.233,Alcohol
Adrenaline,C13H26N5O5,587.87,13.44,675.497,Nucleotide
Caffeine,C6H12N0O2,974.36,11.94,72.59,Alcohol
Adrenaline,C9H18N2O10,946.88,4.98,976.706,Organic Compound
Dopamine,C4H19N4O8,879.95,N/A,486.683,Amide
Adrenaline,C11H19N2O10,364.6,4.78,921.329,Organic Compound
Adrenaline,C6H25N3O4,847.45,4.72,721.111,Alcohol
Adenosine triphosphate,C14H29N4O0,395.84,2.42,358.114,Organic Compound
Dopamine,C8H8N4O3,214.92,10.7,789.97,Lipid
Aspirin,C18H5N2O8,852.54,4.9,690.753,Nucleotide
Urea,C13H7N3O10,248.33,N/A,348.13,Alcohol
