compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C6H1N1O2,144.96,N/A,224.253,Neurotransmitter
Caffeine,C18H19N3O2,385.72,6.33,672.976,Nucleotide
Adrenaline,C3H13N4O9,801.2,11.72,418.283,Nucleotide
Serotonin,C12H30N1O5,294.93,4.41,781.306,Neurotransmitter
Urea,C16H22N2O4,473.77,11.35,226.733,Nucleotide
Urea,C11H23N2O8,954.02,N/A,204.581,Hormone
Caffeine,C2H29N2O1,548.64,13.21,989.862,Alkaloid
Serotonin,C14H1N4O0,941.33,4.93,293.681,Neurotransmitter
Dopamine,C7H25N3O3,896.05,10.72,843.135,Hormone
Adenosine triphosphate,C20H28N3O7,615.83,6.62,995.068,Alkaloid
Aspirin,C3H29N4O0,764.21,8.16,806.645,Hormone
Dopamine,C11H29N2O2,848.07,5.56,41.877,Lipid
Adenosine triphosphate,C3H23N2O10,324.31,1.48,772.256,Organic Compound
Cholesterol,C18H9N2O1,543.92,1.79,555.206,Neurotransmitter
Urea,C1H19N2O2,553.09,12.5,146.293,Alcohol
Adenosine triphosphate,C17H30N3O8,805.11,13.7,731.293,Amide
Aspirin,C7H34N1O10,759.39,13.16,417.545,Neurotransmitter
Cholesterol,C2H22N0O8,974.74,11.41,1.311,Neurotransmitter
Aspirin,C10H24N0O1,910.29,4.66,72.523,Alkaloid
Adenosine triphosphate,C9H2N3O1,264.19,9.48,931.613,Alcohol
Dopamine,C20H18N4O8,68.92,1.74,776.242,Alkaloid
Ethanol,C18H30N4O5,485.82,10.18,756.169,Lipid
Dopamine,C16H26N1O5,585.18,7.88,550.719,Neurotransmitter
Cholesterol,C20H22N5O8,652.13,1.8,787.774,Alkaloid
Caffeine,C17H8N1O8,453.79,13.5,882.277,Organic Compound
Adenosine triphosphate,C15H4N0O9,247.98,13.97,398.055,Carbohydrate
Cholesterol,C6H30N5O10,143.69,5.2,810.639,Alcohol
Ethanol,C13H9N5O9,557.52,13.71,200.587,Carbohydrate
Glucose,C16H34N3O7,389.4,2.23,643.095,Carbohydrate
Ethanol,C6H30N2O1,662.8,9.72,960.78,Alcohol
Adrenaline,C20H29N5O10,423.9,13.23,420.088,Organic Compound
Dopamine,C13H9N4O3,801.82,10.64,385.712,Neurotransmitter
Cholesterol,C9H26N0O4,834.29,N/A,417.734,Lipid
Cholesterol,C11H24N0O8,188.86,3.65,558.902,Organic Compound
Serotonin,C12H31N4O3,990.74,2.51,472.187,Carbohydrate
Ethanol,C16H23N3O5,369.91,8.79,998.298,Alkaloid
Adrenaline,C16H11N1O0,822.78,N/A,968.944,Hormone
Dopamine,C5H39N4O8,784.33,11.97,163.181,Carbohydrate
Caffeine,C9H15N5O7,430.63,7.43,486.327,Lipid
Aspirin,C18H2N0O2,194.74,1.43,387.471,Alkaloid
Cholesterol,C17H29N4O3,723.5,6.27,473.022,Neurotransmitter
Adenosine triphosphate,C20H16N0O9,233.18,N/A,532.609,Amide
Caffeine,C5H30N3O7,491.46,5.35,183.837,Alkaloid
Urea,C12H14N5O1,417.16,13.27,478.69,Alkaloid
Adrenaline,C12H37N0O4,783.54,12.07,924.918,Amide
Ethanol,C15H4N5O9,282.18,N/A,501.474,Lipid
Glucose,C10H6N2O1,461.73,3.55,721.834,Lipid
Adenosine triphosphate,C10H13N3O1,107.32,11.02,54.341,Organic Compound
Adrenaline,C3H24N5O5,184.44,N/A,613.078,Alcohol
Adrenaline,C15H33N0O1,966.34,5.62,513.06,Alkaloid
Cholesterol,C11H3N2O7,192.24,12.94,464.806,Amide
Cholesterol,C8H31N4O3,522.19,13.43,988.216,Lipid
Aspirin,C11H40N2O4,257.49,N/A,852.968,Lipid
Aspirin,C8H22N1O3,358.22,N/A,390.073,Amide
Aspirin,C9H29N4O10,848.38,11.9,918.642,Alkaloid
Serotonin,C20H22N4O5,584.33,9.75,507.709,Alcohol
Adenosine triphosphate,C20H17N0O4,298.92,9.98,339.558,Alkaloid
Urea,C20H36N3O4,684.44,5.48,332.663,Nucleotide
Caffeine,C3H8N2O0,799.51,9.05,994.142,Hormone
Glucose,C18H20N5O2,86.49,4.23,1.457,Hormone
Dopamine,C4H16N4O2,88.45,13.22,15.575,Alkaloid
