compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C20H5N1O2,935.49,N/A,640.073,Nucleotide
Ethanol,C9H28N0O0,221.73,N/A,912.708,Neurotransmitter
Urea,C14H13N3O1,215.4,1.38,665.294,Alkaloid
Adrenaline,C2H40N3O0,480.44,N/A,559.153,Alcohol
Urea,C12H22N0O0,624.97,13.98,602.87,Alkaloid
Dopamine,C10H32N2O8,590.48,N/A,854.461,Lipid
Aspirin,C5H34N3O8,995.15,6.36,966.9,Hormone
Adenosine triphosphate,C1H5N3O3,874.14,3.4,797.374,Alcohol
Cholesterol,C12H30N2O8,618.52,7.5,139.042,Nucleotide
Aspirin,C19H26N3O8,523.24,11.83,791.808,Alcohol
Adenosine triphosphate,C20H26N4O1,477.08,11.65,745.924,Hormone
Dopamine,C1H39N4O0,648.0,4.32,778.114,Neurotransmitter
Adenosine triphosphate,C19H40N3O2,308.4,N/A,578.685,Neurotransmitter
Dopamine,C13H22N4O0,64.15,2.87,832.68,Nucleotide
Ethanol,C5H15N3O1,319.05,3.77,6.333,Carbohydrate
Serotonin,C14H20N0O3,719.99,10.88,333.48,Lipid
Cholesterol,C3H39N3O5,300.65,4.29,737.146,Hormone
Glucose,C13H4N3O3,467.99,N/A,856.814,Nucleotide
Glucose,C20H1N2O1,495.02,1.78,180.185,Neurotransmitter
Ethanol,C11H11N4O0,725.14,4.12,588.772,Carbohydrate
Cholesterol,C3H5N2O9,618.39,4.95,622.505,Alkaloid
Adenosine triphosphate,C18H38N3O4,122.89,10.43,589.055,Amide
Aspirin,C17H22N5O2,472.75,N/A,711.949,Neurotransmitter
Ethanol,C17H36N2O8,636.35,6.9,201.298,Organic Compound
Serotonin,C13H1N3O6,798.63,8.93,512.614,Amide
Dopamine,C15H5N1O1,793.52,1.74,536.249,Lipid
Glucose,C10H20N0O0,97.27,13.75,160.696,Alcohol
Urea,C20H10N4O3,424.97,N/A,673.511,Alcohol
Glucose,C4H18N2O8,597.44,N/A,941.991,Lipid
Glucose,C13H8N1O3,884.07,2.01,75.288,Carbohydrate
Adenosine triphosphate,C3H3N0O9,479.34,8.54,597.691,Organic Compound
Adrenaline,C11H16N5O0,604.6,13.29,560.865,Alkaloid
Cholesterol,C7H38N0O1,829.18,9.65,251.051,Alkaloid
Aspirin,C4H33N5O3,780.83,10.35,705.327,Alkaloid
Aspirin,C1H34N5O1,470.67,N/A,7.354,Amide
Urea,C9H7N3O8,338.52,11.6,432.358,Alkaloid
Glucose,C18H22N4O0,969.26,7.28,531.318,Alcohol
Glucose,C11H11N2O2,448.57,2.84,891.898,Neurotransmitter
Caffeine,C3H13N5O1,833.8,N/A,952.249,Carbohydrate
Ethanol,C4H25N1O0,476.66,13.56,7.887,Lipid
Aspirin,C7H18N1O8,556.58,3.97,681.168,Alkaloid
Ethanol,C15H28N2O0,846.47,N/A,62.9,Hormone
Glucose,C16H13N4O10,145.86,9.83,863.628,Nucleotide
Urea,C3H34N4O9,213.69,12.24,607.918,Carbohydrate
Adenosine triphosphate,C6H18N3O7,369.6,8.16,614.695,Organic Compound
Adenosine triphosphate,C16H31N3O8,634.05,1.97,17.099,Hormone
Glucose,C11H21N5O8,606.92,12.52,824.587,Lipid
Serotonin,C17H20N1O0,818.98,4.9,372.7,Hormone
Caffeine,C9H39N2O3,475.34,N/A,515.215,Organic Compound
Aspirin,C17H38N1O0,749.9,13.22,316.162,Nucleotide
Ethanol,C17H34N1O5,226.95,9.18,151.533,Organic Compound
Dopamine,C6H27N0O1,745.26,8.6,747.962,Hormone
Adrenaline,C6H27N2O8,183.54,6.75,321.358,Neurotransmitter
Aspirin,C1H40N0O6,737.47,10.69,614.686,Hormone
Caffeine,C5H10N0O10,493.97,4.94,111.235,Lipid
Ethanol,C12H30N2O0,929.31,N/A,717.366,Hormone
Urea,C12H1N3O3,871.75,N/A,516.547,Lipid
Adenosine triphosphate,C16H22N1O5,523.77,4.29,747.659,Alkaloid
Aspirin,C5H18N2O10,388.8,2.93,387.179,Carbohydrate
Serotonin,C14H30N3O8,766.53,N/A,932.034,Amide
Urea,C6H32N2O2,201.3,2.84,40.675,Nucleotide
Ethanol,C12H8N0O10,84.12,6.58,209.235,Carbohydrate
Cholesterol,C15H2N3O10,176.69,5.21,187.581,Carbohydrate
Serotonin,C5H8N5O5,986.48,5.15,559.913,Amide
Dopamine,C10H27N1O0,626.5,9.2,358.952,Nucleotide
Adenosine triphosphate,C10H31N1O1,290.22,5.54,224.074,Hormone
Dopamine,C2H37N2O7,569.91,9.11,954.71,Lipid
Dopamine,C18H8N0O0,604.11,7.99,4.096,Alkaloid
Serotonin,C14H8N0O0,543.48,11.75,866.122,Alkaloid
Cholesterol,C14H17N4O10,122.29,10.99,40.511,Hormone
Serotonin,C1H11N1O2,218.18,N/A,898.459,Alkaloid
Serotonin,C3H37N4O10,729.47,12.66,700.936,Neurotransmitter
Cholesterol,C5H5N5O2,562.79,7.06,698.409,Nucleotide
Adenosine triphosphate,C13H12N5O5,247.21,2.17,154.18,Organic Compound
Urea,C4H13N5O5,152.8,N/A,22.708,Neurotransmitter
Urea,C9H6N3O1,230.09,13.42,155.754,Nucleotide
Urea,C14H20N3O9,304.25,N/A,147.41,Alkaloid
Adenosine triphosphate,C17H18N3O3,483.79,2.74,238.706,Lipid
Serotonin,C17H24N1O4,984.14,11.95,832.709,Nucleotide
Adrenaline,C15H33N2O1,896.88,11.57,11.673,Carbohydrate
Cholesterol,C3H15N2O9,393.07,3.49,98.616,Lipid
Ethanol,C18H7N4O10,518.05,4.05,156.262,Organic Compound
Adenosine triphosphate,C17H24N2O3,501.27,1.24,981.546,Carbohydrate
Adrenaline,C3H20N0O9,123.76,7.31,312.83,Alcohol
Adenosine triphosphate,C8H15N2O9,109.53,3.05,720.442,Nucleotide
Caffeine,C16H32N1O8,539.56,3.72,748.344,Neurotransmitter
Serotonin,C6H11N3O9,669.08,N/A,301.403,Alkaloid
Caffeine,C8H5N2O5,979.98,N/A,228.799,Amide
Serotonin,C5H37N1O9,213.07,9.48,989.949,Amide
Urea,C20H12N2O8,420.55,6.31,480.876,Lipid
Adenosine triphosphate,C12H37N5O0,719.02,4.22,246.898,Lipid
Ethanol,C8H21N1O4,576.53,12.88,652.801,Hormone
