compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C12H35N2O10,866.57,2.99,62.963,Lipid
Serotonin,C1H12N4O1,556.26,8.71,753.306,Amide
Ethanol,C11H11N5O6,138.84,10.18,651.679,Alcohol
Urea,C19H4N4O2,334.59,13.64,64.494,Nucleotide
Glucose,C13H25N0O3,588.16,10.56,487.957,Amide
Cholesterol,C3H38N5O1,105.25,12.71,199.646,Alkaloid
Serotonin,C6H38N4O6,770.61,1.55,795.838,Lipid
Urea,C6H21N3O3,481.31,11.44,466.248,Organic Compound
Aspirin,C13H37N4O9,198.54,N/A,408.72,Hormone
Caffeine,C16H6N1O10,148.63,N/A,453.11,Hormone
Glucose,C5H2N4O8,550.37,10.66,504.439,Hormone
Adrenaline,C15H31N5O4,461.48,5.1,501.049,Lipid
Aspirin,C11H33N3O10,840.78,2.21,8.393,Organic Compound
Serotonin,C15H19N5O4,737.01,6.33,637.13,Carbohydrate
Dopamine,C2H7N4O6,896.02,N/A,311.793,Carbohydrate
Adenosine triphosphate,C1H16N5O1,242.3,7.33,47.029,Carbohydrate
Cholesterol,C15H17N2O4,51.4,10.4,63.014,Hormone
Dopamine,C12H37N0O10,728.94,1.76,319.62,Lipid
Glucose,C6H37N4O3,99.83,11.78,478.085,Lipid
Cholesterol,C4H19N3O6,996.2,13.35,605.351,Carbohydrate
Glucose,C3H30N3O8,273.89,8.65,796.719,Lipid
Adenosine triphosphate,C11H28N5O9,719.96,10.41,724.73,Carbohydrate
Serotonin,C2H22N0O2,445.82,9.52,670.759,Alcohol
Adenosine triphosphate,C16H2N0O6,266.65,2.83,955.277,Alkaloid
Aspirin,C18H8N2O5,212.26,N/A,36.288,Nucleotide
Ethanol,C18H40N2O2,504.03,N/A,461.127,Nucleotide
Adrenaline,C13H25N1O2,579.71,4.97,508.629,Carbohydrate
Glucose,C16H3N1O1,123.75,7.25,686.878,Alkaloid
Ethanol,C13H25N0O6,618.78,10.09,78.889,Organic Compound
Aspirin,C6H27N1O0,344.29,6.31,7.165,Hormone
Dopamine,C20H30N0O10,670.17,6.14,434.152,Carbohydrate
Aspirin,C8H15N2O5,659.97,12.5,19.561,Lipid
Cholesterol,C12H13N0O8,494.11,N/A,238.402,Organic Compound
Urea,C18H22N4O3,721.29,2.57,413.601,Alcohol
Serotonin,C7H15N0O2,505.41,N/A,295.119,Organic Compound
Glucose,C3H10N5O4,401.96,3.62,228.447,Lipid
Dopamine,C3H7N3O8,452.47,11.13,919.332,Alcohol
Glucose,C14H14N4O3,81.26,5.23,656.912,Nucleotide
Serotonin,C6H1N2O4,469.23,N/A,140.581,Organic Compound
Adrenaline,C13H32N0O2,869.29,1.89,293.9,Lipid
Urea,C2H9N0O7,633.17,N/A,888.17,Amide
Aspirin,C9H12N4O5,352.35,N/A,758.823,Lipid
Urea,C20H26N3O6,107.49,2.71,583.109,Alkaloid
Adenosine triphosphate,C5H35N3O0,296.16,N/A,906.369,Organic Compound
Dopamine,C18H6N5O1,541.76,3.04,516.628,Carbohydrate
Glucose,C10H17N1O3,855.75,8.38,263.231,Alcohol
Urea,C8H39N1O8,264.52,12.19,754.433,Lipid
Serotonin,C15H5N3O5,689.06,2.85,511.91,Organic Compound
Adrenaline,C18H11N2O2,266.69,12.55,934.61,Alkaloid
Adrenaline,C3H25N2O4,289.26,3.75,952.69,Nucleotide
Serotonin,C7H32N1O0,596.42,4.26,57.24,Amide
Ethanol,C11H26N3O7,79.77,4.3,623.462,Alcohol
Cholesterol,C14H2N2O1,534.71,10.79,773.547,Lipid
Caffeine,C16H1N1O5,341.54,2.66,188.968,Amide
Ethanol,C1H19N2O0,692.68,N/A,579.711,Lipid
Adrenaline,C19H34N5O4,949.02,1.91,614.297,Nucleotide
Ethanol,C10H37N1O3,861.81,1.54,381.052,Lipid
Adenosine triphosphate,C5H32N0O9,725.43,N/A,678.261,Hormone
Aspirin,C7H31N5O4,260.06,11.5,906.526,Organic Compound
Adenosine triphosphate,C2H11N1O2,751.79,4.6,25.734,Organic Compound
Adrenaline,C4H15N1O7,242.66,5.21,491.028,Nucleotide
Urea,C1H33N5O0,984.3,N/A,724.349,Neurotransmitter
Caffeine,C3H11N1O3,256.23,8.85,406.225,Alkaloid
Dopamine,C16H7N3O5,777.92,6.73,967.993,Alkaloid
Glucose,C9H25N5O3,649.44,11.76,726.445,Nucleotide
Glucose,C5H20N5O3,200.22,6.68,516.234,Lipid
Ethanol,C19H37N3O9,462.53,7.11,510.619,Alkaloid
Adenosine triphosphate,C4H8N1O2,393.35,N/A,873.33,Alcohol
Serotonin,C4H26N5O5,392.25,10.78,892.514,Alkaloid
Cholesterol,C6H2N4O3,606.74,3.62,24.627,Nucleotide
