compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C11H15N0O5,369.14,10.45,894.429,Carbohydrate
Caffeine,C13H10N1O9,337.08,2.02,574.717,Organic Compound
Dopamine,C8H23N0O9,160.53,12.39,417.107,Alcohol
Adenosine triphosphate,C16H31N3O5,729.35,7.02,699.63,Organic Compound
Urea,C1H25N1O2,408.11,2.21,58.277,Hormone
Adenosine triphosphate,C5H17N2O10,950.01,11.16,868.939,Carbohydrate
Ethanol,C12H38N0O5,609.99,N/A,38.339,Carbohydrate
Aspirin,C20H35N5O0,266.99,9.48,21.217,Carbohydrate
Urea,C1H38N2O10,512.64,2.72,611.974,Hormone
Dopamine,C20H17N3O10,956.51,6.82,94.016,Lipid
Glucose,C14H30N2O3,193.14,10.99,576.935,Organic Compound
Aspirin,C13H34N1O3,770.36,2.39,528.309,Lipid
Cholesterol,C9H12N4O4,471.03,13.11,482.166,Hormone
Urea,C15H1N4O4,817.01,4.54,383.55,Hormone
Urea,C5H12N3O4,87.21,N/A,120.925,Carbohydrate
Adrenaline,C19H3N4O4,204.71,N/A,409.319,Neurotransmitter
Adenosine triphosphate,C6H25N3O5,407.31,N/A,158.652,Alcohol
Ethanol,C9H23N3O7,165.64,13.04,915.004,Hormone
Serotonin,C9H15N0O9,253.38,11.75,397.914,Carbohydrate
Urea,C17H3N2O9,298.46,N/A,713.407,Lipid
Aspirin,C3H19N3O6,658.49,9.87,334.072,Alkaloid
Dopamine,C7H21N2O8,248.51,6.16,827.026,Amide
Urea,C7H10N5O8,511.62,N/A,165.804,Alkaloid
Adenosine triphosphate,C11H35N2O1,77.79,N/A,342.551,Lipid
Aspirin,C11H22N1O9,674.54,10.14,497.675,Alcohol
Dopamine,C9H36N2O4,785.4,10.91,346.866,Neurotransmitter
Adenosine triphosphate,C4H19N0O3,122.99,13.8,719.924,Alcohol
Dopamine,C3H12N2O7,433.41,13.81,881.492,Hormone
Adenosine triphosphate,C15H22N1O6,139.34,13.15,725.57,Neurotransmitter
Dopamine,C2H15N0O8,706.01,5.19,70.663,Hormone
Aspirin,C13H10N1O5,328.41,8.22,533.775,Amide
Urea,C3H9N3O0,95.03,4.0,803.93,Carbohydrate
Glucose,C3H1N5O10,563.28,N/A,616.506,Alkaloid
Caffeine,C13H16N0O6,326.01,5.19,167.209,Organic Compound
Adrenaline,C11H2N3O6,761.8,N/A,140.916,Neurotransmitter
Glucose,C5H16N3O6,879.96,11.06,618.926,Alcohol
Dopamine,C10H33N0O0,733.31,8.09,276.869,Alkaloid
Caffeine,C5H34N5O4,778.88,2.98,438.077,Carbohydrate
Glucose,C19H38N1O2,462.93,11.78,911.34,Carbohydrate
Adenosine triphosphate,C7H9N2O9,110.48,3.53,604.103,Organic Compound
Aspirin,C16H31N1O2,121.54,11.07,161.426,Alkaloid
Ethanol,C1H40N3O9,434.76,10.47,346.894,Alcohol
Serotonin,C10H31N3O6,285.9,12.25,103.933,Neurotransmitter
Aspirin,C9H16N0O2,700.23,6.69,161.783,Organic Compound
Aspirin,C2H25N0O8,218.86,9.57,423.09,Neurotransmitter
Serotonin,C3H6N5O6,259.91,N/A,715.834,Carbohydrate
Serotonin,C3H10N1O3,213.58,N/A,399.222,Lipid
Adenosine triphosphate,C10H18N2O7,742.06,10.15,489.347,Alcohol
Serotonin,C5H24N5O8,511.67,9.24,1.508,Organic Compound
Ethanol,C10H19N5O10,248.08,11.53,485.348,Amide
Dopamine,C17H25N3O8,186.71,2.51,284.145,Organic Compound
Urea,C6H23N0O5,928.78,6.69,460.986,Amide
Cholesterol,C16H39N5O3,785.42,2.42,207.194,Hormone
Aspirin,C12H13N3O7,288.57,N/A,55.949,Neurotransmitter
Aspirin,C12H8N3O6,78.19,4.42,561.043,Nucleotide
Urea,C5H4N0O8,394.32,3.21,379.879,Nucleotide
Ethanol,C9H36N1O9,432.48,12.5,483.16,Hormone
