compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C14H13N0O0,646.87,N/A,133.564,Hormone
Glucose,C16H29N1O0,544.68,12.97,665.938,Carbohydrate
Aspirin,C14H21N2O8,161.61,5.56,167.075,Nucleotide
Adrenaline,C16H27N3O2,868.21,9.31,945.626,Neurotransmitter
Aspirin,C14H29N1O5,556.04,9.16,358.39,Lipid
Caffeine,C14H37N4O3,400.32,N/A,654.422,Lipid
Adenosine triphosphate,C7H24N1O4,680.51,6.81,765.048,Nucleotide
Aspirin,C1H11N0O7,922.04,N/A,596.082,Amide
Adenosine triphosphate,C14H35N4O5,955.71,N/A,326.201,Amide
Ethanol,C7H32N2O8,777.52,N/A,214.422,Nucleotide
Serotonin,C16H1N2O6,523.7,3.02,136.972,Carbohydrate
Urea,C18H32N0O2,221.38,12.8,165.6,Nucleotide
Caffeine,C16H20N3O3,54.49,N/A,718.409,Lipid
Caffeine,C15H4N2O8,338.05,N/A,495.969,Carbohydrate
Adenosine triphosphate,C11H29N2O3,925.02,5.9,330.122,Alkaloid
Dopamine,C15H10N2O4,640.3,N/A,184.027,Organic Compound
Glucose,C18H38N2O5,75.76,2.32,47.085,Alkaloid
Caffeine,C14H23N5O6,786.31,4.24,707.608,Alcohol
Aspirin,C11H24N5O3,818.8,4.91,611.528,Lipid
Glucose,C4H22N3O3,911.69,2.3,808.47,Alcohol
Caffeine,C7H5N5O9,754.67,2.7,521.929,Hormone
Cholesterol,C18H4N2O3,184.3,13.73,353.746,Organic Compound
Urea,C14H29N2O1,729.02,N/A,998.587,Amide
Adenosine triphosphate,C19H29N3O4,620.88,2.2,52.235,Alcohol
Dopamine,C7H38N3O9,552.19,1.52,625.458,Amide
Serotonin,C10H36N5O0,749.42,2.9,241.438,Nucleotide
Ethanol,C10H18N5O8,87.89,3.07,893.261,Amide
Adenosine triphosphate,C15H34N0O7,267.95,N/A,426.698,Lipid
Glucose,C16H23N5O1,857.11,N/A,938.149,Lipid
Ethanol,C12H18N3O10,454.14,6.23,2.804,Alkaloid
Adrenaline,C20H21N0O1,677.32,10.39,717.241,Alcohol
Caffeine,C16H28N5O8,322.29,10.16,529.694,Organic Compound
Serotonin,C13H25N3O7,390.47,11.84,649.393,Organic Compound
Dopamine,C3H20N0O4,124.81,2.98,646.121,Amide
Serotonin,C6H6N3O2,766.38,10.22,921.412,Alkaloid
Urea,C16H38N0O9,406.68,N/A,654.9,Alkaloid
Adrenaline,C18H7N4O0,194.38,7.53,184.926,Amide
Cholesterol,C8H15N5O9,919.57,7.58,774.207,Hormone
Dopamine,C14H38N4O2,970.96,9.38,424.181,Amide
Serotonin,C8H4N1O8,318.4,5.03,41.716,Carbohydrate
Ethanol,C1H21N3O0,128.61,13.7,608.154,Organic Compound
Ethanol,C7H37N5O4,90.12,N/A,434.638,Hormone
Adrenaline,C19H29N5O10,377.46,5.04,308.386,Hormone
Adrenaline,C9H18N4O8,112.86,8.29,317.911,Organic Compound
Dopamine,C5H34N3O10,362.57,7.28,466.496,Alkaloid
Cholesterol,C19H17N4O1,211.49,N/A,444.427,Amide
Aspirin,C9H18N4O6,736.46,N/A,510.035,Carbohydrate
Urea,C16H21N4O7,88.55,8.54,311.137,Organic Compound
Ethanol,C18H3N3O10,786.23,2.1,86.484,Carbohydrate
Urea,C13H38N3O2,507.86,10.06,92.224,Lipid
Serotonin,C7H16N3O10,670.64,5.4,899.581,Hormone
Dopamine,C8H34N1O6,465.94,8.94,343.031,Amide
Dopamine,C19H10N2O2,700.44,N/A,266.485,Carbohydrate
Aspirin,C7H7N5O10,374.34,N/A,27.089,Carbohydrate
Adenosine triphosphate,C4H36N1O5,895.89,10.97,298.566,Neurotransmitter
Cholesterol,C8H24N3O7,810.5,3.72,640.499,Alkaloid
Caffeine,C17H39N1O7,109.51,3.3,247.551,Alkaloid
Cholesterol,C1H29N1O10,688.3,1.16,896.361,Alcohol
Adrenaline,C20H27N4O1,749.01,10.11,525.674,Hormone
Cholesterol,C4H26N2O10,82.63,3.01,439.414,Amide
Cholesterol,C8H18N2O4,961.77,N/A,95.34,Carbohydrate
