compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C10H6N2O3,241.19,10.61,287.84,Amide
Cholesterol,C3H16N4O3,108.79,7.92,197.46,Alcohol
Urea,C9H31N4O7,908.38,11.78,249.676,Lipid
Urea,C10H24N3O0,78.07,N/A,844.797,Lipid
Adenosine triphosphate,C10H20N4O6,722.35,12.82,21.798,Carbohydrate
Serotonin,C3H5N5O6,457.59,2.26,240.637,Carbohydrate
Serotonin,C13H23N2O0,326.4,11.61,973.989,Lipid
Adrenaline,C1H9N4O9,728.3,N/A,110.591,Lipid
Ethanol,C5H11N1O6,155.44,10.11,296.443,Lipid
Adenosine triphosphate,C6H23N3O4,918.68,7.17,847.948,Amide
Adenosine triphosphate,C5H18N4O2,996.32,5.38,665.399,Organic Compound
Aspirin,C3H2N4O4,914.58,N/A,950.557,Organic Compound
Serotonin,C5H3N0O2,144.23,N/A,758.781,Amide
Dopamine,C6H35N5O9,824.88,1.49,986.811,Hormone
Caffeine,C1H7N4O7,360.15,13.75,345.888,Alcohol
Cholesterol,C9H15N3O1,224.22,9.95,215.115,Amide
Glucose,C9H13N4O7,292.02,10.37,117.682,Amide
Ethanol,C20H5N1O5,381.9,N/A,94.131,Carbohydrate
Cholesterol,C3H36N1O4,956.98,7.45,721.01,Organic Compound
Urea,C19H2N1O1,344.74,13.1,870.204,Nucleotide
Glucose,C8H3N2O2,418.81,10.16,36.147,Neurotransmitter
Cholesterol,C14H29N4O3,132.75,7.1,960.088,Neurotransmitter
Dopamine,C6H15N0O4,485.97,N/A,164.379,Alcohol
Caffeine,C11H6N5O5,507.47,4.14,715.996,Nucleotide
Glucose,C11H19N1O7,499.17,4.36,484.238,Amide
Caffeine,C13H27N1O5,340.47,5.43,366.266,Organic Compound
Urea,C16H22N4O2,456.72,9.82,750.324,Hormone
Glucose,C7H37N2O3,488.4,7.21,874.511,Hormone
Aspirin,C2H13N2O6,652.55,N/A,423.825,Lipid
Serotonin,C14H14N4O5,389.12,5.04,763.829,Carbohydrate
Glucose,C15H3N3O4,847.18,N/A,508.642,Neurotransmitter
Serotonin,C12H11N0O10,894.81,3.78,106.251,Alcohol
Caffeine,C11H27N2O4,754.78,4.75,507.359,Alcohol
Adrenaline,C15H5N5O1,920.65,10.72,836.27,Lipid
Adenosine triphosphate,C12H40N0O10,513.7,N/A,471.353,Amide
Ethanol,C16H2N5O8,585.22,1.46,750.18,Organic Compound
Glucose,C6H22N3O8,92.32,6.23,486.672,Organic Compound
Serotonin,C15H28N1O1,770.17,3.12,302.814,Organic Compound
Glucose,C3H25N0O3,314.72,5.37,361.439,Alkaloid
Aspirin,C8H17N1O1,665.56,N/A,603.932,Carbohydrate
Adrenaline,C6H2N5O8,369.28,13.09,100.762,Amide
Aspirin,C6H16N0O4,51.3,N/A,33.283,Hormone
Serotonin,C3H15N3O3,492.41,3.44,115.719,Amide
Dopamine,C20H28N2O4,533.81,N/A,196.212,Lipid
Adrenaline,C17H32N1O4,782.18,4.0,106.181,Nucleotide
Aspirin,C5H3N0O10,812.42,3.98,130.734,Alcohol
Caffeine,C8H12N5O1,911.06,8.36,990.662,Lipid
Adenosine triphosphate,C9H32N2O2,666.95,13.33,392.413,Nucleotide
Caffeine,C18H32N3O3,541.8,9.84,521.33,Nucleotide
Dopamine,C7H25N3O7,308.54,8.08,548.102,Alkaloid
Adenosine triphosphate,C11H39N1O8,871.05,11.64,263.22,Carbohydrate
