compound,formula,mw,pka,solubility_mg_ml,class
Urea,C7H11N1O9,244.34,8.99,553.755,Alcohol
Urea,C1H5N5O5,685.1,3.48,851.007,Nucleotide
Cholesterol,C17H1N4O0,999.56,2.66,176.502,Nucleotide
Cholesterol,C16H14N3O8,538.84,2.58,29.427,Nucleotide
Cholesterol,C8H24N1O6,715.65,2.24,30.912,Nucleotide
Urea,C4H5N1O10,406.87,N/A,188.487,Hormone
Caffeine,C7H19N2O10,256.66,1.44,844.563,Neurotransmitter
Ethanol,C15H10N1O8,392.3,7.31,980.459,Alcohol
Urea,C19H4N3O3,429.55,11.46,907.979,Alkaloid
Ethanol,C3H14N1O4,257.74,N/A,136.933,Hormone
Glucose,C16H4N5O7,307.03,8.65,300.968,Lipid
Glucose,C12H35N1O1,305.82,9.93,77.783,Alkaloid
Dopamine,C10H7N3O6,637.18,N/A,846.947,Alkaloid
Serotonin,C6H31N0O9,467.18,5.67,363.569,Alcohol
Aspirin,C19H37N5O5,464.14,13.54,393.145,Carbohydrate
Dopamine,C12H34N1O6,976.68,3.52,446.381,Alcohol
Adrenaline,C3H27N5O10,551.18,12.51,114.299,Neurotransmitter
Glucose,C5H5N3O8,781.96,13.89,716.803,Amide
Urea,C8H7N0O10,123.94,11.92,932.96,Amide
Ethanol,C8H3N1O4,560.33,8.83,732.889,Hormone
Dopamine,C18H40N2O4,966.66,6.16,906.424,Alkaloid
Urea,C11H5N0O3,784.79,6.72,514.889,Alkaloid
Dopamine,C16H1N0O7,620.62,N/A,556.717,Alcohol
Dopamine,C6H1N1O1,168.63,N/A,42.921,Hormone
Adenosine triphosphate,C13H10N3O2,98.14,6.68,92.784,Neurotransmitter
Cholesterol,C12H8N4O10,580.4,3.68,214.604,Organic Compound
Dopamine,C12H34N1O3,109.89,7.95,427.537,Alcohol
Aspirin,C15H19N0O9,675.72,13.26,63.311,Organic Compound
Urea,C5H40N3O8,102.04,N/A,50.06,Alkaloid
Adenosine triphosphate,C7H18N5O10,575.15,7.86,900.393,Hormone
Serotonin,C2H19N4O9,82.2,7.34,956.744,Carbohydrate
Serotonin,C16H3N1O2,904.43,N/A,821.701,Carbohydrate
Glucose,C12H32N3O6,507.59,1.79,994.324,Carbohydrate
Urea,C16H30N2O0,290.91,7.14,712.278,Neurotransmitter
Cholesterol,C14H12N0O4,750.78,N/A,163.696,Hormone
Dopamine,C20H16N0O5,968.78,6.49,649.13,Nucleotide
Ethanol,C15H40N2O5,130.09,11.8,798.206,Neurotransmitter
Caffeine,C3H3N1O6,609.98,5.19,656.327,Hormone
Ethanol,C1H39N1O2,543.93,13.14,208.23,Carbohydrate
Aspirin,C2H16N4O4,136.72,6.58,811.287,Hormone
Dopamine,C3H20N5O4,890.57,1.85,800.294,Alkaloid
Glucose,C4H33N5O7,665.11,N/A,81.727,Organic Compound
Urea,C3H39N5O0,676.68,N/A,219.34,Alkaloid
Adrenaline,C3H39N5O7,695.65,N/A,297.872,Alkaloid
Adenosine triphosphate,C4H6N2O7,802.09,N/A,285.963,Nucleotide
Urea,C6H32N2O6,274.77,N/A,594.22,Organic Compound
Caffeine,C17H3N4O3,293.79,8.64,847.016,Amide
Cholesterol,C18H6N1O2,595.52,3.98,132.762,Amide
Adrenaline,C14H9N5O8,516.45,8.84,78.473,Carbohydrate
Adrenaline,C11H6N0O6,438.37,N/A,522.944,Carbohydrate
Caffeine,C17H30N5O8,256.2,10.54,563.309,Amide
Ethanol,C7H17N3O9,154.32,7.74,641.252,Amide
Adenosine triphosphate,C4H32N0O8,62.34,N/A,471.86,Lipid
Adrenaline,C17H25N3O4,632.92,10.22,836.001,Lipid
Ethanol,C9H5N4O8,753.71,6.35,312.473,Carbohydrate
Adenosine triphosphate,C12H34N0O1,322.05,N/A,703.444,Alkaloid
Cholesterol,C15H30N4O3,884.2,8.75,327.796,Hormone
Ethanol,C4H22N1O8,257.77,5.99,650.388,Amide
Adenosine triphosphate,C20H3N4O9,431.94,13.14,15.79,Hormone
Dopamine,C18H9N2O6,984.66,3.43,250.615,Organic Compound
Adrenaline,C4H19N2O9,446.45,N/A,82.232,Carbohydrate
Aspirin,C15H17N0O2,138.23,9.09,701.694,Alkaloid
Adrenaline,C13H2N3O4,282.19,9.82,810.75,Lipid
Cholesterol,C11H24N1O10,645.62,7.31,960.44,Hormone
Caffeine,C17H25N1O2,575.21,2.65,372.218,Hormone
Caffeine,C8H21N0O9,240.97,3.48,91.839,Carbohydrate
Adenosine triphosphate,C14H30N3O7,297.78,10.0,807.41,Carbohydrate
Cholesterol,C16H18N2O4,297.7,2.67,705.48,Nucleotide
Adenosine triphosphate,C1H35N2O0,179.87,12.81,800.852,Nucleotide
Adrenaline,C8H4N3O2,747.54,6.78,262.979,Alkaloid
Urea,C9H23N1O1,945.97,12.09,831.169,Alcohol
Dopamine,C13H26N5O6,674.0,11.88,811.415,Hormone
Cholesterol,C1H39N4O2,872.14,3.42,93.446,Carbohydrate
Caffeine,C14H40N5O10,481.14,1.54,827.613,Amide
Aspirin,C17H7N2O8,839.77,13.84,834.199,Lipid
