compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C11H31N1O6,628.07,N/A,269.233,Lipid
Cholesterol,C18H6N5O5,780.81,9.03,353.405,Hormone
Urea,C4H23N2O10,842.97,N/A,17.761,Nucleotide
Glucose,C13H3N2O2,768.8,5.8,380.891,Alcohol
Caffeine,C15H26N2O3,621.8,N/A,396.597,Lipid
Adrenaline,C10H15N2O0,730.41,12.79,72.092,Lipid
Glucose,C2H4N2O9,722.01,N/A,729.395,Lipid
Urea,C12H24N3O0,259.66,7.6,560.299,Lipid
Ethanol,C13H35N3O5,353.84,6.35,173.866,Hormone
Caffeine,C14H12N0O4,247.45,2.99,823.386,Hormone
Serotonin,C20H13N5O9,867.66,10.88,144.811,Organic Compound
Aspirin,C17H9N0O10,512.26,N/A,90.253,Lipid
Serotonin,C8H20N2O9,557.0,3.71,43.887,Lipid
Serotonin,C10H22N0O1,802.28,8.99,355.138,Neurotransmitter
Urea,C16H21N4O5,183.16,7.76,549.767,Lipid
Adrenaline,C20H12N5O0,412.42,N/A,609.343,Neurotransmitter
Caffeine,C15H32N5O8,792.77,7.46,605.138,Lipid
Ethanol,C14H13N0O4,923.23,N/A,110.353,Carbohydrate
Glucose,C7H10N3O10,71.95,9.3,144.907,Hormone
Urea,C14H36N4O6,361.73,6.29,174.874,Lipid
Serotonin,C15H10N0O9,558.11,9.31,406.466,Amide
Urea,C18H38N1O9,76.17,13.02,134.371,Carbohydrate
Glucose,C17H17N4O3,717.62,11.84,258.832,Hormone
Aspirin,C5H3N4O6,918.27,8.32,229.983,Hormone
Caffeine,C13H35N3O6,336.24,4.62,323.616,Alcohol
Urea,C8H13N4O0,533.2,N/A,827.561,Alcohol
Urea,C9H5N1O5,710.59,10.02,791.023,Nucleotide
Dopamine,C2H10N3O2,830.42,5.3,143.585,Hormone
Adrenaline,C16H24N1O5,710.76,7.25,446.832,Nucleotide
Aspirin,C9H27N3O9,552.31,1.91,238.461,Alkaloid
Adenosine triphosphate,C12H36N1O4,403.38,N/A,31.785,Carbohydrate
Dopamine,C8H13N0O1,852.02,N/A,721.646,Amide
Glucose,C3H29N0O1,965.14,N/A,831.721,Hormone
Dopamine,C17H15N4O10,97.29,9.48,238.287,Hormone
Adrenaline,C12H5N1O8,574.28,N/A,430.328,Carbohydrate
Aspirin,C16H8N2O4,353.12,13.02,664.532,Nucleotide
Adrenaline,C17H31N2O8,742.63,5.81,153.803,Nucleotide
Cholesterol,C11H40N3O4,222.68,13.74,225.66,Nucleotide
Aspirin,C12H13N2O9,102.34,10.99,522.184,Lipid
Aspirin,C1H31N5O7,792.2,10.88,174.86,Alcohol
Aspirin,C8H14N5O5,366.83,6.88,164.415,Nucleotide
Cholesterol,C18H31N2O1,760.6,N/A,56.521,Alkaloid
Dopamine,C1H32N3O10,386.47,9.73,468.38,Organic Compound
Glucose,C20H5N3O3,501.4,N/A,761.199,Alcohol
Ethanol,C1H1N0O1,675.0,N/A,130.4,Amide
Dopamine,C1H11N3O4,487.91,2.19,904.251,Carbohydrate
Urea,C19H21N4O8,247.3,11.97,134.622,Carbohydrate
Adrenaline,C20H2N2O0,735.79,3.88,506.324,Alcohol
Adenosine triphosphate,C12H28N1O3,153.16,5.51,710.57,Alkaloid
Adenosine triphosphate,C17H33N3O6,516.94,N/A,651.46,Nucleotide
Aspirin,C19H35N0O7,931.51,7.68,508.412,Alkaloid
Caffeine,C4H36N1O10,947.39,9.81,690.596,Organic Compound
Ethanol,C15H38N3O9,54.48,4.02,133.696,Nucleotide
Caffeine,C6H23N2O3,921.38,5.09,211.482,Lipid
Serotonin,C17H19N5O8,94.06,4.56,501.862,Alkaloid
Aspirin,C15H10N1O6,195.07,12.64,279.146,Alcohol
Aspirin,C6H11N2O3,282.56,2.38,970.26,Lipid
Serotonin,C18H25N3O6,315.06,2.4,654.481,Carbohydrate
Aspirin,C18H31N5O4,567.66,N/A,994.706,Amide
Serotonin,C18H33N4O0,474.45,N/A,978.492,Neurotransmitter
Adenosine triphosphate,C10H37N2O4,760.98,9.49,225.309,Hormone
Dopamine,C19H11N0O4,843.52,6.54,402.259,Amide
Cholesterol,C11H19N0O1,928.59,12.5,137.222,Neurotransmitter
Adenosine triphosphate,C13H33N5O3,596.02,7.23,166.776,Organic Compound
Cholesterol,C9H32N5O6,992.54,1.2,315.695,Nucleotide
Urea,C3H33N0O4,801.75,2.46,203.352,Lipid
Dopamine,C8H35N5O7,685.64,9.18,40.97,Hormone
Adrenaline,C19H21N5O6,884.59,7.67,985.282,Alkaloid
Adrenaline,C19H29N1O4,196.86,3.5,978.977,Lipid
Dopamine,C12H30N5O6,921.75,4.86,15.738,Amide
Aspirin,C12H13N4O4,583.95,6.56,454.052,Hormone
Adenosine triphosphate,C4H10N0O8,792.68,N/A,831.246,Lipid
Cholesterol,C18H8N3O4,529.01,5.46,582.407,Amide
Ethanol,C20H7N5O0,976.44,4.12,638.039,Carbohydrate
Dopamine,C2H27N5O10,840.26,6.39,862.18,Hormone
Aspirin,C10H7N5O10,975.33,10.1,993.942,Amide
Adrenaline,C10H27N5O9,812.68,N/A,777.646,Alkaloid
Aspirin,C12H34N4O0,111.18,10.64,108.949,Carbohydrate
Caffeine,C20H38N4O2,225.24,9.67,273.334,Hormone
Ethanol,C7H19N1O10,526.77,13.36,995.064,Carbohydrate
Adrenaline,C2H7N5O10,907.32,5.94,611.65,Hormone
Adenosine triphosphate,C18H26N5O7,648.65,11.83,720.767,Hormone
Adrenaline,C17H25N3O1,60.79,6.54,543.148,Hormone
Urea,C12H30N0O8,361.57,7.22,981.53,Amide
Adrenaline,C11H29N2O5,408.35,4.55,232.138,Organic Compound
Ethanol,C4H27N3O5,504.65,3.19,718.687,Organic Compound
Ethanol,C10H27N2O2,596.93,8.42,1.087,Amide
Serotonin,C6H5N1O10,483.46,4.48,716.414,Nucleotide
Serotonin,C18H36N2O0,246.79,6.57,330.756,Lipid
Caffeine,C9H10N1O6,284.53,3.33,447.38,Alkaloid
Urea,C11H28N5O1,823.19,1.2,611.754,Lipid
Adrenaline,C18H24N5O2,816.29,4.49,608.22,Nucleotide
Adenosine triphosphate,C15H18N3O7,180.33,1.27,209.595,Nucleotide
Serotonin,C6H32N2O3,996.28,9.52,357.648,Lipid
Cholesterol,C3H21N2O3,738.0,10.64,868.799,Lipid
Adrenaline,C11H32N4O10,407.55,9.84,555.675,Nucleotide
Urea,C1H16N3O5,986.76,9.56,548.982,Hormone
Serotonin,C4H19N1O10,606.76,N/A,625.196,Lipid
Adrenaline,C7H6N4O9,731.26,11.92,509.289,Alcohol
Adenosine triphosphate,C5H10N5O4,578.37,10.86,306.706,Nucleotide
Aspirin,C11H32N2O10,508.59,N/A,422.6,Alcohol
Adenosine triphosphate,C10H20N5O7,334.07,10.74,218.686,Alkaloid
Dopamine,C11H27N3O5,779.01,4.42,162.041,Lipid
Caffeine,C9H33N5O8,427.6,3.9,273.608,Nucleotide
Ethanol,C9H23N3O10,818.7,11.89,841.55,Alcohol
Adrenaline,C1H14N5O0,417.74,6.12,772.895,Neurotransmitter
Caffeine,C1H27N4O1,163.46,4.93,142.661,Organic Compound
Dopamine,C8H17N3O8,653.57,2.56,130.586,Organic Compound
Adrenaline,C5H3N3O6,214.86,6.31,130.154,Lipid
Glucose,C7H10N4O8,958.65,2.23,558.629,Nucleotide
Adrenaline,C20H19N2O2,835.72,3.38,549.612,Nucleotide
Ethanol,C17H5N5O4,396.92,4.63,223.451,Amide
Cholesterol,C18H26N1O4,760.33,6.39,592.821,Neurotransmitter
Aspirin,C7H35N2O8,123.89,12.87,765.446,Nucleotide
Dopamine,C16H40N2O8,213.62,N/A,38.97,Lipid
Aspirin,C14H4N3O7,814.4,11.79,422.27,Neurotransmitter
Caffeine,C6H36N0O7,327.05,5.72,534.239,Alcohol
Serotonin,C15H39N2O5,637.36,13.42,461.563,Organic Compound
Serotonin,C1H11N5O8,503.03,11.92,371.427,Amide
Glucose,C6H10N4O7,460.4,4.09,785.82,Alkaloid
Adrenaline,C11H36N0O6,738.34,13.45,539.284,Alkaloid
Caffeine,C8H15N4O9,244.95,9.06,380.537,Lipid
Urea,C3H23N3O1,152.48,6.35,411.793,Hormone
Ethanol,C19H25N2O3,271.0,12.89,437.01,Nucleotide
Adenosine triphosphate,C8H16N5O3,879.51,11.18,925.338,Nucleotide
Ethanol,C20H23N4O1,792.1,12.13,328.734,Alcohol
Aspirin,C10H39N1O2,158.7,8.21,755.835,Nucleotide
Dopamine,C5H28N5O7,185.87,8.07,310.135,Neurotransmitter
Urea,C14H37N2O6,926.96,10.32,602.503,Amide
Adenosine triphosphate,C20H25N2O6,985.37,7.9,66.495,Hormone
Urea,C3H3N1O2,359.88,1.74,598.444,Hormone
Serotonin,C13H19N2O2,803.58,2.66,503.64,Carbohydrate
Aspirin,C3H40N5O9,286.85,4.34,39.66,Organic Compound
Serotonin,C13H16N2O6,846.75,1.24,447.784,Nucleotide
Urea,C9H28N0O10,447.53,2.48,725.661,Neurotransmitter
Cholesterol,C7H36N0O7,250.91,N/A,199.631,Hormone
Serotonin,C17H19N1O3,881.47,7.67,229.42,Carbohydrate
Glucose,C8H31N0O10,175.99,3.63,815.291,Amide
Urea,C10H19N5O10,122.69,5.84,150.294,Nucleotide
Ethanol,C3H16N2O5,272.13,N/A,742.127,Lipid
Aspirin,C16H4N3O8,182.49,2.76,203.78,Carbohydrate
Caffeine,C16H9N3O8,65.37,N/A,976.653,Alcohol
Adrenaline,C18H12N1O7,790.61,11.44,802.974,Alcohol
Dopamine,C14H10N4O8,324.43,6.46,432.265,Organic Compound
Caffeine,C18H11N3O3,909.61,N/A,424.357,Organic Compound
Urea,C7H33N3O1,916.82,9.39,463.339,Organic Compound
