compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C1H3N5O2,412.85,6.32,86.094,Alkaloid
Ethanol,C18H9N1O8,406.72,3.51,830.039,Organic Compound
Adenosine triphosphate,C19H17N1O5,993.57,2.27,217.442,Carbohydrate
Urea,C14H18N1O5,140.95,N/A,40.844,Alcohol
Dopamine,C2H35N0O3,320.21,4.73,673.232,Carbohydrate
Dopamine,C5H33N1O2,205.12,6.47,777.055,Alkaloid
Urea,C16H5N5O8,781.71,7.39,139.683,Carbohydrate
Dopamine,C7H12N3O10,404.49,4.15,707.948,Neurotransmitter
Urea,C1H19N2O7,450.1,11.89,772.06,Hormone
Caffeine,C10H10N4O2,173.28,10.14,670.793,Alkaloid
Dopamine,C15H28N5O5,286.55,11.27,562.794,Carbohydrate
Ethanol,C6H12N5O10,320.01,8.02,68.233,Neurotransmitter
Caffeine,C16H2N2O7,364.95,N/A,766.876,Alkaloid
Urea,C6H39N1O4,717.67,N/A,920.943,Amide
Aspirin,C19H19N5O3,841.89,3.83,723.258,Alcohol
Glucose,C11H24N3O6,299.19,N/A,649.741,Alkaloid
Adenosine triphosphate,C13H4N0O10,949.1,2.29,466.792,Lipid
Aspirin,C5H29N1O4,968.51,N/A,900.483,Nucleotide
Dopamine,C19H15N2O6,907.31,3.85,245.664,Neurotransmitter
Serotonin,C6H17N1O0,456.32,7.46,650.023,Alcohol
Caffeine,C19H19N5O10,612.04,7.42,836.836,Amide
Aspirin,C15H27N1O4,391.98,8.94,95.767,Amide
Adenosine triphosphate,C2H9N5O9,746.21,12.38,974.49,Alkaloid
Adrenaline,C3H8N4O7,567.51,5.25,989.271,Hormone
Adrenaline,C10H38N3O10,178.44,N/A,569.446,Organic Compound
Serotonin,C8H11N1O6,155.54,8.56,620.765,Neurotransmitter
Urea,C14H9N4O6,388.26,2.45,567.608,Hormone
Urea,C9H15N1O4,517.08,11.75,530.337,Organic Compound
Dopamine,C7H18N4O10,985.07,4.96,388.064,Alcohol
Glucose,C18H7N3O3,928.35,13.96,504.278,Amide
Urea,C17H26N2O3,477.95,11.54,205.738,Alkaloid
Caffeine,C14H39N2O4,872.23,4.88,415.832,Alcohol
Aspirin,C1H1N4O3,481.23,13.15,127.808,Organic Compound
Dopamine,C15H22N4O8,837.1,11.11,394.912,Carbohydrate
Glucose,C3H36N0O2,983.38,7.86,197.39,Alkaloid
Urea,C1H15N2O3,192.35,2.43,196.148,Neurotransmitter
Caffeine,C16H17N2O5,376.45,4.77,141.936,Hormone
Ethanol,C20H15N1O7,968.58,N/A,800.335,Carbohydrate
Adenosine triphosphate,C12H4N1O2,870.47,5.09,864.857,Carbohydrate
Ethanol,C9H17N5O6,232.46,5.18,756.088,Hormone
Serotonin,C18H11N2O3,522.1,2.06,736.517,Amide
Caffeine,C17H13N5O10,855.82,13.99,494.069,Organic Compound
Adrenaline,C2H15N2O3,529.5,N/A,291.522,Carbohydrate
Serotonin,C14H38N5O5,859.34,N/A,485.546,Carbohydrate
Glucose,C7H15N1O1,83.98,11.25,802.352,Alcohol
Urea,C2H17N4O0,545.39,5.31,825.606,Organic Compound
Aspirin,C1H17N4O6,766.08,2.3,892.918,Neurotransmitter
Adrenaline,C2H15N5O7,604.69,N/A,10.797,Nucleotide
Aspirin,C15H5N4O9,866.5,7.12,640.259,Hormone
Urea,C1H20N5O9,215.27,N/A,983.467,Organic Compound
Glucose,C15H4N1O5,866.95,10.54,917.4,Hormone
Adrenaline,C4H7N1O8,296.7,13.74,180.285,Neurotransmitter
Aspirin,C11H1N0O5,983.65,9.52,861.294,Hormone
Aspirin,C16H40N1O8,828.76,5.28,479.391,Alkaloid
Aspirin,C7H38N3O0,945.29,N/A,687.547,Neurotransmitter
Aspirin,C10H10N4O8,978.03,N/A,603.927,Organic Compound
Aspirin,C5H38N0O7,397.89,12.06,974.304,Lipid
Ethanol,C12H39N0O9,852.72,10.06,635.867,Neurotransmitter
Adenosine triphosphate,C8H15N2O10,859.95,7.25,258.755,Lipid
