compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C16H39N5O10,737.07,12.8,538.424,Carbohydrate
Serotonin,C2H39N4O9,817.31,5.81,665.809,Lipid
Glucose,C7H40N3O8,731.99,5.43,243.275,Neurotransmitter
Urea,C12H19N5O8,858.67,10.58,428.077,Amide
Cholesterol,C18H19N2O4,317.6,4.07,746.516,Alkaloid
Glucose,C9H35N0O7,843.54,6.67,861.664,Carbohydrate
Cholesterol,C10H29N3O5,325.36,2.7,252.328,Amide
Serotonin,C6H22N1O5,51.12,2.79,998.524,Organic Compound
Dopamine,C13H27N4O4,102.61,12.0,595.971,Amide
Adenosine triphosphate,C6H15N0O8,858.94,N/A,929.492,Carbohydrate
Glucose,C16H38N0O7,352.28,5.0,484.07,Alkaloid
Adenosine triphosphate,C9H36N2O4,113.88,2.13,722.187,Amide
Glucose,C5H13N2O9,913.68,9.44,321.991,Neurotransmitter
Caffeine,C14H36N4O0,702.55,10.83,867.563,Hormone
Aspirin,C6H28N5O3,147.8,N/A,523.305,Amide
Urea,C12H34N1O6,356.82,8.77,55.649,Amide
Serotonin,C10H6N4O5,398.65,10.84,30.66,Organic Compound
Ethanol,C19H40N5O8,684.06,11.6,123.036,Neurotransmitter
Glucose,C7H17N5O9,220.4,10.23,931.767,Alcohol
Adrenaline,C15H23N4O3,914.54,12.53,944.48,Organic Compound
Adrenaline,C1H7N5O3,311.55,5.94,935.303,Neurotransmitter
Adrenaline,C7H30N3O0,285.09,10.82,125.05,Neurotransmitter
Glucose,C17H33N3O4,292.84,8.42,488.911,Organic Compound
Cholesterol,C15H23N4O9,630.71,7.27,439.493,Neurotransmitter
Cholesterol,C19H11N0O7,714.67,2.13,59.455,Alkaloid
Caffeine,C15H30N0O10,654.66,3.32,977.282,Neurotransmitter
Adrenaline,C11H8N4O6,682.19,N/A,709.855,Carbohydrate
Adenosine triphosphate,C12H12N2O7,727.26,11.01,297.124,Lipid
Urea,C11H34N3O5,311.32,N/A,299.907,Carbohydrate
Dopamine,C2H27N3O4,462.6,4.61,703.089,Hormone
Adrenaline,C11H31N4O7,571.73,11.78,167.744,Neurotransmitter
Glucose,C14H26N3O4,582.3,4.78,397.009,Alcohol
Urea,C4H34N2O8,277.85,8.41,684.989,Carbohydrate
Adrenaline,C1H2N4O7,861.94,10.51,327.583,Nucleotide
Caffeine,C8H31N5O1,641.47,2.29,984.847,Amide
Serotonin,C19H23N4O9,632.57,1.18,449.867,Carbohydrate
Adenosine triphosphate,C10H16N2O7,690.11,1.15,321.968,Alkaloid
Urea,C7H13N2O4,497.69,6.86,230.41,Amide
Glucose,C10H36N5O6,106.15,5.16,182.977,Lipid
Caffeine,C4H25N5O8,250.21,N/A,296.586,Nucleotide
Dopamine,C1H4N1O0,867.38,10.44,777.5,Lipid
Glucose,C8H35N4O10,289.16,N/A,567.899,Nucleotide
Urea,C20H21N5O4,899.75,6.23,73.678,Lipid
Caffeine,C1H23N0O0,389.36,12.1,376.3,Organic Compound
Serotonin,C18H35N0O7,492.57,4.25,869.182,Alcohol
Caffeine,C14H36N3O1,818.64,6.03,338.475,Alkaloid
Ethanol,C20H40N2O6,453.49,10.13,558.679,Alcohol
Ethanol,C18H2N2O5,827.46,13.34,189.442,Alcohol
Adenosine triphosphate,C8H40N0O9,783.6,11.08,31.102,Nucleotide
Ethanol,C1H13N1O4,289.87,11.53,819.269,Alcohol
Adrenaline,C13H39N4O1,51.46,8.86,647.475,Carbohydrate
Cholesterol,C20H8N3O3,422.98,13.18,671.788,Carbohydrate
Adenosine triphosphate,C16H24N1O7,275.5,10.89,314.792,Nucleotide
Aspirin,C4H26N2O3,335.11,N/A,21.589,Amide
Cholesterol,C7H15N5O4,104.31,3.71,577.405,Alkaloid
Aspirin,C15H2N1O9,202.53,12.48,348.849,Lipid
Ethanol,C7H22N0O10,394.66,4.7,710.32,Amide
Glucose,C1H17N2O4,563.52,6.07,111.937,Lipid
Serotonin,C18H9N3O10,714.75,6.57,409.571,Nucleotide
Dopamine,C13H16N5O9,266.48,N/A,358.026,Lipid
Aspirin,C8H16N4O10,951.19,2.25,906.534,Amide
