compound,formula,mw,pka,solubility_mg_ml,class
Urea,C10H35N3O3,536.0,N/A,589.705,Amide
Cholesterol,C4H3N1O0,717.7,5.25,934.329,Nucleotide
Dopamine,C14H29N2O8,998.01,12.51,360.374,Carbohydrate
Glucose,C17H39N2O6,359.45,7.11,458.634,Alkaloid
Adrenaline,C2H9N3O3,701.78,11.77,223.995,Carbohydrate
Aspirin,C2H29N4O8,346.46,7.09,169.338,Neurotransmitter
Glucose,C8H4N1O10,565.56,1.68,673.232,Nucleotide
Cholesterol,C10H28N1O4,530.49,13.03,24.236,Neurotransmitter
Adenosine triphosphate,C4H24N2O7,928.83,13.17,504.123,Organic Compound
Ethanol,C15H23N2O1,521.96,1.87,987.071,Hormone
Caffeine,C19H37N4O8,913.34,12.14,904.811,Organic Compound
Glucose,C18H34N2O10,677.27,3.74,290.876,Lipid
Dopamine,C20H18N5O10,732.29,5.26,840.504,Hormone
Caffeine,C18H14N0O3,88.02,2.87,203.086,Neurotransmitter
Cholesterol,C17H2N4O8,932.47,N/A,167.34,Organic Compound
Dopamine,C2H14N3O7,497.8,N/A,168.804,Alkaloid
Serotonin,C10H30N0O3,459.11,13.51,961.475,Carbohydrate
Adrenaline,C18H35N5O4,688.16,5.63,654.97,Neurotransmitter
Serotonin,C3H32N3O0,654.91,1.36,591.632,Nucleotide
Aspirin,C9H25N1O7,344.16,8.38,294.751,Organic Compound
Serotonin,C13H40N4O4,220.78,3.66,855.928,Carbohydrate
Cholesterol,C5H4N1O8,259.01,6.48,720.615,Alcohol
Dopamine,C13H22N1O0,525.69,6.69,542.888,Organic Compound
Urea,C12H32N0O7,434.04,2.51,382.192,Nucleotide
Ethanol,C7H38N1O10,637.22,5.38,960.329,Carbohydrate
Dopamine,C3H13N0O8,518.5,10.81,862.879,Organic Compound
Ethanol,C6H27N1O4,110.14,12.5,274.691,Nucleotide
Adenosine triphosphate,C19H20N4O7,755.16,12.73,636.077,Hormone
Caffeine,C15H37N2O4,789.3,N/A,172.455,Nucleotide
