compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C19H7N0O10,367.16,3.62,278.729,Neurotransmitter
Aspirin,C11H22N0O10,81.49,N/A,67.322,Neurotransmitter
Ethanol,C4H31N0O8,487.57,4.03,525.351,Alcohol
Ethanol,C19H37N4O3,704.2,N/A,830.637,Alkaloid
Caffeine,C18H25N0O5,736.52,11.09,163.29,Neurotransmitter
Ethanol,C2H21N2O4,801.1,13.18,430.866,Lipid
Aspirin,C14H15N2O10,164.37,1.55,973.024,Carbohydrate
Aspirin,C16H23N4O9,64.95,7.85,163.368,Alkaloid
Urea,C8H7N5O3,225.78,11.65,843.752,Amide
Glucose,C19H15N3O4,160.05,5.98,43.017,Amide
Adrenaline,C9H12N4O6,194.85,9.22,425.719,Organic Compound
Serotonin,C15H11N2O6,510.06,2.52,612.392,Lipid
Ethanol,C19H29N4O3,747.42,N/A,386.182,Hormone
Caffeine,C13H13N2O6,269.8,3.66,521.801,Alcohol
Aspirin,C5H40N1O4,942.64,N/A,146.73,Neurotransmitter
Dopamine,C11H35N1O1,513.82,6.45,553.841,Nucleotide
Caffeine,C13H28N5O8,608.01,N/A,973.263,Alcohol
Serotonin,C6H12N3O7,425.11,11.91,251.01,Carbohydrate
Adrenaline,C15H39N4O4,844.21,9.1,851.655,Neurotransmitter
Serotonin,C14H13N4O0,711.81,N/A,381.42,Hormone
Cholesterol,C5H34N5O9,896.24,11.99,831.169,Lipid
Adenosine triphosphate,C6H28N4O9,869.29,11.26,545.089,Amide
Glucose,C5H34N0O10,774.3,12.67,214.164,Alkaloid
Urea,C8H37N2O5,234.41,8.07,162.423,Organic Compound
Adrenaline,C6H6N4O7,492.46,12.63,617.74,Organic Compound
Glucose,C9H21N1O9,220.78,6.7,581.5,Hormone
Adenosine triphosphate,C3H38N0O8,367.85,6.47,396.504,Amide
Ethanol,C12H39N3O8,112.23,N/A,64.103,Alkaloid
Dopamine,C19H16N5O1,202.23,3.12,16.758,Hormone
Adrenaline,C15H25N5O6,299.02,N/A,614.986,Organic Compound
Caffeine,C2H4N3O2,639.88,N/A,900.195,Nucleotide
Urea,C18H12N2O1,70.49,N/A,900.12,Amide
Urea,C18H8N4O9,748.41,10.06,696.103,Organic Compound
