compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C12H27N3O9,816.95,6.85,441.637,Neurotransmitter
Urea,C5H9N4O5,334.08,3.18,477.211,Alcohol
Adenosine triphosphate,C4H35N1O3,229.33,N/A,974.863,Hormone
Caffeine,C8H34N0O7,679.78,7.98,540.057,Organic Compound
Ethanol,C8H29N1O9,76.4,2.2,538.77,Lipid
Adrenaline,C14H29N4O2,310.11,4.63,464.989,Neurotransmitter
Ethanol,C2H26N3O5,831.24,10.58,476.356,Nucleotide
Adenosine triphosphate,C7H36N3O4,952.32,2.24,996.576,Amide
Ethanol,C7H37N3O6,375.71,1.88,658.983,Amide
Glucose,C1H27N2O4,102.23,12.04,221.926,Neurotransmitter
Serotonin,C9H14N4O1,405.01,7.58,660.865,Carbohydrate
Glucose,C15H31N3O8,932.74,13.71,433.455,Nucleotide
Cholesterol,C8H34N5O6,246.94,N/A,828.979,Carbohydrate
Serotonin,C2H36N0O10,856.92,4.83,805.457,Amide
Aspirin,C13H9N1O0,657.66,4.58,185.722,Amide
Glucose,C16H19N0O8,181.73,7.23,58.458,Organic Compound
Cholesterol,C9H27N1O2,974.06,2.35,444.651,Hormone
Urea,C14H13N4O5,651.72,N/A,325.197,Alkaloid
Cholesterol,C6H23N2O3,417.92,N/A,864.395,Alcohol
Serotonin,C6H18N5O2,703.54,N/A,949.376,Alcohol
Glucose,C11H13N1O0,744.32,12.82,203.873,Organic Compound
Dopamine,C15H16N4O8,188.05,6.74,227.605,Amide
Glucose,C11H35N3O5,964.86,6.93,838.038,Alkaloid
Ethanol,C3H40N3O8,780.02,12.8,69.596,Organic Compound
Adrenaline,C18H31N4O5,439.18,1.41,660.452,Organic Compound
Glucose,C13H37N1O2,818.6,8.93,850.741,Alkaloid
Glucose,C3H10N0O9,135.69,N/A,627.216,Alcohol
Ethanol,C10H26N0O2,222.38,11.29,961.142,Neurotransmitter
Cholesterol,C8H31N3O10,980.17,11.06,875.158,Hormone
Adrenaline,C17H6N1O2,578.21,N/A,952.653,Hormone
Dopamine,C9H2N4O5,432.62,N/A,924.487,Alkaloid
Ethanol,C8H16N2O5,266.14,N/A,538.655,Nucleotide
Cholesterol,C18H24N0O10,450.32,8.07,791.903,Carbohydrate
Dopamine,C4H38N0O6,103.68,N/A,282.028,Alcohol
Caffeine,C4H33N0O2,833.1,3.01,345.006,Hormone
Glucose,C8H31N0O9,654.06,8.6,964.112,Nucleotide
Serotonin,C20H16N3O3,331.11,N/A,486.542,Nucleotide
Urea,C9H13N4O5,594.32,12.55,596.355,Lipid
Glucose,C18H36N3O6,365.21,11.92,889.165,Carbohydrate
Caffeine,C10H24N2O5,497.37,N/A,766.854,Carbohydrate
Cholesterol,C9H14N5O6,728.06,N/A,803.408,Neurotransmitter
Adenosine triphosphate,C14H16N1O3,571.46,13.8,210.819,Carbohydrate
Cholesterol,C6H27N1O4,330.61,6.69,530.974,Alcohol
Ethanol,C1H16N3O2,434.74,1.15,475.114,Lipid
Caffeine,C20H8N4O7,896.75,N/A,615.92,Alcohol
Glucose,C10H9N4O1,430.17,N/A,302.762,Carbohydrate
Aspirin,C6H33N0O3,695.86,1.48,322.963,Carbohydrate
Serotonin,C2H38N1O0,957.97,9.92,882.947,Organic Compound
Adrenaline,C7H29N5O1,507.8,2.95,365.891,Neurotransmitter
Glucose,C6H10N2O8,850.03,6.18,209.703,Alkaloid
Adenosine triphosphate,C13H32N2O6,363.97,3.28,16.585,Alkaloid
Adrenaline,C8H29N4O9,719.58,12.65,88.454,Nucleotide
Adrenaline,C19H16N2O7,884.0,7.83,374.877,Alcohol
Dopamine,C10H21N4O8,216.63,12.96,158.3,Neurotransmitter
Glucose,C1H12N3O4,764.76,N/A,620.132,Organic Compound
Aspirin,C13H16N0O2,449.34,N/A,177.175,Carbohydrate
Ethanol,C20H15N3O2,239.58,4.47,627.362,Carbohydrate
Aspirin,C14H3N1O3,252.14,6.85,564.711,Lipid
Glucose,C20H39N3O2,154.27,11.79,326.849,Alcohol
Urea,C14H23N3O10,310.56,11.42,358.011,Alcohol
Adenosine triphosphate,C11H38N0O9,155.4,N/A,37.152,Carbohydrate
Serotonin,C20H38N1O9,646.86,N/A,289.83,Alcohol
Urea,C10H39N1O7,502.4,6.42,116.165,Alkaloid
Adenosine triphosphate,C16H5N4O6,461.03,4.82,281.688,Neurotransmitter
Aspirin,C14H2N1O1,287.97,5.75,656.689,Alcohol
Caffeine,C19H23N2O4,139.13,5.54,936.506,Lipid
Urea,C8H29N2O7,925.88,10.49,822.168,Alkaloid
Dopamine,C1H15N3O10,228.18,N/A,809.964,Nucleotide
Ethanol,C4H9N2O2,288.83,3.89,767.177,Organic Compound
Cholesterol,C6H31N2O3,177.84,8.69,650.638,Nucleotide
Caffeine,C10H9N2O3,612.77,10.98,349.381,Nucleotide
Ethanol,C8H34N2O2,802.4,N/A,349.301,Nucleotide
Glucose,C8H8N0O9,429.69,N/A,239.701,Amide
Dopamine,C16H7N5O9,675.6,7.04,684.736,Alkaloid
Adrenaline,C20H14N5O10,410.73,8.93,21.675,Organic Compound
Caffeine,C6H6N5O7,556.55,13.48,728.259,Organic Compound
Aspirin,C17H14N3O2,484.74,12.88,955.491,Organic Compound
Caffeine,C16H2N1O0,479.94,9.87,698.074,Neurotransmitter
Aspirin,C2H27N3O0,977.05,N/A,411.397,Carbohydrate
Adenosine triphosphate,C5H11N5O2,837.8,2.37,135.774,Lipid
Cholesterol,C19H12N0O4,998.17,3.35,317.632,Nucleotide
Adrenaline,C5H24N2O4,195.74,12.19,780.263,Alcohol
Adenosine triphosphate,C11H1N0O2,305.15,10.92,207.797,Neurotransmitter
Cholesterol,C15H10N2O5,753.92,5.59,294.412,Amide
Ethanol,C8H9N1O8,897.28,N/A,691.347,Nucleotide
Dopamine,C8H40N5O10,841.59,1.52,727.17,Nucleotide
Aspirin,C16H31N4O10,641.46,7.98,423.044,Carbohydrate
Aspirin,C14H23N5O9,407.24,11.8,797.842,Hormone
Serotonin,C6H11N4O8,146.02,11.79,405.816,Neurotransmitter
Adrenaline,C9H27N2O0,409.87,7.93,190.918,Neurotransmitter
Serotonin,C18H25N0O9,434.8,7.23,469.985,Amide
Adenosine triphosphate,C14H16N2O4,322.65,N/A,235.238,Alkaloid
Aspirin,C6H33N2O5,115.32,4.39,867.709,Alcohol
Adenosine triphosphate,C13H28N1O6,714.16,10.37,165.106,Hormone
Aspirin,C19H15N4O6,909.16,12.58,283.4,Alcohol
Adenosine triphosphate,C14H37N2O7,733.3,10.13,401.92,Neurotransmitter
Adrenaline,C11H37N0O1,851.29,1.52,478.353,Alcohol
Dopamine,C9H8N0O1,821.2,11.75,422.667,Organic Compound
Glucose,C14H23N1O2,896.6,3.74,541.64,Amide
Adenosine triphosphate,C8H3N3O8,904.82,3.47,364.837,Nucleotide
Glucose,C1H18N5O6,52.11,13.98,406.809,Nucleotide
Adrenaline,C4H2N4O3,207.58,7.8,571.059,Lipid
Ethanol,C15H36N2O1,619.69,4.79,300.85,Nucleotide
Ethanol,C11H16N3O3,283.47,7.17,506.794,Lipid
Ethanol,C4H10N0O5,255.13,10.23,228.698,Lipid
Cholesterol,C13H19N2O0,96.38,2.54,419.159,Lipid
Dopamine,C7H16N0O5,885.52,3.1,372.173,Neurotransmitter
Cholesterol,C9H13N2O1,291.31,2.66,596.255,Carbohydrate
Dopamine,C17H26N3O10,480.07,3.18,488.131,Nucleotide
Cholesterol,C13H5N4O3,533.19,6.85,479.799,Carbohydrate
Ethanol,C14H21N3O8,977.99,3.99,468.314,Organic Compound
Urea,C5H23N0O5,446.91,N/A,70.544,Lipid
Caffeine,C20H9N2O3,103.64,6.26,164.849,Neurotransmitter
Serotonin,C17H14N5O7,769.79,6.53,178.223,Alkaloid
Aspirin,C10H33N1O1,870.57,6.77,1.848,Organic Compound
Ethanol,C12H10N2O1,975.42,5.18,654.353,Neurotransmitter
Urea,C17H4N4O3,368.76,8.55,264.572,Amide
Adrenaline,C6H11N2O7,506.24,11.28,413.698,Alkaloid
Urea,C1H39N4O3,592.55,1.71,575.339,Hormone
Adrenaline,C11H37N1O9,782.65,3.87,270.678,Neurotransmitter
Glucose,C18H2N4O7,613.22,8.46,488.988,Amide
Adrenaline,C16H22N0O9,288.08,5.81,397.679,Hormone
Ethanol,C3H19N4O3,260.33,13.55,618.195,Nucleotide
Serotonin,C7H33N2O9,638.45,N/A,370.669,Lipid
Glucose,C8H11N5O4,445.45,N/A,59.013,Organic Compound
Urea,C1H5N5O10,329.15,4.71,169.364,Amide
Adrenaline,C15H8N3O9,911.29,2.01,332.713,Organic Compound
Dopamine,C12H40N0O2,718.54,11.59,684.527,Amide
Adrenaline,C18H19N4O1,310.33,5.47,31.729,Lipid
Cholesterol,C18H30N3O0,317.63,N/A,911.699,Amide
Adrenaline,C4H11N0O1,193.35,N/A,851.36,Lipid
Dopamine,C3H17N5O5,403.25,N/A,573.184,Neurotransmitter
Caffeine,C15H23N4O1,261.03,2.96,463.227,Hormone
Adenosine triphosphate,C5H36N4O2,841.27,10.05,254.052,Carbohydrate
Cholesterol,C14H14N5O10,946.24,5.1,446.423,Nucleotide
Serotonin,C9H17N5O9,130.09,1.08,8.109,Lipid
Glucose,C13H14N5O10,429.54,12.27,404.601,Alkaloid
Cholesterol,C16H37N5O2,155.63,4.82,14.782,Alkaloid
Ethanol,C13H7N2O5,371.24,3.17,253.074,Hormone
Serotonin,C5H20N0O4,132.67,9.64,174.161,Nucleotide
Dopamine,C17H30N0O0,823.63,13.02,474.519,Alkaloid
Aspirin,C14H36N1O8,130.59,N/A,928.416,Alkaloid
Aspirin,C18H1N5O3,61.73,13.3,50.661,Carbohydrate
Glucose,C15H18N0O8,187.75,N/A,976.061,Neurotransmitter
Serotonin,C4H39N5O5,871.81,N/A,551.699,Alcohol
Dopamine,C14H26N2O4,879.17,9.73,597.777,Hormone
Adenosine triphosphate,C14H1N0O8,175.49,N/A,499.272,Alcohol
Dopamine,C11H22N1O2,321.99,N/A,121.872,Amide
Caffeine,C2H35N1O3,904.06,12.01,636.739,Lipid
Dopamine,C13H33N1O8,628.88,8.64,297.299,Hormone
Aspirin,C12H13N3O4,896.25,8.86,243.653,Amide
Adenosine triphosphate,C13H18N4O8,76.43,3.7,228.891,Alkaloid
Aspirin,C17H34N2O6,698.75,9.56,618.727,Nucleotide
Adrenaline,C13H40N0O6,362.34,4.05,289.36,Alkaloid
Urea,C3H34N3O5,481.89,9.49,405.844,Amide
Dopamine,C9H17N1O5,119.86,7.65,568.358,Alcohol
Aspirin,C9H16N4O8,947.52,1.85,286.852,Nucleotide
Dopamine,C16H16N0O10,137.58,6.97,732.104,Nucleotide
Ethanol,C10H40N4O8,343.42,N/A,441.376,Organic Compound
Serotonin,C5H39N3O7,658.16,9.86,343.22,Alcohol
Adenosine triphosphate,C14H15N3O3,284.45,N/A,390.993,Organic Compound
Serotonin,C9H21N2O9,228.82,N/A,856.759,Amide
Aspirin,C19H26N4O2,173.41,3.51,375.929,Neurotransmitter
Glucose,C10H19N3O6,242.53,2.72,813.337,Nucleotide
Dopamine,C10H40N0O7,818.93,4.03,743.07,Neurotransmitter
Cholesterol,C13H37N2O9,918.21,N/A,664.952,Carbohydrate
Glucose,C11H28N3O1,177.07,13.63,184.437,Alkaloid
Adenosine triphosphate,C14H14N2O8,973.41,12.44,873.64,Alcohol
Adrenaline,C5H19N2O1,385.55,N/A,555.843,Nucleotide
Ethanol,C20H40N1O5,979.35,3.82,879.327,Amide
Cholesterol,C13H1N1O5,720.27,8.1,623.738,Alkaloid
Glucose,C3H13N0O3,897.78,2.22,159.319,Alcohol
Adenosine triphosphate,C17H23N5O7,758.19,13.04,771.133,Alcohol
Urea,C11H5N1O0,466.58,12.2,128.963,Amide
Urea,C17H38N1O8,103.0,12.05,204.802,Alkaloid
Caffeine,C13H15N1O5,495.59,4.26,618.076,Amide
Dopamine,C6H34N0O3,117.39,12.63,39.523,Amide
Caffeine,C17H9N0O6,488.39,4.27,767.951,Lipid
Caffeine,C4H24N1O2,419.26,12.64,83.758,Amide
Dopamine,C9H37N0O1,371.95,N/A,70.669,Nucleotide
Cholesterol,C5H38N3O2,299.68,11.22,284.935,Organic Compound
Aspirin,C10H10N4O9,447.12,9.56,977.293,Alcohol
Aspirin,C1H6N4O6,702.83,3.39,105.862,Lipid
Adenosine triphosphate,C20H36N5O0,219.7,4.92,664.434,Nucleotide
Urea,C16H13N1O2,155.76,7.78,478.477,Lipid
Cholesterol,C12H32N0O10,399.15,N/A,703.279,Lipid
