compound,formula,mw,pka,solubility_mg_ml,class
Urea,C3H37N1O2,734.3,12.15,783.115,Neurotransmitter
Adenosine triphosphate,C8H31N1O9,158.43,1.17,572.638,Organic Compound
Cholesterol,C7H18N0O7,781.31,5.6,335.634,Nucleotide
Urea,C16H8N2O3,930.56,12.55,776.202,Neurotransmitter
Ethanol,C9H39N3O7,780.26,10.53,92.64,Hormone
Adrenaline,C1H30N2O6,890.97,2.87,454.475,Carbohydrate
Adenosine triphosphate,C18H24N0O7,611.18,13.31,59.049,Lipid
Ethanol,C15H30N0O2,356.29,5.54,465.276,Organic Compound
Glucose,C12H26N2O3,741.35,N/A,556.903,Carbohydrate
Serotonin,C10H6N1O4,475.39,4.01,270.363,Alkaloid
Glucose,C10H8N4O1,890.75,12.47,643.622,Hormone
Dopamine,C5H17N1O3,760.85,13.97,445.876,Alcohol
Ethanol,C18H11N1O0,87.02,8.86,674.588,Hormone
Adrenaline,C17H35N4O3,747.7,4.66,70.028,Hormone
Caffeine,C18H37N2O9,454.67,N/A,867.627,Carbohydrate
Glucose,C19H10N2O0,499.16,6.75,472.818,Nucleotide
Adrenaline,C9H7N5O0,704.43,11.13,721.677,Amide
Glucose,C6H28N1O10,249.2,8.68,545.58,Carbohydrate
Caffeine,C20H37N1O5,442.21,N/A,656.295,Organic Compound
Caffeine,C18H7N2O10,718.71,5.67,605.67,Amide
Cholesterol,C14H11N1O10,991.49,3.77,53.486,Neurotransmitter
Urea,C13H36N4O8,531.08,N/A,525.181,Organic Compound
Aspirin,C10H30N4O3,308.97,8.47,556.257,Hormone
Urea,C20H29N4O7,90.61,7.9,851.384,Carbohydrate
Urea,C20H26N1O9,959.29,2.28,118.927,Nucleotide
Ethanol,C19H37N0O8,480.71,2.56,127.206,Carbohydrate
Aspirin,C6H5N2O3,720.53,6.04,171.602,Lipid
Ethanol,C1H39N0O6,506.6,7.11,290.19,Lipid
Ethanol,C15H20N0O6,192.3,7.45,327.305,Lipid
Serotonin,C7H1N2O7,884.15,3.93,187.132,Alcohol
Aspirin,C8H18N3O0,399.79,9.64,401.746,Alcohol
Adrenaline,C2H12N1O7,636.11,5.25,844.563,Lipid
Aspirin,C7H18N0O0,78.77,N/A,892.642,Alcohol
Adenosine triphosphate,C8H6N4O4,653.75,N/A,337.469,Nucleotide
Adrenaline,C17H29N1O2,421.06,11.15,264.936,Amide
Aspirin,C4H17N3O7,54.48,13.82,992.755,Hormone
Dopamine,C2H3N5O6,691.72,1.25,103.105,Alcohol
Adenosine triphosphate,C11H32N4O1,428.38,5.83,341.982,Nucleotide
Dopamine,C14H15N5O7,369.02,7.23,533.237,Lipid
Ethanol,C1H10N3O4,276.82,7.46,342.006,Nucleotide
Ethanol,C15H1N3O4,954.35,6.2,95.25,Nucleotide
Cholesterol,C20H2N0O7,100.88,N/A,857.724,Lipid
Aspirin,C13H13N2O1,188.8,12.41,452.906,Organic Compound
Caffeine,C8H26N3O6,837.13,8.64,358.847,Hormone
Caffeine,C15H22N5O0,950.79,10.51,264.728,Organic Compound
Ethanol,C9H40N0O0,878.81,5.15,177.288,Amide
Ethanol,C11H28N4O5,914.8,5.07,184.406,Alcohol
Adrenaline,C2H37N3O9,615.77,6.72,100.795,Hormone
Glucose,C9H22N3O4,877.8,N/A,213.921,Hormone
Cholesterol,C4H6N4O3,914.35,4.32,367.609,Lipid
Dopamine,C4H12N1O9,314.71,N/A,358.936,Amide
Glucose,C16H40N1O0,983.95,9.06,28.955,Lipid
Ethanol,C17H29N3O4,462.55,7.02,307.602,Lipid
Glucose,C8H33N5O9,620.0,3.66,632.603,Nucleotide
Dopamine,C15H38N4O1,773.48,8.39,412.513,Alkaloid
Caffeine,C8H21N2O10,94.17,N/A,358.564,Carbohydrate
Ethanol,C14H37N1O3,911.67,3.59,369.824,Alcohol
Dopamine,C10H12N1O6,641.82,8.53,88.977,Organic Compound
Adrenaline,C15H2N3O2,639.38,N/A,888.766,Nucleotide
Urea,C4H17N3O0,433.64,4.36,737.624,Amide
Serotonin,C20H24N1O1,831.59,N/A,395.944,Amide
Urea,C17H12N0O8,893.77,N/A,116.808,Alcohol
Cholesterol,C2H31N1O5,701.16,5.38,38.598,Alcohol
Serotonin,C2H14N0O1,881.29,13.37,58.778,Neurotransmitter
Adenosine triphosphate,C17H20N0O5,100.86,N/A,818.552,Hormone
Dopamine,C18H31N1O6,937.46,13.41,170.492,Nucleotide
