compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C20H7N5O1,906.11,8.76,7.305,Nucleotide
Dopamine,C7H7N5O3,311.14,13.61,222.426,Lipid
Adenosine triphosphate,C8H6N4O1,851.64,8.49,417.54,Neurotransmitter
Urea,C11H33N0O6,233.04,2.23,425.184,Amide
Glucose,C16H23N1O8,342.74,N/A,213.327,Amide
Dopamine,C12H25N1O8,358.51,1.51,106.849,Lipid
Ethanol,C20H36N2O5,813.93,10.91,693.989,Alcohol
Serotonin,C11H20N4O6,685.1,1.95,706.319,Carbohydrate
Glucose,C6H20N5O3,477.42,5.66,944.694,Organic Compound
Dopamine,C1H39N0O4,381.06,7.49,307.086,Amide
Cholesterol,C18H39N2O9,312.76,12.35,903.504,Lipid
Dopamine,C5H14N0O0,868.68,4.19,102.0,Carbohydrate
Dopamine,C7H35N2O9,885.15,3.41,101.674,Amide
Caffeine,C14H38N5O0,745.06,3.22,945.925,Hormone
Caffeine,C18H13N2O3,179.74,N/A,264.103,Nucleotide
Serotonin,C19H2N3O7,323.69,9.46,4.178,Amide
Dopamine,C12H36N0O6,864.4,N/A,90.207,Nucleotide
Adenosine triphosphate,C6H6N2O5,218.52,6.62,444.439,Organic Compound
Glucose,C20H33N0O3,234.62,9.49,431.036,Alkaloid
Urea,C15H24N4O9,58.07,N/A,527.848,Nucleotide
Caffeine,C3H29N0O6,539.56,3.43,968.636,Alcohol
Adrenaline,C1H12N2O8,661.42,13.42,851.136,Amide
Dopamine,C20H38N3O6,349.2,5.08,444.529,Alkaloid
Urea,C19H20N2O8,858.41,8.75,826.12,Hormone
Adrenaline,C11H25N2O5,423.83,7.01,102.024,Amide
Glucose,C5H5N1O8,738.28,1.6,49.457,Carbohydrate
Glucose,C18H12N1O1,577.32,2.44,708.894,Hormone
Dopamine,C4H7N0O8,604.41,12.33,516.88,Hormone
Ethanol,C13H12N1O1,817.31,5.88,478.581,Neurotransmitter
Caffeine,C15H2N5O4,207.06,N/A,126.127,Organic Compound
Glucose,C6H2N1O10,920.8,6.28,237.755,Alkaloid
Cholesterol,C8H26N2O6,302.12,7.2,902.015,Alcohol
Urea,C18H1N1O7,791.31,7.01,948.182,Alkaloid
Adrenaline,C4H18N3O5,511.3,N/A,808.233,Nucleotide
Ethanol,C3H25N3O5,711.44,2.28,285.371,Alkaloid
Glucose,C16H34N5O7,728.28,N/A,197.066,Nucleotide
Ethanol,C16H25N1O1,815.95,N/A,195.01,Alcohol
Caffeine,C13H24N5O4,217.06,5.59,369.68,Alkaloid
Urea,C19H30N2O3,133.32,11.73,783.549,Carbohydrate
Aspirin,C7H32N0O10,919.54,11.03,150.043,Neurotransmitter
Ethanol,C20H9N3O6,246.48,N/A,482.447,Lipid
Cholesterol,C13H39N2O4,197.67,7.07,776.471,Organic Compound
