compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C1H21N2O5,150.03,6.0,48.242,Neurotransmitter
Glucose,C19H11N2O5,589.45,N/A,576.913,Alcohol
Aspirin,C15H32N4O0,449.74,3.87,247.124,Carbohydrate
Adenosine triphosphate,C4H20N3O5,884.66,8.67,613.408,Alkaloid
Urea,C7H36N2O6,819.61,10.27,701.061,Amide
Dopamine,C12H2N2O1,75.42,7.09,25.779,Alcohol
Adenosine triphosphate,C9H31N2O0,206.7,14.0,797.601,Neurotransmitter
Adrenaline,C12H27N4O1,973.58,N/A,295.128,Carbohydrate
Adrenaline,C17H16N2O7,179.68,3.62,786.909,Amide
Urea,C9H14N1O1,711.32,4.49,530.623,Neurotransmitter
Glucose,C5H25N1O3,763.6,11.42,380.796,Carbohydrate
Cholesterol,C12H24N2O7,807.47,9.16,400.192,Hormone
Adenosine triphosphate,C12H10N5O0,685.16,11.68,753.79,Alcohol
Urea,C6H38N3O6,507.99,7.04,611.43,Nucleotide
Caffeine,C6H11N0O6,69.19,9.54,944.801,Alcohol
Cholesterol,C6H37N4O9,163.64,9.13,445.301,Hormone
Glucose,C19H38N0O0,383.65,5.62,460.768,Alkaloid
Caffeine,C2H12N4O9,810.82,3.58,909.909,Alkaloid
Aspirin,C12H15N4O8,580.58,12.46,693.12,Nucleotide
Dopamine,C10H16N0O1,429.96,3.16,115.111,Carbohydrate
Adrenaline,C16H34N4O9,65.12,9.48,34.69,Organic Compound
Aspirin,C8H6N2O5,458.6,11.28,494.737,Nucleotide
Glucose,C1H36N1O8,866.65,N/A,500.548,Neurotransmitter
Cholesterol,C11H38N0O9,933.59,9.9,254.514,Hormone
Ethanol,C19H34N3O1,944.83,11.54,43.473,Organic Compound
Cholesterol,C9H28N1O4,146.15,N/A,65.142,Nucleotide
Adrenaline,C1H11N4O4,543.68,2.1,561.484,Carbohydrate
Ethanol,C5H10N5O1,564.49,11.85,486.973,Organic Compound
Cholesterol,C7H3N0O3,118.08,7.75,531.366,Alkaloid
Cholesterol,C9H20N4O1,401.25,10.77,518.081,Lipid
Dopamine,C17H38N2O7,684.79,7.16,783.391,Carbohydrate
Dopamine,C2H27N2O7,230.81,N/A,507.852,Nucleotide
Dopamine,C18H32N5O8,516.51,4.22,884.591,Hormone
Cholesterol,C3H37N4O9,721.7,5.7,524.273,Neurotransmitter
Dopamine,C3H5N4O2,633.64,1.68,642.249,Nucleotide
Glucose,C9H31N4O5,941.29,N/A,392.144,Lipid
Ethanol,C10H17N5O2,679.32,3.78,797.606,Carbohydrate
Adrenaline,C9H16N2O6,127.55,N/A,287.826,Alcohol
Adrenaline,C6H39N0O0,345.37,12.3,525.918,Alcohol
Urea,C14H18N3O6,136.95,11.1,212.187,Neurotransmitter
Caffeine,C20H34N5O5,814.43,13.21,529.146,Alcohol
Dopamine,C17H31N0O5,731.88,N/A,853.362,Amide
Serotonin,C18H5N0O5,762.62,2.04,717.845,Amide
Aspirin,C13H33N2O3,300.16,8.66,814.585,Lipid
Adenosine triphosphate,C8H38N5O9,390.52,9.99,988.514,Alcohol
Urea,C4H9N4O7,339.49,1.8,41.12,Lipid
Aspirin,C18H17N1O0,77.67,6.27,169.237,Amide
Serotonin,C20H6N2O6,79.98,N/A,349.077,Nucleotide
Aspirin,C2H29N3O4,851.09,4.79,805.682,Amide
Adrenaline,C16H21N0O10,187.61,2.6,494.445,Lipid
Urea,C3H14N3O2,75.98,N/A,98.961,Nucleotide
Adrenaline,C3H27N1O6,660.39,4.06,742.224,Lipid
Adenosine triphosphate,C13H32N4O6,645.0,10.85,669.813,Carbohydrate
Caffeine,C4H38N0O3,858.47,11.59,10.506,Carbohydrate
Adrenaline,C13H2N0O0,788.22,2.13,482.497,Alkaloid
Ethanol,C9H37N3O9,706.2,N/A,948.687,Lipid
Serotonin,C6H16N3O5,578.86,4.83,943.214,Amide
Adrenaline,C2H29N1O8,370.14,5.69,215.199,Alcohol
Adenosine triphosphate,C20H32N3O2,304.68,6.14,669.766,Neurotransmitter
Caffeine,C11H3N3O7,856.88,10.03,572.486,Alcohol
Urea,C13H14N1O7,317.37,2.15,631.751,Hormone
Caffeine,C5H6N1O5,351.81,N/A,194.758,Carbohydrate
Dopamine,C16H18N1O7,767.39,N/A,399.023,Nucleotide
Adrenaline,C14H12N1O0,546.43,N/A,371.787,Hormone
Cholesterol,C13H4N0O4,584.66,N/A,253.378,Organic Compound
Aspirin,C12H17N4O7,315.16,10.25,351.731,Hormone
Dopamine,C10H34N1O5,114.97,9.54,942.145,Amide
Aspirin,C20H16N1O1,581.13,N/A,809.736,Carbohydrate
Caffeine,C18H32N1O6,213.45,12.44,151.663,Neurotransmitter
Serotonin,C6H23N3O8,807.15,3.13,629.209,Carbohydrate
Ethanol,C1H39N2O0,928.42,4.82,802.069,Organic Compound
Glucose,C3H34N1O7,933.29,6.46,96.965,Alkaloid
Serotonin,C12H31N2O1,636.82,13.52,40.945,Organic Compound
Dopamine,C16H2N0O3,973.3,N/A,684.39,Nucleotide
Caffeine,C16H1N3O0,613.71,11.87,76.475,Alcohol
Glucose,C18H29N4O4,502.28,9.66,81.074,Alcohol
Adenosine triphosphate,C8H1N2O9,440.33,13.91,1.161,Hormone
Caffeine,C16H6N5O7,513.58,N/A,699.408,Lipid
Aspirin,C4H2N5O3,850.51,N/A,366.875,Alkaloid
Adrenaline,C20H15N3O8,744.47,11.24,228.482,Alcohol
Urea,C9H11N5O1,803.22,8.86,349.968,Amide
Serotonin,C12H5N3O2,535.07,N/A,728.165,Alkaloid
Urea,C14H33N5O3,967.55,13.0,625.608,Neurotransmitter
Dopamine,C7H40N4O6,70.59,7.44,842.206,Organic Compound
Serotonin,C11H29N2O8,271.85,8.74,469.674,Nucleotide
Cholesterol,C12H20N0O2,662.5,5.18,607.221,Carbohydrate
Caffeine,C15H15N3O5,488.5,8.05,327.969,Organic Compound
Aspirin,C13H19N3O4,302.64,N/A,878.141,Alkaloid
Urea,C7H29N3O10,339.95,N/A,56.309,Neurotransmitter
Cholesterol,C4H11N2O3,771.55,10.79,110.973,Hormone
Ethanol,C5H37N2O8,857.78,13.05,565.843,Alkaloid
Urea,C9H7N2O2,465.26,3.48,742.791,Carbohydrate
Aspirin,C9H2N2O7,218.81,N/A,484.293,Alcohol
Glucose,C8H20N2O0,543.3,N/A,866.472,Alkaloid
Aspirin,C13H24N3O0,84.97,12.86,978.277,Organic Compound
Adrenaline,C4H35N5O8,627.1,N/A,703.946,Organic Compound
Caffeine,C14H23N1O4,937.19,N/A,659.954,Alkaloid
