compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C3H20N1O0,431.3,8.4,258.771,Alcohol
Ethanol,C18H17N2O10,773.4,N/A,128.663,Alcohol
Cholesterol,C11H17N5O9,963.89,N/A,182.5,Hormone
Ethanol,C8H19N4O6,978.89,5.64,23.899,Nucleotide
Adenosine triphosphate,C15H35N3O6,132.5,2.27,932.931,Alkaloid
Dopamine,C6H5N3O7,738.18,4.24,936.284,Alkaloid
Aspirin,C17H15N2O5,262.85,8.88,449.618,Alkaloid
Glucose,C20H16N2O9,116.69,4.83,939.349,Alcohol
Caffeine,C16H13N1O2,407.5,8.02,577.587,Nucleotide
Aspirin,C6H16N0O4,830.45,9.13,482.794,Alkaloid
Adenosine triphosphate,C20H14N5O7,900.87,1.81,889.073,Lipid
Aspirin,C3H18N1O8,755.27,1.71,938.9,Organic Compound
Caffeine,C6H35N3O3,879.43,9.03,759.41,Alkaloid
Adrenaline,C18H6N2O7,332.12,2.15,653.414,Alkaloid
Ethanol,C2H36N4O3,672.77,4.83,344.091,Neurotransmitter
Serotonin,C9H29N0O4,339.86,6.07,549.549,Nucleotide
Adrenaline,C15H25N3O9,209.71,12.89,530.751,Alcohol
Dopamine,C3H22N5O8,939.08,2.03,973.619,Alcohol
Cholesterol,C16H24N0O2,308.13,2.01,362.905,Carbohydrate
Adrenaline,C15H36N0O4,507.36,12.63,392.552,Alcohol
Aspirin,C15H1N2O10,112.06,8.92,88.015,Carbohydrate
Dopamine,C13H17N1O6,698.95,4.68,271.166,Organic Compound
Glucose,C15H40N2O3,289.29,10.54,91.964,Carbohydrate
Glucose,C15H18N3O7,486.52,13.24,115.83,Neurotransmitter
Urea,C9H8N4O4,96.0,8.24,391.839,Carbohydrate
Urea,C5H10N3O0,857.96,6.39,394.915,Nucleotide
Aspirin,C5H29N2O8,839.38,11.21,898.785,Lipid
Adenosine triphosphate,C12H30N4O1,408.83,1.54,332.338,Amide
Cholesterol,C6H36N0O0,230.18,8.6,199.298,Lipid
Dopamine,C8H33N4O10,344.9,N/A,881.591,Alcohol
Adrenaline,C7H2N4O10,479.91,N/A,733.162,Amide
Adenosine triphosphate,C20H2N2O1,176.52,3.33,994.896,Hormone
Caffeine,C2H38N1O10,875.29,7.95,582.358,Nucleotide
Dopamine,C13H10N4O1,57.21,12.44,340.368,Alkaloid
Aspirin,C1H1N4O8,290.82,12.22,708.05,Carbohydrate
Aspirin,C19H22N2O5,539.51,2.93,808.569,Amide
Ethanol,C7H40N0O8,177.78,6.38,836.97,Hormone
Cholesterol,C1H6N2O9,218.78,3.74,395.322,Alcohol
Cholesterol,C6H39N1O8,162.62,3.19,867.801,Alkaloid
Urea,C10H39N5O4,292.04,2.23,974.003,Neurotransmitter
Aspirin,C2H39N2O8,234.39,1.05,914.493,Alcohol
Aspirin,C11H13N5O4,692.62,13.84,219.532,Alcohol
Adrenaline,C8H33N2O0,832.97,N/A,89.39,Organic Compound
Urea,C16H21N0O4,379.93,1.4,317.057,Amide
Urea,C14H16N1O7,555.29,N/A,899.924,Nucleotide
Adrenaline,C12H28N1O4,602.09,6.2,460.585,Alcohol
Ethanol,C14H3N2O2,394.26,10.2,747.049,Alkaloid
Adenosine triphosphate,C1H19N1O9,79.78,1.76,791.692,Organic Compound
Ethanol,C4H1N4O5,983.16,N/A,985.638,Alkaloid
Aspirin,C18H3N2O9,872.84,N/A,265.653,Amide
Ethanol,C3H10N2O5,290.19,10.71,524.638,Lipid
Aspirin,C8H23N4O1,965.2,9.78,448.278,Amide
Caffeine,C11H21N0O2,612.22,7.07,238.211,Nucleotide
Aspirin,C2H21N3O6,678.5,12.62,385.992,Alkaloid
Glucose,C5H1N4O2,278.58,6.33,70.096,Lipid
