compound,formula,mw,pka,solubility_mg_ml,class
Urea,C5H27N0O8,802.58,12.04,104.185,Nucleotide
Urea,C15H30N2O4,526.5,12.45,694.679,Nucleotide
Cholesterol,C8H21N3O5,246.32,1.32,462.088,Carbohydrate
Aspirin,C11H21N3O0,536.8,8.63,624.323,Neurotransmitter
Cholesterol,C12H15N5O6,551.36,6.83,738.499,Nucleotide
Adrenaline,C20H7N5O8,295.88,11.71,116.973,Nucleotide
Adrenaline,C17H18N5O4,72.85,2.25,382.635,Amide
Adenosine triphosphate,C8H1N1O7,473.8,2.38,17.226,Alcohol
Adrenaline,C1H25N1O10,202.49,10.39,500.301,Alcohol
Aspirin,C8H9N2O0,340.93,5.81,503.679,Lipid
Caffeine,C3H16N3O10,255.91,N/A,885.213,Carbohydrate
Adrenaline,C13H40N1O8,784.21,10.75,817.923,Neurotransmitter
Caffeine,C15H39N3O10,602.16,10.68,522.356,Hormone
Adenosine triphosphate,C3H9N2O10,66.68,N/A,233.196,Carbohydrate
Urea,C7H35N1O6,632.72,10.74,433.624,Amide
Glucose,C10H40N5O5,159.22,8.81,312.018,Lipid
Urea,C19H8N0O4,496.22,10.02,94.338,Amide
Cholesterol,C19H28N2O3,512.12,13.05,148.678,Amide
Glucose,C18H15N1O9,425.58,1.95,979.803,Lipid
Serotonin,C12H3N1O2,277.46,9.51,540.839,Amide
Aspirin,C8H27N5O5,517.22,13.2,447.01,Nucleotide
Dopamine,C4H6N3O4,672.71,N/A,92.218,Neurotransmitter
Glucose,C4H11N1O9,691.74,10.51,783.768,Hormone
Adenosine triphosphate,C11H21N2O5,271.81,1.11,99.493,Nucleotide
Glucose,C17H40N1O7,969.61,8.79,210.938,Amide
Adrenaline,C2H25N1O1,116.01,1.44,441.739,Alkaloid
Adenosine triphosphate,C8H3N2O3,67.58,N/A,334.542,Nucleotide
Serotonin,C5H25N5O0,170.31,2.43,741.444,Alkaloid
Cholesterol,C4H34N0O5,460.05,4.05,253.142,Nucleotide
Glucose,C5H25N1O9,456.31,13.31,489.581,Alcohol
Adenosine triphosphate,C17H19N0O3,623.57,10.16,55.154,Lipid
Aspirin,C9H34N2O8,214.23,2.87,504.373,Organic Compound
Caffeine,C20H12N1O2,345.46,13.62,641.08,Nucleotide
Urea,C9H31N0O2,282.19,8.43,634.306,Alcohol
Serotonin,C3H40N0O2,373.01,N/A,388.855,Neurotransmitter
Glucose,C17H20N3O3,881.23,2.07,767.534,Neurotransmitter
Adenosine triphosphate,C10H19N0O4,382.25,6.98,757.126,Organic Compound
Urea,C13H31N5O10,249.18,12.55,796.872,Carbohydrate
Dopamine,C8H18N4O5,220.46,3.28,849.902,Alkaloid
Cholesterol,C6H37N3O2,348.94,5.71,561.577,Nucleotide
Dopamine,C10H8N1O9,371.31,N/A,592.542,Organic Compound
Ethanol,C3H14N1O3,360.09,9.36,932.372,Alkaloid
Glucose,C3H7N3O9,76.17,N/A,678.157,Hormone
Aspirin,C20H14N4O3,859.83,10.63,702.98,Carbohydrate
Adrenaline,C11H22N1O3,434.39,13.09,118.714,Carbohydrate
Dopamine,C3H29N4O6,967.27,6.71,163.14,Alkaloid
Caffeine,C9H15N2O4,804.83,9.3,231.007,Nucleotide
Ethanol,C12H4N2O6,83.99,N/A,167.822,Alkaloid
Serotonin,C12H38N2O10,666.69,12.11,488.203,Alcohol
Glucose,C1H35N3O7,808.98,10.46,555.972,Alkaloid
Adenosine triphosphate,C1H6N0O0,349.35,9.6,97.944,Alkaloid
Adenosine triphosphate,C16H11N4O1,227.06,8.65,903.701,Alcohol
Dopamine,C13H31N3O10,108.13,4.82,434.497,Neurotransmitter
Glucose,C17H37N0O2,112.23,13.02,886.195,Amide
Adenosine triphosphate,C4H29N2O9,649.51,11.79,920.948,Alkaloid
Ethanol,C1H16N2O3,197.45,2.65,798.356,Carbohydrate
Serotonin,C10H27N0O4,840.24,11.4,519.22,Organic Compound
Adenosine triphosphate,C4H35N5O1,196.03,6.04,531.395,Nucleotide
Aspirin,C19H19N0O9,662.6,1.65,412.864,Amide
Dopamine,C2H39N2O6,640.88,N/A,999.608,Lipid
Serotonin,C15H15N1O3,174.42,5.78,800.736,Carbohydrate
Adrenaline,C14H6N4O7,684.72,N/A,786.477,Organic Compound
Caffeine,C5H4N5O7,787.54,11.46,924.499,Nucleotide
Caffeine,C13H26N1O6,306.72,N/A,26.59,Amide
Adrenaline,C6H34N5O0,493.29,6.15,996.09,Hormone
Adenosine triphosphate,C9H30N3O7,167.7,8.91,710.021,Hormone
Glucose,C19H32N1O2,717.43,3.71,72.968,Alcohol
Aspirin,C18H29N3O8,755.53,3.67,756.286,Hormone
Urea,C19H35N1O3,945.58,N/A,468.933,Nucleotide
Caffeine,C19H8N2O5,723.18,10.4,115.434,Alcohol
Urea,C10H2N3O6,113.75,8.56,815.558,Carbohydrate
Adrenaline,C3H27N3O3,809.82,8.2,839.201,Carbohydrate
Glucose,C14H32N3O0,373.87,N/A,236.06,Hormone
Adenosine triphosphate,C9H16N4O3,160.19,9.97,726.714,Carbohydrate
Adenosine triphosphate,C9H17N4O1,245.4,6.34,701.171,Carbohydrate
Serotonin,C10H1N5O0,931.1,5.65,245.483,Organic Compound
