compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C17H38N0O10,655.32,3.86,34.242,Carbohydrate
Ethanol,C14H25N0O5,855.23,11.55,157.82,Organic Compound
Aspirin,C8H18N4O0,626.52,8.16,748.493,Alkaloid
Adrenaline,C8H23N0O7,626.04,N/A,74.216,Organic Compound
Urea,C4H29N2O5,317.22,8.33,744.288,Organic Compound
Ethanol,C11H17N0O9,281.77,N/A,640.916,Alkaloid
Dopamine,C2H27N2O9,712.35,10.8,69.917,Carbohydrate
Aspirin,C14H26N3O3,147.95,1.27,156.971,Neurotransmitter
Adenosine triphosphate,C19H15N0O9,926.76,12.19,810.064,Lipid
Ethanol,C13H6N4O7,878.31,6.56,97.046,Amide
Cholesterol,C20H18N0O5,195.1,N/A,787.474,Amide
Serotonin,C12H19N1O1,386.3,1.37,604.516,Carbohydrate
Adrenaline,C1H2N3O6,210.75,1.82,31.854,Neurotransmitter
Adrenaline,C4H3N1O1,695.76,N/A,845.802,Nucleotide
Serotonin,C16H21N1O10,102.81,2.61,637.79,Nucleotide
Dopamine,C11H22N0O5,570.11,13.47,808.686,Organic Compound
Cholesterol,C1H39N2O8,819.78,4.14,167.87,Amide
Glucose,C6H34N3O0,51.29,N/A,286.522,Lipid
Serotonin,C7H25N5O5,481.73,7.35,443.563,Alcohol
Glucose,C11H21N1O2,909.89,13.16,719.925,Carbohydrate
Serotonin,C15H18N4O6,659.44,4.1,333.66,Alkaloid
Ethanol,C1H29N1O5,435.7,3.05,681.195,Hormone
Adenosine triphosphate,C8H29N0O4,235.76,7.13,409.382,Nucleotide
Aspirin,C17H22N4O1,616.05,N/A,368.011,Neurotransmitter
Glucose,C16H36N3O0,930.56,10.09,986.056,Lipid
Cholesterol,C12H18N4O5,55.23,5.95,136.05,Alcohol
Urea,C17H19N5O9,433.75,8.5,876.93,Alkaloid
Ethanol,C4H17N3O9,542.22,12.02,885.622,Amide
Caffeine,C8H22N2O8,607.8,7.26,195.281,Amide
Adrenaline,C12H2N3O3,188.85,7.55,542.747,Organic Compound
Ethanol,C8H40N3O0,99.36,8.49,209.447,Alkaloid
Ethanol,C19H21N1O4,943.8,4.56,562.275,Alcohol
Caffeine,C14H29N3O5,76.64,5.19,864.457,Alcohol
Glucose,C17H3N1O3,830.07,6.77,147.302,Neurotransmitter
Glucose,C18H11N1O7,135.71,11.59,928.129,Carbohydrate
Ethanol,C9H40N4O4,419.26,N/A,608.073,Neurotransmitter
Adrenaline,C6H19N0O10,472.53,N/A,442.371,Alcohol
Serotonin,C7H18N1O6,521.73,1.81,830.758,Carbohydrate
Ethanol,C1H19N4O2,508.78,12.67,65.528,Hormone
Aspirin,C11H12N5O5,859.69,2.09,28.722,Lipid
Serotonin,C9H24N3O10,349.15,5.92,32.616,Alcohol
Serotonin,C1H27N4O7,203.99,N/A,802.688,Alcohol
Urea,C19H20N0O9,628.42,12.79,250.383,Lipid
Aspirin,C16H28N4O6,644.18,1.37,895.592,Organic Compound
Serotonin,C4H1N1O3,222.95,1.33,19.44,Organic Compound
Serotonin,C3H12N3O2,683.2,11.64,211.007,Amide
Urea,C11H16N1O5,445.25,N/A,963.209,Nucleotide
Adenosine triphosphate,C6H29N4O8,591.78,10.38,695.122,Carbohydrate
Glucose,C11H18N5O1,283.94,13.21,638.519,Alkaloid
Adrenaline,C10H6N4O4,73.88,4.33,105.373,Alkaloid
Dopamine,C7H19N2O9,223.15,10.74,886.064,Hormone
Adrenaline,C6H14N2O4,735.27,9.37,291.406,Alkaloid
Glucose,C8H1N2O4,413.77,2.98,456.996,Hormone
Aspirin,C2H15N5O0,863.24,2.18,632.027,Alkaloid
Caffeine,C9H7N2O1,51.39,11.57,731.851,Amide
Aspirin,C16H22N5O5,577.84,2.63,593.801,Neurotransmitter
Aspirin,C20H40N1O7,938.74,13.71,570.59,Hormone
Caffeine,C12H11N1O8,727.33,13.83,294.528,Neurotransmitter
Caffeine,C3H7N5O2,594.02,N/A,946.774,Nucleotide
Caffeine,C11H4N2O10,482.99,N/A,217.905,Alcohol
Caffeine,C12H9N4O7,191.51,3.43,695.311,Alkaloid
Urea,C5H35N1O2,835.0,10.77,641.551,Hormone
Caffeine,C20H1N0O5,367.91,12.95,701.789,Hormone
Aspirin,C11H38N5O7,652.29,9.6,921.592,Organic Compound
Ethanol,C7H11N3O8,877.8,1.54,191.243,Amide
Serotonin,C8H5N0O5,425.3,8.34,248.024,Alkaloid
Aspirin,C2H23N1O1,684.78,6.62,735.987,Alcohol
Dopamine,C20H1N3O2,953.87,9.0,800.637,Amide
Urea,C20H4N2O5,900.72,2.79,46.083,Neurotransmitter
Aspirin,C14H39N0O0,869.63,11.11,264.861,Amide
Cholesterol,C19H36N3O2,790.09,N/A,600.058,Alkaloid
Aspirin,C8H1N4O5,151.31,9.54,214.01,Hormone
Adenosine triphosphate,C13H7N2O1,327.96,3.34,321.845,Nucleotide
Cholesterol,C19H37N2O8,815.59,1.77,625.827,Organic Compound
Dopamine,C14H28N5O2,518.86,N/A,52.032,Alcohol
Dopamine,C3H17N2O7,883.36,2.47,80.161,Hormone
Serotonin,C10H25N5O10,625.76,1.93,962.897,Neurotransmitter
Cholesterol,C19H1N0O8,958.45,3.21,702.026,Lipid
Cholesterol,C5H4N1O10,124.96,6.69,347.236,Amide
Caffeine,C5H13N2O5,535.18,12.08,585.284,Amide
Glucose,C12H1N2O10,756.8,12.66,173.529,Nucleotide
Cholesterol,C17H31N3O1,91.97,8.77,312.267,Lipid
Glucose,C10H27N3O6,930.8,N/A,135.307,Carbohydrate
Adenosine triphosphate,C5H1N0O8,484.6,5.02,375.763,Lipid
Aspirin,C3H34N1O2,209.22,12.25,715.519,Hormone
Adenosine triphosphate,C15H11N4O9,70.85,2.18,806.156,Hormone
Glucose,C7H39N0O10,891.22,N/A,484.04,Hormone
Ethanol,C17H31N0O7,643.95,12.74,696.895,Organic Compound
Dopamine,C6H9N1O10,600.27,N/A,981.845,Amide
Urea,C9H28N3O8,842.78,8.38,44.058,Alcohol
Cholesterol,C6H39N0O0,143.89,10.63,901.055,Carbohydrate
Serotonin,C18H31N0O7,719.89,1.92,913.651,Lipid
Glucose,C16H19N5O5,403.26,10.73,368.324,Organic Compound
Cholesterol,C18H35N0O8,916.28,N/A,201.964,Amide
Serotonin,C8H16N2O0,717.16,N/A,299.215,Lipid
Serotonin,C12H6N5O3,372.7,8.08,948.157,Organic Compound
Adrenaline,C15H11N1O7,582.05,11.47,75.332,Nucleotide
Glucose,C14H13N2O6,981.0,6.89,129.698,Nucleotide
Aspirin,C15H20N3O5,973.71,1.16,569.451,Nucleotide
Caffeine,C11H36N5O1,408.28,N/A,576.027,Amide
Glucose,C10H4N0O4,564.35,8.76,565.856,Nucleotide
Serotonin,C19H18N2O9,164.99,3.59,940.577,Hormone
Caffeine,C3H38N0O9,586.04,9.64,867.862,Organic Compound
Aspirin,C11H31N4O5,481.56,N/A,116.171,Lipid
Serotonin,C1H16N5O3,80.55,N/A,30.489,Hormone
Adenosine triphosphate,C7H11N5O8,231.52,9.45,566.356,Alkaloid
Aspirin,C12H12N3O8,346.7,10.38,610.892,Organic Compound
Ethanol,C19H34N4O4,62.12,1.47,979.532,Carbohydrate
Cholesterol,C15H3N5O0,516.69,9.14,422.013,Nucleotide
Serotonin,C12H22N3O6,296.11,12.69,389.082,Lipid
Adenosine triphosphate,C3H21N0O0,238.06,N/A,714.067,Alcohol
Adrenaline,C19H39N5O0,516.49,9.74,439.802,Neurotransmitter
Aspirin,C11H24N2O5,998.07,5.7,562.668,Hormone
Glucose,C9H32N3O0,626.27,5.54,158.957,Organic Compound
Cholesterol,C11H33N4O5,576.28,9.39,974.97,Alkaloid
Dopamine,C17H37N0O2,479.07,8.42,668.307,Amide
Ethanol,C14H35N1O3,481.47,3.74,756.088,Alcohol
Caffeine,C5H1N0O4,88.07,2.03,4.85,Neurotransmitter
Cholesterol,C4H3N1O8,978.77,1.63,550.012,Organic Compound
Dopamine,C10H6N2O1,601.57,9.68,464.441,Neurotransmitter
Dopamine,C7H24N2O4,292.63,6.85,953.738,Hormone
Adrenaline,C19H10N1O9,155.54,13.83,391.972,Hormone
Caffeine,C9H38N2O1,477.44,3.23,833.264,Nucleotide
Urea,C16H27N1O6,159.19,4.51,398.752,Lipid
Cholesterol,C13H14N3O4,397.85,N/A,605.929,Nucleotide
Urea,C15H37N1O9,349.4,1.93,299.228,Alkaloid
Adenosine triphosphate,C6H20N5O8,605.27,13.83,453.471,Lipid
Adrenaline,C18H37N2O9,95.32,9.17,402.5,Carbohydrate
Glucose,C9H33N5O1,133.6,2.8,422.496,Organic Compound
Ethanol,C6H28N3O4,227.93,N/A,606.531,Neurotransmitter
Aspirin,C15H38N2O9,413.52,10.44,750.946,Carbohydrate
Urea,C5H18N1O0,657.26,3.48,826.445,Alkaloid
Glucose,C5H35N2O4,58.86,11.04,661.14,Organic Compound
Serotonin,C2H32N0O8,519.29,9.08,323.495,Alcohol
Urea,C8H25N4O9,390.19,N/A,246.981,Amide
Serotonin,C15H17N1O8,966.34,4.15,502.358,Nucleotide
Dopamine,C11H18N3O10,650.78,N/A,382.696,Amide
Caffeine,C14H13N2O4,323.9,12.95,911.383,Alkaloid
Caffeine,C11H8N2O3,969.65,N/A,295.198,Carbohydrate
Ethanol,C20H38N4O4,444.07,2.27,605.075,Lipid
Glucose,C14H35N5O2,761.01,7.92,732.063,Neurotransmitter
Cholesterol,C6H11N2O6,476.58,N/A,850.293,Neurotransmitter
Glucose,C16H1N1O8,270.19,2.68,241.305,Lipid
Aspirin,C4H10N3O1,703.73,10.99,568.278,Neurotransmitter
Adenosine triphosphate,C8H6N1O3,178.8,10.29,848.496,Organic Compound
Dopamine,C11H16N0O2,946.83,6.34,849.578,Alcohol
Adrenaline,C10H4N0O7,612.31,4.6,64.592,Lipid
Glucose,C7H7N5O6,208.46,6.31,946.453,Carbohydrate
Urea,C3H32N4O6,723.0,N/A,993.678,Nucleotide
Glucose,C5H39N5O2,193.31,N/A,298.521,Alcohol
Aspirin,C10H11N3O0,255.58,9.62,146.822,Alcohol
Adenosine triphosphate,C20H15N5O6,216.6,9.26,130.591,Amide
Caffeine,C12H33N3O6,921.57,13.48,819.938,Alcohol
Glucose,C9H33N5O2,311.87,3.71,190.66,Hormone
Adrenaline,C14H32N0O6,509.27,3.24,331.197,Neurotransmitter
Aspirin,C15H19N5O8,948.25,1.25,617.226,Organic Compound
Adrenaline,C20H12N5O4,621.65,11.1,524.175,Alkaloid
Serotonin,C7H17N1O10,481.07,11.08,906.282,Hormone
Cholesterol,C20H3N3O6,557.94,8.48,9.783,Lipid
Aspirin,C15H33N0O7,778.06,12.57,94.302,Alcohol
Glucose,C13H34N5O10,608.72,N/A,761.673,Alkaloid
Ethanol,C3H14N4O1,163.36,6.18,184.64,Lipid
Cholesterol,C8H36N5O7,522.65,2.4,824.156,Lipid
Ethanol,C3H21N0O6,433.19,N/A,507.233,Carbohydrate
Caffeine,C15H5N3O9,138.54,N/A,837.763,Nucleotide
Serotonin,C11H28N4O4,92.95,7.24,854.815,Nucleotide
Caffeine,C7H19N3O6,645.28,11.19,664.332,Carbohydrate
Ethanol,C9H3N2O2,531.25,5.97,611.724,Lipid
Urea,C15H1N3O0,159.01,4.37,408.631,Nucleotide
Ethanol,C16H21N4O0,329.21,N/A,207.68,Alkaloid
Caffeine,C9H38N5O3,961.73,2.14,742.614,Carbohydrate
Aspirin,C18H14N4O6,200.42,N/A,921.951,Neurotransmitter
Ethanol,C13H1N4O1,247.63,5.47,979.73,Hormone
Urea,C18H24N2O6,841.54,10.02,723.391,Alcohol
Cholesterol,C1H9N2O2,805.06,N/A,48.158,Alkaloid
Urea,C19H6N4O9,144.39,10.87,246.266,Organic Compound
Serotonin,C20H31N0O10,104.82,N/A,429.066,Hormone
Adenosine triphosphate,C8H12N2O10,603.44,4.6,118.568,Amide
Caffeine,C13H26N1O7,845.56,N/A,618.698,Carbohydrate
Adrenaline,C1H22N1O5,534.04,N/A,647.695,Hormone
Serotonin,C4H4N5O9,421.33,13.41,384.991,Nucleotide
Caffeine,C10H29N4O5,55.0,3.05,533.753,Amide
Ethanol,C20H30N2O7,201.12,6.99,774.127,Alkaloid
Serotonin,C13H21N3O2,556.71,5.81,63.282,Alcohol
Ethanol,C4H8N5O5,577.46,N/A,516.389,Lipid
Adenosine triphosphate,C8H35N2O2,291.82,7.7,641.1,Amide
Glucose,C5H32N3O6,260.4,4.64,683.549,Amide
Aspirin,C12H9N5O7,227.6,12.58,480.125,Organic Compound
Ethanol,C3H11N0O4,386.42,13.85,333.769,Neurotransmitter
Adrenaline,C3H32N2O0,243.88,3.42,364.159,Alcohol
Caffeine,C18H31N4O9,831.67,9.28,350.972,Neurotransmitter
Adrenaline,C20H3N4O2,830.0,7.23,698.394,Carbohydrate
Adenosine triphosphate,C9H7N4O3,135.2,2.12,735.268,Alcohol
Aspirin,C15H20N0O1,563.78,N/A,564.732,Hormone
Ethanol,C12H30N5O7,742.72,10.71,706.309,Neurotransmitter
Urea,C8H33N5O5,921.46,9.21,567.662,Lipid
Ethanol,C9H26N4O7,482.16,N/A,973.843,Alcohol
Glucose,C15H17N0O3,863.27,N/A,696.231,Organic Compound
Adrenaline,C6H17N3O6,134.22,1.47,10.855,Alkaloid
Adrenaline,C15H12N0O7,755.79,N/A,692.242,Lipid
Adrenaline,C17H4N2O1,610.32,3.72,373.39,Carbohydrate
Dopamine,C5H16N0O4,759.77,N/A,493.051,Carbohydrate
